source,references,hypothesis,type
Suunnitelma kariutui ja meni pipariksi.,['The plan just crashed and burned.'],The plan fell through and went bust.,idiomatic
Toinenkin yritys meni pipariksi.,"[""-Well, from what I can see, He didn't do a better job the second time.""]",The second attempt was another failure.,idiomatic
Koko homma meni pipariksi! Juokse!,"[""The whole thing's gone in the crapper, kid!""]",The whole thing was a bust! Run!,idiomatic
- Ensimmäinen päiväni meni pipariksi.,"['First day on the job, I lead us straight into an ambush.']",- My first day was a bust.,idiomatic
Se meni putkeen.,"[""- That's right. All the way.""]",It went well.,idiomatic
"Jokin ilmiselvästi meni putkeen, koska tienasitte miljoonan.",['Obviously it was something because you made a million bucks in two months.'],Something obviously went wrong because you made a million.,idiomatic
"No, jos tämä kaikki menee putkeen niin haluan tehdä sen oikein.","['Well, if this all connects, I want to do it right.']","Well, if this all goes well, I want to do it right.",idiomatic
- Tekoäly menee yli hilseen.,['All this A.I. stuff is way out of my league.'],- Artificial intelligence goes beyond the pale.,idiomatic
Menee yli hilseen. - Olemme tavanneet.,"[""I'm sorry, am I missing something?""]",We've met.,idiomatic
"Tajuan joitain juttuja, mutta osa menee yli hilseen.","['I can go along with some things, but... some things make no damn sense.']","I get some of the stuff, but some of it goes over my head.",idiomatic
Se meni yli hilseen.,['It went right over her head.'],It went over the top.,idiomatic
Tämä meni yli hilseen.,['This is just way over my head.'],This went over the top.,idiomatic
"Päämieheni maksoi häät, ja hänet jätettiin kuin nalli kalliolle.","['In this case, my client paid for the wedding and was hung out to dry.']","My client paid for the wedding, and was left like a slave on a rock.",idiomatic
Shane jäi kuin nalli kalliolle! Britit voittivat kirkkaasti!,"[""After our first-innings victory, Jeremy decided that for the second challenge, we should re-run a race we'd first tried against the Germans.""]",Shane was left like a gnat on a rock! The Brits won hands down!,idiomatic
Et voi jättää toista kuin nallia kalliolle.,['But you cannot just leave someone alone like that!'],You can't leave another like a bumblebee on a rock.,idiomatic
-Selvä. Jätätkö minut nalliksi kalliolle taas?,['You gonna leave me sitting on my ass like you did yesterday?'],-Selvä. Are you going to leave me on a rock to make fun of me again?,idiomatic
"Päämieheni maksoi häät, ja hänet jätettiin kuin nalli kalliolle.","['In this case, my client paid for the wedding and was hung out to dry.']","My client paid for the wedding, and was left like a slave on a rock.",idiomatic
Miten nenänvalkaisu sujuu?,"[""How's the drying out going?""]",How's the nose bleaching going?,idiomatic
"Miten sujuu? -Mikä? No liikunta, tupakkalakko, nenänvalkaisu...","['You know: exercise, no smoking, no drinking...']","How's it going? -What? Well, exercise, quitting smoking, bleaching my nose...",idiomatic
- Kuka nousi väärällä jalalla tänä aamuna?,"[""Look who didn't get out of bed on the wrong side this morning.""]",- Who got up on the wrong side of the bed this morning?,idiomatic
Nousitko väärällä jalalla sängystä?,['Did someone wake up on the wrong side of the bed?'],Did you get out of bed on the wrong side of the bed?,idiomatic
Taisi nousta väärällä jalalla tänään.,['Talk about getting off on the wrong foot.'],I think I got off on the wrong foot today.,idiomatic
Joskus sitä nousee väärällä jalalla.,"[""You get up on the wrong side of the bed. - You haven't brushed you teeth.""]",Sometimes you get off on the wrong foot.,idiomatic
- Nousitko väärällä jalalla?,"['- You got up the wrong side, huh?']",- Did you get off on the wrong foot?,idiomatic
- Hän oikaisi koipensa.,['Gave him a break.'],- He straightened his legs.,idiomatic
Ryhmän päämajassa asiat menevät ojasta allikkoon.,"['Back at base, things are going from bad to worse.']","At the group's headquarters, things go from ditch to ditch.",idiomatic
Jouduimmekohan ojasta allikkoon?,"['Out of the frying pan; hopefully, not into the fire.']",Did we get out of the ditch and into the ditch?,idiomatic
Ojasta allikkoon!,"['Out of the frying pan, into the fire.']",From the well to the bottom!,idiomatic
Joudutte ojasta allikkoon.,"['You go from bad to worse, Colonel.']",You'll go from the ditch to the bottom.,idiomatic
Taisimme joutua ojasta allikkoon.,"[""Looks like the fat's not out of the fire yet.""]",I think we've fallen into a ditch.,idiomatic
Oletko nähnyt Janen vihaisena? Siinä ovat oksat poissa.,['Have you ever seen Jane in full flight?'],Have you seen Jane angry? There are no branches.,idiomatic
"Steve laulaa oksat pois siitä kansallislaulusta nyt, vai mitä Steve?","[""Steve's gonna sing the crap out of that national anthem now, aren't you, Steve?""]","Steve will sing the branches off that national anthem now, won't you Steve?",idiomatic
Kohta tänne sataa faneja niin että oksat pois.,"['Gonna be a lot of fans in here soon, yeah.']",It's going to be raining fans in here soon.,idiomatic
Nousen kohta ylös ja järjestän sellaisen kohtauksen että oksat pois.,"[""Paul, I'm gonna get up and make the biggest scene you can imagine.""]",I'm about to get up and make a scene that'll make your head spin.,idiomatic
-Olen hukassa.,"[""I'm lost.""]",-I'm lost.,idiomatic
- Olen hukassa.,"[""I'm lost.""]",- I'm lost.,idiomatic
"Jos olet hukassa tässä talossa, mene pelloille.","[""If you're lost in this house go back to the land!""]","If you are lost in this house, go to the fields.",idiomatic
"llman venepyssyä, olemme hukassa.","[""Without the punt gun, I feel we're lost.""]","Without a boat gun, we're lost.",idiomatic
"Hän on hukassa, herra. Pakkomielteinen.","[""She's undone, sir.""]","He's lost, sir. Obsessed.",idiomatic
Kun kerran käännät kelkkasi olet hukassa.,"[""Once you tergiversate, you're lost.""]","Once you turn your sled, you're lost.",idiomatic
Me olemme lampaiden planeetalla.,"['Here we are, on a planet of sheep.']",We are on a planet of sheep.,idiomatic
Emme ole lampaita!,['- We are not sheep.'],We are not sheep!,idiomatic
-He ovatkin lampaita.,['- Most people are sheep.'],-They are sheep.,idiomatic
Olet lampaiden kasvattama tiikeri.,"[""You're a tiger raised by lambs.""]",You are a tiger raised by sheep.,idiomatic
"Etsikää oma äänenne. Älkää olko lampaita.""","['""Find your own voice."" ""Don\'t be a sheep.""']","Find your voice. Don't be sheep.""",idiomatic
"Alalla on oma lehmänsä ojassa niiden kanssa, - jotta eläimet nähdään yhä, - söpöinä nallukoina, jotka ovat täysin turvallisia.",['The industry has a vested interest in spinning these so that the animals continue to appear like cuddly teddy bears that are completely safe.'],The industry has its own cow in the ditch with them - so that the animals are still seen as cute little teddy bears who are perfectly safe.,idiomatic
- Minulla on tässä oma lehmä ojassa.,"[""It's mostly selfish on my part.""]",- I have my own cow in the ditch here.,idiomatic
"Rikoit Talon sääntöjä, kun löit vetoa pelistä, - jossa sinulla on oma lehmä ojassa.",['You broke with House rules when you bet on a game that you hold a personal stake in.'],You broke the House rules when you bet on a game - where you have your own cow in the ditch.,idiomatic
"Huhutaan, että teillä on oma lehmä ojassa Skotlannin suhteen. Maanpuolustusta tärkeämpää on skottikuningattaren kukistaminen.","[""It's the expense of your Scottish cause, which many say is personal, designed more to undermine Scotland's queen than secure our borders.""]",Rumour has it that you have your own cow in the ditch when it comes to Scotland. More important than national defence is the overthrow of the Scottish Queen.,idiomatic
Lornalla on nyt jokin oma lehmä ojassa.,"[""Is that it, Lorna? 'Cause sure sounds like you've got a dog in this hunt.""]",Lorna now has a cow of her own in the ditch.,idiomatic
"Usein oppii kantapään kautta, että naiset ovat häiriöksi.","[""You're not the first man to learn the hard way-- women are a distraction.""]",You often learn the hard way that women are a nuisance.,idiomatic
Joskus heidän on opittava kantapään kautta.,"['Sometimes, they have to learn the hard way. If Hazel rejects your advice, let her.']",Sometimes they have to learn the hard way.,idiomatic
"Kerron sinulle opetuksen, jonka opin kantapään kautta.",['Let me give you a lesson that I had to learn the hard way.'],Let me tell you a lesson I learned the hard way.,idiomatic
Minä itse opin kantapään kautta ettei terveydellä kannata leikkiä.,"['But you know, me... I had to learn the hard way... not to take chances with this kind of thing.']",I myself learned the hard way that health is not something to be trifled with.,idiomatic
Minun täytyi oppia kantapään kautta. Minä opin.,"['If I did it, I was gonna do it and I was gonna learn the lesson the hard way, which I did, repeatedly.']",I had to learn the hard way. I learned.,idiomatic
Ota tilaisuudesta vaarin. Kaikki on täysin laillista.,['I want you to take this opportunity.'],Seize the opportunity. Everything is perfectly legal.,idiomatic
"Mukava nähdä, että otat tilaisuudesta vaarin.","[""Glad to seeyou're taking advantage of the opportunities offered.""]",Glad to see you are taking the opportunity.,idiomatic
On otettava tilaisuudesta vaarin.,"['And when you have an opportunity, you take it.']",We must seize the opportunity.,idiomatic
"Minä otan tilaisuudesta vaarin, vaikka lapsia ei kiinnostaisikaan.","[""Well, I'm gonna take advantage of this opportunity even if you children aren't interested.""]","I'll take the opportunity, even if the children are not interested.",idiomatic
Kannattaa ottaa tilaisuudesta vaarin.,['You have to make the most of it.'],It's an opportunity worth seizing.,idiomatic
Aiotko sietää ryöstöt ja tapot panematta tikkua ristiin?,['Are you ready to put up with looting and killing without lifting a finger?'],Are you going to put up with robberies and killings without crossing your fingers?,idiomatic
Yli 800 ihmistä joutui viime vuonna vampyyrien uhriksi Louisianassa. Viranomaiset eivät pane tikkua ristiin.,"[""You know, last year there were over 800 reported vampire-related attacks in Louisiana alone, and the law won't do nothing about it.""]",More than 800 people fell victim to vampires in Louisiana last year. Authorities are not crossing their fingers.,idiomatic
Eihän se että minä annan tarkoita että mies panisi tikun ristiin takiani.,"[""Just because I'm giving doesn't mean I can expect a man to lift a finger for me.""]",Just because I give doesn't mean he'll cross his fingers for me.,idiomatic
Yhdysvallat ei pane tikkua ristiin.,"[""That's my point. The USA isn't going to lift a finger!""]",The United States does not cross sticks.,idiomatic
Ei pane tikkuakaan ristiin.,['He does nothing.'],Not a stick crossed.,idiomatic
- Pata kattilaa soimaan!,['Double standards!'],- Let's get the kettle on!,idiomatic
- Pata kattilaa soimaa.,"[""- Look who's talking.""]",- A pot of boiling pot soup.,idiomatic
-Pata kattilaa soimaa.,['It takes one to know one.'],-Pot of casserole soup.,idiomatic
Pata kattilaa soimaa.,"[""Yeah? Look who's talking.""]",A pot of boiling pot soup.,idiomatic
Ja Thomasilla kun on peukalo keskellä kämmentä.,"[""Thomas will be very busy. He's all fingers and thumbs.""]",And Thomas has his thumb in the middle of his palm.,idiomatic
Hänellä on peukalo keskellä kämmentä.,['He seems to be all thumbs.'],He has his thumb in the middle of his palm.,idiomatic
Minulla on peukalo keskellä kämmentä.,"[""I'm all thumbs today.""]",I have my thumb in the middle of my palm.,idiomatic
"Sinulla on peukalo keskellä kämmentä, pappi.","['barrie: You play like a man with ten thumbs, priest.']","You've got your thumb in the middle of your palm, priest.",idiomatic
"Yrititkö kertoa, että olet taas pieniin päin?",['You announcing the birth of yet another child?'],Were you trying to tell me you're back to being small again?,idiomatic
Pieniin päin.,['Pregnant...'],Towards the small.,idiomatic
En minä olekaan pieniin päin.,"[""I'm not in the family way after all.""]",I'm not small-minded.,idiomatic
"Onnittelu, olet toden totta pieniin päin.","['Congratulations. Your test confirms you, in fact, have a baby on the way. How about that?']","Congratulations, you are truly on the small side.",idiomatic
"Betsillä ja minulla on vaikea päästä pieniin päin, jos tajuatte.","[""You know, um, well, Betts and I are, uh... We're having a hell of a time getting in a family way, if you catch my drift.""]","Bets and I have a hard time getting to the small end, if you know what I mean.",idiomatic
Ehkä hän on pihkassa sinuun.,['Maybe he has a crush on you.'],Maybe he has a crush on you.,idiomatic
Ja hän taitaa olla pihkassa sinuun.,"[""Plus, I think she's got a little thing for you.""]",And I think he has a crush on you.,idiomatic
Koska olit pihkassa minuun.,"[""'Cause you were into me.""]",Because you had a crush on me.,idiomatic
- Oletko pihkassa Mackenzieen?,['Do you have a crush on Mackenzie? No.'],- Are you a Mackenzie?,idiomatic
Olet pihkassa tyttööni.,['You got a thing for my girl.'],You have a crush on my girl.,idiomatic
Jalkaväkeä oli pilvin pimein.,['Arty and infantry just kept on coming.'],The infantry was in full force.,idiomatic
Äitisi antoi meille patoja ja pannuja vaikka meillä on jo niitä pilvin pimein.,"[""Your mom said we can't leave without pots and pans. I told her I had some, and then she handed me pots and pans.""]","Your mother gave us pots and pans, even though we already have plenty of them.",idiomatic
"- Niitä on pilvin pimein. Mersu, Mersu, Mersu, Mersu...","['We stopped to let the twin turbo V8 cool, but then... it decided to die.']","- They are a dime a dozen. Mersu, Mersu, Mersu, Mersu, Mersu...",idiomatic
Siellä oli kollegoja pilvin pimein.,['The police were everywhere.'],The place was crawling with colleagues.,idiomatic
Sellaisia on Gothamissa pilvin pimein.,"[""This is Gotham. That doesn't exactly narrow it down.""]",Gotham is crawling with them.,idiomatic
"Äiti potkaisee tyhjää, kun saa tietää tästä.","[""No beer. We shouldn't even be doing this here. Mom's gonna die when she finds out about all this.""]",Mum kicks the bucket when she finds out about this.,idiomatic
"Se on voimassa vasta, kun on potkaissut tyhjää.","[""Yes. It's only effective after you've kicked the bucket.""]",It is only valid after you have kicked clear.,idiomatic
"Miten vanha hän oli, kun hän potkaisi tyhjää?",['So how old was she when she finally blasted off?'],How old was he when he kicked the bucket?,idiomatic
Olin töissä vankilan sairaalassa kun Johnny potkaisi tyhjää.,"['Look, I was working at the prison hospital when Johnny Handsome checked out.']",I was working in a prison hospital when Johnny kicked the bucket.,idiomatic
Siitä lähtien kun Zac potkaisi tyhjää.,"['- Mmm. Oh, ever since Zac bit the dust.']",Ever since Zac kicked the bucket.,idiomatic
Pukki kaalimaan vartijana.,"[""You're kind of like the wolf guarding the henhouse, Fred.""]",Santa Claus as a guard at the weighbridge.,idiomatic
Teillä menee puurot ja vellit sekaisin!,['Then why are you comparing apples and oranges?'],You're getting your knickers in a twist!,idiomatic
Kiusallinen rauhansopimus Espanjan kanssa on rikkana rokassa.,"[""There's always the awkward detail of Your Majesty's treaty with Spain.""]",The controversial peace treaty with Spain is broken.,idiomatic
"B.A., tiedämme että sinulla on ruista ranteessasi.","[""And B.A. we know you've got the bulk, baby.""]","B.A., we know you've got rye on your wrist.",idiomatic
Siinä oli ruista ranteessa.,"['Ooh, is there stuff on that pitch!']",There was a rye on his wrist.,idiomatic
Tästä ruista ranteeseen!,['Eat your hearts out!'],Here's a rye on the wrist!,idiomatic
"B.A., tiedämme että sinulla on ruista ranteessasi.","[""And B.A. we know you've got the bulk, baby.""]","B.A., we know you've got rye on your wrist.",idiomatic
- Hänellä on ruista ranteessa.,['She could do anything. Yeah.'],- He has a rye on his wrist.,idiomatic
"Kun Frank jää kiinni rysän päältä, sinäkin saat oman välitystoimiston.","['Just think, Vanessa, when you catch Frank cheating on you, you can open your own real-estate agency.']","When Frank gets caught in the trap, you'll have your own brokerage too.",idiomatic
Connor on ehkä yllätänyt hänet rysän päältä.,"['Looks like Connor probably, uh, caught him in the act, so...']",Connor may have caught him off guard.,idiomatic
Jäikö hän kiinni rysän päältä?,"['Oh my God! - What, then you caught her?']",Did he get caught in the trap?,idiomatic
Ehkä hän haluaa saada heidät kiinni rysän päältä.,"[""I guess he's trying to catch them at it or...""]",Maybe he wants to catch them off guard.,idiomatic
Smith jäi kiinni rysän päältä varastaessaan lapsilta.,['Smith was caught red-handed stealing from boys.'],Smith was caught stealing from children at the end of the trap.,idiomatic
Yksi ilta vettä satoi kuin esterin perseestä.,"['One night, man, it was just raining like fuck, man.']",One night it rained like an ester's arse.,idiomatic
Elena lähti soitellen sotaan.,"['She went in with no extraction plan, no idea how to find mack.']",Elena went off to war calling.,idiomatic
"Saat käyttöösi tutkia, satelliitteja ja pari lentokonetta. Emme ryntää soitellen sotaan.",['Ground troops are still out.'],"You'll have access to radar, satellites and a couple of planes. We're not rushing off to war.",idiomatic
Et voi lähteä soitellen sotaan avaruusolentoja vastaan.,"[""Fighting Alchemy or Savitar or aliens isn't something you just show up and try.""]",You can't go off to war with aliens.,idiomatic
Soitit suutasi psykopaattien edessä.,"[""You had to run your mouth in front of psychopaths, didn't you?""]",You were running your mouth in front of psychopaths.,idiomatic
Kuningas osoitti suurta johtajuutta vaarallisessa tilanteessa.,['Yippee. His Majesty showed great leadership in extremely perilous circumstances.'],The King showed great leadership in a dangerous situation.,idiomatic
-Älä soita suutasi.,"[""I'll bounce you off the wall, son.""]",-Don't call your mouth.,idiomatic
"Soitan suutani, mutta sanon harvoin suorat sanat.","['I mean, I talk a good game, but I very rarely tell people what I think to their face.']","I speak my mind, but I rarely say a straight word.",idiomatic
- Älä soita suutasi.,"[""Don't you brash me.""]",- Don't say anything.,idiomatic
"Ja sokerina pohjalla Anne Dettrey, muotitoimittajamme.","['And last, as a kind of dessert, Anne Dettrey, our fashion editor.']","And the icing on the cake is Anne Dettrey, our fashion editor.",idiomatic
Ja sokerina pohjalla Sebastian Krajenski.,['And rounding out the starters: Sebastian Krajenski.'],And Sebastian Krajenski as the sugar at the bottom.,idiomatic
Ja sokerina pohjalla - ulkona on limusiinikolonna - valmiina viemään meidät - strippiklubille!,['And last but not least... there is a fleet of limos outside... waiting to take us to... a strip club!'],And to sweeten the deal - there's a limousine villain outside - ready to take us - to a strip club!,idiomatic
- Ja sokerina pohjalla:,"['Very good, sir. I saved the best for last.']",- And a sugar base:,idiomatic
"Ja sokerina pohjalla, - minulla on Lontoon paras äänentoistojärjestelmä.",['And to top it off... I got the baddest system in all of London.'],"And as the icing on the cake, - I have the best sound system in London.",idiomatic
Nyt tuli tupenrapinat!,"[""You're gonna regret it!""]",Now it's time for the double rapids!,idiomatic
"Jos se oli tahallista, heille tulee tupenrapinat.","['If they did it on purpose, they could get in trouble.']","If it was deliberate, they will be in for a double whammy.",idiomatic
Nyt tuli tupenrapinat,['ROSE! WHAT ARE YOU DOING?'],Now came the tassels,idiomatic
Nyt tulee tupenrapinat.,"[""He's going to be so angry.""]",Now comes the double rape.,idiomatic
Nyt tuli tupenrapinat.,"[""- [ Whimpering Laugh ] Oh, I'm in trouble.""]",Now came the double rapids.,idiomatic
"Pidin sinusta ennen. Et seissyt tumput suorina odottamassa, että jotakin tapahtuu.","[""I liked the old you who wouldn't just sit around and wait for things to happen.""]",I used to like you. You didn't stand around waiting for something to happen.,idiomatic
"Älä seiso siellä tumput suorina, Elliot.","[""Don't just stand there, Elliot.""]","Don't just stand there with your legs up, Elliot.",idiomatic
"Toisin kuin sinä, joka vain seisot tumput suorina - minä päätin tehdä jotain.",['So unlike you... who seems to be completely comfortable just standing around like some fucking pussy... I decided to do something about it.'],"Unlike you, who just stand around - I decided to do something.",idiomatic
Miksi täällä seistään tumput suorina?,['What is everybody doing standing around here?'],Why are we standing here with our chins up?,idiomatic
En voi vain seisoa tumput suorina.,"[""You can't expect me to do nothing.""]",I can't just stand around with my buttocks straight.,idiomatic
"lnfektion mahdollisuus kasvaa joka sekunti, jonka hän on auki. Lisäksi tuhlaat tuhansia dollareita, kun seisot siinä tumput suorina.","[""The rate of infection for this patient is increasing every second you keep him open, not to mention the thousands of dollars you're wasting standing here doing nothing.""]","The chance of infection increases every second she's open. Plus, you're wasting thousands of dollars standing there with your butt outstretched.",idiomatic
Taidat tykätä kyttyrää.,['- Getting a hint of disapproval.'],I think you like the hump.,idiomatic
"Yksi kaveri tykkäsi kyttyrää, koska pelkää minun vievän paikkansa.","[""This kid took umbrage at my presence. 'Cause he thinks I'm gonna take his spot.""]",One guy liked the hump because he was afraid I'd take his place.,idiomatic
"Minun on paras jäädä, etteivät pomot tykkää kyttyrää.","[""Oh, no, I'd better hang around because if I leave now, it looks bad upstairs.""]","I'd better stay, or the bosses won't like the hump.",idiomatic
Roger voi tykätä kyttyrää.,['- Roger may take a dim view of this...'],Roger may like the hump.,idiomatic
"Anna potkut, jos tykkäät kyttyrää.","[""And if you don't like that, you can just fire me.""]",Fire me if you like the hump.,idiomatic
"Luulin, että ryöstelisimme jo tässä vaiheessa pankkeja - emmekä bensarekkoja jossain Jumalan selän takana.","[""I thought we'd be robbing banks by now, not some gas truck in the middle of nowhere.""]",I thought we were already robbing banks at this stage - not petrol stations somewhere behind God's back.,idiomatic
"Voimme varmaankin sanoa, että tässä vaiheessa menitte ojasta allikkoon.","[""I never thought I'd hear him say that. Safe to say this is when the mission went from the frying pan into the fire.""]",I think it's safe to say that at this point you went from the ditch to the bottom.,idiomatic
Missä vaiheessa aloit tuntea olevasi hukassa?,['At what point did you begin to feel lost?'],At what point did you start to feel lost?,idiomatic
Hän on vaihtamassa hiippakuntaa.,"[""He's getting fitted for a halo.""]",He is changing diocese.,idiomatic
Et enää erota vastarannankiiskejä.,['No more dismissing anyone who disagrees.'],You can no longer tell the difference between the Newfoundlanders.,idiomatic
"En halua olla vastarannankiiski, mutta nautin tästä.","[""I think that's the point! I don't mean to be a contrarian, - but I'm enjoying this.""]","I don't want to be a counter-coastal dog, but I'm enjoying this.",idiomatic
Jotkut vetävät herneen nenään.,"[""Some people get pissed off, saying we're taking over.""]",Some people turn a blind eye.,idiomatic
Taisi vetää herneen nenään.,['That pissed her off.'],I think he's pulling a fast one.,idiomatic
Hän veti herneet nenään.,['He was super pissed.'],He turned up his nose.,idiomatic
Älä vedä hernettä nenääsi.,['Give peas a chance. Now come on.'],Don't pull a pea out of your nose.,idiomatic
Älä vedä hernettä nenään.,['Keep your knickers on.'],Don't pull a pea out of your nose.,idiomatic
- Vetämään turpaan?,['Then shut your mouth.'],- To kick your ass?,idiomatic
Vähän isompana toivoin törmääväni siihen ja vetäväni turpaan.,"['When I got older, I wanted to bump into him and beat him up.']","When I was a bit bigger, I was hoping to bump into it and kick its ass.",idiomatic
Sinuna menisin silti vetämään turpaan.,"[""Still, man. If I was you, I'd go and kick his arse right now!""]","If I were you, I'd still go kick his ass.",idiomatic
- Tuut kans tai vedän turpaan.,"[""You better come back or else I'm gonna kick your ass.""]",- Come with me or I'll kick your ass.,idiomatic
Ehkä voisit antaa minulle listan kaikista existäsi jotta tietäisin edes kuka minua seuraavaksi vetää turpaan.,"[""Maybe you could just give me a list of all of your exes so that I can at least know who's going to beat my ass into the ground next.""]",Maybe you could give me a list of all your exes so I know at least who's going to kick my ass next.,idiomatic
Vintti pimeni.,['I blacked out.'],The attic went dark.,idiomatic
"Sanoin, että vintti pimeni. Olit kauhuissasi.","['I said, ""Dead out, he was scared shitless.']",I said the attic went dark. You were terrified.,idiomatic
Sitten vinttini pimeni.,['And then I...'],Then my winch went black.,idiomatic
"Jos tässä jonkun vintti pimenee - niin sinun, usko pois.","[""If anybody's lights are about to go out, believe me, they're yours.""]","If anyone's attic is going dark here - it's yours, believe me.",idiomatic
"Vintti pimeni ja kunnolla. Kun heräsin, kävelin ulos ja näin silloin ensi kertaa tämän neitokaisen.","['So, I passed out hard, and when I wake up, I go outside, and that is the first time I lay eyes upon this young lady.']","The attic went dark and really dark. When I woke up, I walked out and that's when I saw this lady for the first time.",idiomatic
Cheerleaderille pitää kaikki vääntää rautalangasta.,"['Jeez, you gotta spell everything out for the cheerleader.']","For a cheerleader, you have to spell everything out.",idiomatic
- Pitääkö vääntää rautalangasta.,['- Let me connect the dots for you.'],- Do I need to spell it out.,idiomatic
- Pitääkö minun vääntää rautalangasta?,['We should wait for Captain Teitel.'],- Do I have to spell it out?,idiomatic
Väännän rautalangasta.,"[""Maybe I wasn't clear enough.""]",I'm spinning a web.,idiomatic
Ei tarvitse vääntää rautalangasta.,"[""- You don't have to draw me pictures.""]",There is no need to twist the iron.,idiomatic
Yritys hyvä kymmenen.,"['Then give him an A for effort, Andy.']",A good ten for the company.,idiomatic
"Yritys hyvä kymmenen, mutta luulenpa että onnemme loppui.","[""A great ride, friend. But I have a feeling it's about over.""]","A good ten, but I think our luck ran out.",idiomatic
"Yritys hyvä kymmenen, vaikka häviäisitte.","['Win or lose, you are giving it your best shot.']","Try a good ten, even if you lose.",idiomatic
"Mutta yritys hyvä kymmenen, vai mitä?","[""We had a damn good fight, didn't we?""]","But a good ten, right?",idiomatic
- Olenkin äimän käkenä.,"[""- Yeah, well, I'm fucking surprised.""]",- I'm in a tizzy.,idiomatic
Olin äimän käkenä.,"['I\'m thinking, ""What the hell?""']",I was frantic.,idiomatic
Kaikki elävät koodinmurtajamme ovat äimän käkenä.,['All of our living code breakers are absolutely stumped.'],All our living codebreakers are in a tizzy.,idiomatic
Olen äimän käkenä.,"[""I'm amazed.""]",I'm in a frenzy.,idiomatic
"Holztmann, olen äimän käkenä.","['Holtzmann, I am beyond impressed.']","Holztmann, I'm in a frenzy.",idiomatic
