sent,reference,translation
太鼓を叩いて道路を行進して旗をなびかせる,You march down the road banging drums and waving banners?,"He's going to march on the roads, wave the flag."
先月衛生指導員が来て 太鼓判を押して帰った,"Look, we had the county health inspector here last month, and he gave us perfect scores.","The health guy came in last month, and he said he wanted to go home."
わが社も彼に 太鼓判を押すよ,"And the way I feel, my company will underwrite him anytime.",I'm sure the company will be very proud of him.
しかし、愛のために全てを 放棄した頭のいい女性は、 必然的に自分自身を 見つめ奈落の底へ、 男性や、赤ちゃんでは、 単純に埋められない。,"But a woman with brains who gives up everything for love inevitably finds herself staring into an existential abyss that men, babies and cardio bars simply cannot fill.",But a woman with the brains to give up everything for love is forced to look herself to the depths of decay that men and babies simply cannot bury.
我々は落下する 奈落の底へと,We ruons us toward the abyss.,We're falling. We're falling to the bottom.
奈落の底まで突き落とされるわ,You will end up at the bottom of a hole.,They'll push you to the bottom of the cliff.
司祭の前で契りを結び,We say our vows in front of the high septon.,I'll bow before the priest.
- それは血で兄弟の契りを結んだんだ,It was a Blood Pact! Like brothers!,- It's the blood that made us brothers together.
奥行きがない!,- Depth! I'm lacking depth!,There's no depth!
始まらないさ,Don't start.,It won't start.
いいえ 謝っても始まらない,No. You feel guilty. There's a difference.,"No, I'm sorry. It won't start."
ケンカしても始まらない,Come on. Now we're not gonna get anywhere fighting.,We can't start a fight.
さっさと立って 外で始末を 付けようじゃないか,"You're gonna get up, and we're gonna settle this outside.",Why don't we just stand up and do this outside?
安心しな 刑事さん 俺にエディを殺った奴の 始末を付けさせれば− 手間をかけない,"Rest assured, Detective, if I find the person responsible for Eddie's murder, you'll never know.","Don't worry, Detective, if you let me take care of the man who killed Eddie, you won't have to."
始末を付けるに十分な,We could pay you to have it cleaned up.,Enough to put an end to it.
やつらが姑息な手を使って 隠した事実さ,They use static electricity to... to mask the changes.,It's a fact they've been hiding with their swift hands.
俺と向き合ったらどうだ 操り人形で 姑息な手段を使わないで,"Face me like a real man, not with your hand up another's ass like a bloody puppet.",Why don't you face me with a puppet and don't use the means to breathe?
姑息な連中だよ,"Even for this group, that takes nerve.",They're just a bunch of squirrels.
知ってる? 人生、姿勢を正して真直ぐ 立てと言われた続けた,"Do you know... all my life I've been told to stand up straight, turn out posture, and now...","You know, I've been told to stand up straight in my life, right in my posture."
証拠は もう嫌というほど,"Boss, we've already been through all this. I mean, I got no leads;",I don't want proof anymore.
もし、生きていないなら、 イザベル・ロシェフは遠慮せずに 嫌というほど見せつけてるさ 信じろ、彼は生きている,"If he wasn't, Isabel Rochev wouldn't be so shy about rubbing it in our faces.","If she's not alive, she won't hesitate to show it."
かなり訓練を受けた 嫌というほど,I trained you well.,I've had a lot of training. I hate it.
嬉しい悲鳴よ,- Good! So good!,It's a nice scream.
デブラと 完璧に終わったお陰だ,"Feel free to hang all over me, babe because Debra here is completely over my shit.","Thanks to Debra, it's done perfectly."
完璧に身柄を奪取 騒ぎも無く 無傷で,"Clean lift. Nothing broken, nothing split.","He's been captured perfectly, without noise, without wounds."
すべて完璧です,The pede looks perfect.,Everything is perfect.
体育館に通ったり、整形手術を せずに、完璧な容姿が手に入る...,To have perfect looks without trips to the gym or plastic surgery,"Without going to gyms or performing plastic surgery, you'll have the perfect look."
早い話が 1943年9月3日... でも完璧じゃなかった,"The point is, September the 3rd, 1943... wasn't perfect.","I've had a lot of catching up to do, but it wasn't perfect."
気が合ったんだ 彼女は美しく完璧だった,"We click. She's perfect. She's beautiful, she's smart, she's well-read... she's got an ass like a 20-year-old stripper.",We got along. She was beautiful and perfect.
宙に浮く?,- Can you levitate?,"What do you mean, floating on the floor?"
逆フラッシュが何かすれば 液体が宙に浮くんだ,"Whenever something happens with the Reverse-Flash, liquid floats in the air.","If the reverse-flash does anything, the liquid will float on the floor."
宙に浮いてるよ,She's not touching the floor.,I'm in the middle of something.
目撃者証言とも合わん モノが宙に舞い...,That wouldn't explain some of the stranger events described by witnesses. Objects suspended in midair...,It doesn't match any witnesses.
俺らは宇宙を飛んでる,"I can feel it, we're falling through Space, you and me.",We're flying through the universe.
宇宙を飛ぶのは 非常に危険だ,Makes flying through space very dangerous.,It's very dangerous to fly through space.
宇宙を飛んでるわ 完璧な弧を描いて,She flew through space in perfect arcs.,I'm flying through the universe.
"いのちの木があり 12種の実を結び その実は毎月実っていた ""","""which bears 12 manner of fruit and yielded her fruit every month.""","There were 12 different kinds of fruit that grew every month."""
その努力が実を結び 悪の拠点がまた一つ消滅,"It was a textbook operation, Mr. Chairman.","And when the effort came to fruition, the place of evil was destroyed."
苦労が実を結んだと感じる,"and I say, ""that's good, I have learned.""",I feel like my hard work has come to fruition.
私には 寝耳に水の話だ,"I must admit, it's the first I'm hearing of it.",I'm talking about water in my sleep.
丸2日寝食を忘れ 生存者を避難させた,It took two whole days to evacuate everyone. Didn't sleep. We didn't eat.,I've been asleep for two whole days. I've evacuated all the survivors.
察しが付くと思うけど 彼は長いこと病気でね,"Well, as you probably know, he's had this for a long time.","You know, he's been sick for a long time."
リサと寸分違わぬ外観に,Make sure she looks exactly like Lisa.,You look exactly the same as Lisa.
寸暇を惜しんでね,She doesn't stop.,Take your time.
"""射程距離に入った""",I need help! He appears to be held at gunpoint but...,I'm in firing range.
後5分で 山が射程距離に入ります,Saddle Ridge will be in weapons range in five minutes.,"In five minutes, the mountain will be in firing range."
ジェイノス・スリント パイセル 小いさな評議会が日に日に小さくなっていく,"Janos Slynt, Pycelle-- the small council grows smaller every day.","Janos Slynt, Pycelle, the small council grows smaller and smaller every day."
部屋が小さくなるように感じて 胸が重りで押しつぶされ 心臓がめちゃくちゃに速く鼓動するような?,"Like there's a crushing weight on your chest, and the room gets really small and your heart starts beating insanely fast?",Like when the room feels smaller and your chest is crushed and your heart beats too fast?
正直言うとですね、レスター、 私の膀胱は今とても小さくなっていて、 それで... - あら、かわいそう。,"Honestly, Lester, stay or go, but I got a bladder the size of a penny, so...","To be honest, Lester, my throat is so small now, so..."
くしゃみ程度でも ハンカチを持たせるのよ ? 小事は大事? わかりません?,"If they so much as sneeze, they better have a handkerchief.",Do you think it's important to have a handkerchief when you sneeze?
小耳に挟んだだけ,"Oh,I shouldn't have been listening.",I was just listening.
小耳に挟みましたよ あなたの大切な秘密も,I've heard the chatter about this private initiative.,"I'm sorry to interrupt, but I also know that your most precious secret."
小耳に挟んだのさ,- I hear stories.,I've been hearing a lot about you.
- テレルはお尻を叩かれてる,- Terrell is gettin' his ass beat.,- He's been hit in the ass.
それで 彼らはまたお尻を叩いた 何度も 何度も,So they spanked you again. And they spanked her again.,"So they've struck my ass again, again, again, again."
あなたの尻を叩くため?,Give you a swift kick in the butt if you need it?,To smash your butt?
"""私の尻を押してくれ""と言ったんだ","He said, 'Pull back, my ass. We just got here. ""","I said, ""Sit down on my ass."""
"""私の尻を押してくれ""って どういう意味ですか?","What does that mean, ""Pull back, my ass""?","What do you mean, ""Try me in the ass""?"
奴は気付いてなかった 尻尾を出すのを待ってるんだ,"Clearly, he has no idea.",He didn't realize it. He's waiting for his tail to come out.
終に尻尾を出したな,So you're finally revealing your foxtail.,You finally got your tail.
感謝するのね CDCが尻拭いをする,Thank God the CDC arrived to do your job for you.,"Well, thank you. The CDC will clean up."
あるいは、シモンズの尻拭いを しなきゃ いけないのか・・・ またな?,Or am I gonna have to save Simmons' ass... again?,Or do I have to clean up Simmons's... again?
バブル時代に やりたい放題やった 上の連中の尻拭いをするために 俺達は 銀行員になったわけじゃない こんなところで追い出されてみろ,We didn't become bankers to clean up after the mess of the folks at the top who did whatever they pleased during the bubble era. all our efforts will remain unrewarded.,"In the bubble age, we didn't become bankers to clean up the mess of the guys upstairs."
長く尾を引く彗星も 勇気を取り戻した ピエールの心には 新しい未来の象徵に 思われた,It seemed to him that this dazzling comet was the perfect symbol of what he felt in his compassionate soul which brimmed with the blossom of a new life.,"The comet's long-tailed tail has found courage, and in Pierre's heart, it was thought that a new future was at stake."
見通しのいい場所から 目印の山が 見えるはずさ。,"If we find a better spot, I might be able to see the mountains.",You can see the mountain from a clear view.
山が見えたぞ,I lead you to the Mountain.,I see the mountains.
あの宝の山が見えるか?,Do you see the hoard heaped up?,Do you see that pile of treasure?
岐路に立ったというか 現実に直面し 目が覚めた,I'm at something of a crossroads and it's brought me to a realization.,"I was on the road, but I woke up facing reality."
私が強力に推進した結果 パイプライン問題は峠を越して この州の経済に 恩恵をもたらす様に成ります,"Well as I've always maintained, the corner turn oil line would be a boon to this state's economy.","As a result of my efforts, the pipeline's going to be more of a win to the state's economy."
嵐の前の静けさは最高だな,I like these calm little moments before the storm.,It's nice to be quiet before the storm.
嵐の前の静けさを楽しんでる,"Oh, just, uh, enjoying the calm before the storm.",Enjoying the peace before the storm.
嵐の前の静けさじゃ,It's the deep breath before the plunge.,The silence before the storm.
"""鍵は左前輪の上にある","""The key is on the left front wheel.","""The key is on the front on your left."
彼を左遷したら 今より状況が悪くなる,"The danger is, uh, replacing him with someone worse than the original.","If you turn him left, it'll be worse than it is now."
探せ、アイツを追い出せる人物を アイツを左遷できる人物を,"Find out who he hangs out with, who he travels with.","Find someone who can get him out, someone who can turn him left."
左遷もええとこですね 大左遷ですわ これ,"This is a demotion, huge demotion",It's a big turnaround.
彼女も巻き添えを食います,She's collateral damage.,She'll be collateral damage.
巻き添えを食うのは ごめんだ,- But I'm not gonna let your bullshit take me down.,I don't want to be caught up in anything.
君たち2人も その巻き添えを食って殺される,He also made it very clear that you two would be caught in the crossfire.,They'll kill you both.
席を外して下さい,Leave me.,Excuse me.
席を外して 悪いけど,"Reg, step out. It's okay.",I'm sorry to interrupt.
ロブ、席を外してくれる?,"Rob, could we have the room?","Rob, would you give us a minute?"
フロイド・マネー・ メイウェザー 銅メダリスト フロイド・マネー・ メイウェザー 銅メダリスト かつてアメリカは オリンピックを席巻,"The Olympics used to be where USA beat the crap out of the world, where we proved we were the best boxers.",U.S. once won the Olympics.
そして罪のない人々が 帰らぬ人となるかも,And neither do a lot of innocent people back home.,And maybe innocent people will never come back.
見直すのを忘れてた 帳尻を合わせないと,"Obviously, we forgot or didn't go back and adjust the revenue entries.",I forgot to look over it. I have to make a ledger.
幕が上がったな,The curtain rises.,We've got the stage.
幕が上がったら すぐ女神を殺す,"Soon as that curtain rises, we are gonna be there to take out this Calliope.",I'll kill the goddess as soon as the light comes up.
幕が上がってしまうぞ,The curtain is about to go up.,It's gonna be a big show.
今や 幕が開いたのだ 過去は序章にすぎぬのだ,"Now that we're in this time, what's past is prologue.",It's now open. The past is just the beginning.
アタシ いつもショーの幕が開く前に タバコを吸うから,I always smoke a cigarette before the first show.,I always smoke a cigarette before the show.
その時、どうでも良い 別の芝居の幕が開いた,"At that moment, the curtain rose on a parenthetical, domestic drama...",And that's when it all started. Another act.
連続殺人犯 ジョー・キャロルの人生は 今朝早く幕を下ろしました,Serial killer Joe Carroll's life came to an end early this morning.,Joe Carroll's life ended early this morning.
残念だけど 幕を下ろさなきゃならなくなった ・・・・早々とね,"Sorry we had to close early, but you get the general idea.","I'm sorry, but I had to put the stage down... so fast."
もう幕を下ろすときだ,This is what takes us down.,It's time to put it down.
彼らの自由は 剥ぎ取られてる... 1度に1台のカメラ 1台の電話 1度に1メガバイト 今こそ 幕を引くべき時だ,"That their freedoms have been stripped away... one camera, one cell phone, one megabyte at a time.","Their freedoms have been stripped away... one camera at a time, one telephone at a time."
俺達のやり方で 派手に幕を閉じるんだ,We have to end it on our own terms... with a grand gesture.,We're gonna close this up our own way.
青年が行くはずだ,The boy will meet you there.,A young man's got to go.
年には勝てない,It is a perishable skill.,You can't win at your age.
年を追うごとに偽造は 精巧になっている,"Every year, forgers get more and more sophisticated.","As the years go by, forgery becomes more complicated."
年を食ったら。 私のモットも理解できる。,"Deb, later in life, you'll appreciate my motto.","When you're old, you'll understand how I feel."
幸か不幸か、 うまくいくに違いないと信じています-,"Gentlemen, unfortunately, we must be going as well.",I'm sure it'll work if it's lucky or unhappy.
そりゃ、幸先がいいな,"Well, so much for our head start.",That's a good start.
幸先がいい,The gods favor you.,It's a good start.
幸先がいいな,A good start.,That's a good start.
この船のほうが 船底が浅いのよね?,"- We're shallower on the draft, right?","This ship is shallower, isn't it?"
あと1〜2ヵ月で 資本金は底を突く,"What can we do? We've only got capital to last a month, maybe two.","In a month or two, the capital will be at the bottom."
店を畳んでたら こうはなってないわ,"If you'd just quit the restaurant, none of this would've happened.",I wouldn't have done that if I hadn't kept the shop running.
だが それでお前が 店を畳んだだろ,"You made the right choice, though, didn't you, by choosing to close the restaurant?",But that's why you bought the place.
店を畳んでないのが 見えませんか?,"What, you want me to close the shop?",Can't you see that you're not ruining the shop?
悪いな もう店を閉めないと,"Listen, it's getting kind of late, kid. So I'm gonna dose up.",I'm sorry. I have to close up.
- 店を閉める時は死ぬ時 - 良い知らせがあります,- I'll close the shop only when I croak.,There's good news.
それから店を閉めて 退勤しろ,Then close up the shop. Clock out.,Then close the shop and get out of the office.
危険を承知で弓を引いた,"Sorry, Harv, I know you have a thing for her.",He knew the risks. He pulled the bow.
I wasn't referring to the wheelchair 私 車椅子を 引き合いに 出すつもりは なかった,I wasn't referring to the wheelchair.,I wasn't referring to the wheelchair.
あなたはうんざりしてる 彼はローレルを引き合いに出した,"Ok, you're pissed he invoked the almighty Laurel.",You're bored. He brought Laurel in.
それに対して 君の本では 虐待をアニスが自分に打ち明けたと言う 隣人を匿名で 引き合いに出した,"Your book, on the other hand, you quoted an anonymous source, a neighbor who claimed that Ennis had confided in him about the abuses.","In your book, you confronted anonymous neighbors who claimed the abuse Ennis revealed to himself."
オリバー・クィーン並みの 大金持ちよ 彼が大金持ちだから 引き合いに出しただけ 気にしないで,"I would be as rich as Oliver Queen, who I mention because he's the richest person I know, or used to be.",He's as rich as Oliver Queen.
トレーラーが引き金になって 全て思い出す可能性があるが,"If going to the trailer helps bring back her memories, then there's a chance that she's gonna remember everything.","The trailer was triggered, so it's possible to remember everything."
3年前の手術で頭部を傷つけて 早期発症の引き金になっていたかも,The head trauma that put him in surgery three years ago could've triggered an early onset.,The head injury from the surgery three years ago may have triggered an early seizure.
引き金になる,It all triggers it.,It's a trigger.
最悪な時こそ誰にも引けを取らない,Called the best by one of the worst on the planet.,"At the worst of times, I won't let anyone back me."
そこで中野渡さんに引導を渡して,and he'll sit in the chairman's seat. Is that it?,That's where you're going to give Mr. Nano.
ロルカが引導を渡されるのを見たい,Hector lorca being sent away for life.,I'd like to see lorca give me his throat.
〈大学病院の医局は弱体化し→ 命のやりとりをする医療も→ ついに 弱肉強食の時代に突入した〉,"University hospitals' medical offices were losing power, and even medicine, which deals with life and death, plunged into an era where the law of jungle prevailed.","The university hospital's medical office was weakened, and even medicine, which deals with life and death, plunged into an era where weak meat preyed on it."
〈大学病院の医局は弱体化し→ 命のやりとりをする医療も→ ついに弱肉強食の時代に 突入した〉,"University hospitals' medical offices were losing power, and even medicine, which deals with life and death, plunged into an era where the law of jungle prevailed.","The university hospital's medical office was weakened, and even medicine, which deals with life, plunged into an era where the law of the law of the Fallen."
〈大学病院の医局は弱体化し 命のやりとりをする医療も→ ついに 弱肉強食の時代に突入した〉,"University hospitals' medical offices were losing power, and even medicine, which deals with life and death, plunged into an era where the law of jungle prevailed.","University hospitals' medical offices have been weakened, and even medicine, which deals with life, plunged into an era where the law of the law of the Fallen."
弱音を吐かないで 今はあなたがリーダー,- Hey. You're the leader now.,Don't make a sound. You're in charge now.
現在までに終わった すぐ下に80弱音を吐いた。,You ended up winning just under 80 grand.,"It's over by now, right down to 80 weak noises."
弱音を吐いている,- Whi... Whinier than I thought. - Hmm.,He's making a weak noise.
あなたは多くの配当を得た,It created a dividend in the amount of...,You got a lot of money.
君がした中で 当を得た陳述は これが初めてだ,That's the first correct statement you've made.,This is the first statement you've made in years.
いや 当を得てるでしょ,"No, that was a bull's eye.","No, you've earned it."
いい感じだろ? 口当たりがいいな,"It's pretty good, huh?","That's a nice touch, isn't it?"
"""当たって砕けろ"" よ","Well, it can't hurt to ask.","It's like, ""Just break it."""
臆病で影が薄かった,"He was quiet, timid, almost invisible.",He was a coward. His shadows were thin.
ホタルの影も形もない,No sign of Firefly.,There's no sign of firefly.
影も形もなく隠せるわよ,And you will never find this again until I want you to find it.,You can hide it in plain sight.
大統領は影も形もない,No sign of the President yet.,The President has no shadows or forms.
それがお前に 影を落としてる,"Cast a long shadow, I bet.",That's what's happening to you.
そうだなぁ 魔獣の呪文が 何にでも 影を落としているからなぁ,"Yeah, well, the spell of a hexenbiest does tend to put a damper on the good times.","That's right, 'cause the Hexenbiest's spells are all over the place."
生命を作り出す力 光を作り出す力 そして、影を落とす力,"Power to make life, power to make light, and power to cast shadows.","The power to create life, the power to create light, and the power to drop shadows."
ねぇ ハロルド 男の人ってどうしてこんなに 往生際が悪いのかしら?,"Really, Harold, why do men always seek to delay the inevitable?","Tell me, Harold, how can a man be so insecure?"
往生際が悪いわね,Too bad.,That's a bad place to be.
どのみち 今の俺には もう後がない あッ...,it's sink or swim for me.,"Anyway, I don't have time for this anymore."
彼に逆らったのは 後にも先にもキミだけだよ,You're the only one who's ever stood up to him.,You're the only one standing up to him.
いくら謝っても足りないわ 後の祭りだけど...,"You know I'm going to be apologizing forever, right? Just so you know.","No matter how much I apologize, it's not enough."
"""開けたら空だった""じゃ 後の祭りよ","We crack it, it's empty, the gold's somewhere else.","""I opened it and it was empty."" That's what we're gonna do."
ネットに載せたら もう後の祭りだ,"As Miss Adler remarks in her masthead, know when you are beaten.","If you put it on the Internet, it'll be a big night."
あれは後を引いたよ 止められなくなる,That's become a real whore to me. I can't shake it.,It's catching up. It won't stop.
後れを取るわけには いきません,I would be ashamed to be left behind.,I can't let you down.
警察は後れを取っていた 法の執行目的に 新しい防衛手段を備えた,Law enforcement combats this corruption with a new line of defense.,The police have taken a step back with a new line of defense for the purposes of law enforcement.
トミーが去ってから 俺達は後れを取ってる,We're way behind since Tommy left.,We've been a little behind since Tommy left.
後ろを見せろ,Mind showing me what's in back?,Show me the back.
後ろを見せるな ハリー・ポッター!,"Don't you turn your back on me, Harry Potter!","Don't look back, Harry Potter!"
後味が悪い,I don't feel good with it.,It doesn't taste good.
ハートは回収の後押しをした,Hart was the force behind the recall.,The heart supported the retrieval.
にわか仕込みの信心で わしの後釜に座る気か?,Does he seek to humble me with his new found piety?,Are you going to sit on my tail with the knowledge of our faith?
俺はお前の後釜に座って さらにハッピーさ,And I'll be more than happy to fill your shoes.,I'm even happier sitting on your wing.
私を今の地位から追い出して 自分が後釜に座ろうと 画策しているのよ,"You're trying to drive me from my position, so you can take over.","You're trying to get me out of my position, and you're trying to get yourself back on the ground."
服従心の事?,About their obedience?,You mean submission?
得体が知れないわ,We don't even know what that is.,I don't know what it is.
"だが, 得心が行かぬ.",But something bothers me...,But it's not enough.
彼らは すべてを殺す・・・ 慈悲や後悔は微塵も無い,They'll kill everything... without mercy or remorse.,They kill everything... with no mercy or regret.
心が乱れてるんだ,He's got a lot on his mind.,I'm having a heart attack.
ワシの申し出に心が動いておる,That's why I put a special wimp clause in my will.,I have a lot on my mind.
チャーリーは あの馬鹿なカードを受け取ってから 心が洗われたようだった 彼女は セラピーに来て,"Charlie had this, this... moment of clarity... after she got that stupid card.",Charlie's mind was cleaned up after he got that stupid card.
最高のオモチャを見つけて 久しぶりに心が躍りました,I had found the perfect plaything. My heart danced with joy for the first time in a long time.,It's been a long time since I've found my best toy.
♪ 心が躍るの,There 'll be magic There 'll be fun,♪ My heart is dancing ♪
ゾーンと心が 通いあう人間ですから,"You see, being a stalker is some sort of calling.",I'm a man of zone and mind.
心が通い合えば 治療に役立つ。,"If you can connect with each other, it's easier to treat them.",It's a good way to treat each other.
何週間、何ヶ月離れていても 地球の裏側にいても 心が通っていました,"The weeks away lengthened to months, but every day would bring his thoughts from some distant part.","Even weeks and months away, even on the other side of the Earth, my heart was clear."
訓練生仲間とは 心が通じあってると思っていた,These people were my friends... or at least I thought they were.,I thought you and your fellow trainees had a lot in common.
そして目を合わせるだけで 心が通じ合う気がします,And I feel I can communicate with you with simply a look.,And I think it's just eye-to- eye that makes my mind feel better.
心が通じあおうとしているモンスターに拉致されたぞ,Help!,You're being abducted by a monster trying to communicate with you.
俺が言いたいのは 心に刻んでくれ 仕事には ケガが付きまとう,So the upside of this... it is a stark reminder injuries do not get swept under the rug on this job.,"What I'm trying to say is, I want you to keep that in mind."
ルーディがロボットを 解体しているのを見てたら- ふと こう思ったんです 誰が僕のことを心に 刻んでくれるんだろう ってね,"Just looking at that bot on Rudy's table makes me think, who is going to remember me?","When I saw Rudy dismember the robot, I thought, who's gonna remember me?"
メイザー・ラッカムの勇気を 君らの心に刻んで欲しい,Let the courage of Mazer Rackham be your inspiration.,Mayer Rackham's courage rest in your hearts.
パキスタンの音楽は 一生心に残るらしいね,"I've heard enough Pakistani music to last a lifetime, if you don't mind.",I hear Pakistan's music will be in your heart for the rest of your life.
ジョンの面白い話を知っているか? (本: 心に残る結婚式のスピーチ),Do you know any funny stories about John?,Do you know any funny stories about John?
どうしよう 心に残りすぎ,She's on my mind.,"Oh, my God. That's too much to remember."
初めに心に浮かんだ言葉です,It's the word that came to mind.,It's the first word in my mind.
人が観察できるのは 既に心に浮かんでいるものだけだ。,One observes only things which are already on the mind.,The only thing we can observe is what's already in our minds.
二つのことが心に浮かぶって言ったでしょ,You said two things occur to you.,"I told you, two things come to mind."
-犠牲を心に留め -我々がそうすることを望むだろう,Be mindful... it may well be hoping we do this.,- He'll want us to do it.
彼女の警告を 心に留めて,"Keep her warning' with you, nail it to your memory.",Keep her warning in mind.
女神に触るな 彼女の言葉を心に留めよ,Touch not the noble one. Heed her words!,Don't touch the goddess. Keep her words in mind.
"心を乱していた 内陸でさえも...""","""and deranged the public mind, even far inland, it must be said that professional seamen were especially alarmed.""","I've been very upset, even inland."
夜は心を乱すものです,Night changes many thoughts.,At night is a distraction.
トレントは、僕らの関係に妬いてて、 彼女の心を乱そうとしてる。,Trent Preston is gonna mindfuck her into thinking she's too good for me.,"Trent's jealous of us, and he's trying to break her heart."
心を入れ替えたと 会いたいと 付け加えろ,Tell him you've changed your mind and you need to see him.,"Tell him you've changed your mind, that you want to see him, that you want to see him."
心を入れ替えろ,You have heart.,You need to change your mind.
心を入れ替えるよ,I'll do better.,I'm gonna change my mind.
古風な恋愛が とても人の心を動かすんだね〜,"I find old-fashioned romance so touching, don't you?",Old-fashioned love moves people's minds.
人の心を動かす,It is a human calculation.,It moves the mind.
マペットたちと一緒の この場所にある カーミットの心を 動かしたのは君だ,"Hey, you're the one who got Kermit to do this.",You're the one who moved Kermit's mind in this place with the Muppets.
私はずっと君に 関心を寄せていた キエラやリバー8がやって来て,"Alec, I have always had an abiding interest in you, and when Liber8 and Kiera arrived in this time",I've always been interested in you.
[私たち聖職者はみな まず何よりも] [ラティマー家の方々に心を寄せています],"'Well, first and foremost, all of our prayers are with the Latimer family.","Our priests, first of all, are very eager to serve the Latimer family."
艦内生活体験プログラムに 皆様が大きな関心を寄せて下さって,People are so excited about the live-aboard program.,I'm sure you're all very interested in the live-aboard program.
それを見たときに 何かが心を打ったのでしょう,Just sort of hit her in some personal way when she saw the play.,"When I saw it, something must have hit my heart."
それでいて 心を打つ物は,"And still, where it strikes me...",But the thing that hits me...
貴女には人間性が無い 貴女の心を打つものが無い,Nothing human would ever enter your mind.,You have no humanity. You have nothing to punch in.
これ以上良心を痛めたくない,I don't want any more on my conscience.,I don't want to hurt my conscience any more.
エミリ ダグのことでまだ心を痛めているのは わかるし・・・ ディエゴのこともあったから 混乱するのはわかるさ,"Emily, you're grieving for Doug and you're still confused about what Diego did.","Emily, I know you're still upset about Doug, and I know you're upset because of what happened to Diego."
君があの患者を亡くした時 どんなに心を痛めたかは 知ってる でも 今その仕事を懺悔のつもりで しているなら・・・,"I know how much it hurt when you lost that patient, but if you're doing all this as some kind of penance...","I know how hard it was for you to lose that patient, but if you're doing that job with contempt..."
心を砕くのは個人的,Crushed hearts are personal.,It's personal.
彼は心を許すわ,... otherwiseSimonwon'trespectme.,He forgives me.
心を許したからだ,'Cause you gave it up to me.,I forgive my heart.
ヴェイルの美しさは豪家の気品にのみ、 その心を許すのです,The beauty of the Vale is matched only by the nobility of its great families.,The beauty of the Vale is forged only by the grace of the great house.
家族とは互いに心を配るということだ,And family means we take care of each other.,Family means that we care about each other.
ウィルに心を配って,Take care of Will.,Take care of Will.
お言葉ですが、私たちのコレクションです 私が心血を注いで 10年以上かけて集めたんです その労力を思えば...,"No, you know what I think I'm actually entitled to say Our collection, considering the time that I've put in over 10 years curating that.","With all due respect, it's our collection, which I've been collecting for over a decade, based on the amount of blood I've put into it."
世界を正そうと 心血を注いでるじゃない,"I've watched you. Working with the Fringe Division, you've done everything in your power to heal the damage.",You're pouring your heart into fixing the world.
別に ちょっと念を押しただけです,Nothing. Just clearing something up.,Nothing. I was just making sure.
ワグナー将軍に町の秩序を回復することを 最優先するように念を押すように,Make sure general wagner understands our priority is to maintain order in the streets.,Make sure General wa復er's priority is to restore the order of the city.
皆に念を押した,"I asked you, Ryan.",I warned everyone.
何を念頭に置いていますか?,What have you in mind?,What do you have in mind?
私たちはすべて自分自身に保ちます。 私はそれを念頭に置いています 決して捕らえられません。,And I try to keep that in mind and never get caught short.,I keep that in mind and never get caught.
私は より協力的なものを 念頭に置いている,I have something more collaborative in mind.,I'm thinking of something more cooperative.
ご主人様のお怒りを買って 分解されてから... 通訳がいなくて困ってたのよ,We have been without an interpreter... since our master got angry with our last protocol droid... and disintegrated him.,I've had trouble with my interpreter since he was angry with the master and then he was dismembered.
こうして お姫様を連れ去ろうとした 2人の悪い魔女たちは― 王の怒りを買うと―,'And so the two bad witches who tried to take the princess away... 'invited the king's wrath.,"Now, the two evil witches who tried to take the princess away, they got the king's wrath."
放置しておくと FBIの 怒りを買う それにあなたを信じている人が 軽蔑されるわ,"You leave it up, and you're just waving a red flag in front of the FBI and thumbing your nose at all the people who believed in you.","If you leave me alone, I'll get the FBI's anger and people who believe in you will be despised."
悲しいときは去り 思いも寄らない幸運が来る,And I predict all the sad and dark times are over and you are going to be beyond happy.,"When you're sad, you'll be gone, and luck will come that you don't even know it."
思いも寄らない ダンさんは ウイザートン保険の為に働いた 6年間... 定職について,"Unlikely, Mr. Dang has worked for Witherton Insurance for six years... a steady job, no drug or alcohol problems, not so much as a speeding ticket.",I don't think Mr. Dunne worked for wizarton insurance for six years... about a regular job.
そんな事 思いも寄らなかった,"I didn't know you couldn't do that. I dealt with the various animal rights groups,",I didn't even think of that.
私は別の男性に 思いを寄せていますが 理由は判らず 納得もしていません 何かが狂った様に 私を突き動かしていて...,"I am having feelings for another man, and I don't know why, and I gotta admit, it's kind of starting to drive me a little bit crazy, and...","I have feelings for another man, but I don't know why, and I don't understand why, but something's gone wrong with me."
彼が姉上に本気で 思いを寄せていると ー,I had not long been in Hertfordshire before,He said that he really cares about his sister.
けど、あなたは以前の人生にしがみついている。 思いを寄せる人にしがみついている、 それこそ地獄よ。,"But trying to hold on to this life, clinging to the person you thought you could be, that's hell.","But you cling to your life before you cling to who you feel, that's hell."
寄付金に思いを馳せると,Think of the donations.,I'm thinking about the donations.
"聴取しようと思ってたが ""人類 の危機に思いを馳せる"" とか言ってた","Oh, I tried to talk to him, but he said he needed a minute to ""muse upon the fragile nature of human life.""","I was going to ask him, but he said he was trying to confront the dangers of the human race."
未来に思いを馳せ 旅を続けてたんだろう,And may fortune... guide her journey.,You've been traveling with your future in mind.
魔術師の思う壺です,That's what the warlock wants.,That's what the sorcerer thinks.
まさに奴はこれを望んでた 我々2人が ポータルに向かえば あいつの思う壺だ,This is precisely what he wants. Us together heading for the portal.,"That's exactly what he wanted-- to get us both to the portal, and that's exactly what he wanted."
