sent,reference,translation
彼の性嗜好は公然の秘密だった,His proclivities were the worst kept secret at court.,His sexual preference was an open secret.
これは公然の秘密だ,This is an open secret,This is an open secret.
そして帰って来た 献身的な妻とやらの元に もう公然の秘密 パパ以外はね,"And he comes home, to this devoted wife, and everyone is in on the secret except him.","And now he's back with his devoted wife and all. It's an open secret now, except to my dad."
私も爺と同じ考えだ、長い期間、 兵を挙げる勇気を持てないだろう,I think my mentor is right. He won't be able to dare anything for a very long time.,"I agree with the old man, we won't have the courage to raise our troops for a long time."
カラマンオール・イブラーヒムが 兵を挙げたようです,Karamanoglu started the campaign.,Karamanoglu İbrahim seems to have raised an army.
冷たくなって死んでたんだろ,"- ""Dead"" is the word you're looking for. Stone-cold dead.",You were cold and dead.
ショーン　君から聞いた話だと 子供が生まれてから　リサが性的な面で 冷たくなったってことらしいね,"Sean, what I'm hearing from you is that Lisa has become sexually cold ever since the baby was born.","Sean, from what I've heard from you, Lisa has become sexually cold to you since the baby was born."
暑くなったり冷たくなったり,The hot is actually cold. The cold is actually hot.,Hot or cold.
僕は脚が冷たくなるのを耳にした...,I heard of getting cold feet...,I heard my legs go cold ...
常識ある人間なら、ここで 癌の切り札を出すんだよ,That's where someone with half a brain would have played the cancer card.,Any sensible person would play the cancer card here.
この2つは切っても 切れないもの,Survival and sacrifice... they go hand in hand.,The two are inseparable.
地球的な表現に「切っても切れない縁」とある,"There's an Earth expression, ""We're stuck with each other"".","The earthly expression is ""inseparable."""
切羽詰まってる,I'm dead in the water here.,We're in a tight spot.
お前が切羽詰まってる時に 一日に6マイルは走ってるし,"Look, I'm running six miles a day, I'm sleeping eight hours.",And I'm running six miles a day when you're on the edge.
"""いつもの声が　聞けるのはいいな"" ""Snake Eyesは　戦列に入った""",It's nice to hear a friendly voice. - Snake Eyes has joined the fight.,It's nice to hear a regular voice. Snake Eyes is in the line of fire.
初心に返るってことでしょう 大事なことだと思うわ,Returning to one's origins? I think that's important.,It means going back to the beginning. I think it's important.
判で押したように毎週　彼女は来る,She comes back every week like clockwork.,"She comes every week, just like clockwork."
割に合うことなら 何でもやる,"Look Vera, I'll do anything within reason. But not that. So forget it.",I'll do whatever it takes to make it worthwhile.
- 割に合わない,It's not worth it.,- not worth it
あの少女は 割に合わないかもな,Maybe the girl is not worth it.,That girl might not be worth it.
アンジェラはきみの親友なんだ オレが２人の間に割って入った,"Angela is your best friend, and obviously, I've come between you two.",Angela is your best friend. I'm the one who got between you two.
俺がここに居るから いつでも割って入る,I'll be right here. I'll step in.,I'll be right here. I'll come in whenever you want.
僕が割って入るまで　まさにそんな感じだった,"Oh, well, it was about to, until I stepped in.",That's exactly how it was until I intervened.
そして　時が来た時 彼は権力にしがみつかなかった,"And when the time came, he didn't cling to his power.","And when the time came, he didn't cling to power."
パキストンは彼らを無気力にした 彼らの考えを変えるだけのものはない,"Paxton's unnerved them, and there's not a lot I've been able to say to change their minds.","Paxton has unnerved them, and nothing will do more than change their minds."
つらさを原動力にして もっと強くなってやる,I take that shit and I use it as a motivation to push me to be better at what I do.,I'll use the pain as a driving force to become stronger.
力になる為に勉強してました 理解できる年齢です,I've been studying to be with the force since I was old enough to read.,I was studying to be a force to be reckoned with. I was old enough to understand.
力になってくれ,Help us.,Help us.
広がりの大きさが - 魅力になる,Pretty soon all the Baylor kids saw their friends on our site and we were in.,The size of the spread - becomes the attraction.
彼は愛を呪い　ラインの輝く黄金と 際限のない権力を得た,"He cursed love, and gained the Rhine's glittering gold and with it immeasurable power",He cursed love with the Rhine's shining gold and boundless power.
YouTube、リドリー・スコット、トニー・スコットがLGエレクトロニクス社の協力を得てお送りします,YOUTUBE AND RIDLEY SCOTT AND TONY SCOTT PRESENT IN ASSOCIATION WITH LG,"Brought to you by YouTube, Ridley Scott and Tony Scott in association with LG Electronics"
それに能力を得た,And getting weird.,And I got the ability to do it.
着々と力を付け...,Wormed his way up the ranks.,Steadily gaining strength...
もっと力を付けた,The more firepower I got.,More power to you.
アンナはフィフス カラムが 力を付けて来たと考えている,Anna knows that the Fifth Column's growing stronger.,Anna believes the Fifth Column is gaining strength.
男達の描写の方に力を入れてた それは何故 私はモンローに惹かれてるのに,"I keep writing men better than the woman, which is so strange, because Marilyn is who I'm most captivated by, just like they were, I guess.",I was more focused on the men. Why is that? I'm attracted to Marilyn.
はやく、もっと力を入れてくれ！,Now! Oome on!,"Quick, put more effort into it!"
力を入れてもいいわよ,You can do it harder.,You can put some effort into it.
寝返っては居ない 安心材料を必要としてる 力を落としてる,"He's still with us, but he needs to feel a sense of control, power.",He's not turning. He needs reassurance. He's losing power.
一休みしろ　海軍の仲間達が 俺達のために抵抗力を落としてくれる,Take a breather. Our pals in the Navy are going to soften them up for us.,"Take a break, our Navy buddies are gonna drop the resistance for us."
[電力を落とす],[electricity powering down],[power down]
私に何してもいいが、 この悪に力を貸さないよ！,You can do what you want with me. I won't be a part of this... this this evil any longer.,"You can do whatever you want to me, but I will not help you with this evil!"
それを見直して　少し認めてくれるなら 喜んで　私の洞察力を貸してあげるわ,"If they'd review it, grant me a few, well, then I'd be happy to lend my insights.","If you're willing to review it and give it a little credit, I'd be happy to lend you my insight."
ちょっぴり私達に 力を貸すだけでいいの 追跡呪文でお兄様を 見つけ出すのに,"We need you to perform a teeny, tiny locator spell to help us find our brother.",All you need to do is help us out a little bit to find your brother with a tracking spell.
"""舌で身動きが 取れなくなる前に""","""FORTUNATELY, I HAD MY DAGGER AND WAS ABLE TO SLIT ITS THROAT","""Before you get stuck with your tongue."""
図書館で身動きが取れなくなってる 分隊が有ります,We got a squad pinned down in a library.,We have a squad stuck in the library.
身動きが取れなくなっちゃった,I'm screwed up.,I'm stuck.
最近の出来事も 勘定に入れなくてはなるまい,"However, recent events must be taken into account.",I suppose we have to take recent events into account as well.
外とは勝手が違うが 心配するな,Don't be alarmed. You will notice that things work differently here.,"It's different out there, but don't worry."
他の飛行機とは勝手が違うから。,This isn't like other planes.,It's different from other airplanes.
見事な試みだけど ちょっと勝手が違うみたいね,"You know what? That's an excellent try, but you might want to ramp it back a notch.","Nice try, but it's not quite right."
だが彼は勝手を知ってるし 君は関わらないのが一番だ,And safe and cautious is you not being involved in this at all.,"But he knows what he's doing, and it's best if you stay out of it."
勝負は時の運,"You win some, you lose some.",victory depends on the luck of the day (i.e. it isn't always the strongest who wins)
僕の経験では　勤勉は成功の母だ,My experience-- diligence is the mother of luck.,"In my experience, hard work is the mother of success."
難問を 突きつけるのは あなたの 十八番,You always told me to ask the tough questions.,"You know, posing the hard questions is your specialty."
"""千里の道も一歩から 最初の一歩から ""始まる","""A journey of a thousand miles begins with a single step.""","""A journey of a thousand miles begins with a single step, the first step."""
- 千里の道も一歩から,- You have to start somewhere.,- a journey of a thousand miles begins with a single step
千里の道も一歩からだ,Every journey begins with a first step.,a journey of a thousand miles begins with a single step
千里眼があるのか 霊能者なのか,"You're either a clairvoyant... a psychic, a seer, a soothsayer, or something.",Are you clairvoyant or psychic?
それは分ってるが お前なら 銀河間　超空間　千里眼で 誰か探せるんだろ,"I know that, but maybe you can use your intergalactic, hyperspace, X-ray eyeballs to find someone else.","I know that, but I'm sure you can find someone with your intergalactic, hyperspace, clairvoyant eyesight."
千里眼だ,Clairvoyant.,Clairvoyance.
見物はしたためしがない ロックフェラーのように 危ない橋を渡るタイプだ　カラ,"Never pictured you as a Rockefeller ice-skating type, Kara.","I've never been a spectator, but I'm a risk-taker like Rockefeller, Kara."
君のために危ない橋を渡ったよ,I...,I went out on a limb for you.
そう何度も危ない橋を 渡ることはできん,It's one thing if my employer gets iced. It's another if it happens in his bedroom.,We can't keep going over the edge like that.
彼女はおまんこで あたしは厄介になってんの,She is a cunt. I'm an embarrassment.,She's a pussy and I'm a pain in the ass.
この上ご厄介に なる訳にはいきません,"I couldn't impose on your hospitality any longer, sir.",I can't afford to be a nuisance on top of this.
殺せば厄介になるぞ,And killing me won't solve your bigger problem.,Kill him and it's gonna get messy.
デミギスは普段は大人しいけど ちょっとしたきっかけで 厄介になるんだ,"Demiguise are fundamentally peaceful, but they can give a nasty nip if provoked.","Demiguises are usually quiet, but with the slightest provocation, they can get nasty."
- シアトルへと厄介払い,- Shipped off to Seattle.,- Good riddance to Seattle.
彼は厄介払いだと思うだろう,"I think he'd take it as an affront, like I'm trying to get rid of him.",You'd think good riddance to him.
あのクソ女は俺を厄介払いしようってのか,"God,that bitch pisses me off.",That bitch is trying to get rid of me.
わしは奴を厄介払いし 指環と財宝を手に入れる,"I can finish him off with ease, and the ring and the hoard are mine!",I'll dispose of him and take the ring and the hoard
バートレイの推進してた事業で 反りが合わなくて ガブリエルは クビにされてる,Seems Gabrielle was fired for apparently being difficult to work with while Bartley went on to be promoted several times and make a small fortune.,Gabriel was fired because of a disagreement over a project Bartley was promoting.
反吐が出る,Makes me sick.,"give oneself up (esp. to someone of low social standing, circumstances, etc.)"
反吐が出る,I may vomit.,"give oneself up (esp. to someone of low social standing, circumstances, etc.)"
反吐が出るほどだ わしが働くすべてに何時も 自分ばかり見出す,To my disgust I find only myself in all I bring about,"It's repulsive, everything I work for, I always see myself in it."
アンナの種族にも 反旗を翻す者が,Even her own kind are turning on Anna now.,There are those of Anna's tribe who have risen up against her.
ジェダイは　元老院に 反旗を翻すでしょう,The council's next move will be against the senate.,The Jedi will turn against the Senate.
人々が反旗を翻した時 お父上は彼らの舌を切って燃やしました,When the people rose in revolt against him your father set their towns and castles aflame.,"When the people rebelled, your father cut out their tongues and burned them."
引き止めたが 取り付く島もなかった,"I tried to stop him, but he definitely wanted to get the hell out of here.","I tried to stop him, but there was nothing I could do."
多分　マシンに聞くべきだ サイラス・ウェルズに関する 詳細については あなたは彼を考える前に 取るに足りない,Perhaps you should ask the machine for a bit more information about Cyrus Wells before you deem him insignificant.,Maybe you should ask the machine for more information about Cyrus Wells before you consider him insignificant.
我々の取るに足りない努力を 見つめることは 帰るのに遠いと言う 注意として役に立つだけだった,And to gaze upon our paltry efforts only served as a reminder that we were a long way from going home.,Staring at our insignificant efforts only served as a reminder that we were a long way from home.
彼の人生、世界は... ...並はずれている 取るに足りない自分に気付く,"His life, his world, was extraordinary.","His life, the world... ... He finds himself extraordinary, insignificant."
もちろん、あなたのような取るに足らない 人物に伝えるのは簡単ではない。,"Of course, it's not easy to tell for small potatoes like you.","Of course, it is not easy to tell such an insignificant person like you."
少なくとも君は取るに足らない ヒモのように見える　合ってるか？,At least you look like a two-bit pimp to me. Am I right?,At least you look like an insignificant pimp to me. Am I right?
あまりに取るに 足らないことだ。 玉皇大帝に話しておこう。,It's too trivial to mention to Jade Emperor,It is too insignificant. I will talk to Jade Emperor.
ちょっと待って 受けて立つ気は?,I must be mistaken.,Wait a minute. You don't want to take the job?
いいとも　いいとも 受けて立つよ,"- No. God, no. Okay, it's okay.","Sure, sure, sure. I'll take it."
"「""アンナがハルマゲドンを 呼び起こすのなら""」 「""受けて立つ覚悟だ"" と」","""if Anna's bringing Armageddon, I'm going out fighting. ""","""If Anna is going to bring about Armageddon,"" he said, ""I'm ready to take the fall."""
口が過ぎるぜ,You talk too much.,You talk too much.
ようは　彼女を愛している だが　彼女はいつも口が過ぎる,"I eventually loved her, but every time she got out of line,","I mean, I love her, but she always talks too much."
ああ 俺は口が堅い 相棒も まあまあ口が堅い,"Oh, we're very discreet. I mean, me so, more than him. But, you know, him too.","Yeah, I'm tight-lipped. My partner's not so tight-lipped."
本当に口が堅いぞ,They're real cagey types.,You're really tight-lipped.
口が堅いしね,"Yeah, so keep it to yourself.",And he's tight-lipped.
まず人口が多いだろ センター試験で君は,"Well, first, an awful lot of people live in China, but here's my question.","First of all, you've got a large population. You're the one with the center test."
口が悪くて すみません,"- Rene. Pardon my language, Miss Maxine.",I'm sorry for my language.
賢いが 口が悪い,Sure.,"Smart, but foul-mouthed."
匂うし　ベタベタだし 口が悪くなって ザーメンがそこらじゅうに！,"They smell, they are sticky, they say things that are horrible, and there is semen all over everything, okay?","It's smelly, it's sticky, it's got a bad taste in my mouth, and there's semen all over the place!"
おお... この子は口が減らないわね,"Well, this girl's got a mouth on her.",Oh... This girl's got a mouth on her.
私は口が滑るかもしれん,Or I'm gonna have to.,I might slip up.
私からは口が裂けても 申し上げれません,"Such words have never passed my lips, sire.",I will not speak for myself.
若い娘は口が軽い,Young girls are notorious for keeping their fucking mouths shut.,Young girls are not so talkative
口が重いもう1つの理由,Another reason for my reticence.,Another reason for the heavy mouth.
ちょっと情緒不安のようだね 怒りのあまり君は・・ 私の忘れたい事を口にした,"Now, you've had your little tantrum and you said some things in anger that I am willing to forget.","You seem a little emotionally unbalanced. In a fit of rage, you... said something I'd rather forget."
わしの前で その名を口にするな！,Do not speak to me of Radagast the Brown.,Do not speak that name in my presence!
"さようなら　ギャビン ""地獄の王子""の事は 口にするなよ","Goodbye, Gavin. Oh, uh... Don't go mentioning that whole ""Prince of Hell"" thing.","Goodbye, Gavin. Don't mention the Prince of Hell."
ありがたい 口に出すのも はばかる妄想をした,"Well, that's good to hear, because what I'm thinking is pretty damn awful.",Thank you. I had a fantasy I'm not supposed to mention.
パン職人か料金収受人より重要であると 口に出してほのめかしてはいない,"Not to imply that it's any more important than, say, a baker or a toll collector.",I'm not implying out loud that it's more important than being a baker or a toll collector.
それでは　ついに　最後に皆さんの 1部は口に出してるかもしれません 私の特権　私の名誉であり 私の個人的な喜びです 忘れられない時の人,"And now, finally, at long last, as some of you may be saying, it is my honor, my privilege, my personal pleasure to present to you the man of every hour,","So, finally, finally, finally, some of you may have uttered my privilege, my honor, my personal pleasure, the unforgettable man of the hour."
バーボンは口に合うかい？ 女性は強い酒は好まないから,Is the bourbon smooth enough? Women don't usually like a harsh whiskey.,Is bourbon for your palate? Women don't like strong drinks.
≪(沙苗)お口に合うかしら？,I hope it suits your palate.,≪do you think it's good for your palate?
口に合わなかったでしょ？,It was such a bad sandwich.,"It wasn't to your taste, was it?"
「口は　災いの元」とか言うし,Loose lips sink ships and all that.,"As they say, ""Out of the mouth comes evil."""
化学やら何やらの事は知らん お前もビジネスには口を出すな,"I don't tell you how to mix your chemicals and whatnot, and you do not tell me how to take care of business.",I don't know anything about chemistry and whatnot. You stay out of my business too.
いや　口を出すなクローバー,"Your Majesty, if you're having cold feet--","No, keep your mouth shut, Clover."
聞かれない限り 口を出すな,-Or tell 'em unless they ask.,Don't speak unless asked.
刑務所で17年間 口を割らなかった男が―,Kept his mouth shut for 1 7 years in San Quentin.,A man who never spoke for 17 years in prison...
口を割らせないと 殺すのではなく,Our instructions were to break him down not kill him.,"We need to get him to talk, not kill him."
弾を食らう前に 口を割ったか？,He explain this before he ate the bullet?,Did he crack before he took the bullet?
彼らがクーパーをひき逃げした 口を封じるためにね,They wanted to hold the hit-and-run over Cooper so that they could force him to do what they wanted.,They hit and ran Cooper to keep him from talking.
それで　誰かが 彼女の口を封じる為に殺した,"So someone at Infinince killed her to shut her up, and they framed Chad for her murder.",So someone killed her to keep her quiet.
戸口を封じるんだ,He can't be allowed to keep creating these doorways.,Seal the door.
この事件は　長引けば長引くほど 誰も彼もが余計な口を挟んで,"The longer this goes on the more everyone wants to get involved, stick their oar in.","The longer this case drags on, the more everyone will be interrupting to make sure it doesn't go any further."
口を挟むな,Just relax. - Kaley... stay out of it.,Don't interrupt me.
なのに　今朝　ハンク・ジェラルドは 一言も口を挟まなかった,"Yet this morning, Hank Gerrard doesn't even get a syllable in edgeways.","And yet, this morning, Hank Gerrard didn't say a word."
彼を知るすべての人に インタビューをしたが、 みんな、口を揃えて 彼を褒めた。,And I interviewed everyone who knew him and they all told me how great he was.,"I interviewed everyone who knew him, and they all spoke highly of him."
みんな口を揃えて 褒めてるよ 君とサシャをね,"I know people are saying things -- nice things about you and Sasha, hmm?","Everyone is singing your praises, you and Sasha."
全員 口を揃えて人命救助か,You all sound very noble.,All talking about saving lives.
いや　口を閉ざしたままだ,-...out of him? - No. He wouldn't spill the beans.,"No, he's keeping his mouth shut."
じゃ　なぜ　ヨルムンガンドが言っただけで みんな口を閉ざしてしまうんだ？,"Why would they just fall silent just because ""Jormungandr"" says to?",Then why does everyone clam up at the mere mention of Jormungandr?
みんな あいつの名前 聞いたら 固く口を閉ざしおる,they all clam up.,"When they hear his name, they clam up."
また口を開いたら もっとひどい状態にしてやる,"Sherlock, one more word and you will not need morphine.","You open your mouth again, I'll make it worse."
口を開いて,Open.,Open your mouth.
偉そうに口を開くな,"Shut up,shopkeeper. Be still.",Don't open your big mouth.
今朝は口数が多いわね,Who's yours?,You're talking a lot this morning.
あんたは 口数が多くて言う事がでかいね,"You've got a big mouth, girl, and too many teeth.",You're a big talker and a big talker.
パイセルは口数が多いな,Pycelle talks too much.,Pycelle is a man of many tongues.
ジョンが彼女の口火を切った,"Well, John always could push her buttons.",John was her mouthpiece.
私が口火を切る前に 立ち寄って会おうと思いました,I just thought I'd stop by and see him before I get the ball rolling.,I thought I'd stop by and see you before I start talking.
抗争の口火を切ることになるかもしれない,"Pardillo quick, this might just be the first shot fired.",It could be the opening salvo in a feud.
結局は口車に乗せられた 児童サービスについて,I sweet-talked this from a guy in child services.,"In the end, I was talked into it. About children's services."
親しげな話の口車に乗せて 小僧をたぶらかす,"With fawning flattery I must win the trust of the foolish, obstinate boy.",He'll use the mouthpiece of a friendly conversation to deceive the boy.
これが台風の目だ,This is it. This is the eye of the storm.,This is the eye of the typhoon.
台風の目 中心は安全だ,"In a hurricane, the center is said to be the safest spot.",Eye of the typhoon. The center is safe.
新人ながらファッション業界の 台風の目となり 旋風を巻き起こし 日々　進化を遂げています,"The rookie sensation who has burned his way into the eye sockets of the fashion world, and left them clawing their faces for more.","Although she is a newcomer, she has become the eye of the storm in the fashion industry, creating a whirlwind and evolving day by day."
オズへの魔法の入口がある 竜巻　台風の目　渦 でもこの鍵はどんなドアも オズへの入り口にする,"There are magical ways into Oz -- tornado, eye of a hurricane, whirlpool -- but this key will turn any locked door into a portal to Oz.","There is a magic portal to Oz, a tornado, the eye of a typhoon, a whirlpool, but this key will turn any door into a portal to Oz."
右から左,Right one over the left.,from right to left
レポートによると 右から左への軌道ね,The directionality on the report showed a right-to-left trajectory.,The report says it's a right-to-left trajectory.
- 右から左へ流した？,- I had to ask you everything that I do? No....,- Flushed right to left?
大間違いだった 合わす顔がなかったんだ,It's the biggest mistake I ever made. I just... I couldn't face you after that.,I was so wrong. I didn't have the right face.
2度と合わす顔がない,I can never show my face again.,We'll never meet again.
プロのアスリートの名が泣くよ,"Certainly screams out ""professional athlete"".",The name of a professional athlete will make you weep.
名も無い所から出てきた若い女性は 成功しようと必死になるものだ,"A girl from nowhere will desperate to make it big,","A young woman from a place with no name, desperate to succeed."
ここは貴女の家です 名もない場所じゃない,This is your home. This isn't nowhere.,"This is your home, not some nameless place."
退屈してるかと 思ったのよ... こんな名もない場所の 主婦なんかが相手じゃ,"No, just maybe it's a little dull for you... sitting here telling this to some housewife in the middle of nowhere.",I thought you might be bored. I thought you'd be bored... with a housewife from a place with no name.
ジャーナリストとして 名を上げようとするかぎり,"""so long as you can make a name for yourself as a investigatory journalist,",As long as I'm trying to make a name for myself as a journalist.
こんな事になるなんて思わなかったわ 私はいつも自分の名を 上げることに終始してたから 今回も自分が何とかしなきゃって,"It's something I never thought would happen to me because I've been so busy making a name for myself, and now I'm this close to making captain.","I didn't see this coming, because I've always been all about making a name for myself, and this time I had to do something about it."
ジャーナリストとして 名を上げようとするかぎり,"""just so long as you can make a name for yourself ""as an investigatory journalist,",As long as I'm trying to make a name for myself as a journalist.
トーマスと名付けたいわ 祖父の名を取って,I want to name him Thomas after my grandfather.,"I want to name him Thomas, after my grandfather."
やり方を心得ていれば 新しい名を取るより大変ではない,No harder than taking a new name if you know the way.,It's no harder than taking a new name if you know how to do it.
イサドラ・ダンカンから名を取った 84カラットのダイヤだよ,"84 carats, named for Isadora Duncan.",It's an 84-carat diamond named after Isadora Duncan.
- 俺は名を成したい,- I want my 15 seconds of fame.,- I want to make a name for myself.
だた君の立場は違う 名を成すチャンスだ,"You, on the other hand, have a chance to make a name for yourself.",But you're in a different position. This is your chance to make a name for yourself.
アンソニー･アマド 名を成す為に容赦ない,RICHIE: Anthony Amado had a major hard-on to make a name for himself.,"Anthony Amado, relentless in his quest to make a name for himself."
"""レンジャー""の名を残す 小さな証だ。",Somebody named Ranger might need a little proof.,It's a small testament to the Ranger name.
歴史に名を残すような偉大な 人物になれば、永遠に保存しますよ,Of course. Just be a historical document worthy of storing for all eternity.,"If you become a great historical figure, we'll save you forever."
「コミュニケーション連鎖に あなたの本名を残さない様に」,"""so we don't have a clear record of your true name in our final communication chain.","""Don't leave your real name in the communication chain."""
FBIの名を汚さなければ、 麻薬を使わなければ 昇進は当たり前だ。,"When you're neither a disgrace to the Bureau nor a drug addict, good things can happen.","If you don't tarnish the name of the FBI, if you don't use drugs, you deserve to be promoted."
神の名を汚したのよ 鍵を渡すなら,On the name of the lord himself.,You have dishonored God's name if you give me the key.
それで名を汚すことに,You decided to ruin it.,And that's how I made a name for myself.
シーザーの誘いに答えて－ ローマの歴史に名を留める－ 無敗のチャンピオン,Caesar is pleased to bring you... the only undefeated champion... in Roman history:,Caesar's invitation was answered- Rome's history is marked- Undefeated Champion
聞いたぞ！ 我が息子の一人が ペルシャの勇者に名を連ねたそうだな,I'm told that another of my sons has joined the rank of great Persian Warrior.,I heard! I hear that one of my sons has been named one of the Persian heroes.
おまけに投資先も 探しとる 新規事業の出資者に 名を連ねたいと,He has some venture capital that's burning a hole in his pocket... he says he might be willing to invest some start-up cash in a fleet of limos.,He's also looking for a new investor for his new business.
オセアニアの海で 勇気と力と青春が 残虐に名を馳せた 蛮族の犠牲になった,"On the oceans of Australasia, courage, strength and youth are sacrificed, sacrificed to barbarians whose only honour is atrocity.","In the seas of Oceania, courage, strength, and youth were sacrificed to barbarians renowned for their brutality."
惜しむらくは ２年前に 名を馳せた探偵にとって 遅すぎたということです,"'Sadly, all this comes too late for the detective, 'who became something of a celebrity two years ago.'","Regrettably, it was too late for the detective who made his name two years ago."
"今後は　名を馳せることだろう ""ダース・ヴェイダー""として",Henceforth you shall be known as... Darth... Vader.,"From now on, he will be known as ""Darth Vader."""
"あなたが言う "" 変化 "" に期待し、オレは名乗りを上げました。",I volunteered because you said things would change.,"I am looking forward to the ""change"" as you call it, and I have come forward."
完成したら私が実験台に 名乗りを上げようじゃないか,"I must admit I, I sampled it and ended up drinking it all.","When it's finished, I'll be the one to test it."
ニキ･ラウダが再び 表舞台へ戻ってきました 世界チャンピオン争いに 名乗りを上げます,Niki Lauda is a major step closer to retaining the World Championship.,"Niki Lauda is back on the stage again, this time as a contender for the World Championship."
後ろ向きになって 足の裏を見せて,"All right, turn around, stick your feet up.",Turn around. Let me see the soles of your feet.
彼女は何か僕に 含む所があるんだ。,She's got a thing for me.,She has something in her heart for me.
たいていの刑事の服は　味も素っ気もないぞ,Most of you have no taste.,Most of the detectives' clothes are plain and tasteless.
一度、味を占めたら 後戻りはできない,"Once you get a taste of that, there's no looking back.","Once you get a taste, there's no turning back."
あなた自身が　彼が中毒をぶり返す 呼び水になりうると考えたことある？,Have you considered that you yourself could be the catalyst for a relapse?,Did you ever consider that you yourself could be the catalyst for his relapsing addiction?
当然だ　命の綱だからな,- Don't forget to pick up the water ration. - I'll do that. I'll die if I don't get water.,Of course. It's our lifeblood.
このバッグを隠せ 俺達の命の綱だからな,"Hide this bag, it's our life insurance.",Hide this bag. It's our lifeline.
アル・プロウン・タガートの 最後の存命の親戚で タガート博物館を今のまま正確に 保存することを主張している,She's an advocate for preserving the Taggart Museum exactly as it is.,"The last surviving relative of Al-Prooun Taggart, who insists that the Taggart Museum be preserved exactly as it is now."
サミーンは 証券取引所で命を懸けた,Sameen risked everything at the stock exchange.,Sameen risked his life on the stock exchange.
命を懸けて人々に伝えてやる,The only way to make people listen is to give our lives.,I will risk my life to tell people.
君たちは 我々を守るため... 戦ってくれている 命を懸けて だが君たちをヒーローだと 言う者もいれば...,"You have fought for us... protected us, risked your lives... but while a great many people see you as heroes... there are some... who would prefer the word ""vigilantes.""",You fight to protect us. But while some would call you heroes...
仕事もなく 生活は厳しい でも息子のためなら 命を投げ出すわ,"I don't have a job and life for me is hard, but I would still die for him, you know.","I have no job, life is hard, but I would give my life for my son."
奴らのために 命を投げ出そうとしてた,You was willin' to get killed for 'em.,I was willing to give my life for theirs.
力が足りないと 分かっても― 犠牲を払っても― 命を投げ出しても...,"Even when it's not perfect, even if it costs you something, even if it costs you everything.",Even when we know we are not strong enough... even when we sacrifice... even when we give our lives... even when we know we are not strong enough...
私は部下の命を 預かっている,I'm responsible for these men's lives.,I owe my men their lives.
命を預かった,We own your lives.,I owe you my life.
お前なんかに 世界や 人類や 自分の命を預けなきゃなんねぇオレ達への見返りがこれかよ,Is this our payback for placing mankind's future and our very survival in your hands?,"This is what we get in return for entrusting the world, mankind, and our own lives to you?"
体調が悪い人に 命を預ける気にはなれない,I'm not putting my life in your hands if you're not 100%.,I'm not willing to put my life in the hands of someone in such poor health.
ここで命を預けてくれないか?,"Could you throw me a bone here, man?",Would you trust your life to me here?
この数キロのかばんは、 数千キロの飛行機と比べると、 問題にならないでしょ？ その上貨物としても手荷物としても 重さは、変わらないはずでしょ？,"What difference does a few extra pounds make on a three-ton aircraft, whether that's up above or underneath?","A bag weighing a few kilograms is nothing compared to a plane weighing a few thousand kilograms, right? Besides, it weighs the same as cargo or baggage, right?"
これ以上問題にならないよう,So you shouldn't have any more... Problems.,To avoid further problems.
俺の貞節は、問われるかもしれない。 それで問題にならなければいいなと思ってる。,"loyalty issues going on, and I do not want to end up rn between my fidelity to you and the reality of having to keep my nose clean.",My fidelity may be questioned. I hope that won't be a problem.
喉から手が出るほど 哀れだね,"Need one, desperately. It's quite sad, really.",That's throatily pathetic.
政府は　喉から手が出るほど あのリストが欲しいんだろ,Your government must be salivating over that list.,I'm sure the government would love to have that list by the throat.
喧嘩を売る気か,"We gonna fight, Raymond?",You're trying to pick a fight.
何で俺に喧嘩を売ってるんだ？ そっちこそ 何で俺に喧嘩を売ってるんだ？,Why you been acting so messed up towards me?,Why are you fighting me? Why are you fighting me?
政府に喧嘩を売った 女の発言とは思えないね？,Aren't you the same woman who told the government to kiss her ass a few years ago?,"That doesn't sound like the kind of statement you'd expect from a woman who has fought the government, does it?"
一回だけで済むだろうって ...そうなると騙し行為の 嘘で固めた人生の始まりだ,"What I hoped would be a one-time event was just the beginning of a life consumed with lies, intrigue and deception.",You think you'll only have to do it once... And so begins a life of deception and lies.
嘘で固めるなら もっと上手くやることだ,"You know, for somebody who lies all the time, I'd think you'd be better at it.","If you're going to lie your way out of this, you're going to have to do better than that."
嘘で固めた人生だな,A life that is a big fat lie.,Your life is a pack of lies.
島を出るのならば すべて嘘をつけ,"If you have to go, then you have to lie about everything.","If you're leaving the island, you're gonna have to lie about everything."
- 嘘をつけ,– I'm not.,- Lie to me.
嘘をつくならもっとマシな 嘘をつけ,But you'll have to spin a better story than that if you expect it to get you off the hook.,"If you're gonna lie, you're gonna have to lie better than that."
あのテロ以降 何度俺に嘘をつけば気が済むんだ,"How come every time we've talked since that bomb went off, you lie to me?",How many times have you lied to me since the attack?
俺が死体を見つけた朝のことで 聞きたいことがあるから来いと 俺に嘘を言ったことか？ それとも,"Lying and telling me you needed me to come here to answer questions about the morning I found the corpse, or plotting against my boss?",Or that you lied to me and told me to come over here to ask you some questions about the morning I found the body? Or...
私達はシャンプーのボトルを突っ込んだの 嘘を言うな！,- I fell down on the shampoo ... - You lie!,We shoved a bottle of shampoo in there. Don't lie to me!
