sent,reference,translation
君がした中で 当を得た陳述は これが初めてだ,That's the first correct statement you've made.,That's the first correct statement you've made.
いや 当を得てるでしょ,"No, that was a bull's eye.","No, you're getting a bullet."
いい感じだろ? 口当たりがいいな,"It's pretty good, huh?","It's pretty good, huh?"
"""当たって砕けろ"" よ","Well, it can't hurt to ask.","It's, uh, ""S立t it out."""
臆病で影が薄かった,"He was quiet, timid, almost invisible.",He was coward and shadowless.
ホタルの影も形もない,No sign of Firefly.,There's no sign of fire.
影も形もなく隠せるわよ,And you will never find this again until I want you to find it.,You can hide it with nothing.
大統領は影も形もない,No sign of the President yet.,There's no sign of the president.
それがお前に 影を落としてる,"Cast a long shadow, I bet.",That's what's put you in the shadows.
そうだなぁ 魔獣の呪文が 何にでも 影を落としているからなぁ,"Yeah, well, the spell of a hexenbiest does tend to put a damper on the good times.","Yeah, well, the spell of a He終わったt puts a shadow on everything."
生命を作り出す力 光を作り出す力 そして、影を落とす力,"Power to make life, power to make light, and power to cast shadows.","The power to create life, the power to create light and the power to leave a shadow."
ねぇ ハロルド 男の人ってどうしてこんなに 往生際が悪いのかしら?,"Really, Harold, why do men always seek to delay the inevitable?","Hey, Harold, why do men always have such a bad time?"
往生際が悪いわね,Too bad.,That's a bad idea.
どのみち 今の俺には もう後がない あッ...,it's sink or swim for me.,"Anyway, now I have no more choice."
彼に逆らったのは 後にも先にもキミだけだよ,You're the only one who's ever stood up to him.,You're the only one who's ever been against him.
いくら謝っても足りないわ 後の祭りだけど...,"You know I'm going to be apologizing forever, right? Just so you know.","You know, I'm sorry. I'm sorry, but..."
"""開けたら空だった""じゃ 後の祭りよ","We crack it, it's empty, the gold's somewhere else.","If I open it, it's empty, so it's over."
ネットに載せたら もう後の祭りだ,"As Miss Adler remarks in her masthead, know when you are beaten.","If you put it on the Internet, it'll be over."
あれは後を引いたよ 止められなくなる,That's become a real whore to me. I can't shake it.,That's catching up. I can't stop it.
後れを取るわけには いきません,I would be ashamed to be left behind.,I'm not going to let you down.
警察は後れを取っていた 法の執行目的に 新しい防衛手段を備えた,Law enforcement combats this corruption with a new line of defense.,"Police are not prepared, but law enforcement needs a new line of defense."
トミーが去ってから 俺達は後れを取ってる,We're way behind since Tommy left.,We're way behind since Tommy left.
後ろを見せろ,Mind showing me what's in back?,Show me what's in back.
後ろを見せるな ハリー・ポッター!,"Don't you turn your back on me, Harry Potter!","Don't turn your back on me, Harry Potter!"
後味が悪い,I don't feel good with it.,It's disgusting.
ハートは回収の後押しをした,Hart was the force behind the recall.,heart was the force behind the recovering.
にわか仕込みの信心で わしの後釜に座る気か?,Does he seek to humble me with his new found piety?,Are you going to sit on my throne with all your might?
俺はお前の後釜に座って さらにハッピーさ,And I'll be more than happy to fill your shoes.,I'll be more than happy to take your place.
私を今の地位から追い出して 自分が後釜に座ろうと 画策しているのよ,"You're trying to drive me from my position, so you can take over.","You're trying to drive me from my position, so you can take over."
服従心の事?,About their obedience?,About obeyance?
得体が知れないわ,We don't even know what that is.,I don't even know what that is.
"だが, 得心が行かぬ.",But something bothers me...,But something bothers me.
彼らは すべてを殺す・・・ 慈悲や後悔は微塵も無い,They'll kill everything... without mercy or remorse.,They'll kill everything... no mercy or regret.
心が乱れてるんだ,He's got a lot on his mind.,He's got a lot on his mind.
ワシの申し出に心が動いておる,That's why I put a special wimp clause in my will.,"My heart moves to my offer, Your Grace."
チャーリーは あの馬鹿なカードを受け取ってから 心が洗われたようだった 彼女は セラピーに来て,"Charlie had this, this... moment of clarity... after she got that stupid card.","Charlie had this, this, this, this, this, this, this, this, this, this, this, this, this... this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this..."
最高のオモチャを見つけて 久しぶりに心が躍りました,I had found the perfect plaything. My heart danced with joy for the first time in a long time.,It's been a long time since I've had my best toys.
♪ 心が躍るの,There 'll be magic There 'll be fun,And I'll be happy
ゾーンと心が 通いあう人間ですから,"You see, being a stalker is some sort of calling.",You're the one who thinks and thinks.
心が通い合えば 治療に役立つ。,"If you can connect with each other, it's easier to treat them.","If you can communicate with each other, it'll help you heal."
何週間、何ヶ月離れていても 地球の裏側にいても 心が通っていました,"The weeks away lengthened to months, but every day would bring his thoughts from some distant part.","The weeks away were overwhelming, and the months had passed since I was on the other side of the Earth."
訓練生仲間とは 心が通じあってると思っていた,These people were my friends... or at least I thought they were.,I thought we had a lot in common.
そして目を合わせるだけで 心が通じ合う気がします,And I feel I can communicate with you with simply a look.,And I feel I can communicate with you with simply a look.
心が通じあおうとしているモンスターに拉致されたぞ,Help!,I've been kidnapped by a monster trying to communicate with you.
俺が言いたいのは 心に刻んでくれ 仕事には ケガが付きまとう,So the upside of this... it is a stark reminder injuries do not get swept under the rug on this job.,"What I'm trying to say is, remember, it's a lot to take in, it's a lot to take in, it's a lot to take out."
ルーディがロボットを 解体しているのを見てたら- ふと こう思ったんです 誰が僕のことを心に 刻んでくれるんだろう ってね,"Just looking at that bot on Rudy's table makes me think, who is going to remember me?","Just looking at that robot on Rudy's body makes me think, who is going to remember me?"
メイザー・ラッカムの勇気を 君らの心に刻んで欲しい,Let the courage of Mazer Rackham be your inspiration.,I want you all to hear the bravery of意味er Rackham.
パキスタンの音楽は 一生心に残るらしいね,"I've heard enough Pakistani music to last a lifetime, if you don't mind.",I've heard enough Pakistani music to last a lifetime.
ジョンの面白い話を知っているか? (本: 心に残る結婚式のスピーチ),Do you know any funny stories about John?,Do you know any funny stories about John?
どうしよう 心に残りすぎ,She's on my mind.,She's on my mind.
初めに心に浮かんだ言葉です,It's the word that came to mind.,That's the word that came to mind.
人が観察できるのは 既に心に浮かんでいるものだけだ。,One observes only things which are already on the mind.,A man watches only things which are already on the mind.
二つのことが心に浮かぶって言ったでしょ,You said two things occur to you.,You said two things occur to you.
-犠牲を心に留め -我々がそうすることを望むだろう,Be mindful... it may well be hoping we do this.,Be mindful... it may well be hoping we do this.
彼女の警告を 心に留めて,"Keep her warning' with you, nail it to your memory.","Keep her warning' with you, son."
女神に触るな 彼女の言葉を心に留めよ,Touch not the noble one. Heed her words!,Don't touch the goddess. Keep her word in your head.
"心を乱していた 内陸でさえも...""","""and deranged the public mind, even far inland, it must be said that professional seamen were especially alarmed.""","""and depressed the public mind, even far inland,"
夜は心を乱すものです,Night changes many thoughts.,Night changes many thoughts.
トレントは、僕らの関係に妬いてて、 彼女の心を乱そうとしてる。,Trent Preston is gonna mindfuck her into thinking she's too good for me.,He's just too jealous of her relationship. He's trying to upset her.
心を入れ替えたと 会いたいと 付け加えろ,Tell him you've changed your mind and you need to see him.,Tell him you've changed your mind and you need to see him.
心を入れ替えろ,You have heart.,You have heart.
心を入れ替えるよ,I'll do better.,I'll do better.
古風な恋愛が とても人の心を動かすんだね〜,"I find old-fashioned romance so touching, don't you?","I find old- school love so touching, don't you think?"
人の心を動かす,It is a human calculation.,It moves people's minds.
マペットたちと一緒の この場所にある カーミットの心を 動かしたのは君だ,"Hey, you're the one who got Kermit to do this.","Hey, you're the one who gotケーmitt's minds in this place with the Muppets."
私はずっと君に 関心を寄せていた キエラやリバー8がやって来て,"Alec, I have always had an abiding interest in you, and when Liber8 and Kiera arrived in this time","I've always had an interest in you, and when Liber8 and Kiera arrived,"
[私たち聖職者はみな まず何よりも] [ラティマー家の方々に心を寄せています],"'Well, first and foremost, all of our prayers are with the Latimer family.","'We, the priests, are, first and forty-five, more than ever, close to the La器er family."
艦内生活体験プログラムに 皆様が大きな関心を寄せて下さって,People are so excited about the live-aboard program.,The live-aboard program has been of great interest to us all.
それを見たときに 何かが心を打ったのでしょう,Just sort of hit her in some personal way when she saw the play.,Something must have hit him the second he saw it.
それでいて 心を打つ物は,"And still, where it strikes me...","And still, where it strikes me..."
貴女には人間性が無い 貴女の心を打つものが無い,Nothing human would ever enter your mind.,"You have no humanity, nothing to hit you."
これ以上良心を痛めたくない,I don't want any more on my conscience.,I don't want to hurt you any more.
エミリ ダグのことでまだ心を痛めているのは わかるし・・・ ディエゴのこともあったから 混乱するのはわかるさ,"Emily, you're grieving for Doug and you're still confused about what Diego did.","Emily, you're grieving for Doug and you're still confused about whatパパ did."
君があの患者を亡くした時 どんなに心を痛めたかは 知ってる でも 今その仕事を懺悔のつもりで しているなら・・・,"I know how much it hurt when you lost that patient, but if you're doing all this as some kind of penance...","I know how much it hurt when you lost that patient, but if you're doing all this as some kind of confession..."
心を砕くのは個人的,Crushed hearts are personal.,The broken mind is personal.
彼は心を許すわ,... otherwiseSimonwon'trespectme.,He'll forgive you.
心を許したからだ,'Cause you gave it up to me.,Because you gave it up to me.
ヴェイルの美しさは豪家の気品にのみ、 その心を許すのです,The beauty of the Vale is matched only by the nobility of its great families.,The beauty of the落だge is matched only by the noise of the great family.
家族とは互いに心を配るということだ,And family means we take care of each other.,And family means we take care of each other.
ウィルに心を配って,Take care of Will.,I need you to take care of Will.
お言葉ですが、私たちのコレクションです 私が心血を注いで 10年以上かけて集めたんです その労力を思えば...,"No, you know what I think I'm actually entitled to say Our collection, considering the time that I've put in over 10 years curating that.","No, you know what I think I'm trying to say to you about our collection, given the time that I've put in over 10 years of my life to collect that blood."
世界を正そうと 心血を注いでるじゃない,"I've watched you. Working with the Fringe Division, you've done everything in your power to heal the damage.",You've given your heart a lot of blood to make things right.
別に ちょっと念を押しただけです,Nothing. Just clearing something up.,Nothing. Just clearing something up.
ワグナー将軍に町の秩序を回復することを 最優先するように念を押すように,Make sure general wagner understands our priority is to maintain order in the streets.,Make sure General wa gunner understands our priority is to restore order in the streets.
皆に念を押した,"I asked you, Ryan.",I made sure of that.
何を念頭に置いていますか?,What have you in mind?,What have you in mind?
私たちはすべて自分自身に保ちます。 私はそれを念頭に置いています 決して捕らえられません。,And I try to keep that in mind and never get caught short.,I keep that in mind and will never get caught.
私は より協力的なものを 念頭に置いている,I have something more collaborative in mind.,I have something more cooperative in mind.
ご主人様のお怒りを買って 分解されてから... 通訳がいなくて困ってたのよ,We have been without an interpreter... since our master got angry with our last protocol droid... and disintegrated him.,We've been without an translator... since our master got angry with him... and dis残ed him.
こうして お姫様を連れ去ろうとした 2人の悪い魔女たちは― 王の怒りを買うと―,'And so the two bad witches who tried to take the princess away... 'invited the king's wrath.,And so the two bad witches who tried to take the princess away... got the king's anger.
放置しておくと FBIの 怒りを買う それにあなたを信じている人が 軽蔑されるわ,"You leave it up, and you're just waving a red flag in front of the FBI and thumbing your nose at all the people who believed in you.","You leave it up, and you're just waving a red flag in front of the FBI, and you're waving a disdain on all the people who believed in you."
悲しいときは去り 思いも寄らない幸運が来る,And I predict all the sad and dark times are over and you are going to be beyond happy.,"The sad part is that you'll leave and you'll be very, very happy."
思いも寄らない ダンさんは ウイザートン保険の為に働いた 6年間... 定職について,"Unlikely, Mr. Dang has worked for Witherton Insurance for six years... a steady job, no drug or alcohol problems, not so much as a speeding ticket.","Unlikely, Mr. Dang has been working for Witherton insurance for six years... a steady job, no hard feelings, no hard feelings."
そんな事 思いも寄らなかった,"I didn't know you couldn't do that. I dealt with the various animal rights groups,",I didn't know you were doing that.
私は別の男性に 思いを寄せていますが 理由は判らず 納得もしていません 何かが狂った様に 私を突き動かしていて...,"I am having feelings for another man, and I don't know why, and I gotta admit, it's kind of starting to drive me a little bit crazy, and...","I'm having feelings for another man, and I don't know why, and I'm kind of pushing me away like a crazy..."
彼が姉上に本気で 思いを寄せていると ー,I had not long been in Hertfordshire before,I'm sure he's really got a lot on his mind
けど、あなたは以前の人生にしがみついている。 思いを寄せる人にしがみついている、 それこそ地獄よ。,"But trying to hold on to this life, clinging to the person you thought you could be, that's hell.","But if you're holding on to your life before, if you're holding on to the person you thought you were, that's hell."
寄付金に思いを馳せると,Think of the donations.,I'm gonna have to deal with the funds.
"聴取しようと思ってたが ""人類 の危機に思いを馳せる"" とか言ってた","Oh, I tried to talk to him, but he said he needed a minute to ""muse upon the fragile nature of human life.""","I was about to talk to him, but he said he was trying to make him feel better about what's happening to the human race."
未来に思いを馳せ 旅を続けてたんだろう,And may fortune... guide her journey.,"He must've kept on traveling, thought about the future."
魔術師の思う壺です,That's what the warlock wants.,That's what the warlock wants.
まさに奴はこれを望んでた 我々2人が ポータルに向かえば あいつの思う壺だ,This is precisely what he wants. Us together heading for the portal.,This is exactly what he wants.
それこそサイロンの思う壺じゃない お互いに向き合わせたいのよ,That's exactly what the Cylons want. For us to turn on each other.,That's exactly what the Cylons want. They want to turn on each other.
急いては事を仕損じる,Haste makes waste.,"If you hurry, it's a waste."
急いては 事を仕損じるぞ,"And you can't just rush into danger, either.","If you hurry, you'll lose it."
法は破る方が 性に合ってるんだ,Always had more fun breaking them.,I think breaking the law is more for you.
妹も武器が要るそうだ 個性に合うやつを作ってくれ,My sister needs a weapon. Something that suits her personality.,My sister needs a weapon. Something that suits her personality.
性に合ってると思っていない、だろ?,"NOT YOUR NATURAL HABITAT, IS IT?","You don't think I'm good for you, do you?"
隠居生活は性に合わなかったか ゴルフに飽きた?,"Clearly, retirement doesn't suit you. You got tired of shooting golf?",Isn't retirement suiting you. Are you tired of playing ball?
一度 試したが性に合わない,On the grounds that I tried it once and I didn't like it.,I tried it once and I didn't like it.
性に合わない,"Yeah, it's not my thing.",I don't like it.
- 性懲りも無く...,- Any busybodies,- No sex...
そして性懲りもなく再度 5年後にこれだ,And then you did it again five years later.,"And then, five years later, this."
"""性懲りもなく又寝たのか? - 黙って聞いてくれ""","What, did he sleep with her again?",You slept with her again?
恐れをなしたのか?,Out of fear?,Are you afraid?
これらの少年の中から... 名をあげれば 全軍の兵士が恐れをなす 戦士の中で育った一人...,"From among these boys, one grew into a warrior so fierce that entire armies would retreat in terror with the mention of his name.","From among these boys, one grew into a warrior so far that entire army would fear him if he gave a name."
恐れをなして 逃げるとでも思うか,"It seems no one has ever had the privilege of leaving, either.","I don't know, maybe it's because you're scared to leave."
恨みを買って ソイツガ巨人化したらどうする,What if he gets mad and turns into a Titan?,What if he gets mad and turns into a giant?
もしくはただ単に− 彼女が誰かの恨みを買っているかだ たくさん居そうだがな,"Or just inept, but the way Sofia treats people, it's no stretch to believe that someone wants her dead.","Or simply, or maybe she's getting someone else's attention, even though there's a lot of them."
ヴァンパイアの恨みを買う,The vamps don't take kindly to the juice dispenser.,I'm not gonna let a vampire get away with it.
恩に着ます,And thank you.,Thank you.
すまない ビリー 恩に着る,"Sure. It's nice of you, Billy, thank you.","I'm sorry, Billy. I owe you."
『本当にその仕事がもらえたら ありがたい 恩に着るよ』,"I could really use the work. Thanks, buddy.""",I could really use the work. Thank you.
恩を仇で返すのか? 報道生命を賭けるのか! イギリスが終わるんだぞ!,You know how much help you're getting hereon in?,"You're going to give us back our lives, or you're going to bet the press that England is about to end!"
恩を売ろうとしているのかもしれない... 新たな〈金貨の主〉に,Maybe they're trying to curry some favor with the new Master of Coin.,Maybe they're trying to help... the new master of gold.
何をするにも息が切れる,Doing anything makes breathing difficult,I'm not ready for anything.
- 息が切れてるように聞こえるけど -,You sound winded.,You sound like you're out of breath.
息が切れる 頼むから飛ばすな,"I'm out of breath! Not so fast, for Christ's sake!","I'm out of breath! Not so fast, for Christ's sake!"
お前達二人は 随分息が合ってるんだな?,"You realize you two are finishing each other's sentences, right?","You two are pretty good together, aren't you?"
いい コンビじゃないか 息が合ってる,"You know, for being new partners, you guys are pretty good together.","Hey, buddy. We're good together. We're good together."
お前の部下に 息が掛かってる マローニのな,"Assuming, of course, that they are still your people and not Maroni's.",I'm guessing that he's got some of yours in his pockets.
息が続かない!,I'm running out of air!,I'm running out of air!
でも 息が続く間だけ,Although I can only do it while I'm holding my breath.,But only while I'm holding my breath.
待って、息が続かない,"Hold on, I need to catch a breath.","Hold on, I'm running out of air."
兜は息が詰まる,His helmet is stifling.,His jaw is screaming.
息が詰まるまで 締め上げるからな,I wrap the scarf around your neck and strangle you. I promise.,'Cause I'm gonna put you down until you choke on it.
かゆいし 息が詰まります,It's itching. It's choking me.,It's itching. It's choking me.
そのランプコードで 彼の息の根を止める,"Just choke him out with that lamp cord, then.",I'll hold his breath with that light  Right there.
胸を刺し 息の根を止めた,Finished them off with a single stab to the chest.,He stabbed her in the chest.
- 息の根を止めるぞ,We'll just have to finish him.,- We'll just have to finish him.
毒の息を吐く女に 化け物呼ばわりとはのう,To be called a monster by a woman who breathes poison...,It's called a monster by a woman who breathes poison.
息を吐いて,Good. And exhale.,Breathe it out.
息を吐いて 2を数える,"When you breathe out, count two.","When you breathe out, count two."
王が帰還し 都が息を吹き返し... 滅びを免れるのではないかと...,That a king will come and this city will be as it once was before it fell into decay.,That a king will come and this city will be as it once was before it fell into decay.
息を吹き返してレバンダー!,"Come back, Levander!","Come back,いいder!"
私は息を吹き返した,He came and I came... Back to life.,I came back to life.
息を呑むような女性との出会いは?,Or saw a woman who literally took your breath away?,Did you ever meet a woman who took your breath away?
(息を呑む),(GASPS),(でもs)
アブ ナジールの写真を渡した時 彼は息を呑んでました ほんの数秒間,When you turned over that picture of Abu Nazir... he stopped breathing for a few seconds.,"When you gave me that picture of Abu Nazir, he was breathing for a few seconds."
彼は息を引き取った シュレッダーの計画を破壊しようとした,His last breath was taken trying to destroy Shredder's plan.,His last breath was taken trying to destroy Shredder's plan.
デーヴ・スカイラーク 息を引き取る,This is Dave Skylark signing off.,This is Dave Skylark taking his last breath.
だから私の友人であり 良き指導者でもあった彼が ベッドで安らかに息を引き取ったと 電話を受けた時,"And that's why, when they called me and told me that my, uh, friend, my mentor had passed away peacefully in his bed,","That's why, when they called me and told me that my, uh, friend, my leader had passed away peacefully in his bed,"
彼等は閣下の子息を殺しました,"These people murdered your son, madam president.",They killed your son.
弟の殺人犯は 息を潜めてる,My brother's killer. Still breathing.,My brother's killer. He's still out there.
震えて・・・息を潜めながらは,Cowering. Clawing for breath,I can't hold my breath.
こうして父は死んだ あの小さな化け物は 今もどこかで息を潜めている,And now our father is dead and that little monster is out there somewhere drawing breath.,And now my father is dead and that little monster is out there somewhere breathing.
- ステリオス 息を継げ,"- Stelios, catch your breath, boy.","- Hershel, catch your breath."
ウィスキーを飲みながら 悦に入ってますが,"You're very comfortable here with your glass of scotch,",I'm in a bar with a glass of whiskey.
- 悪いようにはしない な?,"- they might go easy on you, okay?","- We're not gonna hurt you, okay?"
《言うことを聞いてくれたら 悪いようにはしない》 《だが もし誰かに話すというなら》,you won't be sorry.,you won't be sorry.
誰の仕事を手伝ってるのか 名前が知りたい そうすれば 悪いようにはしない,"Those are the people that we want, so if you give us their names, this won't be so bad.","I just want to know who you're helping with your job, and if you give me a name, it won't be so bad."
そうだな... 悪態をつく必要はない カール,"Well... You don't have to swear, Carl.","Well... you don't have to swear, Carl."
時々悪態をつくの,I swear sometimes.,I swear sometimes.
悪態をつくな 話し合いが必要だ,You really got a bad attitude. We need to talk.,Don't swear. We need to talk.
倒れて悲鳴を上げてた あいつの血や肉が俺の体に,He lay there and screamed... I have all these pieces of him on me! Just like that.,"I was lying there screaming, screaming, screaming, screaming, screaming, screaming, screaming... screaming, screaming, screaming, screaming."
ケリー・レイダーを訪問し 悲鳴を上げさせた,Goes and visits Kelly Reider. Sent her into a screaming fit.,"He visits Kelly Rayder, makes him scream."
悲鳴を上げさせてやる,Make him scream.,Make him scream.
中に入ってみると 倒れていて えー 目を見て 悲鳴を上げました,"I went in, and when I got inside she was laying on the ground, uh, rubbing her eyes and screaming.","He came in, he was, uh, unconscious, and he screamed in his eyes."
海藻が顔に触れ 悲鳴を上げる 完璧、完璧です!,"wind blows out your candles, seaweed touches your face; You scream.",seaweed touches your face and screams.
情けは人の為ならず,What you put out into the world comes back to you.,My mercy is not for man.
停戦の間に 情けを掛けたのに,I just added sparing him to the terms of our cease fire.,I just wanted to give you mercy while this was over.
情け容赦もなく な,Her life is not yours to take.,With no mercy.
"ドレンは 想像を絶する神秘の... 化学の ""大なべ"" に変わったわ",Your Dren turned out to be a cauldron of unimaginable chemical mysteries.,Dren turned out to be a beacon of unbelievable chemicals.
外せば想像を 絶するす痛みが襲う,"Without these, I'm in pain you can't imagine.","If you take it off, you'll feel unbelievable pain."
「林檎を持った少年」の価値は 想像を絶するの、分かってる?,"That picture, Boy with Apple, is priceless.","Boy with時間s is valueless, you know?"
誰の指図も意に介さない人だと,I expected him not to acquiesce to anyone's words.,I've heard him say that he doesn't mean anything to anyone.
もはや車座にならず- 孤独に机に向かい 他人を意に介しない,They no longer sit in a circle... but rather sit apart... and one doesn't know anything about the other.,They no longer sit in a circle... but rather sit apart... and one doesn't know anything about the other.
意中の人は最後にしない,You put your first choice in the middle.,I don't like people who put their first choice in the middle.
なぜ意地を張るのですか、お父さん もう少し錫を加えなければいけない,I don't know why you object it? We should include more tin.,"I don't know why you're so upset, Dad, but we're gonna need some more help."
意地を張るなよ,Have it your way. Let's go.,Don't be mean.
意地を張ってないで認めたら?,"Be honest, your heart was never really in it.",You must admit it with all your heart.
私たちの意地を通す,We have our ways.,We have our ways.
意気地がないね,You are weak.,You're weak.
意気投合したよ,We hit it off.,We hit it off.
娘がお昼食べに来るんだけど あなたとなら意気投合するかもって思って,My daughter's meeting me for lunch. I think you two just might hit it off.,My daughter's coming over for lunch. I think you two might hit it off.
意気投合してたよ,"Yeah, they really hit it off.",We hit it off.
意表を突かれたと思ったよ,"We were, like, caught off by surprise.",I thought it was just a surprise.
意表を突いた,Alone? I took them by surprise.,I didn't mean to say anything.
意表を突くってことを 君は学ぶ必要がある,You need to learn the element of surprise.,You need to learn what it's like to be out of the blue.
愛の鞭を打ってやれ ベイビー,"Hit them with the long arm of love, baby.","Let's hit them with the long arm of love, baby."
あのチームには愛想が尽きた,I'm sick and tired of carrying all the weight.,I'm sick and tired of being a part of that team.
地球にはほとほと愛想が尽きた,And I've decided ... screw earth.,And I'm getting tired of all the things I've done for Earth.
愛想が尽きた,And you said nil.,And I'm done with that.
ママに愛想を尽かされた,and your mom got sick of me.,My mom got sick of me.
愛想を尽かして出て 行ったんでしょ?,"I guess I thought you were... humiliated. You did run away, after all.",I guess you left because you thought you were going to do something stupid.
そんな夫に愛想を尽かすのは当然です,"You would be fed up, too.",It's no wonder you're disgusted by a husband like that.
態度が大きいぞ,I don't like your manner.,You're being mean to me.
なぜいつも憎まれ口を叩くの,Why are you always so hateful?,Why do you always have to be so hated?
文明の成れの果てだ,- The decline of Western civilization.,It's the end of civilized history.
成れの果てまで 行きそうだぜ,"I mean, you screw like the world's gonna end.",It's gonna be the end of the world.
コロンバスサークルの 成れの果てだ,So this is what's left of Columbus Circle.,It's the end of what's going to be the next best thing on the planet in the world.
It's really killing 幸せに我を忘れて,It's really killing,It's really killing
ああ 怒りで我を忘れて その辺の物をつかんで 殴ったんだろう,"Whoever did this got angry, grabbed the first thing they could find and attacked.","Yeah, he got angry, grabbed the thing and hit him."
我を忘れたグリムは 殺しやすい,Easier to kill a Grimm when he's emotional.,A Grimm who's lost his mind can be killed.
社会が生き残り 繁栄する唯一の方法は 各々が正しい所属場所を 得ることいあるのです,And the only way it can survive and thrive... is for each of you to claim your rightful place.,The only way the world can live and rise is if each one gets the right place.
別の場所を得るのに 争う必要はないはず,I said we didn't have to fight for another place.,We don't have to fight for another place.
こんな立派な女性は 所帯を持つがらじゃない,This is not the type of establishment for a respectable woman.,This is no way for a handsome woman to have a family.
所帯を持つのに 餌食が必要なのか?,- You start your families by killing two innocent victims?,Do you have to feed your family if you want to have a family?
- 所帯を持つ時期なので,- It was time to start our families.,- It's time to start our families.
打つ手がない 作戦変更だ,Arsenal running dry. Adjust strategy.,We're out of moves. We need a new plan.
もう打つ手がない,"I'm all out of moves, Finch.",There's nothing we can do.
手が無いぞ,Nothing but dead ends.,There's nothing we can do.
助手が付くの 信じられる?,I'll have my own assistant. Can you believe that?,I'll have my own assistant. Can you believe that?
あなたの家に買い手が付きそうなんです お若い夫婦らしいんですけど,The most darling young couple just made an offer on your house.,There's a buyer at your house. It's a young couple.
だが 彼が36人目を殺した頃までに 僕の中毒は 手が付けられなくなって,"By the time he had claimed his 36th life, however, my addiction was out of control.","By the time he had just killed hisです., But by then, my poisoning had been out of control."
君の想像以上に 奴には 手が付けられない面がある,He's a greater danger to himself than you know.,He's a bigger danger to himself than you know.
警察の手が入った,Cops closed it.,The cops are on it.
内部調査室の手が入った 俺たちは 奴を釈放するしかなかった,We had no choice but to cut Bradshaw loose.,We had no choice but to let him go.
まだ編集の手が入る前のものだ,Before film makers figured out all the tricks.,It was before theまでs were in the game.
ブルックリンの物件には 手が出ない,I don't think I can afford a place in Brooklyn.,He hasn't touched a house in Brooklyn.
麻薬と手が切れたかどうかを 時間の単位で計るのは 馬鹿げてる,It is absurd to measure sobriety in units of time.,It's ridiculous to use the time line to determine whether or not he's out of drugs or not.
さもないと あなたの喉元に手が回る,WHEN I HAVE MY HANDS AROUND YOUR THROAT.,"Otherwise, I'd put my hands around your throat."
やっと2人きりになったわ 仕事の時間よ それで、ジョン、ついに 昔の事に手が回ったというわけだ,"So, John, your past finally caught up with you. Whatever the circumstances, it's lovely to see you again. Relax.","So, John, your past finally caught up with you. It's time to work. Oh."
きっと忙しくて手が回らな かったんでしょう,He probably just hasn't gotten around to it yet.,He probably just hasn't gotten around to it yet.
手が回らなかったので,I haven't gotten around to mine yet.,I haven't gotten around to it.
選挙で手が回らなかった,I was on the campaign and I wasn't there for him.,I was on the campaign and I wasn't there for him.
地平線には手が回らなかったようだけど could have done ～したかもしれないのに(実際はしなかった) 警備は大変そうね,"They could've done a better job with the horizon, though.","You could have done that, but you could have done some security."
手が塞がってるようだな,Sounds like you got your hands full here.,Looks like you've got your hands full.
ファスナーお願い 手が届かなくて...,Could you just give me a hand with this zipper? I always have such a hard time --,"Can you give me a hand with this? I've been trying to reach you, but..."
それに手が届かなかったわ 私を切れるぐらい近づくまで,I couldn't reach it till you got close enough to cut me.,I couldn't reach it until you got close enough to cut me.
- 手が届かない,- Way out of reach.,- It's hard to reach.
追手が掛かる,They'll be coming after us.,They're coming after us.
そのお金は強奪の手が掛かりだ 誘拐 麻薬,"The money that leads to extortion, kidnapping, and drugs.","That money leads to extortion, kidnapping, drugs."
もう 手が掛かるわね ハイ ラヴァー,"He's so high-maintenance. Hey, lover.","We're almost there. Hi, Raver."
お前は 頭の回転より手が早い,But you're a guy who shoots first and thinks afterward.,You're a guy who shoots first and thinks afterward.
女に手が早いから用心を,Watch where he puts his hands.,Watch where he puts his hands.
手が早いわね,You didn't waste any time.,You didn't waste any time.
手が焼けるようで、手を顔に当てた,"Felt a burning sensation on my hands, put my hands up to my face.",I put my hands on my face like they were burning.
- 手が焼けるな,-This is so stupid.,- You're burning my hand.
思ったより手が焼けるな,Our job just got harder.,Our job just got harder.
手が込んでいる,And it just got complicated.,It's a bit tricky.
手が込んでますね?,Care to elaborate?,How's that working out for you?
すごい手が込んでますね,Nice graphics.,"Wow, that's a lot of work."
"彼が近づいてきて言ったの ""もう少し手が長くならないかって...""","He came up to me and I said, ""Well, you have to extend your hand...""","He came up to me and I said, ""I need a little longer hand..."""
何か手が離せないことでも?,Unless you're in the middle of something.,Unless you're in the middle of something.
- ちょっと手が離せないんだ!,- A little busy back here. Okay?,- I'm kind of in the middle of something here!
今 手が離せないの,"tied up, right now.",Now's not a good time.
それで 誰を相手にする?,But he is coming all the way. So who am I getting within there?,So who are we dealing with?
一度あの者達を手にすれば彼らは...,"Once I own them, these men...","Once we have had those men, they will..."
でも次女は 相手にしなかった,Her sister was having none of it.,Her sister was having none of it.
技術者に相手にされず 手に入るのは石だけ,"In your hands, they go back to being nothing but rocks.","In your hands, they're nothing but rocks."
あの女は自分の手を汚さず 勝利を手にする気だ,"She wants you to do her dirty work for her. You do this, and she wins.","She wants you to do her dirty work for her. You do that, and she wins."
