source,references,hypothesis,type
Menneen talven lumia. Nyt saksalaiset ja amerikkalaiset ovat ylimpiä ystäviä.,"['But that is water under the bridge, now that the Germans and Americans are best friends.']",Last winter&#39;s snow. Now the Germans and the Americans are best friends.,idiomatic
"Anteeksi, mutta heroiinia sisältävä kondomi räjähti vatsassani, niin että koko päivä meni pipariksi!","['Well, excuse me, Kimmy. But a condom full of heroin exploded in my stomach, so this whole day has been for the birds!']","Sorry, but the condom containing heroin exploded in my stomach, so the whole day went to hell!",idiomatic
Suunnitelma kariutui ja meni pipariksi.,['The plan just crashed and burned.'],The plan failed and went to pieces.,idiomatic
Toinenkin yritys meni pipariksi.,"[""-Well, from what I can see, He didn't do a better job the second time.""]",The second attempt also failed.,idiomatic
Koko homma meni pipariksi! Juokse!,"[""The whole thing's gone in the crapper, kid!""]",The whole thing went haywire! Run!,idiomatic
- Ensimmäinen päiväni meni pipariksi.,"['First day on the job, I lead us straight into an ambush.']",- My first day was a mess.,idiomatic
Se meni putkeen.,"[""- That's right. All the way.""]",It went down the drain.,idiomatic
"Jokin ilmiselvästi meni putkeen, koska tienasitte miljoonan.",['Obviously it was something because you made a million bucks in two months.'],Something obviously went wrong because you made a million.,idiomatic
"No, jos tämä kaikki menee putkeen niin haluan tehdä sen oikein.","['Well, if this all connects, I want to do it right.']","Well, if this all works out, I want to do it right.",idiomatic
- Tekoäly menee yli hilseen.,['All this A.I. stuff is way out of my league.'],- Artificial intelligence goes overboard.,idiomatic
Menee yli hilseen. - Olemme tavanneet.,"[""I'm sorry, am I missing something?""]",Goes over dandruff. - We have met.,idiomatic
"Tajuan joitain juttuja, mutta osa menee yli hilseen.","['I can go along with some things, but... some things make no damn sense.']","I understand some things, but some of them go overboard.",idiomatic
Se meni yli hilseen.,['It went right over her head.'],It went over the edge.,idiomatic
Tämä meni yli hilseen.,['This is just way over my head.'],This went over the top.,idiomatic
"Päämieheni maksoi häät, ja hänet jätettiin kuin nalli kalliolle.","['In this case, my client paid for the wedding and was hung out to dry.']",My main man paid for the wedding and he was left like a teddy bear on a rock.,idiomatic
Shane jäi kuin nalli kalliolle! Britit voittivat kirkkaasti!,"[""After our first-innings victory, Jeremy decided that for the second challenge, we should re-run a race we'd first tried against the Germans.""]",Shane was left like a teddy bear on a rock! The British won resoundingly!,idiomatic
Et voi jättää toista kuin nallia kalliolle.,['But you cannot just leave someone alone like that!'],You can&#39;t leave anything but a teddy bear on a rock.,idiomatic
-Selvä. Jätätkö minut nalliksi kalliolle taas?,['You gonna leave me sitting on my ass like you did yesterday?'],-Clear. Are you leaving me as a teddy bear on a rock again?,idiomatic
"Päämieheni maksoi häät, ja hänet jätettiin kuin nalli kalliolle.","['In this case, my client paid for the wedding and was hung out to dry.']",My main man paid for the wedding and he was left like a teddy bear on a rock.,idiomatic
Miten nenänvalkaisu sujuu?,"[""How's the drying out going?""]",How does nose whitening work?,idiomatic
"Miten sujuu? -Mikä? No liikunta, tupakkalakko, nenänvalkaisu...","['You know: exercise, no smoking, no drinking...']","How are you getting along? -What? Well, exercise, no smoking, nose whitening...",idiomatic
- Kuka nousi väärällä jalalla tänä aamuna?,"[""Look who didn't get out of bed on the wrong side this morning.""]",- Who got off on the wrong foot this morning?,idiomatic
Nousitko väärällä jalalla sängystä?,['Did someone wake up on the wrong side of the bed?'],Did you get out of bed on the wrong foot?,idiomatic
Taisi nousta väärällä jalalla tänään.,['Talk about getting off on the wrong foot.'],I guess I got off on the wrong foot today.,idiomatic
Joskus sitä nousee väärällä jalalla.,"[""You get up on the wrong side of the bed. - You haven't brushed you teeth.""]",Sometimes it gets off on the wrong foot.,idiomatic
- Nousitko väärällä jalalla?,"['- You got up the wrong side, huh?']",- Did you get off on the wrong foot?,idiomatic
- Hän oikaisi koipensa.,['Gave him a break.'],- He straightened his moth bush.,idiomatic
Ryhmän päämajassa asiat menevät ojasta allikkoon.,"['Back at base, things are going from bad to worse.']","At the group&#39;s headquarters, things go from bad to worse.",idiomatic
Jouduimmekohan ojasta allikkoon?,"['Out of the frying pan; hopefully, not into the fire.']",Did we fall from the ditch into the spring?,idiomatic
Ojasta allikkoon!,"['Out of the frying pan, into the fire.']",Out of the frying pan into the fire!,idiomatic
Joudutte ojasta allikkoon.,"['You go from bad to worse, Colonel.']",You have to go from the ditch to the spring.,idiomatic
Taisimme joutua ojasta allikkoon.,"[""Looks like the fat's not out of the fire yet.""]",I think we got out of the ditch and into the spring.,idiomatic
Oletko nähnyt Janen vihaisena? Siinä ovat oksat poissa.,['Have you ever seen Jane in full flight?'],Have you seen Jane angry? There the branches are gone.,idiomatic
"Steve laulaa oksat pois siitä kansallislaulusta nyt, vai mitä Steve?","[""Steve's gonna sing the crap out of that national anthem now, aren't you, Steve?""]","Steve is singing the branches off that national anthem now, isn&#39;t he Steve?",idiomatic
Kohta tänne sataa faneja niin että oksat pois.,"['Gonna be a lot of fans in here soon, yeah.']","At this point, it&#39;s raining fans so much that you will leave.",idiomatic
Nousen kohta ylös ja järjestän sellaisen kohtauksen että oksat pois.,"[""Paul, I'm gonna get up and make the biggest scene you can imagine.""]",I&#39;ll get up right away and arrange such a scene that the branches will be removed.,idiomatic
-Olen hukassa.,"[""I'm lost.""]",-I am lost.,idiomatic
- Olen hukassa.,"[""I'm lost.""]",- I am lost.,idiomatic
"Jos olet hukassa tässä talossa, mene pelloille.","[""If you're lost in this house go back to the land!""]","If you are lost in this house, go to the fields.",idiomatic
"llman venepyssyä, olemme hukassa.","[""Without the punt gun, I feel we're lost.""]","Without a boat gun, we&#39;re lost.",idiomatic
"Hän on hukassa, herra. Pakkomielteinen.","[""She's undone, sir.""]","He&#39;s lost, sir. Obsessive.",idiomatic
Kun kerran käännät kelkkasi olet hukassa.,"[""Once you tergiversate, you're lost.""]","Once you turn your sled, you&#39;re lost.",idiomatic
Me olemme lampaiden planeetalla.,"['Here we are, on a planet of sheep.']",We are on the planet of the sheep.,idiomatic
Emme ole lampaita!,['- We are not sheep.'],We are not sheep!,idiomatic
-He ovatkin lampaita.,['- Most people are sheep.'],- They are sheep.,idiomatic
Olet lampaiden kasvattama tiikeri.,"[""You're a tiger raised by lambs.""]",You are a tiger raised by sheep.,idiomatic
"Etsikää oma äänenne. Älkää olko lampaita.""","['""Find your own voice."" ""Don\'t be a sheep.""']",Find your own voice. Don&#39;t be sheep.&quot;,idiomatic
"Alalla on oma lehmänsä ojassa niiden kanssa, - jotta eläimet nähdään yhä, - söpöinä nallukoina, jotka ovat täysin turvallisia.",['The industry has a vested interest in spinning these so that the animals continue to appear like cuddly teddy bears that are completely safe.'],"The industry has its own cow in the ditch with them, - so that the animals are still seen, - as cute teddies that are completely safe.",idiomatic
- Minulla on tässä oma lehmä ojassa.,"[""It's mostly selfish on my part.""]",- I have my own cow in the ditch here.,idiomatic
"Rikoit Talon sääntöjä, kun löit vetoa pelistä, - jossa sinulla on oma lehmä ojassa.",['You broke with House rules when you bet on a game that you hold a personal stake in.'],You broke the House Rules when you bet on a game where you have your own cow in the ditch.,idiomatic
"Huhutaan, että teillä on oma lehmä ojassa Skotlannin suhteen. Maanpuolustusta tärkeämpää on skottikuningattaren kukistaminen.","[""It's the expense of your Scottish cause, which many say is personal, designed more to undermine Scotland's queen than secure our borders.""]",Rumor has it that you have your own cow in the ditch when it comes to Scotland. Defeating the Queen of Scots is more important than national defense.,idiomatic
Lornalla on nyt jokin oma lehmä ojassa.,"[""Is that it, Lorna? 'Cause sure sounds like you've got a dog in this hunt.""]",Lorna now has a cow of her own in the ditch.,idiomatic
"Usein oppii kantapään kautta, että naiset ovat häiriöksi.","[""You're not the first man to learn the hard way-- women are a distraction.""]",You often learn the hard way that women are a nuisance.,idiomatic
Joskus heidän on opittava kantapään kautta.,"['Sometimes, they have to learn the hard way. If Hazel rejects your advice, let her.']",Sometimes they have to learn the hard way.,idiomatic
"Kerron sinulle opetuksen, jonka opin kantapään kautta.",['Let me give you a lesson that I had to learn the hard way.'],Let me tell you a lesson I learned the hard way.,idiomatic
Minä itse opin kantapään kautta ettei terveydellä kannata leikkiä.,"['But you know, me... I had to learn the hard way... not to take chances with this kind of thing.']",I myself learned the hard way that you shouldn&#39;t play with your health.,idiomatic
Minun täytyi oppia kantapään kautta. Minä opin.,"['If I did it, I was gonna do it and I was gonna learn the lesson the hard way, which I did, repeatedly.']",I had to learn the hard way. I learned.,idiomatic
Ota tilaisuudesta vaarin. Kaikki on täysin laillista.,['I want you to take this opportunity.'],Take advantage of the opportunity. Everything is perfectly legal.,idiomatic
"Mukava nähdä, että otat tilaisuudesta vaarin.","[""Glad to seeyou're taking advantage of the opportunities offered.""]",Nice to see that you are taking advantage of the opportunity.,idiomatic
On otettava tilaisuudesta vaarin.,"['And when you have an opportunity, you take it.']",The opportunity must be taken care of.,idiomatic
"Minä otan tilaisuudesta vaarin, vaikka lapsia ei kiinnostaisikaan.","[""Well, I'm gonna take advantage of this opportunity even if you children aren't interested.""]","I will take advantage of the opportunity, even if the children are not interested.",idiomatic
Kannattaa ottaa tilaisuudesta vaarin.,['You have to make the most of it.'],You should take advantage of the opportunity.,idiomatic
Aiotko sietää ryöstöt ja tapot panematta tikkua ristiin?,['Are you ready to put up with looting and killing without lifting a finger?'],Are you going to put up with robberies and Killings without giving a damn?,idiomatic
Yli 800 ihmistä joutui viime vuonna vampyyrien uhriksi Louisianassa. Viranomaiset eivät pane tikkua ristiin.,"[""You know, last year there were over 800 reported vampire-related attacks in Louisiana alone, and the law won't do nothing about it.""]",More than 800 people fell victim to vampires in Louisiana last year. The authorities don&#39;t give a damn.,idiomatic
Eihän se että minä annan tarkoita että mies panisi tikun ristiin takiani.,"[""Just because I'm giving doesn't mean I can expect a man to lift a finger for me.""]",The fact that I give doesn&#39;t mean that the man will give up on me.,idiomatic
Yhdysvallat ei pane tikkua ristiin.,"[""That's my point. The USA isn't going to lift a finger!""]",The US doesn&#39;t give a damn.,idiomatic
Ei pane tikkuakaan ristiin.,['He does nothing.'],Doesn&#39;t give a damn.,idiomatic
- Pata kattilaa soimaan!,['Double standards!'],- Let the kettle ring!,idiomatic
- Pata kattilaa soimaa.,"[""- Look who's talking.""]",- A pot of soima.,idiomatic
-Pata kattilaa soimaa.,['It takes one to know one.'],- Boil a pot of soima.,idiomatic
Pata kattilaa soimaa.,"[""Yeah? Look who's talking.""]",A pot of soima.,idiomatic
Ja Thomasilla kun on peukalo keskellä kämmentä.,"[""Thomas will be very busy. He's all fingers and thumbs.""]",And Thomas has his thumb in the middle of his palm.,idiomatic
Hänellä on peukalo keskellä kämmentä.,['He seems to be all thumbs.'],He has a thumb in the middle of his palm.,idiomatic
Minulla on peukalo keskellä kämmentä.,"[""I'm all thumbs today.""]",I have a thumb in the middle of my palm.,idiomatic
"Sinulla on peukalo keskellä kämmentä, pappi.","['barrie: You play like a man with ten thumbs, priest.']","You have a thumb in the middle of your palm, priest.",idiomatic
"Yrititkö kertoa, että olet taas pieniin päin?",['You announcing the birth of yet another child?'],Were you trying to tell me that you&#39;re into small things again?,idiomatic
Pieniin päin.,['Pregnant...'],Towards the little ones.,idiomatic
En minä olekaan pieniin päin.,"[""I'm not in the family way after all.""]",I&#39;m not into small things.,idiomatic
"Onnittelu, olet toden totta pieniin päin.","['Congratulations. Your test confirms you, in fact, have a baby on the way. How about that?']","Congratulations, you are so true to the little ones.",idiomatic
"Betsillä ja minulla on vaikea päästä pieniin päin, jos tajuatte.","[""You know, um, well, Betts and I are, uh... We're having a hell of a time getting in a family way, if you catch my drift.""]","Bets and I have a hard time getting to the little ones, if you understand.",idiomatic
Ehkä hän on pihkassa sinuun.,['Maybe he has a crush on you.'],Maybe he has a crush on you.,idiomatic
Ja hän taitaa olla pihkassa sinuun.,"[""Plus, I think she's got a little thing for you.""]",And he seems to have a crush on you.,idiomatic
Koska olit pihkassa minuun.,"[""'Cause you were into me.""]",Because you were into me.,idiomatic
- Oletko pihkassa Mackenzieen?,['Do you have a crush on Mackenzie? No.'],- Are you going to Mackenzie?,idiomatic
Olet pihkassa tyttööni.,['You got a thing for my girl.'],You&#39;re in love with my girl.,idiomatic
Jalkaväkeä oli pilvin pimein.,['Arty and infantry just kept on coming.'],The infantry was in the darkest of clouds.,idiomatic
Äitisi antoi meille patoja ja pannuja vaikka meillä on jo niitä pilvin pimein.,"[""Your mom said we can't leave without pots and pans. I told her I had some, and then she handed me pots and pans.""]",Your mother gave us pots and pans even though we already have them in the darkest of clouds.,idiomatic
"- Niitä on pilvin pimein. Mersu, Mersu, Mersu, Mersu...","['We stopped to let the twin turbo V8 cool, but then... it decided to die.']","- They are the darkest of clouds. Mersu, Mersu, Mersu, Mersu...",idiomatic
Siellä oli kollegoja pilvin pimein.,['The police were everywhere.'],There were colleagues there in pitch darkness.,idiomatic
Sellaisia on Gothamissa pilvin pimein.,"[""This is Gotham. That doesn't exactly narrow it down.""]",Those are the darkest of clouds in Gotham.,idiomatic
"Äiti potkaisee tyhjää, kun saa tietää tästä.","[""No beer. We shouldn't even be doing this here. Mom's gonna die when she finds out about all this.""]",Mom will be kicking herself when she finds out about this.,idiomatic
"Se on voimassa vasta, kun on potkaissut tyhjää.","[""Yes. It's only effective after you've kicked the bucket.""]",It&#39;s only valid when you&#39;ve kicked a blank.,idiomatic
"Miten vanha hän oli, kun hän potkaisi tyhjää?",['So how old was she when she finally blasted off?'],How old was he when he kicked empty?,idiomatic
Olin töissä vankilan sairaalassa kun Johnny potkaisi tyhjää.,"['Look, I was working at the prison hospital when Johnny Handsome checked out.']",I was working in the prison hospital when Johnny was kicking the crap out of me.,idiomatic
Siitä lähtien kun Zac potkaisi tyhjää.,"['- Mmm. Oh, ever since Zac bit the dust.']",Ever since Zac kicked a blank.,idiomatic
Pukki kaalimaan vartijana.,"[""You're kind of like the wolf guarding the henhouse, Fred.""]",Goat as a guard.,idiomatic
Teillä menee puurot ja vellit sekaisin!,['Then why are you comparing apples and oranges?'],You&#39;re messing up porridges and vells!,idiomatic
Kiusallinen rauhansopimus Espanjan kanssa on rikkana rokassa.,"[""There's always the awkward detail of Your Majesty's treaty with Spain.""]",The awkward peace treaty with Spain is in ruins.,idiomatic
"B.A., tiedämme että sinulla on ruista ranteessasi.","[""And B.A. we know you've got the bulk, baby.""]","BA, we know you have a ring on your wrist.",idiomatic
Siinä oli ruista ranteessa.,"['Ooh, is there stuff on that pitch!']",It had rye on the wrist.,idiomatic
Tästä ruista ranteeseen!,['Eat your hearts out!'],From here to the wrist!,idiomatic
"B.A., tiedämme että sinulla on ruista ranteessasi.","[""And B.A. we know you've got the bulk, baby.""]","BA, we know you have a ring on your wrist.",idiomatic
- Hänellä on ruista ranteessa.,['She could do anything. Yeah.'],- He has a ring on his wrist.,idiomatic
"Kun Frank jää kiinni rysän päältä, sinäkin saat oman välitystoimiston.","['Just think, Vanessa, when you catch Frank cheating on you, you can open your own real-estate agency.']","When Frank gets caught red-handed, you too get your own agency.",idiomatic
Connor on ehkä yllätänyt hänet rysän päältä.,"['Looks like Connor probably, uh, caught him in the act, so...']",Connor may have caught him off guard.,idiomatic
Jäikö hän kiinni rysän päältä?,"['Oh my God! - What, then you caught her?']",Did he get caught in the crossfire?,idiomatic
Ehkä hän haluaa saada heidät kiinni rysän päältä.,"[""I guess he's trying to catch them at it or...""]",Maybe he wants to catch them red-handed.,idiomatic
Smith jäi kiinni rysän päältä varastaessaan lapsilta.,['Smith was caught red-handed stealing from boys.'],Smith was caught red-handed stealing from children.,idiomatic
Yksi ilta vettä satoi kuin esterin perseestä.,"['One night, man, it was just raining like fuck, man.']",One evening it rained like an ester from an ass.,idiomatic
Elena lähti soitellen sotaan.,"['She went in with no extraction plan, no idea how to find mack.']",Elena went off to war calling.,idiomatic
"Saat käyttöösi tutkia, satelliitteja ja pari lentokonetta. Emme ryntää soitellen sotaan.",['Ground troops are still out.'],"You get to explore, satellites and a couple of planes. We don&#39;t rush into war.",idiomatic
Et voi lähteä soitellen sotaan avaruusolentoja vastaan.,"[""Fighting Alchemy or Savitar or aliens isn't something you just show up and try.""]",You can&#39;t go to war against aliens by calling.,idiomatic
Soitit suutasi psykopaattien edessä.,"[""You had to run your mouth in front of psychopaths, didn't you?""]",You played your mouth in front of psychopaths.,idiomatic
Kuningas osoitti suurta johtajuutta vaarallisessa tilanteessa.,['Yippee. His Majesty showed great leadership in extremely perilous circumstances.'],The king showed great leadership in a dangerous situation.,idiomatic
-Älä soita suutasi.,"[""I'll bounce you off the wall, son.""]",-Don&#39;t play with your mouth.,idiomatic
"Soitan suutani, mutta sanon harvoin suorat sanat.","['I mean, I talk a good game, but I very rarely tell people what I think to their face.']","I play with my mouth, but I rarely say direct words.",idiomatic
- Älä soita suutasi.,"[""Don't you brash me.""]",- Don&#39;t run your mouth.,idiomatic
"Ja sokerina pohjalla Anne Dettrey, muotitoimittajamme.","['And last, as a kind of dessert, Anne Dettrey, our fashion editor.']","And as sugar on the bottom, Anne Dettrey, our fashion editor.",idiomatic
Ja sokerina pohjalla Sebastian Krajenski.,['And rounding out the starters: Sebastian Krajenski.'],And Sebastian Krajenski as sugar on the bottom.,idiomatic
Ja sokerina pohjalla - ulkona on limusiinikolonna - valmiina viemään meidät - strippiklubille!,['And last but not least... there is a fleet of limos outside... waiting to take us to... a strip club!'],And to top it all off - there&#39;s a limousine convoy outside - ready to take us - to the strip club!,idiomatic
- Ja sokerina pohjalla:,"['Very good, sir. I saved the best for last.']",- And as sugar on the bottom:,idiomatic
"Ja sokerina pohjalla, - minulla on Lontoon paras äänentoistojärjestelmä.",['And to top it off... I got the baddest system in all of London.'],"And to top it all off, - I have the best sound system in London.",idiomatic
Nyt tuli tupenrapinat!,"[""You're gonna regret it!""]",Now came the vaginal rasping!,idiomatic
"Jos se oli tahallista, heille tulee tupenrapinat.","['If they did it on purpose, they could get in trouble.']","If it was intentional, they&#39;ll get vaginal discharge.",idiomatic
Nyt tuli tupenrapinat,['ROSE! WHAT ARE YOU DOING?'],Now came vaginal cramps,idiomatic
Nyt tulee tupenrapinat.,"[""He's going to be so angry.""]",Now comes vaginal cramping.,idiomatic
Nyt tuli tupenrapinat.,"[""- [ Whimpering Laugh ] Oh, I'm in trouble.""]",Now came vaginal cramps.,idiomatic
"Pidin sinusta ennen. Et seissyt tumput suorina odottamassa, että jotakin tapahtuu.","[""I liked the old you who wouldn't just sit around and wait for things to happen.""]",I liked you before. You didn&#39;t just stand there and wait for something to happen.,idiomatic
"Älä seiso siellä tumput suorina, Elliot.","[""Don't just stand there, Elliot.""]","Don&#39;t stand there straight, Elliot.",idiomatic
"Toisin kuin sinä, joka vain seisot tumput suorina - minä päätin tehdä jotain.",['So unlike you... who seems to be completely comfortable just standing around like some fucking pussy... I decided to do something about it.'],"Unlike you, who just stand there dumbfounded - I decided to do something.",idiomatic
Miksi täällä seistään tumput suorina?,['What is everybody doing standing around here?'],Why are we standing here straight?,idiomatic
En voi vain seisoa tumput suorina.,"[""You can't expect me to do nothing.""]",I just can&#39;t stand up straight.,idiomatic
"lnfektion mahdollisuus kasvaa joka sekunti, jonka hän on auki. Lisäksi tuhlaat tuhansia dollareita, kun seisot siinä tumput suorina.","[""The rate of infection for this patient is increasing every second you keep him open, not to mention the thousands of dollars you're wasting standing here doing nothing.""]","The chance of infection increases every second it is open. Plus, you&#39;ll be wasting thousands of dollars standing there with your butts straight.",idiomatic
Taidat tykätä kyttyrää.,['- Getting a hint of disapproval.'],I guess you like the hunchback.,idiomatic
"Yksi kaveri tykkäsi kyttyrää, koska pelkää minun vievän paikkansa.","[""This kid took umbrage at my presence. 'Cause he thinks I'm gonna take his spot.""]",One guy liked the hunchback because he&#39;s afraid I&#39;ll take his place.,idiomatic
"Minun on paras jäädä, etteivät pomot tykkää kyttyrää.","[""Oh, no, I'd better hang around because if I leave now, it looks bad upstairs.""]","I better stay, the bosses don&#39;t like squatting.",idiomatic
Roger voi tykätä kyttyrää.,['- Roger may take a dim view of this...'],Roger may like a hunchback.,idiomatic
"Anna potkut, jos tykkäät kyttyrää.","[""And if you don't like that, you can just fire me.""]",Get fired if you like hunchback.,idiomatic
"Luulin, että ryöstelisimme jo tässä vaiheessa pankkeja - emmekä bensarekkoja jossain Jumalan selän takana.","[""I thought we'd be robbing banks by now, not some gas truck in the middle of nowhere.""]",I thought we&#39;d already be robbing banks at this point - and not gas trucks somewhere behind God&#39;s back.,idiomatic
"Voimme varmaankin sanoa, että tässä vaiheessa menitte ojasta allikkoon.","[""I never thought I'd hear him say that. Safe to say this is when the mission went from the frying pan into the fire.""]",We can probably say that at this point you went from ditch to ditch.,idiomatic
Missä vaiheessa aloit tuntea olevasi hukassa?,['At what point did you begin to feel lost?'],At what point did you start feeling lost?,idiomatic
Hän on vaihtamassa hiippakuntaa.,"[""He's getting fitted for a halo.""]",He is changing dioceses.,idiomatic
Et enää erota vastarannankiiskejä.,['No more dismissing anyone who disagrees.'],You don&#39;t separate the opposing sides anymore.,idiomatic
"En halua olla vastarannankiiski, mutta nautin tästä.","[""I think that's the point! I don't mean to be a contrarian, - but I'm enjoying this.""]","I don&#39;t want to be a rant, but I&#39;m enjoying this.",idiomatic
Jotkut vetävät herneen nenään.,"[""Some people get pissed off, saying we're taking over.""]",Some pull a pea up their nose.,idiomatic
Taisi vetää herneen nenään.,['That pissed her off.'],I think he pulled a pea up his nose.,idiomatic
Hän veti herneet nenään.,['He was super pissed.'],He pulled peas up his nose.,idiomatic
Älä vedä hernettä nenääsi.,['Give peas a chance. Now come on.'],Don&#39;t pick a pea up your nose.,idiomatic
Älä vedä hernettä nenään.,['Keep your knickers on.'],Don&#39;t pull a pea up your nose.,idiomatic
- Vetämään turpaan?,['Then shut your mouth.'],- To pull the plug?,idiomatic
Vähän isompana toivoin törmääväni siihen ja vetäväni turpaan.,"['When I got older, I wanted to bump into him and beat him up.']","When I was a little bigger, I was hoping to run into it and pull the plug.",idiomatic
Sinuna menisin silti vetämään turpaan.,"[""Still, man. If I was you, I'd go and kick his arse right now!""]","If I were you, I&#39;d still go and pull the plug.",idiomatic
- Tuut kans tai vedän turpaan.,"[""You better come back or else I'm gonna kick your ass.""]",- You bring the lid or I&#39;ll pull the plug.,idiomatic
Ehkä voisit antaa minulle listan kaikista existäsi jotta tietäisin edes kuka minua seuraavaksi vetää turpaan.,"[""Maybe you could just give me a list of all of your exes so that I can at least know who's going to beat my ass into the ground next.""]",Maybe you could give me a list of all your exes so I&#39;ll even know who&#39;s going to fuck me next.,idiomatic
Vintti pimeni.,['I blacked out.'],The wind went dark.,idiomatic
"Sanoin, että vintti pimeni. Olit kauhuissasi.","['I said, ""Dead out, he was scared shitless.']",I said it got dark. You were terrified.,idiomatic
Sitten vinttini pimeni.,['And then I...'],Then my winch went dark.,idiomatic
"Jos tässä jonkun vintti pimenee - niin sinun, usko pois.","[""If anybody's lights are about to go out, believe me, they're yours.""]","If someone&#39;s mind goes dark here - it&#39;s yours, don&#39;t believe it.",idiomatic
"Vintti pimeni ja kunnolla. Kun heräsin, kävelin ulos ja näin silloin ensi kertaa tämän neitokaisen.","['So, I passed out hard, and when I wake up, I go outside, and that is the first time I lay eyes upon this young lady.']","Vintti got dark and properly. When I woke up, I walked outside and that&#39;s when I saw this young lady for the first time.",idiomatic
Cheerleaderille pitää kaikki vääntää rautalangasta.,"['Jeez, you gotta spell everything out for the cheerleader.']","For a cheerleader, everything has to be twisted.",idiomatic
- Pitääkö vääntää rautalangasta.,['- Let me connect the dots for you.'],- Do you have to twist the iron wire?,idiomatic
- Pitääkö minun vääntää rautalangasta?,['We should wait for Captain Teitel.'],- Do I have to twist the iron wire?,idiomatic
Väännän rautalangasta.,"[""Maybe I wasn't clear enough.""]",I&#39;m twisting iron wire.,idiomatic
Ei tarvitse vääntää rautalangasta.,"[""- You don't have to draw me pictures.""]",No need to twist the iron wire.,idiomatic
Yritys hyvä kymmenen.,"['Then give him an A for effort, Andy.']",Company good ten.,idiomatic
"Yritys hyvä kymmenen, mutta luulenpa että onnemme loppui.","[""A great ride, friend. But I have a feeling it's about over.""]","A good ten, but I think our luck has run out.",idiomatic
"Yritys hyvä kymmenen, vaikka häviäisitte.","['Win or lose, you are giving it your best shot.']","Company good ten, even if you lose.",idiomatic
"Mutta yritys hyvä kymmenen, vai mitä?","[""We had a damn good fight, didn't we?""]","But try a good ten, eh?",idiomatic
- Olenkin äimän käkenä.,"[""- Yeah, well, I'm fucking surprised.""]",- I&#39;m a mother-in-law.,idiomatic
Olin äimän käkenä.,"['I\'m thinking, ""What the hell?""']",I was with my mother.,idiomatic
Kaikki elävät koodinmurtajamme ovat äimän käkenä.,['All of our living code breakers are absolutely stumped.'],All of our live codebreakers are in good hands.,idiomatic
Olen äimän käkenä.,"[""I'm amazed.""]",I&#39;m with my mother.,idiomatic
"Holztmann, olen äimän käkenä.","['Holtzmann, I am beyond impressed.']","Holztmann, I&#39;m a mother-in-law.",idiomatic
