source,references,hypothesis,type
女王は 夢を見ます 少女が窓に座っています 女王が目を覚ますと 私は そこにいます,"['The Queen will dream, that a little girl is sitting on her window sill.']","The queen dreams that a little girl is sitting in her window, and when she wakes up, I am there.",idiomatic
どんな夢を描いてる？,['What do you dream of?'],What dreams do you have?,idiomatic
我々は圧力を受けながら 勢力を結集した 我々が夢を描いていた以上に 成功した,['We joined forces under pressure but were successful beyond our wildest dreams'],"We rallied our forces under pressure, and we succeeded beyond our wildest dreams.",idiomatic
夢を描かなければならなかった時 それを社会の周辺に捨ててしまった,['When I had to leave them as dreams'],"When I had to dream, I dumped it on the periphery of society.",idiomatic
反抗し イカれてて 夢を追う,"['Rebels, lunatics, dreamers.']","Rebel, crazy, chasing a dream.",idiomatic
いつも夢を追う人なら,['When your heart is in your dream'],If you've always been a dreamer.,idiomatic
エディの邪魔をしたくないし 夢を追って欲しいからって,"[""She was pregnant, said she didn't want Eddie to deal with the responsibility, wanted him to pursue his music.""]","I don't want to get in Eddie's way, and I don't want him to follow his dreams.",idiomatic
亡くなった女房が毎夜 夢枕に立つんだ,['I have a past wife that comes to me in dreams.'],My late wife stands in my dreams every night.,idiomatic
大目玉を食らうよ あのドロイドは困ったやつだ,"[""That little droid's going to cause me a lotta trouble.""]",I'm gonna get in big trouble for that droid.,idiomatic
大きなお世話,['None of your business.'],None of your business!,idiomatic
だから大口を叩く前に その事を思い出してね,['So keep that in mind before you even think about opening your big mouth.'],"So before you go running your big mouth, remember that.",idiomatic
大口を叩いてるけど無害ね,"[""The guy's got a big mouth, but he's harmless.""]","You have a big mouth, but it's harmless.",idiomatic
それは無理です 聞きましたよ あなたは生化学学会で 大口を叩いて,"[""I hear you like to get sauced at biochemistry conventions and brag about how you're gonna win the Nobel Prize for the work you're doing here, research that has been entirely funded by my late husbands money.""]",I've heard you're a big talker at the biochemical society.,idiomatic
えぇ 大手を振ってね - 銃だ！,"['- Yeah, we will.']","Yeah, with a big gun!",idiomatic
これは皆さんへの警告です こんな怪物が 大手を振って街中をかっ歩しています,"['Let this be a warning to you, ladies and gentlemen, that there are monsters amongst us in the world.']","This is a warning to all of you, that monsters like this are roaming the streets of our city.",idiomatic
先ず 犯罪が大手を振って まかり通る最悪の都市になった,"['First off, this is the worst damn city in the world to commit a crime.']","First of all, we have become the worst city in the world for crime.",idiomatic
大概にして下さい,['Come on.'],in general,idiomatic
進歩は大海の一滴,['The advance would be a drop in the bucket.'],Progress is a drop in the ocean,idiomatic
彼は店で大盤振る舞いを,['He came into that bar. He was waving his money all around.'],He made a big show of it at the store.,idiomatic
１度くらいなら大目に見る トイレ休憩が１回だけ,"[""Maybe we can have one stop for a coke and a pee, and that's it.""]",I'll tolerate it once. One bathroom break.,idiomatic
だから 大目に見て かばってきた そしてリスボンに 惨めな思いもさせてきた,"[""So I tolerate you and I protect you and I let you make Lisbon's life a misery.""]","So I've tolerated it, I've covered for it, and I've made Lisbon's life miserable.",idiomatic
大目に見ると言ったわ,"[""You said you'd cut them some slack. I know.""]",I said I would tolerate it.,idiomatic
膵臓では第一人者の 鳥井教授が執刀しますので→ 大船に乗ったつもりで いてください。,"[""Professor Torii, who's considered a pancreatic expert, is your primary surgeon so rest easy and leave it to him.""]","Professor Torii, who is a leading expert in pancreatic surgery, will be your primary surgeon, so please make as if you were on a big boat.",idiomatic
大丈夫 大船に乗ったつもりでいろ,"[""It's all right, male. Relax to the max. Take a chill pill.""]",It's okay. Just stay in the big boat.,idiomatic
天下分け目を収められた 大御所様なれば　おわかりのはず,"['Your Highness, as the leader of this new realm, I am sure you understand this.']","As the Supreme Prince of Japan, you know what I'm talking about.",idiomatic
私は　天下晴れて それだけだと思う 私はこれを外務大臣に確認する,['I think it is only right and proper that I refer this up to the Foreign Secretary.'],I think it's only right that I confirm this with the Foreign Minister.,idiomatic
すでにほかの地区で御覧頂いておりますように 「子供の城」プロジェクトは三年前のスタート以来 天井知らずの利益を上げております,"[""As you can see, since launching the first Kiddie Kastle project three years ago we've had nothing but unencumbered profit margins.""]","As you have already seen in other areas of the country, the Children's Castle project has been generating unlimited profits since its inception three years ago.",idiomatic
資産価値は天井知らず,"['With the rumors of gambling going legal, property values are going through the roof.']",Property values are through the roof.,idiomatic
彼が死ねば　その価値は 天井知らずに上がるわね,"['He dies, the prices go through the roof.']","If he dies, that value goes through the roof.",idiomatic
それができて ぼくは天狗になった,"[""And then, when I finally got there, it wasn't me anymore.""]",I'm a big fan of the idea. I'm a big fan of the idea.,idiomatic
当然だと思うよ｡ それで 天狗になるわけでもなく｡ 性格もいいし アイデアも 豊富だし｡,"[""And you're not stuck up about it, you have a good personality, and tons of good ideas, you work really hard.""]","I think it's natural, and it doesn't make him a tengu, but he has a good personality and a lot of ideas.",idiomatic
傭兵では太刀打ちできない,"[""They'll beat any mercenary army.""]",Mercenaries can't compete.,idiomatic
For there's no man in town half as manly 誰も太刀打ちできない,"[""For there's no man in town half as manly""]",For there's no man in town half as manly 誰も太刀打ちできない,idiomatic
警察も太刀打ち出来ない,"['Maybe way beyond them, too.']",The police can't even compete.,idiomatic
太鼓を叩いて道路を行進して旗をなびかせる,['You march down the road banging drums and waving banners?'],"They beat drums, march down the street and wave flags.",idiomatic
先月衛生指導員が来て 太鼓判を押して帰った,"['Look, we had the county health inspector here last month, and he gave us perfect scores.']",The health inspector came by last month and gave me the thumbs up and left.,idiomatic
わが社も彼に 太鼓判を押すよ,"['And the way I feel, my company will underwrite him anytime.']",I'll give him my seal of approval.,idiomatic
しかし、愛のために全てを 放棄した頭のいい女性は、 必然的に自分自身を 見つめ奈落の底へ、 男性や、赤ちゃんでは、 単純に埋められない。,"['But a woman with brains who gives up everything for love inevitably finds herself staring into an existential abyss that men, babies and cardio bars simply cannot fill.']",But a smart woman who gives up everything for love inevitably finds herself staring into an abyss that men and babies simply cannot fill.,idiomatic
奈落の底まで突き落とされるわ,['You will end up at the bottom of a hole.'],They'll push you into the abyss.,idiomatic
司祭の前で契りを結び,['We say our vows in front of the high septon.'],Covenant in the presence of the priest,idiomatic
- それは血で兄弟の契りを結んだんだ,['It was a Blood Pact! Like brothers!'],- It was blood that bonded us as brothers.,idiomatic
奥行きがない！,"[""- Depth! I'm lacking depth!""]",There is no depth!,idiomatic
ケンカしても始まらない,"[""Come on. Now we're not gonna get anywhere fighting.""]",You can't start a fight.,idiomatic
さっさと立って 外で始末を 付けようじゃないか,"[""You're gonna get up, and we're gonna settle this outside.""]",Why don't you get up and let's go outside and take care of this?,idiomatic
安心しな　刑事さん 俺にエディを殺った奴の 始末を付けさせれば− 手間をかけない,"[""Rest assured, Detective, if I find the person responsible for Eddie's murder, you'll never know.""]","Don't worry, Detective, you just let me take care of Eddie's killer, and I'll make this easy for you.",idiomatic
始末を付けるに十分な,['We could pay you to have it cleaned up.'],Enough to take care of it.,idiomatic
やつらが姑息な手を使って 隠した事実さ,['They use static electricity to... to mask the changes.'],It's a fact that they've been using some very clever tricks to hide.,idiomatic
俺と向き合ったらどうだ 操り人形で 姑息な手段を使わないで,"[""Face me like a real man, not with your hand up another's ass like a bloody puppet.""]","Why don't you face me, instead of being a puppet, and using your own tricks?",idiomatic
姑息な連中だよ,"['Even for this group, that takes nerve.']",They're a bunch of sissies.,idiomatic
知ってる？ 人生、姿勢を正して真直ぐ 立てと言われた続けた,"[""Do you know... all my life I've been told to stand up straight, turn out posture, and now...""]","You know what? All my life, I've been told to stand up straight, keep my posture straight.",idiomatic
証拠は もう嫌というほど,"[""Boss, we've already been through all this. I mean, I got no leads;""]",I've had enough of this evidence.,idiomatic
もし、生きていないなら、 イザベル・ロシェフは遠慮せずに 嫌というほど見せつけてるさ 信じろ、彼は生きている,"[""If he wasn't, Isabel Rochev wouldn't be so shy about rubbing it in our faces.""]","If he wasn't, Isabel Rochev wouldn't be afraid to show him off. Trust me, he's alive.",idiomatic
かなり訓練を受けた 嫌というほど,['I trained you well.'],I've had quite a bit of training. I hate it.,idiomatic
嬉しい悲鳴よ,['- Good! So good!'],That's a good scream.,idiomatic
完璧に身柄を奪取 騒ぎも無く 無傷で,"['Clean lift. Nothing broken, nothing split.']","Perfectly clean takeover, no fuss, no muss, no fuss, no muss, no muss.",idiomatic
すべて完璧です,['The pede looks perfect.'],Everything is perfect.,idiomatic
体育館に通ったり、整形手術を せずに、完璧な容姿が手に入る...,['To have perfect looks without trips to the gym or plastic surgery'],You don't have to go to the gym or have plastic surgery to look perfect...,idiomatic
早い話が 1943年9月3日... でも完璧じゃなかった,"[""The point is, September the 3rd, 1943... wasn't perfect.""]","Fast forward to September 3, 1943... But it wasn't perfect.",idiomatic
気が合ったんだ 彼女は美しく完璧だった,"[""We click. She's perfect. She's beautiful, she's smart, she's well-read... she's got an ass like a 20-year-old stripper.""]",We hit it off. She was beautiful and perfect.,idiomatic
宙に浮く？,['- Can you levitate?'],Floating in the air?,idiomatic
逆フラッシュが何かすれば 液体が宙に浮くんだ,"['Whenever something happens with the Reverse-Flash, liquid floats in the air.']","If the Reverse-Flash does anything, the liquid floats in the air.",idiomatic
宙に浮いてるよ,"[""She's not touching the floor.""]",It's floating in the air.,idiomatic
目撃者証言とも合わん モノが宙に舞い...,"[""That wouldn't explain some of the stranger events described by witnesses. Objects suspended in midair...""]",It doesn't match any of the eyewitness accounts. The object is in the air.,idiomatic
俺らは宇宙を飛んでる,"[""I can feel it, we're falling through Space, you and me.""]",We're flying through space.,idiomatic
宇宙を飛ぶのは 非常に危険だ,['Makes flying through space very dangerous.'],Flying in space is very dangerous.,idiomatic
宇宙を飛んでるわ 完璧な弧を描いて,['She flew through space in perfect arcs.'],He's flying through space in a perfect arc.,idiomatic
その努力が実を結び 悪の拠点がまた一つ消滅,"['It was a textbook operation, Mr. Chairman.']","The effort has paid off, and another evil stronghold has been eliminated.",idiomatic
苦労が実を結んだと感じる,"['and I say, ""that\'s good, I have learned.""']",I feel my hard work has paid off.,idiomatic
私には 寝耳に水の話だ,"[""I must admit, it's the first I'm hearing of it.""]",This is news to me.,idiomatic
丸２日寝食を忘れ 生存者を避難させた,"[""It took two whole days to evacuate everyone. Didn't sleep. We didn't eat.""]",For two whole days they forgot to eat or sleep and evacuated the survivors.,idiomatic
察しが付くと思うけど 彼は長いこと病気でね,"[""Well, as you probably know, he's had this for a long time.""]","As you can probably guess, he's been sick for a long time.",idiomatic
リサと寸分違わぬ外観に,['Make sure she looks exactly like Lisa.'],She looks every bit as good as Lisa.,idiomatic
寸暇を惜しんでね,"[""She doesn't stop.""]",Every little bit counts.,idiomatic
"""射程距離に入った""",['I need help! He appears to be held at gunpoint but...'],We're in range.,idiomatic
後５分で 山が射程距離に入ります,['Saddle Ridge will be in weapons range in five minutes.'],"In five minutes, the mountain will be within range.",idiomatic
くしゃみ程度でも ハンカチを持たせるのよ ? 小事は大事？ わかりません?,"['If they so much as sneeze, they better have a handkerchief.']","If he even sneezes, make him carry a handkerchief. Is it important to be petty? Don't you understand?",idiomatic
小耳に挟んだだけ,"[""Oh,I shouldn't have been listening.""]",I just overheard it.,idiomatic
小耳に挟みましたよ あなたの大切な秘密も,"[""I've heard the chatter about this private initiative.""]",I overheard you... and your precious secret.,idiomatic
小耳に挟んだのさ,['- I hear stories.'],I overheard something.,idiomatic
あなたの尻を叩くため？,['Give you a swift kick in the butt if you need it?'],To beat your ass?,idiomatic
"""私の尻を押してくれ""と言ったんだ","['He said, \'Pull back, my ass. We just got here. ""']","I said, ""Push my ass.""",idiomatic
"""私の尻を押してくれ""って どういう意味ですか？","['What does that mean, ""Pull back, my ass""?']","What do you mean, ""push my ass?""",idiomatic
奴は気付いてなかった 尻尾を出すのを待ってるんだ,"['Clearly, he has no idea.']",He didn't see it coming. He's just waiting for me to put my tail between my legs.,idiomatic
終に尻尾を出したな,"[""So you're finally revealing your foxtail.""]",You got your tail between your legs at the end of the day.,idiomatic
感謝するのね CDCが尻拭いをする,['Thank God the CDC arrived to do your job for you.'],You thank them. The CDC will clean up the mess.,idiomatic
あるいは、シモンズの尻拭いを しなきゃ いけないのか・・・ またな？,"[""Or am I gonna have to save Simmons' ass... again?""]",Or do I have to clean up Simmons' mess... again?,idiomatic
バブル時代に やりたい放題やった 上の連中の尻拭いをするために 俺達は 銀行員になったわけじゃない こんなところで追い出されてみろ,"[""We didn't become bankers to clean up after the mess of the folks at the top who did whatever they pleased during the bubble era. all our efforts will remain unrewarded.""]",We didn't become bankers to clean up the mess of those at the top who did whatever they wanted during the bubble era.,idiomatic
長く尾を引く彗星も 勇気を取り戻した ピエールの心には 新しい未来の象徵に 思われた,['It seemed to him that this dazzling comet was the perfect symbol of what he felt in his compassionate soul which brimmed with the blossom of a new life.'],"The comet, with its long tail, had regained its courage, and in Pierre's mind it was a symbol of a new future.",idiomatic
あの宝の山が見えるか？,['Do you see the hoard heaped up?'],You see that treasure trove?,idiomatic
岐路に立ったというか 現実に直面し 目が覚めた,"[""I'm at something of a crossroads and it's brought me to a realization.""]","I'm at a crossroads, or rather, I'm waking up to reality.",idiomatic
私が強力に推進した結果 パイプライン問題は峠を越して この州の経済に 恩恵をもたらす様に成ります,"[""Well as I've always maintained, the corner turn oil line would be a boon to this state's economy.""]","As a result of my strong advocacy, the pipeline issue will pass and become a boon to the economy of this state.",idiomatic
嵐の前の静けさは最高だな,['I like these calm little moments before the storm.'],I love the calm before the storm.,idiomatic
嵐の前の静けさを楽しんでる,"['Oh, just, uh, enjoying the calm before the storm.']",Enjoying the calm before the storm.,idiomatic
嵐の前の静けさじゃ,"[""It's the deep breath before the plunge.""]",The calm before the storm.,idiomatic
"""鍵は左前輪の上にある","['""The key is on the left front wheel.']","""The key is on the left front wheel.",idiomatic
彼を左遷したら 今より状況が悪くなる,"['The danger is, uh, replacing him with someone worse than the original.']","If we move him to the left, things will be worse than they are now.",idiomatic
左遷もええとこですね 大左遷ですわ　これ,"['This is a demotion, huge demotion']",It's a big left turn.,idiomatic
彼女も巻き添えを食います,"[""She's collateral damage.""]",She'll be collateral damage.,idiomatic
巻き添えを食うのは ごめんだ,"[""- But I'm not gonna let your bullshit take me down.""]",I don't want to get dragged into this.,idiomatic
君たち2人も その巻き添えを食って殺される,['He also made it very clear that you two would be caught in the crossfire.'],And you two will be killed as collateral damage.,idiomatic
席を外して下さい,['Leave me.'],Please leave your seat.,idiomatic
席を外して 悪いけど,"[""Reg, step out. It's okay.""]",I'm sorry to interrupt.,idiomatic
ロブ、席を外してくれる？,"['Rob, could we have the room?']","Rob, can you give us a minute?",idiomatic
フロイド･マネー･ メイウェザー 銅メダリスト フロイド･マネー･ メイウェザー 銅メダリスト かつてアメリカは オリンピックを席巻,"['The Olympics used to be where USA beat the crap out of the world, where we proved we were the best boxers.']","Floyd Money Mayweather, bronze medalist Floyd Money Mayweather, bronze medalist The U.S. once dominated the Olympics.",idiomatic
そして罪のない人々が 帰らぬ人となるかも,['And neither do a lot of innocent people back home.'],And innocent people may never return.,idiomatic
見直すのを忘れてた 帳尻を合わせないと,"[""Obviously, we forgot or didn't go back and adjust the revenue entries.""]",I forgot to review it. We need to get the books back on track.,idiomatic
幕が上がったな,['The curtain rises.'],The curtain has risen.,idiomatic
幕が上がったら すぐ女神を殺す,"['Soon as that curtain rises, we are gonna be there to take out this Calliope.']","As soon as the curtain rises, we kill the goddess.",idiomatic
幕が上がってしまうぞ,['The curtain is about to go up.'],The curtain is about to rise.,idiomatic
今や 幕が開いたのだ 過去は序章にすぎぬのだ,"[""Now that we're in this time, what's past is prologue.""]","Now the curtain has opened, and the past is only the beginning.",idiomatic
その時、どうでも良い 別の芝居の幕が開いた,"['At that moment, the curtain rose on a parenthetical, domestic drama...']",Then the curtain opened on another play that didn't matter.,idiomatic
連続殺人犯 ジョー・キャロルの人生は 今朝早く幕を下ろしました,"[""Serial killer Joe Carroll's life came to an end early this morning.""]",Serial killer Joe Carroll's life came to an end early this morning.,idiomatic
残念だけど　幕を下ろさなきゃならなくなった ・・・・早々とね,"['Sorry we had to close early, but you get the general idea.']","Unfortunately, the curtain has to come down. ・・・・ sooner rather than later.",idiomatic
もう幕を下ろすときだ,['This is what takes us down.'],It's time to bring the curtain down.,idiomatic
彼らの自由は 剥ぎ取られてる... 1度に1台のカメラ　1台の電話 1度に1メガバイト 今こそ 幕を引くべき時だ,"['That their freedoms have been stripped away... one camera, one cell phone, one megabyte at a time.']","Their freedom is being stripped away... One camera at a time, one phone at a time, one megabyte at a time, it's time to pull the curtain back.",idiomatic
俺達のやり方で 派手に幕を閉じるんだ,['We have to end it on our own terms... with a grand gesture.'],"We're gonna end this thing our way, with a bang.",idiomatic
青年が行くはずだ,['The boy will meet you there.'],The young man should go.,idiomatic
年には勝てない,['It is a perishable skill.'],You can't win in old age.,idiomatic
年を追うごとに偽造は 精巧になっている,"['Every year, forgers get more and more sophisticated.']",Forgeries are getting more sophisticated with each passing year.,idiomatic
年を食ったら。 私のモットも理解できる。,"[""Deb, later in life, you'll appreciate my motto.""]",When you get older. I can understand my motto.,idiomatic
幸か不幸か、 うまくいくに違いないと信じています-,"['Gentlemen, unfortunately, we must be going as well.']","Fortunately or unfortunately, I believe it must work.",idiomatic
そりゃ、幸先がいいな,"['Well, so much for our head start.']","Well, that's a good start.",idiomatic
幸先がいい,['The gods favor you.'],"promising (rosy, bright) future",idiomatic
幸先がいいな,['A good start.'],That's a good start.,idiomatic
この船のほうが 船底が浅いのよね？,"[""- We're shallower on the draft, right?""]","This boat has a shallower bottom than this one, right?",idiomatic
あと１〜２ヵ月で 資本金は底を突く,"[""What can we do? We've only got capital to last a month, maybe two.""]","In another month or two, our capital will run out.",idiomatic
店を畳んでたら こうはなってないわ,"[""If you'd just quit the restaurant, none of this would've happened.""]","If we'd have closed up store, we wouldn't be in this mess.",idiomatic
だが それでお前が 店を畳んだだろ,"[""You made the right choice, though, didn't you, by choosing to close the restaurant?""]",But that's why you closed the store.,idiomatic
店を畳んでないのが 見えませんか？,"['What, you want me to close the shop?']",Don't you see that they haven't closed up store?,idiomatic
- 店を閉める時は死ぬ時 - 良い知らせがあります,"[""- I'll close the shop only when I croak.""]",- When you close up store is when you die - I have good news!,idiomatic
それから店を閉めて 退勤しろ,['Then close up the shop. Clock out.'],Then I want you to close up store and go home.,idiomatic
危険を承知で弓を引いた,"['Sorry, Harv, I know you have a thing for her.']",He knew the risks. He drew his bow.,idiomatic
I wasn't referring to the wheelchair 私 車椅子を 引き合いに 出すつもりは なかった,"[""I wasn't referring to the wheelchair.""]",I wasn't referring to the wheelchair.,idiomatic
あなたはうんざりしてる 彼はローレルを引き合いに出した,"[""Ok, you're pissed he invoked the almighty Laurel.""]",You're fed up. He cited Laurel.,idiomatic
それに対して　君の本では 虐待をアニスが自分に打ち明けたと言う 隣人を匿名で　引き合いに出した,"['Your book, on the other hand, you quoted an anonymous source, a neighbor who claimed that Ennis had confided in him about the abuses.']","In contrast, in your book, you anonymously cite a neighbor who says Ennis confided in him about the abuse.",idiomatic
オリバー・クィーン並みの 大金持ちよ 彼が大金持ちだから 引き合いに出しただけ 気にしないで,"[""I would be as rich as Oliver Queen, who I mention because he's the richest person I know, or used to be.""]","He's as rich as Oliver Queen, and I'm only quoting him because he's rich.",idiomatic
トレーラーが引き金になって 全て思い出す可能性があるが,"[""If going to the trailer helps bring back her memories, then there's a chance that she's gonna remember everything.""]",Although it's possible that the trailer triggered a recall of everything.,idiomatic
３年前の手術で頭部を傷つけて 早期発症の引き金になっていたかも,"[""The head trauma that put him in surgery three years ago could've triggered an early onset.""]",The surgery three years ago could have caused a head injury that triggered the early onset of the disease.,idiomatic
引き金になる,['It all triggers it.'],act as a trigger,idiomatic
最悪な時こそ誰にも引けを取らない,['Called the best by one of the worst on the planet.'],"In the worst of times, we are second to none.",idiomatic
そこで中野渡さんに引導を渡して,"[""and he'll sit in the chairman's seat. Is that it?""]",So I gave Mr. Nakanowatari the go-ahead.,idiomatic
ロルカが引導を渡されるのを見たい,['Hector lorca being sent away for life.'],I'd like to see Lorca get the boot.,idiomatic
〈大学病院の医局は弱体化し→ 命のやりとりをする医療も→ ついに 弱肉強食の時代に突入した〉,"[""University hospitals' medical offices were losing power, and even medicine, which deals with life and death, plunged into an era where the law of jungle prevailed.""]","University hospitals' medical offices have been weakened, and medicine, which deals with the exchange of life and death, has finally entered an era where the law of the jungle has become the law of the jungle.",idiomatic
弱音を吐いている,['- Whi... Whinier than I thought. - Hmm.'],Weakness.,idiomatic
君がした中で　当を得た陳述は これが初めてだ,"[""That's the first correct statement you've made.""]",That's the first reasonable statement you've ever made.,idiomatic
いや　当を得てるでしょ,"[""No, that was a bull's eye.""]","No, you've got a point.",idiomatic
いい感じだろ? 口当たりがいいな,"[""It's pretty good, huh?""]","It's nice, isn't it? It's got a nice mouth feel.",idiomatic
"""当たって砕けろ"" よ","[""Well, it can't hurt to ask.""]","""Take a shot at it.""",idiomatic
臆病で影が薄かった,"['He was quiet, timid, almost invisible.']",He was timid and shadowy.,idiomatic
ホタルの影も形もない,['No sign of Firefly.'],Not a shadow of a firefly to be seen.,idiomatic
影も形もなく隠せるわよ,['And you will never find this again until I want you to find it.'],You can hide in plain sight.,idiomatic
大統領は影も形もない,['No sign of the President yet.'],The president is not a shadow of his former self.,idiomatic
それがお前に 影を落としてる,"['Cast a long shadow, I bet.']",It's casting a shadow over you.,idiomatic
そうだなぁ 魔獣の呪文が 何にでも 影を落としているからなぁ,"['Yeah, well, the spell of a hexenbiest does tend to put a damper on the good times.']","Yes, because the spell of the hexenbiest casts a shadow over everything.",idiomatic
ねぇ　ハロルド 男の人ってどうしてこんなに 往生際が悪いのかしら?,"['Really, Harold, why do men always seek to delay the inevitable?']","Hey, Harold, why are men so slow to make a move?",idiomatic
往生際が悪いわね,['Too bad.'],You're in for a rude awakening.,idiomatic
どのみち 今の俺には もう後がない あッ...,"[""it's sink or swim for me.""]","Anyway, there's nothing left for me now.",idiomatic
彼に逆らったのは 後にも先にもキミだけだよ,"[""You're the only one who's ever stood up to him.""]",You're the only one who's ever crossed him.,idiomatic
いくら謝っても足りないわ 後の祭りだけど...,"[""You know I'm going to be apologizing forever, right? Just so you know.""]",No amount of apologies will suffice. I'll get to that later...,idiomatic
"""開けたら空だった""じゃ 後の祭りよ","[""We crack it, it's empty, the gold's somewhere else.""]","""I opened it and it was empty."" That's not going to happen.",idiomatic
ネットに載せたら もう後の祭りだ,"['As Miss Adler remarks in her masthead, know when you are beaten.']","Once it's on the Internet, it's too late.",idiomatic
あれは後を引いたよ 止められなくなる,"[""That's become a real whore to me. I can't shake it.""]",That one left a lasting impression. You can't stop.,idiomatic
後れを取るわけには いきません,['I would be ashamed to be left behind.'],We can't afford to fall behind.,idiomatic
トミーが去ってから 俺達は後れを取ってる,"[""We're way behind since Tommy left.""]","Since Tommy left, we've been falling behind.",idiomatic
後ろを見せるな ハリー・ポッター！,"[""Don't you turn your back on me, Harry Potter!""]","Don't show your back, Harry Potter!",idiomatic
後味が悪い,"[""I don't feel good with it.""]",aftertaste (e.g. of alcohol),idiomatic
ハートは回収の後押しをした,['Hart was the force behind the recall.'],Hart pushed for collection.,idiomatic
にわか仕込みの信心で わしの後釜に座る気か？,['Does he seek to humble me with his new found piety?'],Are you going to take my place with your newfound piety?,idiomatic
俺はお前の後釜に座って さらにハッピーさ,"[""And I'll be more than happy to fill your shoes.""]",I'll be happy to take your place. I'll be even happier.,idiomatic
私を今の地位から追い出して 自分が後釜に座ろうと 画策しているのよ,"[""You're trying to drive me from my position, so you can take over.""]",He's planning to oust me from my position and replace me with himself.,idiomatic
服従心の事？,['About their obedience?'],You mean obedience?,idiomatic
得体が知れないわ,"[""We don't even know what that is.""]",I don't get it.,idiomatic
"だが, 得心が行かぬ.",['But something bothers me...'],But I am not convinced.,idiomatic
彼らは すべてを殺す・・・ 慈悲や後悔は微塵も無い,"[""They'll kill everything... without mercy or remorse.""]",They kill everything ... without a shred of mercy or remorse.,idiomatic
心が乱れてるんだ,"[""He's got a lot on his mind.""]",My mind is disturbed.,idiomatic
ワシの申し出に心が動いておる,"[""That's why I put a special wimp clause in my will.""]",My offer has moved him.,idiomatic
チャーリーは あの馬鹿なカードを受け取ってから 心が洗われたようだった 彼女は　セラピーに来て,"['Charlie had this, this... moment of clarity... after she got that stupid card.']","Charlie seemed to have a clean slate after receiving that stupid card, and she came to therapy.",idiomatic
最高のオモチャを見つけて 久しぶりに心が躍りました,['I had found the perfect plaything. My heart danced with joy for the first time in a long time.'],"I found the best toy I've had in a long time, and it made my heart sing.",idiomatic
♪ 心が躍るの,"[""There 'll be magic There 'll be fun""]",# My heart's a-flutter,idiomatic
ゾーンと心が 通いあう人間ですから,"['You see, being a stalker is some sort of calling.']",I'm a human being with a heart to heart with the Zone.,idiomatic
心が通い合えば　治療に役立つ。,"[""If you can connect with each other, it's easier to treat them.""]",A heart-to-heart can be therapeutic.,idiomatic
何週間、何ヶ月離れていても 地球の裏側にいても 心が通っていました,"['The weeks away lengthened to months, but every day would bring his thoughts from some distant part.']","Weeks, months apart, even on the other side of the world, our hearts were still connected.",idiomatic
訓練生仲間とは 心が通じあってると思っていた,['These people were my friends... or at least I thought they were.'],I thought I was in touch with my fellow trainees.,idiomatic
そして目を合わせるだけで 心が通じ合う気がします,['And I feel I can communicate with you with simply a look.'],"And just by looking into each other's eyes, I feel as if our hearts are connected.",idiomatic
俺が言いたいのは 心に刻んでくれ 仕事には ケガが付きまとう,['So the upside of this... it is a stark reminder injuries do not get swept under the rug on this job.'],"What I'm trying to say is, you got to keep in mind, you're gonna get hurt in the line of duty.",idiomatic
ルーディがロボットを 解体しているのを見てたら- ふと こう思ったんです 誰が僕のことを心に 刻んでくれるんだろう ってね,"[""Just looking at that bot on Rudy's table makes me think, who is going to remember me?""]","I was watching Rudy dismantle the robot, and it occurred to me, ""Who's going to remember me in their hearts?",idiomatic
メイザー･ラッカムの勇気を 君らの心に刻んで欲しい,['Let the courage of Mazer Rackham be your inspiration.'],I want Mazer Rackham's courage to be etched in your hearts and minds.,idiomatic
パキスタンの音楽は 一生心に残るらしいね,"[""I've heard enough Pakistani music to last a lifetime, if you don't mind.""]",I hear Pakistani music stays with you forever.,idiomatic
ジョンの面白い話を知っているか？ （本： 心に残る結婚式のスピーチ）,['Do you know any funny stories about John?'],Do you know any funny stories about John? (Book: Memorable Wedding Speeches),idiomatic
どうしよう 心に残りすぎ,"[""She's on my mind.""]",I don't know what to do. It's too haunting.,idiomatic
初めに心に浮かんだ言葉です,"[""It's the word that came to mind.""]",These are the first words that came to mind.,idiomatic
人が観察できるのは 既に心に浮かんでいるものだけだ。,['One observes only things which are already on the mind.'],One can only observe what is already in one's mind.,idiomatic
二つのことが心に浮かぶって言ったでしょ,['You said two things occur to you.'],I told you two things come to mind.,idiomatic
-犠牲を心に留め -我々がそうすることを望むだろう,['Be mindful... it may well be hoping we do this.'],-Be mindful of the sacrifices you make... and you'll wish we did.,idiomatic
彼女の警告を 心に留めて,"[""Keep her warning' with you, nail it to your memory.""]",Take her warning to heart.,idiomatic
女神に触るな 彼女の言葉を心に留めよ,['Touch not the noble one. Heed her words!'],Don't touch the goddess. Take her words to heart.,idiomatic
"心を乱していた 内陸でさえも...""","['""and deranged the public mind, even far inland, it must be said that professional seamen were especially alarmed.""']","It was disturbing, even inland...""",idiomatic
夜は心を乱すものです,['Night changes many thoughts.'],The night can be disturbing.,idiomatic
トレントは、僕らの関係に妬いてて、 彼女の心を乱そうとしてる。,"[""Trent Preston is gonna mindfuck her into thinking she's too good for me.""]",Trent is jealous of our relationship and is trying to mess with her mind.,idiomatic
心を入れ替えたと 会いたいと 付け加えろ,"[""Tell him you've changed your mind and you need to see him.""]",Add that you've changed your mind and you'd like to see him.,idiomatic
