source,references,hypothesis,type
Penses-tu vraiment que je vais tomber dans le panneau ?,['You really think you can goad me into doing a trick like that?'],Do you really think I&#39;m going to fall for it?,idiomatic
Ma seule pause c'est quand elle retient son souffle et tombe dans les pommes.,['The only break I get is when she holds her breath and passes out.'],My only break is when she holds her breath and passes out.,idiomatic
"oh, non, non, je tombe dans les pommes a la vue d'un vagin.","['Oh, no, no, I faint at the sight of vagina.']","oh, no, no, I pass out at the sight of a vagina.",idiomatic
Ma cliente est prête à tourner la page.,['My client is ready to put this behind her.'],My client is ready to turn the page.,idiomatic
Non... Tournons la page.,"[""Now it's just time to let go.""]",No... Let&#39;s turn the page.,idiomatic
Ils se féliciteront et tourneront la page.,"[""They'll pat themselves on the back and they'll forget about it.""]",They will congratulate each other and turn the page.,idiomatic
Tu dois tourner la page. Comment ça ?,['You have to let it go.'],You have to turn the page. How so ?,idiomatic
Ça pourrait tourner au vinaigre en cas de bombardement.,"[""If they start bombing the place, there's no telling what will happen.""]",It could turn sour in the event of a bombardment.,idiomatic
"Quand ça tourne au vinaigre, la première réaction est de nier.","['They say when something bad happens to you, the first reaction is denial.']","When things turn sour, the first reaction is to deny.",idiomatic
"Tout craché, oui.",['Basically.'],"All spit, yes.",idiomatic
C'est elle tout craché.,['Right there.'],It&#39;s her all spat.,idiomatic
Ils l'achetèrent pour une bouchée de pain.,"['They step in, they buy it for a pittance.']",They bought it for a pittance.,idiomatic
"MacGyver, Khan te vendrait pour une bouchée de pain, tu le sais ?","['MacGyver, Khan would sell you down for a second cup of coffee, you know?']","MacGyver, Khan would sell you for a pittance, you know that?",idiomatic
- Besoin d'un coup de main ?,['Need a hand? Nah.'],- Need a hand ?,idiomatic
"- Bonjour, un coup de main ?","['- Hey ya, may I help you on here\xa0?']","- Hello, a hand?",idiomatic
Il donne un coup de main avec les fournisseurs et...,"[""He's uh, helping out, keeping things together with the vendors and...""]",He helps out with suppliers and...,idiomatic
Il y faisait un froid de canard.,['Freezing in there.'],It was freezing cold there.,idiomatic
"Il doit faire un froid de canard, à Joliet.",['I wonder how cold it is in Joliet.'],It must be freezing cold in Joliet.,idiomatic
Comme dit le vieux dicton : il ne faut pas vendre la peau de l'ours avant de l'avoir tué.,"['I just remembered the old saying, ""Don\'t count your chickens before they hatch.""']",As the old saying goes: don&#39;t sell the bear skin until you&#39;ve killed it.,idiomatic
Ne pas vendre la peau de l'ours avant de l'avoir tué.,['- No. Cannot sell bearskin before shooting bear.'],Do not sell the bear skin until you have killed it.,idiomatic
à quelque chose malheur est bon.,['dark clouds do have silver linings.'],some silver lining.,idiomatic
"Les circonstances sont regrettables, mais à quelque chose malheur est bon.","['The circumstances are unfortunate, but each loss brings opportunity.']","Circumstances are unfortunate, but misfortune is good for something.",idiomatic
Ça coûtera un bras de les refaire.,['It would cost thousands to redo them.'],It will cost an arm to redo them.,idiomatic
"Oh oui, pour sûr, on peut la guérir. Sauf que ça coûte un bras de lui sauver un oeil.",['You know what they charge for an eye?'],"Oh yes, for sure, it can be cured. Except it costs an arm and a leg to save his eye.",idiomatic
"Je veux dire, trop de travail... pour que ça marche.","['I mean, too much work to make it... work.']","I mean, too much work... to make it work.",idiomatic
"Après de nombreuses études, on a conclu la même chose que les parents, à savoir que ça marche avec un bon enseignant et que ça ne va pas quand l'enseignant est mauvais.","[""After lots of studies, we come down to just what most parents believe, and that is a good teacher is what's working and a bad teacher is what's not working.""]","After many studies, we concluded the same thing as the parents, namely that it works with a good teacher and that it does not work when the teacher is bad.",idiomatic
Chacun fait un truc qui l'aide à être bien dans sa peau.,['Everybody has their thing they do that makes them feel better about themselves.'],Everyone does something that helps them feel good about themselves.,idiomatic
"T'es inquiète, mais je suis bien dans ma peau, tu voudrais que ça dure.","[""Rochelle, I know you're concerned right now, but if you knew how I felt, you'd want me to keep feeling this way.""]","You&#39;re worried, but I feel good about myself, you want it to last.",idiomatic
Tu es canon.,"[""You're the sexy one.""]",You&#39;re hot.,idiomatic
"Et au fait, toi aussi t'es canon.","[""By the way, I think you're hot, too.""]","And by the way, you&#39;re hot too.",idiomatic
"Soit parce qu'elle est canon soit parce que c'est la seule fille du groupe. Mais dans tous les cas, je suis fou d'elle.","[""I don't know whether it's 'cause she's hot or maybe it's 'cause she's the only girl around, but... either way, I'm totally smitten.""]","Either because she&#39;s hot or because she&#39;s the only girl in the group. But either way, I&#39;m crazy about her.",idiomatic
Voilà pourquoi je suis crevée!,"[""Well, that's because I'm tired!""]",That&#39;s why I&#39;m exhausted!,idiomatic
Tu es crevée après ce voyage.,"[""You're tired after all that travelling.""]",You are exhausted after this trip.,idiomatic
"Le réveil sonne, vous vous êtes levé tôt, vous êtes crevé, sonné.","[""So you get up in the morning, you're exhausted, groggy.""]","The alarm clock rings, you got up early, you&#39;re exhausted, rung.",idiomatic
Je suis dans la lune aujourd'hui.,"[""Wow. I'm a space cadet today.""]",I am in the moon today.,idiomatic
"Tu es dans la lune, Frank!","[""You weren't there, Frank.""]","You&#39;re in the moon, Frank!",idiomatic
"Il est en train de le faire, il défonce la porte.","[""He's doing it, he's breaking down the door.""]","He&#39;s doing it, he&#39;s breaking down the door.",idiomatic
"et j'étais en train de me branler. C'est ça que tu veux, ah?",['I was under your window and I was jerking off.'],"and I was jerking off. That&#39;s what you want, huh?",idiomatic
"Non, mais on sera les dindons de la farce.","[""No, but we're farting on our own candle.""]","No, but we&#39;ll be the stuffing turkeys.",idiomatic
- C'est le dindon de la farce.,"[""- It's the classic barnacle.""]",- It&#39;s the turkey of the farce.,idiomatic
- Vous êtes mal en point.,"[""-You're hurt pretty bad.""]",- You&#39;re in bad shape.,idiomatic
Votre patient est mal en point.,['You have a patient in distress.'],Your patient is in bad shape.,idiomatic
T'es rouge comme une tomate.,['Ooh! Your face is red! Like a strawbrerry!'],You&#39;re red as a tomato.,idiomatic
Viens pas pleurer quand tu seras rouge comme une écrevisse.,"[""Don't come crying to me when you're as red as a tomato.""]",Don&#39;t come crying when you&#39;re red as a crayfish.,idiomatic
Il a été sage comme une image.,"[""Didn't give me an ounce of trouble.""]",He was wise as a picture.,idiomatic
Je serai sage comme une image !,['- Like an angel of light.'],I will be wise as a picture!,idiomatic
Elle était sur son 31. C'est un peu tôt pour aller en boîte.,"[""She was certainly dressed to impress, but it's a little early for clubbing, isn't it?""]",She was on her 31. It&#39;s a little early to go clubbing.,idiomatic
Vous êtes sur votre 31.,"[""You're looking great.""]",You are on your 31.,idiomatic
T'es à l'ouest.,"[""You're way off track.""]",You are in the west.,idiomatic
"Tu es à l'ouest, aujourd'hui.","[""You're a million miles away right now.""]",You are out west today.,idiomatic
J'ai l'impression d'être à l'ouest.,['I feel like such a stupid mess.'],I feel like I&#39;m out west.,idiomatic
"Ouais, j'ai bien entendu mais je préfère oublier ce que tu as dit par ce que t'es à l'ouest.","[""Yeah, I did hear you but I'm going to forget what you said because you're not thinking straight.""]","Yeah, I heard that, but I&#39;d rather forget what you said because you&#39;re out west.",idiomatic
Mes gars sont au taquet.,['My guys prevailed.'],My guys are on the job.,idiomatic
je suis au taquet.,"[""I'm on fire.""]",I&#39;m on the hook.,idiomatic
Ah la vache!,['- Holy moly.'],Oh my God!,idiomatic
Ah la vache !,['Holy cow!'],Oh my God !,idiomatic
Insulte-les de hippies et va droit au but.,['Just call someone a hippie and get to the point.'],Call them hippies and cut to the chase.,idiomatic
"Eh bien, tu es allé droit au but avec celle-la.","['Well, you walked right into that one.']","Well, you got straight to the point with this one.",idiomatic
"Chéri, il vaut parfois mieux éviter d'aller droit au but.","[""Honey, sometimes it's not the most perfect timing To get straight to the point.""]","Honey, sometimes it&#39;s better to avoid getting to the point.",idiomatic
J'en ai marre de jouer au chat et à la souris. J'ai Faith pour ça. Allons droit au but.,"[""'Cause you know I'm here to take that call""]",I&#39;m tired of playing cat and mouse. I have Faith for that. Let&#39;s cut to the chase.,idiomatic
"Cette année, elle peut aller se faire cuire un œuf.",['This year she can go... Blow a balloon.'],"This year, she can go and cook an egg.",idiomatic
"Pour ce qui est de Mme Marko, dites-lui d'aller se faire cuire un oeuf.","['And as for Mrs. Marko, I should tell her to go fry an egg.']","As for Mrs. Marko, tell her to go and cook an egg.",idiomatic
"Attendez, soyons... Appelons un chat un chat.","[""Well now, let's be, let's call a spade a spade.""]","Wait, let&#39;s be... Let&#39;s call a spade a spade.",idiomatic
"Je suis prêt à appeler un chat un chat, pour dissuader les générations d'aujourd'hui et de demain.","['There I am prepared to call a spade a spade, as a warning to present and future generations.']","I am ready to call a spade a spade, to deter the generations of today and tomorrow.",idiomatic
Appelons un chat un chat.,"[""Let's call a spade a spade.""]",Let&#39;s call a spade a spade.,idiomatic
"J'arrive comme un cheveu sur la soupe, mais j'ai pensé que je devais venir vous annoncer la nouvelle, personnellement.","[""It's rather remiss of me to intrude on you like this... but I really felt I should break the news to you personally.""]","I arrive like a hair on the soup, but I thought that I had to come to announce the news to you, personally.",idiomatic
"Ça arrive comme un cheveu sur la soupe, c'est tout.","[""It's just a bolt out of the fucking blue, that's all.""]","It just happens like a hair in the soup, that&#39;s all.",idiomatic
Vanessa est arrivée comme un cheveu sur la soupe.,['Vanessa turned up at an awkward moment.'],Vanessa arrived like a hair in the soup.,idiomatic
J'ai du pain sur la planche.,['Lotta irons in the fire.'],I have cut out.,idiomatic
Tu as du pain sur la planche la.,['You got your hands full over there.'],You have your work cut out there.,idiomatic
"Ecoute, je sais que tu as du pain sur la planche, mais mes parents ne peuvent pas te supporter et mon cousin est...","[""Look, I know you have a lot on your plate, but my parents can't stand you, and my cousin is...""]","Look, I know you have your work cut out, but my parents can&#39;t stand you and my cousin is...",idiomatic
"Parfois, j'ai deux mains gauches.","[""Sometimes I'm just all thumbs.""]",Sometimes I have two left hands.,idiomatic
Tu as deux mains gauches !,['You got hands like bricks!'],You have two left hands!,idiomatic
Je dois avoir deux mains gauches.,['I think I have two left hands.'],I must have two left hands.,idiomatic
Les gens doivent avoir la banane en te voyant.,"[""People have to be happy that you've arrived.""]",People must be pissed when they see you.,idiomatic
J'ai la banane quand je suis avec elle.,"[""I can't help but smile when I'm around her.""]",I have the banana when I&#39;m with her.,idiomatic
Ils vont avoir la banane.,"[""Yeah, they'll go bananas for that one.""]",They will have the banana.,idiomatic
- Anita a le cafard. - Pas de problème.,"[""Anita doesn't want to.""]",- Anita is blue. - No problem.,idiomatic
"- Toi aussi, tu as le cafard?",['- We call it the blues.'],- Do you have a blues too?,idiomatic
Tu as le cafard ? Je déteste les dimanches ici.,['This place gives me the creeps on Sunday.'],Do you have a cockroach? I hate Sundays here.,idiomatic
"C'est une fille qui a le cafard. Elle en a marre de la guerre, marre d'être seule, à attendre que son homme revienne.","[""It's about a very lonely girl who's sick and tired of war and being left alone.""]","It&#39;s a girl who has the blues. She&#39;s tired of the war, tired of being alone, waiting for her man to come back.",idiomatic
J'ai eu la chair de poule toute la nuit.,['So sick.'],I had goosebumps all night.,idiomatic
J'en ai la chair de poule.,"['- Gives me the creeps, to be honest. - Yeah.']",I have goose bumps.,idiomatic
"Regarde, j'en ai la chair de poule.","[""Look, I got freakin' goose bumps.""]","Look, I got goosebumps.",idiomatic
"Ah la vache, j'en ai la chair de poule.",['Oh my God I got goose bumps.'],"Oh damn, I got goosebumps.",idiomatic
Mitsuko et Joe ont le cœur sur la main.,['Mitsuko and Joe are open-handed.'],Mitsuko and Joe wear their hearts on their sleeves.,idiomatic
"C'est bon, tu peux avoir le coeur sur la main","[""It's okay, you can wear your heart on your sleeve""]","It&#39;s okay, you can have your heart on your sleeve",idiomatic
"Vous savez, les Punjabis ont le coeur sur la main.",['You know we Punjabis are really large-hearted.'],"You know, Punjabis wear their hearts on their sleeves.",idiomatic
J'ai la dalle.,['I sure am hungry.'],I&#39;m starving.,idiomatic
"Allez, j'ai la dalle.","[""Come on, I'm starving.""]","Come on, I have the slab.",idiomatic
J'ai la flemme de lire des sous-titres.,"[""Actually, no. I'm not down for subtitles tonight.""]",I&#39;m too lazy to read subtitles.,idiomatic
Ses parents avaient la flemme de l'appeler Bob ?,"['What, his parents were too lazy to come up with, like, Bob?']",His parents were too lazy to call him Bob?,idiomatic
J'ai eu la flemme.,"['I got lazy, man, you know.']",I had the laziness.,idiomatic
Tu as la gueule de bois.,"[""You're hungover.""]",You have a hangover.,idiomatic
- Bien sûr que j'ai la gueule de bois.,"[""Of course I'm hungover.""]",- Of course I&#39;m hungover.,idiomatic
"J'ai la patate, moi !","[""I'm starting to see why!""]",I have the potato!,idiomatic
J'ai la pêche à mort.,['Good as hell.'],I have the peach to death.,idiomatic
J'ai la pêche comme c'est pas possible.,"[""My spirit's high as it can be""]",I have the fishing as it is not possible.,idiomatic
"T'as la pêche, hein ?","[""- You're in great shape!""]","You have the peach, huh?",idiomatic
Tu cherches trop à impressionner. Tu as les yeux plus gros que le ventre.,"['You try so hard to impress people, you always bite off more than you can chew.']",You try too hard to impress. Your eyes are bigger than your stomach.,idiomatic
"Voila ce qui arrive lorsqu'on a les yeux plus gros que le ventre, Pat.","['This is what happens when you get too big for your boots, Pat.']","This is what happens when your eyes are bigger than your stomach, Pat.",idiomatic
J'avais les yeux plus gros que le ventre.,['I bit off more than I could chew.'],My eyes were bigger than my stomach.,idiomatic
- Non. On a d'autres chats à fouetter.,['We have bigger fish to fry.'],- No. We have other fish to fry.,idiomatic
"Arrête, on a d'autres chats à fouetter.","['Shut up, focus on the job.']","Stop, we have other fish to fry.",idiomatic
On a d'autres chats à fouetter.,['We got bigger fish to fry.'],We have other fish to fry.,idiomatic
J'avais un chat dans la gorge.,['Just got a frog in my throat.'],I had a cat in my throat.,idiomatic
Il a un chat dans la gorge.,"[""He's just a little hoarse.""]",He has a cat in his throat.,idiomatic
"Meg disait à Markayla de ralentir, mais Markayla a eu un coup de foudre.","['Meg kept telling Markayla to slow down, but Markayla was head over heels.']","Meg was telling Markayla to slow down, but Markayla had a crush.",idiomatic
Moi aussi. Mais on n'a pas eu de coup de foudre.,"[""So do I, but we didn't love each other at first either.""]",Me too. But we didn&#39;t have a crush.,idiomatic
"Avoir un coup de foudre, c'est sentir le véritable amour.","['To experience love at first sight, is to feel true love.']",To fall in love is to feel true love.,idiomatic
"Je m'appelle Sydney White, mon pére est plombier, je collectionne les BD et j'ai une peur bleue des ballons en forme d'animaux.","[""My name is Sydney White. My dad's a plumber. I collect comic books and I'm secretly terrified of balloon animals.""]","My name is Sydney White, my father is a plumber, I collect comics and I&#39;m scared to death of balloons in the shape of animals.",idiomatic
L'autre moitié a une peur bleue de lui.,['The rest... scared to death of that wombat.'],The other half is scared to death of him.,idiomatic
"Vous avez oublié, je suis influent à Klingen et que j'ai une peur bleue des pigeons.","[""Well, you only left out that... I'm fluent in Klingon and have a bona fide fear of pigeons.""]","You forgot, I&#39;m influential in Klingen and I&#39;m scared to death of pigeons.",idiomatic
Il a un poil dans la main.,"[""That boy is scared of working. He ain't done a lick of work in his life.""]",He has a hair in his hand.,idiomatic
Surtout ceux qui ont un poil dans la main. Ils préfèrent rester assis et manger des fruits.,"[""They're just too idle to work.""]",Especially those who have a hair in their hand. They prefer to sit still and eat fruit.,idiomatic
"Et toi aussi mon petit Mattis tu pourrais aider, mais tu as un poil dans la main.","['What about you, little Mattis. You could lend a hand too.']","And you too my little Mattis you could help, but you have a hair in your hand.",idiomatic
Battons le fer tant qu'il est chaud.,['We have to act quickly and seize this opportunity.'],Strike while the iron is hot.,idiomatic
Il faut battre le fer tant qu'il est chaud.,['You gotta strike while the iron is hot.'],Strike while the iron is hot.,idiomatic
- Battons le fer tant qu'il est chaud!,['Strike while the iron is hot!'],- Let&#39;s strike while the iron is hot!,idiomatic
- Il pourrait blanchir de l'argent.,['He could be laundering money. - So?'],- He could launder money.,idiomatic
Bien pratique pour blanchir de l'argent en tant que gros dealer de coke,['Which comes in handy to launder all the money he makes as the biggest coke dealer'],Handy for laundering money as a big coke dealer,idiomatic
"A droite, une holding dont se sert Khasinau pour blanchir de l'argent.","['On the right, a holding company that Khasinau uses to launder money.']","On the right, a holding company used by Khasinau to launder money.",idiomatic
"""Putain de salope, arrête de boire comme un trou au déjeuner.","[""You shouldn't have drank so much water at lunch!""]","&quot;Damn bitch, stop drinking like a hole at lunch.",idiomatic
Ils boivent comme des trous.,"[""They're drinkin' like fishes.""]",They drink like holes.,idiomatic
Il a commencé à boire comme un trou.,['Started drinking like a fish.'],He started drinking like a hole.,idiomatic
Millie ne sera pas choquée de voir quelqu'un boire un coup.,"[""Millie won't be shocked to see somebody take a drink.""]",Millie won&#39;t be shocked to see someone having a drink.,idiomatic
Deux courtiers sont venus boire un coup.,['A couple of brokers stopped in for spritzers one night.'],Two brokers came to have a drink.,idiomatic
Viens boire un coup ce soir.,"[""Aren't you coming with us?""]",Come have a drink tonight.,idiomatic
"Et d'ailleurs, je déteste casser du sucre sur le dos de quelqu'un.","[""Anyway, I don't like talking about people behind their back.""]","And besides, I hate breaking sugar on someone&#39;s back.",idiomatic
"Et ça non plus, ce n'est pas tes oignons.","[""And this isn't any of your business, either.""]",And that&#39;s not your business either.,idiomatic
- Ce n'est pas tes oignons.,"[""- Nothing, don't look at it.""]",- It&#39;s none of your business.,idiomatic
"Ecoutez, peu importe les sentiments que vous avez eus du vivant de votre ami, ce n'est pas mes oignons.","['Sir, whatever you gentlemen felt for each other when your friend was still alive... is certainly none of my affair.']","Look, whatever feelings you had while your friend was alive, that&#39;s none of my business.",idiomatic
Je crois que c'est la fin des haricots pour le mollusque à moteur.,['Looks like the party is over for the motoring mollusk.'],I believe that&#39;s the end of the beans for the motor shellfish.,idiomatic
C'est la fin des haricots.,"[""It's a nail in my coffin.""]",It is the end of beans.,idiomatic
M. Blumenthal qui menace de changer de crèmerie. M. Hardigan... Il t'a dit ça ?,"[""Mr. Blumenthal's threatening to take his business elsewhere.""]",Mr. Blumenthal threatening to change dairies. Mr. Hardigan... He told you that?,idiomatic
Elles ont changé de crèmerie pour se cacher.,['The two ninnies just moved to a more private venue.'],They have changed dairies to hide.,idiomatic
"Inutile, ""chat échaudé craint l'eau froide"".","[""They're scared enough as it is.""]","Useless, &quot;scalded cat fears cold water&quot;.",idiomatic
Chat échaudé craint l'eau froide.,['I got burned once and I learned my lesson.'],Scalded cat fears cold water.,idiomatic
"Chat échaudé craint l'eau froide, hein ?","['The burned child dreads the fire, eh?']","Scalded cat fears cold water, huh?",idiomatic
"Là, ça fait le mec qui cherche la petite bête.",['That will look like nit-picking.'],"There, it&#39;s the guy looking for the little beast.",idiomatic
"- Quoi ? Je vous montre un truc fabuleux, et vous cherchez la petite bête.","['I show you something fantastic, you find fault.']","- What ? I&#39;m showing you something fabulous, and you&#39;re looking for the little beast.",idiomatic
"Ils cherchent la petite bête, pour que rien ne flanche.","[""Well, I suppose they're all bending over backwards to get this thing right. It's just got to be, you know?""]","They are looking for the little beast, so that nothing fails.",idiomatic
"Tu as regardé ""Coup de foudre à Notting Hill"" pour moi?",['You watched Notting Hill for me?'],Did you watch &quot;Love at First sight in Notting Hill&quot; for me?,idiomatic
"Tu crois que cette fille, cette bombasse a vu Éric, elle a flashé, hop, coup de foudre.",['Really? You think that 25-year-old sex bomb saw Eric and suddenly fell in love with him?'],"Do you think this girl, this hottie saw Eric, she flashed, hop, love at first sight.",idiomatic
Barbara a eu le coup de foudre en voyant une photo de toi dans People magasine,['Barbara fell enchanted vith you in a picture in People magazine'],Barbara fell in love with a photo of you in People magazine.,idiomatic
Ça me coûte les yeux de la tête.,['That costs me an arm and a leg.'],It&#39;s costing me an arm and a leg.,idiomatic
Ça m'a coûté les yeux de la tête.,"[""You have no idea how much money I've spent on dolls.""]",It cost me the eyes of the head.,idiomatic
C'est dépassé et ça coûte les yeux de la tête.,"[""It's outdated and expensive as shit.""]",It&#39;s outdated and it costs an arm and a leg.,idiomatic
"Même si ça me coûte les yeux de la tête, pour payer ses études, je remercie Dieu de pouvoir encore boire un coup.","[""Considering it costs me an arm and a leg to pay for his education I'm thankful I can afford to drink""]","Even if it costs me the eyes of the head, to pay for his studies, I thank God that I can still have a drink.",idiomatic
On crève la dalle.,['-We were starving.'],We break the slab.,idiomatic
Je crève la dalle.,"['Look, I gotta eat, okay?']",I&#39;m starving.,idiomatic
"Une heure après, vous crevez la dalle.","['You go in there and spend 50 and eat for an hour and a half, and a half hour later you´re starving to death.']","An hour later, you burst the slab.",idiomatic
"Lutter contre ce type, c'est donner de la confiture aux cochons !",['A fight with that guy is like feeding sows to the pigs.'],To fight this guy is to give jam to the pigs!,idiomatic
"C'est comme donner de la confiture aux cochons, hein ?","['Like throwing pearls to the pigs, eh?']","It&#39;s like giving jam to pigs, isn&#39;t it?",idiomatic
Et il a passé sa vie à donner de la confiture aux cochons.,"['And then he spent his whole career ""casting pearls before swine"", He talked like that...']",And he spent his life giving jam to pigs.,idiomatic
Vous avez donné votre langue au chat?,['Cat got your tongue?'],You gave your tongue to the cat?,idiomatic
Je donne ma langue au chat.,['What is it?'],I give my tongue to the cat.,idiomatic
"- Je donne ma langue au chat, James.","[""- You've got me, James.""]","- I give my tongue to the cat, James.",idiomatic
Il adore les sucettes et en a marre d'en tenir six à la fois ?,"[""Maybe he's really into lollipops, and he's tired of housing six at a time?""]",He loves lollipops and is tired of holding six at a time?,idiomatic
J'en ai marre d'être sous ce soleil... à discutailler avec un aspirant dictateur.,"[""Now, look, I'm tired of hanging around under this sun... playing footsie with a half-pint would-be dictator.""]",I&#39;m sick of being in this sun... arguing with an aspiring dictator.,idiomatic
Elle en a marre que je sente l'iodoforme.,['She says I have to stop smelling of iodoform.'],She&#39;s sick of me smelling of iodoform.,idiomatic
"Putain, j'en ai rien à foutre! J'en ai marre!","[""Fuck, I don't want to know, I've had enough!""]","Damn, I don&#39;t give a fuck! I&#39;ve had it up to here!",idiomatic
"C'est la faute à personne. Terminé. Tourne la page, j'en ai marre.","[""Move on, because, frankly, I'm sick of hearing about it.""]","It&#39;s nobody&#39;s fault. Ended. Turn the page, I&#39;m fed up.",idiomatic
Nous sommes en train d'en avoir marre l'un de l'autre.,"[""We're slowly getting sick of each other.""]",We are getting fed up with each other.,idiomatic
J'en ai ras-le-bol de 1973.,"[""I'm bloody sick of 1973.""]",I&#39;m sick of 1973.,idiomatic
J'en ai ras-le-bol de tes phénomènes paranormaux.,"[""You and your supernatural phenomena. You're driving me crazy.""]",I&#39;m fed up with your paranormal phenomena.,idiomatic
Elle en avait ras-le-bol de toi.,['She was sick of you.'],She was fed up with you.,idiomatic
"J'en ai ras-le bol d'être ici, je veux rentrer chez moi.","[""The fuck can... I'm tired of this shit. I want to go home""]","I&#39;m tired of being here, I want to go home.",idiomatic
"Pour guérir mieux, plus vite. J'en ai ras le bol d'être ici quand mes amis sont là-bas. Je ne peux le dire à personne.","[""So I can get better fast, because I'm sick and tired of being here while my friends die over there, and I can't tell anyone that, because they won't get it.""]","To heal better, faster. I&#39;m sick of being here when my friends are there. I can&#39;t tell anyone.",idiomatic
- Non. J'ai chaud et j'en ai ras le bol.,"[""I'm hot, and I'm fuckin' bored.""]",- No. I&#39;m hot and I&#39;m fed up.,idiomatic
Les enflures dehors n'en ont rien à cirer de nous !,"[""Them motherfuckers outside this place don't give a fuck about us.""]",The swellings outside don&#39;t give a shit about us!,idiomatic
Je vous avais dit qu'elle en avait rien à cirer de moi.,"[""I told you she doesn't give two shits about me.""]",I told you she didn&#39;t care about me.,idiomatic
"J'en ai rien à cirer!""","['I don\'t give a goddamn!""']",I don&#39;t care!&quot;,idiomatic
J'en ai rien a faire de vivre les deux prochaines heures.,"[""Look, I don't care about living through the next two hours.""]",I don&#39;t care about living the next two hours.,idiomatic
Et la police n'en avait rien à faire.,"[""Stolen. The police couldn't have cared less.""]",And the police didn&#39;t care.,idiomatic
Au lieu de leur rentrer dedans comme si tu n'en avais rien à faire.,"[""Instead of coming across like you don't care.""]",Instead of bumping into them like you don&#39;t care.,idiomatic
"""J'en ai rien à foutre de Mozart !"" Parfait !","['""I do not give a shit about Mozart!"" Perfect! Remove.']",&quot;I don&#39;t give a fuck about Mozart!&quot; Perfect !,idiomatic
"Fais ce que tu veux, j'en ai rien à foutre.",['Suit yourself. See if I care.'],"Do what you want, I don&#39;t give a fuck.",idiomatic
J'en ai rien à foutre.,"[""I'm not giving you shit.""]",I don&#39;t give a fuck.,idiomatic
"Si tu te sens seul, comme si on en a rien à foutre de toi... et que le monde entier en a rien à cirer, moi, je suis là.","[""If you're feeling alone, like nobody in the world cares... and nobody in the fucking world gives a shit, then I'm here.""]","If you feel alone, like we don&#39;t give a fuck about you... and the whole world doesn&#39;t give a damn, I&#39;m here.",idiomatic
Pourquoi est-ce qu'il faut en faire tout un fromage ?,['Why does it have to be such a big deal?'],Why do you have to make such a big deal out of it?,idiomatic
Cette stupide bague dont ta famille en fait tout un fromage ?,"['Oh, that stupid ring that your family holds onto like a bunch of hobbits?']",That stupid ring your family makes such a big deal out of?,idiomatic
"Ouais enfin, on va pas en faire tout un fromage.","[""Yeah, well, let's not make a big deal out of it.""]","Yeah finally, we&#39;re not going to make a big deal out of it.",idiomatic
Ton équipe pourrait en prendre de la graine.,['Something your team could learn about.'],Your team could take the seed.,idiomatic
Je devrais en prendre de la graine.,['I should learn from you.'],I should take the seed.,idiomatic
"- Oui, tu devrais en prendre de la graine.",['- You should take a page from his book.'],"- Yes, you should take the seed.",idiomatic
Tu enfonces une porte ouverte.,"[""Now you're preaching to the choir.""]",You&#39;re kicking in an open door.,idiomatic
"C'est enfoncer une porte ouverte, mais, d'accord...","[""That's sort of a given but, yes.""]","It&#39;s an open door, but, okay...",idiomatic
"- À ta place, je ferais gaffe à mon cul.","[""- Lf I was you, I'd watch my ass.""]","- If I were you, I&#39;d watch my ass.",idiomatic
"Fais gaffe oû tu mets les pieds, j'ai tout astiqué.","[""Watch where you're walking, I just mopped here.""]","Be careful where you put your feet, I polished everything.",idiomatic
"- Tous chez Faucelli! - Aux baraques, faites gaffe!","['Back to the sheds, and keep your eyes open!']","- All at Faucelli! - At the barracks, watch out!",idiomatic
"Fais gaffe, je suis en train de suturer.","[""Hello. I'm suturing here.""]","Watch out, I&#39;m suturing.",idiomatic
"Quand on était petits, on croyait que maman faisait l'andouille.",['Remember when we were kids and we thought mom was just being silly?'],"When we were little, we thought that mom made the andouille.",idiomatic
Il a fait l'andouille et maintenant il en récolte les fruits .,['He acted like a jerk and now he caught it in the butt.'],He made the sausage and now he&#39;s reaping the rewards.,idiomatic
Pourquoi tu te crois toujours obligé de faire l'andouille ?,['Why do you have to act like an idiot?'],Why do you always think you have to do the andouille?,idiomatic
J'ai commencé à faire la grasse matinée les dimanches matins.,['I started sleeping in on Sunday mornings.'],I started sleeping in on Sunday mornings.,idiomatic
"Je vais apprendre à me détendre, à faire la grasse matinée.","[""Yep. I'm going to relax and sleep late.""]","I&#39;m going to learn to relax, to sleep in.",idiomatic
"C'est samedi, et c'est notre journée de repos. On va pouvoir faire la grasse matinée.","[""It's Saturday, that's our day off and we're gonna get to sleep in.""]","It&#39;s Saturday, and it&#39;s our day off. We can sleep late.",idiomatic
Elle doit être en train de faire la grasse matinée dans la chambre de Jake.,"[""Uh, gee, I guess she's probably still asleep in jake's room.""]",She must be sleeping in in Jake&#39;s room.,idiomatic
Comment pouvez-vous accepter de faire la sourde oreille à ceux qui souffrent sur une carte ?,"['How convenient that must be for you, to turn a deaf ear to those who suffer behind a line on a map.']",How can you agree to turn a deaf ear to those who suffer on a map?,idiomatic
Et elle a fait la sourde oreille.,['And she shut me down completely.'],And she turned a deaf ear.,idiomatic
"Tu parleras au conseil, mais il fera la sourde oreille.","['You will go before the council, but your words will fall on deaf ears.']","You will talk to the council, but it will turn a deaf ear.",idiomatic
Tu fais la tête.,"[""Now you're sulking.""]",You make your head.,idiomatic
