sent,reference,translation
親友の足を運ぶのも 生活の為か? この脇に抱えて こっちの脇にも?,"Is it working for a living when I carried my best friend's legs under this arm, and the rest of him under this arm?",Are you carrying your best friend's legs for a living.
- 跡を追うんだ,- Can you follow him?,Follow the trail.
痕跡を追って 位置を特定します,Each trace I run I get a new location.,"Follow the trail, try to locate it."
"""山の足跡を追うぞ""",We'll take the trail in the mountains.,Follow the footprints of the mountains.
"インディアンは ""血"" を信じて 悪霊を保ってる 月に一度の儀式で 自身を切るんだ 霊を解き放つため","The Indians believed that blood holds all the bad spirits, and once a month in ceremonies they would cut themselves to let the spirits go free.","Indians believe in blood, to keep an evil spirit from tearing itself free once a month."
それから 若くて背の高い ラテン系の紳士が 銃身を切ったショットガンを持って 公園から走って来て,"Then a tall, young, Latin gentleman come running out of the park holding a sawed-off shotgun.","And then this tall, Latin gentleman run out of the park with a shotgun cut off."
春が来れば雪も解け 峠の道が開かれる 春が来れば雪も解け 峠の道が開かれる,In spring the snows will melt and the passes will open.,"When spring comes, the snow stops completely."
黄色いレンガは いつでも道が開けるの,"Yellow bricks or not, give me the open road any day.",Yellow brick always opens up a path.
大丈夫。 私はそれが最高だと思う 私はこれらの鍵を握っている 誰かが私を外出させるまで その戸口の,I think it's best I hold on to these keys until somebody lets me out of that fucking door.,I think it's best if I hold these keys until someone can get me out of that door.
妻は... 家の側の公園にある 木が好きだった... 数年前雷が落ちた,"Abby's favorite place... my wife, she... she really liked this tree, it was in a park by our house... a few years ago, it was struck by lightning.",My wife was... always fascinated by the woods by her house... when lightning struck a park a few years ago.
雷が落ちる,- Lightning strikes that tree.,Here comes the thunder.
<脳に埋めた制御電極に 雷が落ちた、って事故>,With an electronic implant in her brain to control schizophrenia...,The lightning strikes on the electrodes buried in the brain.
炎は青くなり 彼の呼びかけに声が答えました,The flames turned blue and I heard a voice answer his call.,The flames turned blue and a voice answered his call.
肌と目が青くなってる,The blue skin... brings out your blue eyes.,The skin and my eyes are turning blue.
前の48時間に魔法を使ってたら 肌色は青くなる。,"If a spell has been cast in the previous 48 hours, the witch's skin turns blue.""","Not if you use magic in the last 48 hours, you turn blue."
筋肉が音を上げてるぞ,See all those blow that muscles will give you,Your muscles are making more noise.
頭から血が,"Shit, it's on his head.",His head is bleeding.
父親の顔は 白くなり 目は 頭から飛び出すほど,And then his face turns white and his eyes pop out of his head.,"His face is white too, and his eyes are dangling out of his head."
ぼくの頭から離れてもらいたい。,You stay the hell out of my head.,I want you to get away from me.
弾を頭に入れる,I'll blow your head clean off.,Shoot them in the head.
こっちに来て 頭を下げろ!,Stay with me! PIERPONT: Keep your head down!,Come here and keep your head down!
身を低くして 頭を下げなさい,Stay here and keep your heads down.,Stay low and keep your head down.
頭を下げて!,Head down!,Heads down!
これで 頭を冷やして,"You know, this one you really do have to ice.","Now, you need to calm down."
頭を冷やすのを忘れないで,Get a cold compress for that thing on your head.,Don't forget to keep a cool head.
- 君の尻の割れ目に頭を突っ込む!,And then I'm gonna jam my skull into the crack of your ass!,- I'm gonna put my head in your ass!
便器に頭を突っ込むなんて ないから,I'm not putting my head in the fucking toilet.,I'm not about to put my head in the toilet.
落書きさせた壁に 頭を突っ込むか?,Or am I gonna have to put your head through that fucking wall?,"What, you're gonna shove your head against the wall I painted for you?"
顔を見せてくれ なぜここの人はみんないい顔なんだ?,Look at that face. Why does everybody in here have such great faces?,Let me see your face. Why is everybody in here looking good?
笑顔を見せて,"Come on, let me see you smile.",Show me a smile.
頭を上げて顔を見せろ,Raise your heads. Show me your faces.,Raise your head and show me your face.
敵兵に風穴を開け 鉛の弾を詰める,We shoot them full of holes and fill them full of lead.,I'm gonna cut a hole in the enemy forces and fill it with lead bullets.
背中に風穴を開けろ,Put a big fat hole in his back.,"Dennis, cut a hole in my back."
食えないだろ,You can't eat it.,You can't eat it.
ソーセージ以外は 食えないって本当か?,Is it true you can't eat other than sausages?,Is it true you can't eat anything but sausage?
紙は食えない,We don't eat paper for dinner.,I can't eat paper.
怖いよお 首が飛ぶかもだし,"I've got a phobia of being beheaded, and heights!",I'm scared. My neck could blow.
お前の首が飛ぶ,But you're gonna lose your head...,I'll blow your neck out.
スタークの首が飛んだときには俺はお前の捕虜だ,I was your prisoner when Ned Stark lost his head.,"When Stark's head flies, I'm your prisoner."
縛り首にされました,He had been hanged.,I've been tied up.
私が打ち首にした少年 -- - 知っているか?,The boy I beheaded- did you know him?,The boy I decapitated-- do you know him?
しかしドイツ人は吊るし首にしたがっている,But the Germans want a head on a spike.,But the Germans want a head on a spike.
打ち首になるより ましだと思ってるだろう?,I suppose it is preferable to beheading.,You think it's better than a gunshot wound?
首を切られて 川に捨てられたそうよ,They say they cut her throat to the bone and threw her body in the river.,Said he got his head cut off and dumped in the river.
アイツはカタナで 人間の首を切ったのよ!,He chopped the guy's head off with a sword!,He chopped a person's head off with a sword!
タワー・グリーンは そこで アン・ブーリンが首を切られた,Tower Green is where Anne Boleyn was beheaded.,Tower Green was the place where Ann Boulin got his head cut.
馬の骨ってこと?,That means it's from a horse?,Horse bones?
馬の骨かも,Maybe it's a horse.,Maybe it's horse bones.
この中には 2人分の骨があるわ,We have two sets of remains.,There's two bones in here.
人間の手には 27個の骨がある,In a human hand there are 27 bones.,27 bones in the human hand.
骨盤と大腿骨があるようね,This looks to be the pelvis and the femur bone of a common ground squirrel.,Looks like it's got pelvis and femur.
3本 肋骨が折れて 脳震盪だ 医者は 元気になると言った,"You've got a pneumothorax, three broken ribs and a concussion, but the doctor said you're going to be fine.","Three broken ribs, a concussion."
頭蓋骨が折れてた,- My skull was fractured.,Her skull was broken.
首を絞められ 肋骨が折れてる,"Elise Nichols was strangled, suffocated, her ribs are broken.",She had been strangled. Her ribs broken.
雪が降りあんたの骨を埋めるのを,I saw the snow fall and bury your bones.,The snow is falling to bury your bones.
骨を埋めてどうする,"-Sorry,Doctor. -We're trying to take bones out of the ground, -not put mine in.",I don't know what to do with a skeleton.
本の説明では... 家の下とか地下室に穴を掘って 骨を埋める習性があると記述している,Says they usually dig pits to bury the remains under houses or in basements.,The book describes the habit of digging holes under the house or the basement.
自分の手の骨を折るほど強く あなたを殴った,She hit you hard enough to break her hand.,She hit you so hard she broke her hand.
ハンマーで自分の骨を 折ったの,In her right hand is a large hammer she's been using to break her own bones.,I broke my bones with a hammer.
指の骨を折ることになるかもな。,I can't promise your fingers won't get broke.,You could rupture your finger.
わからん 鼻が利くんだ,"I don't know, man. My nose was bleeding.",I don't know. He's got a very good nose.
鼻が利かない探偵さんか,You're a detective who can't smell?,You're a naughty detective.
参考人は鼻を折られた,My client has a broken nose and a fractured cheekbone.,The person you're looking for broke my nose.
ヘスはそのかわいそうな男の 鼻を折ったそうです。,"Broke the poor guy's nose, she said.",Hess broke that poor man's nose.
トニーは鼻を折って マクギーは脱臼,Tony has a broken nose.,Tony broke my nose and McGee did it.
お迎えが来ましたよ,"Your ride's here, pal. Take him.",Your ride is here.
そろそろ、あんたにゃお迎えが来る頃なんだから,"One of these days, you'll have to get your ass on a wagon and stay there.",It's about time you showed up.
それは あそこへ行く ということか?,Do we have to go there?,Is that where we're going?
そこへ行くと言ってた,- Texas? - He said he was going to Texas.,He said he was going there.
そう呼ばれていますね フェニックスでは,"Isn't that what they call you, for example, down in Phoenix?",That's what it's called in Phoenix.
フェニックス紙を?,- Did you see the one in the Phoenix?,You ever read the Phoenix?
フェニックス基地で8時だ!,Tonight at Camp Phoenix at 8:00!,Eight o'clock at Camp Phoenix!
中に入って... ドラムを叩けば... 分かるじゃろう,Go inside... bang the drum... and find out.,You're better off going inside and banging a drum.
だが中に入っちまった お前のことが心配だった,"Yeah, but I did go inside. I was worried about you.",But I came in. I was worried about you.
- 全員、後ろから中に入って,"- Everybody, back inside.",- Everyone get inside from behind.
あの晩 雨の中に立って,I was standing there that night in the rain.,I was standing in the rain that night.
ああ、だが君も見ただろ 中性子ビームの中に立っていた,"Well, you saw it yourself, standing in those neutron beams.","Yeah, but you saw him, too, standing in a Neutron beam."
ドフィネ通りの ど真ん中に立ってみろ...,You know what's smack in the middle of Dauphine street...,"You're standing in the middle of Zeke Street, and..."
我々は事故の結果だと思っています。 あなたが念動力を得たのは。,"We believe that somehow, as a result of the accident, you acquired some form of telekinetic ability.",We think it was an accident.
多分、彼は天候をコントロールできる能力を得たと思います。,I think he can control the weather.,Maybe he's gotten the ability to control the weather.
日光により何かしらの活動力を得ていることを裏付ける実験だ,These experiments tried to prove that they gain some kind of power from the sunlight.,It's an experiment to confirm that the sunlight will give us a sense of activity.
厄介になりそうだ,I got a feeling it's gonna get messy.,It's gonna get messy.
彼女はおまんこで あたしは厄介になってんの,She is a cunt. I'm an embarrassment.,"She's a dork, and I'm in trouble."
事態は厄介になってきた,Things just got ugly.,This is gonna start getting annoying.
もし死んでたら、 こんな悪夢は始まらなかった。,"If he had, this nightmare would never have begun.","If I'd died, none of this whole nightmare would have happened."
始まらないさ,Don't start.,It won't start.
君の求める人生は 絶対始まらない,The new life you seek never actually begins.,The life you seek never begins.
正直言うとですね、レスター、 私の膀胱は今とても小さくなっていて、 それで... - あら、かわいそう。,"Honestly, Lester, stay or go, but I got a bladder the size of a penny, so...","To be honest, Lester, my bladder is more small now, so..."
ジェイノス・スリント パイセル 小いさな評議会が日に日に小さくなっていく,"Janos Slynt, Pycelle-- the small council grows smaller every day.","Janos Slynt, Pycelle, the small council grows smaller and smaller."
君の悪性腫瘍は 80%まで小さくなった,"Walt, your tumor has shrunk by 80 percent.",Your malignant tumors are reduced to 160.
待って、息が続かない,"Hold on, I need to catch a breath.","No, wait. I can't breathe."
息が続かない!,I'm running out of air!,I can't breathe!
でも 息が続く間だけ,Although I can only do it while I'm holding my breath.,But while you still breathe
キミの手を取って... ボクの手に置く,I'd take your head into my hands.,I'll take your hand... and put it in my hand.
♪手を取りにやって来る♪,♪ Come and take my hand ♪,♪ Come and get my hand ♪
私の手を 手を取って!,"My hand, take my hand!",Take my hand. Take my hand!
彼らはなぜ手を握るんですか?,Why are they holding hands?,Why do they hold hands?
‐怖いなら手を握っていいよ ‐あなたがでしょ,"- If you're scared, I can hold your hand. - Please, you're the scaredy-cat.",- You can hold my hand if you're scared. - You are.
もし彼女が僕の手を握ってなかったら 本物だと思い込んだだろう,"If she weren't holding my hand right now, I could swear this was real.","If she hadn't held my hand, she'd have thought it was real."
手を繋いで,Hold hands.,Give me your hand.
手を繋いでくんのも,Holding hands and all that.,I hope you don't mind holding my hand.
まずは隣同士 手を繋いで下さい,I'd just like us to start... by taking each other's hands.,I want you to hold hands with each other.
我々とカブールまで行進し 再び我が国に神の旗を 掲げるのだ,They will march with us to Kabul and raise the flag of God over our country again.,Just march up to Kabul with us and raise the flag of God with me again.
登り切らずとも 頂上に旗を掲げた,"We didn't just climb it, we rammed our flagpole in the summit.","She didn't learn how to climb mountains, but hung your flag on top."
ガチャンと手錠を 掛けられれば どうなります まるで ロシア 皇帝の地下牢だ 自由の旗を 掲げた アメリカ法廷とは思えない,"The clanging of shackles brings to our minds the dungeons of the czars, not the flag-bedecked liberty of an American courtroom.",What happens when you're handcuffed to the Russian Emperor's dungeon.
白旗を揚げて 避難だ,Time to wave the white flag and head for the bunker.,Raise the white flag and evacuate.
家族なしでシリアに戻ること それは赤旗を揚げるようなことよ(危険),Returning to Syria without them would raise a red flag.,"You go back to Syria without family, it's like lowering the red flag."
私の役目は旗を揚げることだけだ,The part assigned to me is to raise the flag.,My duty is to raise the flag.
2人とも向き合って 横を向いてた,Which means the killer was also facing the victim.,They came face-to-face with each other.
つまり被害者は横を向いてた 助手席のもう1人の方です,Meaning the victim was turned and reaching toward the passenger.,The other passenger in the passenger seat pointed beside him.
ちょっと横を向いてくれる?,"Can you turn your head to the side, please?",Turn around for a second.
私は緊張していますので、私は汗をかいています。,I'm sweating because I'm nervous.,I'm sweating because I'm nervous.
分からないけど、脈拍が上がった それに手に汗をかいてた,"I don't know, but her pulse was elevated And her hand was perspiring.","I don't know, his pulse was spiking, and his hands were sweating."
身体は毒を拒絶するためにがんばる 豊富に汗をかくことで 排便、嘔吐,"Your body will strain to reject the poison by profusely sweating, defecating, vomiting.","Her body's doing his best to reject the poison by sweating in large enough quantities, bowel movement, vomit."
彼女、あなたを目を回しながら 睨んでいた,"I mean, I've only seen her give you like a hundred eye rolls.",She was staring at you.
通常は柔らかい 電流を流すと... 分子を並べかえ硬くなる,"Regularly flexible but put a current through it molecules realign, it becomes rigid.","Well, normally when you run a soft excess is when the molecules are lined up and hardened."
フランス語で「ひび割れ」の意味だ。 油絵に乾燥とともに現れて 時間の経過によって硬くなる。,It's French for the cracks that appear on an oil painting as it dries and it becomes rigid with age.,"Literally meaning the crack in French, which appears repeatedly in oil paintings, been hardened by the passage of time."
卵はもろいのが 硬くなって,The egg was fragile and came out hard.,"See, their eggs are grainy and hard."
オレも 捨て身になってた,I'd given up on my body.,"I'm failing, too."
♪青い鳥が飛び交い,Bluebirds fly.,♪ Blue birds flying ♪
青い鳥が... 青い鳥が,"""The blue bird...""",Blue bird... blue bird.
"""私の美しい小さな青い鳥",My sweet bluebird,"""My beautiful little blue bird."
"""私が頭が痛くても"" ""痛い顔したり"" ""声 出したり""","Even if my head hurts, no one knows until I cry.","Even if my head hurts, or if I was in pain, or if I used to get pretty loud."
頭が痛いんだ!,My head hurts!,My head hurts!
頭が痛くて 医者に行って来た,My head hurts. I had to go to the doctor.,I went to the doctor. My head hurts.
