source,references,hypothesis,type
つまり　今の時代 舌を出したり 泡を立てたり 目立たなきゃ　始まらないの,"[""I mean, nowadays you've got to... stick your tongue out or point a foam finger at your hoo-ha to get someone to even notice.""]","In other words, in this day and age, sticking out your tongue and foaming, you have to stand out and it won&#39;t start",literal
いいえ、運転免許を取ったばかりだけど、私が舵を取ってるのよ,"[""No. I just finished driver's ed. Yes, of course, I can steer a ship.""]","No, I just got my driver&#39;s license, but I&#39;m at the helm",literal
君が舵を取って、僕が撃つから,"[""You steer, I'll shoot.""]",You take the helm and I shoot,literal
この肉体は　花を咲かせる為 これらの骨は 木々の根となる為,['This flesh to nurture flowers... these bones to be roots of trees.'],"This body will make flowers bloom, and these bones will become the roots of trees.",literal
ママ いいか・・！ ・・お茶にしよう,"['Mum, look, how about that tea?']",Mama are you okay...!・Let&#39;s have some tea,literal
気が変わるまで お茶にするわ,"[""There's a cup of tea if you change your mind.""]",I&#39;ll make you tea until you change your mind,literal
お茶にする？,['Cup of tea?'],Would you like some tea?,literal
棺の蓋を開けろ,['Get the lid off that coffin.'],open the coffin lid,literal
蓋を開ける,['Opening up the door.'],open the lid,literal
血液検査とX線よ　いい？ 蓋を開けた時 息子は・・,"['Blood work and an X-ray first, okay? When you opened it up, was he, uh...']","Blood tests and x-rays, okay? When I opened the lid, my son...",literal
まだ血が通うてるのはめっけもんじゃて.,"[""You're lucky your blood's still flowing.""]",It&#39;s a shame that the blood is still circulating.,literal
２４時間も血が通ってないんだ,"[""It's been without circulation for 24 hours.""]",No blood for 24 hours,literal
あなたの血が通っている,['And your blood runs through her veins.'],your blood runs,literal
性病かどうか 血を見れば分かると 本気で思ってんの？,"[""Do you really think that you're gonna be able to tell if you have an STD by looking at your blood?""]",Do you really think you can tell if it&#39;s a venereal disease by looking at the blood?,literal
女は男より血を見るよ,"['Well, girls see more blood than boys.']",women see more blood than men,literal
何故女の子が血を見たら倒れるんだ？,['Why would a girl see blood and collapse?'],Why do girls collapse when they see blood?,literal
話が分かってない,"[""You don't even understand the offer.""]",i don&#39;t understand the story,literal
衛星からの熱線映像だ 敵は赤くなってる,"[""Thermal imaging from a satellite. The enemy's in red.""]",It&#39;s a heat ray image from a satellite. The enemy is red.,literal
全てが赤くなった,"['Yeah, everything went red.']",everything turned red,literal
中の煙が赤くなるのは何か忘れてる時よ,"[""The smoke turns red when you've forgotten something.""]",The smoke inside turns red when you forget something,literal
それはあなたに2本の足があって 赤ちゃんも居なかったらの 4時間おきに泣く子を ウォーカーの中には,"[""Back when you had two legs and we didn't have a baby crying for walkers every four hours.""]",That&#39;s what if you had two legs and you didn&#39;t have a baby A baby that cries every four hours in a walker,literal
逃げろ 足があるうちにな,['Run while you still have legs.'],Run away while you still have legs,literal
健康な足があるだろ？,"[""You've got healthy young legs, haven't you?""]",Do you have healthy feet?,literal
川に足を入れてみる？,['Here. Watch where you put your feet.'],Would you like to put your feet in the river?,literal
封筒には ウサギの足を入れた,"[""So I put my rabbit's foot in that package.""]",I put a rabbit&#39;s foot in the envelope,literal
それぞれに足を入れろ　エリック,"['One for each leg, Eric.']","Put your feet in each one, Eric.",literal
私が左足を出したら 右足を引いて,"[""When I go forward on my left, you're back on your right.""]","When I put my left foot out, pull my right foot",literal
ボートから手や足を出さず 動物に餌を与えないでください,"[""Keep your hands and feet inside the boat, and don't feed the animals.""]",Do not put hands or feet out of the boat and do not feed the animals,literal
前足を出して,['Get on your front foot.'],front leg out,literal
私たちの足を引っ張って止まった,['Stop pulling our legs!'],pulled our legs and stopped,literal
彼らはあなたの足を 引っ張るだけよ,"[""I'm pretty sure they were pulling your leg.""]",they&#39;re just pulling your leg,literal
手と足を洗うのは何故,['Why do you wash your hands and feet like that?'],why wash your hands and feet,literal
親友の足を運ぶのも 生活の為か？ この脇に抱えて こっちの脇にも？,"[""Is it working for a living when I carried my best friend's legs under this arm, and the rest of him under this arm?""]","Do you visit your best friend for the sake of your livelihood? Hold it on this side, on this side too?",literal
- 跡を追うんだ,['- Can you follow him?'],- follow the trail,literal
痕跡を追って 位置を特定します,['Each trace I run I get a new location.'],track and locate,literal
"""山の足跡を追うぞ""","[""We'll take the trail in the mountains.""]",&quot;I will follow the footsteps of the mountain&quot;,literal
"インディアンは ""血"" を信じて 悪霊を保ってる 月に一度の儀式で 自身を切るんだ 霊を解き放つため","['The Indians believed that blood holds all the bad spirits, and once a month in ceremonies they would cut themselves to let the spirits go free.']",Indians believe in &quot;blood&quot; to keep evil spirits in. They cut themselves in a monthly ritual to set the spirits free.,literal
それから　若くて背の高い ラテン系の紳士が 銃身を切ったショットガンを持って 公園から走って来て,"['Then a tall, young, Latin gentleman come running out of the park holding a sawed-off shotgun.']",Then a tall young Latino gentleman came running out of the park with a shotgun with the barrel cut off.,literal
春が来れば雪も解け 峠の道が開かれる 春が来れば雪も解け 峠の道が開かれる,['In spring the snows will melt and the passes will open.'],"When spring comes, the snow melts and the road to the pass opens When the spring comes, the snow melts and the road to the pass opens",literal
黄色いレンガは いつでも道が開けるの,"['Yellow bricks or not, give me the open road any day.']",The yellow brick always opens the way,literal
大丈夫。 私はそれが最高だと思う 私はこれらの鍵を握っている 誰かが私を外出させるまで その戸口の,"[""I think it's best I hold on to these keys until somebody lets me out of that fucking door.""]",are you OK. I think it&#39;s the best I&#39;m holding these keys Till someone let me out of that door,literal
妻は... 家の側の公園にある 木が好きだった... 数年前雷が落ちた,"[""Abby's favorite place... my wife, she... she really liked this tree, it was in a park by our house... a few years ago, it was struck by lightning.""]",My wife... she loved the tree in the park by our house... a few years ago there was a lightning strike.,literal
雷が落ちる,['- Lightning strikes that tree.'],lightning strikes,literal
＜脳に埋めた制御電極に 雷が落ちた、って事故＞,['With an electronic implant in her brain to control schizophrenia...'],&lt;Accident where lightning strikes the control electrode buried in the brain&gt;,literal
炎は青くなり 彼の呼びかけに声が答えました,['The flames turned blue and I heard a voice answer his call.'],The flames turned blue and a voice answered his call,literal
肌と目が青くなってる,['The blue skin... brings out your blue eyes.'],blue skin and eyes,literal
前の４８時間に魔法を使ってたら 肌色は青くなる。,"['If a spell has been cast in the previous 48 hours, the witch\'s skin turns blue.""']","If you used magic in the previous 48 hours, your skin will turn blue.",literal
筋肉が音を上げてるぞ,['See all those blow that muscles will give you'],my muscles are making noise,literal
頭から血が,"[""Shit, it's on his head.""]",blood from the head,literal
父親の顔は 白くなり 目は 頭から飛び出すほど,['And then his face turns white and his eyes pop out of his head.'],His father&#39;s face turned white and his eyes popped out of his head,literal
ぼくの頭から離れてもらいたい。,['You stay the hell out of my head.'],I want you out of my head,literal
弾を頭に入れる,"[""I'll blow your head clean off.""]",put the bullet in the head,literal
こっちに来て　頭を下げろ！,['Stay with me! PIERPONT: Keep your head down!'],Come over here and put your head down!,literal
身を低くして 頭を下げなさい,['Stay here and keep your heads down.'],keep your head down,literal
頭を下げて！,['Head down!'],Head down!,literal
これで　頭を冷やして,"['You know, this one you really do have to ice.']",Cool your head with this,literal
頭を冷やすのを忘れないで,['Get a cold compress for that thing on your head.'],don&#39;t forget to cool down,literal
- 君の尻の割れ目に頭を突っ込む！,"[""And then I'm gonna jam my skull into the crack of your ass!""]",- Stick your head in your butt crack!,literal
便器に頭を突っ込むなんて ないから,"[""I'm not putting my head in the fucking toilet.""]",There&#39;s no such thing as sticking your head in the toilet bowl,literal
落書きさせた壁に 頭を突っ込むか？,['Or am I gonna have to put your head through that fucking wall?'],Stick your head in a graffitied wall?,literal
顔を見せてくれ なぜここの人はみんないい顔なんだ？,['Look at that face. Why does everybody in here have such great faces?'],Show me your face Why do all the people here have nice faces?,literal
笑顔を見せて,"['Come on, let me see you smile.']",show me a smile,literal
頭を上げて顔を見せろ,['Raise your heads. Show me your faces.'],Raise your head and show me your face,literal
敵兵に風穴を開け 鉛の弾を詰める,['We shoot them full of holes and fill them full of lead.'],Blow holes in enemy soldiers and fill them with lead bullets,literal
背中に風穴を開けろ,['Put a big fat hole in his back.'],make a hole in your back,literal
食えないだろ,"[""You can't eat it.""]",you can&#39;t eat,literal
ソーセージ以外は 食えないって本当か？,"[""Is it true you can't eat other than sausages?""]",Is it true that you can&#39;t eat anything but sausage?,literal
紙は食えない,"[""We don't eat paper for dinner.""]",can&#39;t eat paper,literal
怖いよお 首が飛ぶかもだし,"[""I've got a phobia of being beheaded, and heights!""]","I&#39;m scared, my head might fly off",literal
お前の首が飛ぶ,"[""But you're gonna lose your head...""]",your head flies,literal
スタークの首が飛んだときには俺はお前の捕虜だ,['I was your prisoner when Ned Stark lost his head.'],I&#39;ll be your prisoner when Stark&#39;s head flies off,literal
縛り首にされました,['He had been hanged.'],was hanged,literal
私が打ち首にした少年 -- - 知っているか？,['The boy I beheaded- did you know him?'],The boy I beheaded --- do you know?,literal
しかしドイツ人は吊るし首にしたがっている,['But the Germans want a head on a spike.'],But the Germans want to hang,literal
打ち首になるより ましだと思ってるだろう？,['I suppose it is preferable to beheading.'],"You think it&#39;s better than being beheaded, don&#39;t you?",literal
首を切られて 川に捨てられたそうよ,['They say they cut her throat to the bone and threw her body in the river.'],I heard he was decapitated and thrown into the river,literal
アイツはカタナで 人間の首を切ったのよ！,"[""He chopped the guy's head off with a sword!""]",He cut off a human&#39;s head with a katana!,literal
タワー・グリーンは　そこで アン・ブーリンが首を切られた,['Tower Green is where Anne Boleyn was beheaded.'],Tower Green is where Anne Boleyn was beheaded.,literal
馬の骨ってこと？,"[""That means it's from a horse?""]",What is a horse bone?,literal
馬の骨かも,"[""Maybe it's a horse.""]",maybe a horse bone,literal
この中には ２人分の骨があるわ,['We have two sets of remains.'],There are two bones in this,literal
人間の手には ２７個の骨がある,['In a human hand there are 27 bones.'],The human hand has 27 bones,literal
骨盤と大腿骨があるようね,['This looks to be the pelvis and the femur bone of a common ground squirrel.'],It looks like you have a pelvis and femurs,literal
3本　肋骨が折れて 脳震盪だ 医者は 元気になると言った,"[""You've got a pneumothorax, three broken ribs and a concussion, but the doctor said you're going to be fine.""]","Three broken ribs, concussion, doctor said he&#39;ll be fine.",literal
頭蓋骨が折れてた,['- My skull was fractured.'],skull was broken,literal
首を絞められ 肋骨が折れてる,"['Elise Nichols was strangled, suffocated, her ribs are broken.']",I&#39;ve been strangled and have broken ribs,literal
雪が降りあんたの骨を埋めるのを,['I saw the snow fall and bury your bones.'],For the snow to bury your bones,literal
骨を埋めてどうする,"[""-Sorry,Doctor. -We're trying to take bones out of the ground, -not put mine in.""]",how to bury bones,literal
本の説明では... 家の下とか地下室に穴を掘って 骨を埋める習性があると記述している,['Says they usually dig pits to bury the remains under houses or in basements.'],The description in the book... states that they have a habit of burrowing under houses or in basements and burying their bones.,literal
自分の手の骨を折るほど強く あなたを殴った,['She hit you hard enough to break her hand.'],I hit you hard enough to break my own hand,literal
ハンマーで自分の骨を 折ったの,"[""In her right hand is a large hammer she's been using to break her own bones.""]",I broke my bones with a hammer,literal
指の骨を折ることになるかもな。,"[""I can't promise your fingers won't get broke.""]",I might break a bone in my finger.,literal
わからん 鼻が利くんだ,"[""I don't know, man. My nose was bleeding.""]",i don&#39;t know i have a good nose,literal
鼻が利かない探偵さんか,"[""You're a detective who can't smell?""]",Are you a detective with a weak nose?,literal
参考人は鼻を折られた,['My client has a broken nose and a fractured cheekbone.'],Reference person had his nose broken,literal
ヘスはそのかわいそうな男の 鼻を折ったそうです。,"[""Broke the poor guy's nose, she said.""]",Hess broke the poor man&#39;s nose.,literal
トニーは鼻を折って マクギーは脱臼,['Tony has a broken nose.'],"Tony broke his nose, McGee dislocated.",literal
お迎えが来ましたよ,"[""Your ride's here, pal. Take him.""]",I&#39;m here to pick you up,literal
そろそろ、あんたにゃお迎えが来る頃なんだから,"[""One of these days, you'll have to get your ass on a wagon and stay there.""]",It&#39;s almost time for you to pick me up,literal
それは　あそこへ行く ということか？,['Do we have to go there?'],Does that mean go over there?,literal
そこへ行くと言ってた,['- Texas? - He said he was going to Texas.'],you said you&#39;re going there,literal
そう呼ばれていますね フェニックスでは,"[""Isn't that what they call you, for example, down in Phoenix?""]",That&#39;s what they call it in Phoenix.,literal
フェニックス紙を？,['- Did you see the one in the Phoenix?'],Phoenix paper?,literal
フェニックス基地で8時だ!,['Tonight at Camp Phoenix at 8:00!'],It&#39;s eight o&#39;clock at the Phoenix base!,literal
中に入って... ドラムを叩けば... 分かるじゃろう,['Go inside... bang the drum... and find out.'],Go inside... hit the drums... and you&#39;ll see,literal
だが中に入っちまった お前のことが心配だった,"['Yeah, but I did go inside. I was worried about you.']","But when I got inside, I was worried about you",literal
- 全員、後ろから中に入って,"['- Everybody, back inside.']","- Everyone, come in from behind",literal
あの晩 雨の中に立って,['I was standing there that night in the rain.'],standing in the rain that night,literal
ああ、だが君も見ただろ 中性子ビームの中に立っていた,"['Well, you saw it yourself, standing in those neutron beams.']","Oh, but you&#39;ve seen me standing in a neutron beam",literal
ドフィネ通りの ど真ん中に立ってみろ...,"[""You know what's smack in the middle of Dauphine street...""]",Stand in the middle of Rue Dauphine...,literal
我々は事故の結果だと思っています。 あなたが念動力を得たのは。,"['We believe that somehow, as a result of the accident, you acquired some form of telekinetic ability.']",We believe it was the result of an accident. You got telekinesis.,literal
多分、彼は天候をコントロールできる能力を得たと思います。,['I think he can control the weather.'],Maybe he got the ability to control the weather.,literal
日光により何かしらの活動力を得ていることを裏付ける実験だ,['These experiments tried to prove that they gain some kind of power from the sunlight.'],It is an experiment that proves that sunlight gives some kind of vitality.,literal
厄介になりそうだ,"[""I got a feeling it's gonna get messy.""]",it&#39;s going to get messy,literal
彼女はおまんこで あたしは厄介になってんの,"[""She is a cunt. I'm an embarrassment.""]",She&#39;s a pussy and I&#39;m in trouble,literal
事態は厄介になってきた,['Things just got ugly.'],things got messy,literal
もし死んでたら、 こんな悪夢は始まらなかった。,"['If he had, this nightmare would never have begun.']","If I had died, this nightmare wouldn&#39;t have started.",literal
始まらないさ,"[""Don't start.""]",it won&#39;t start,literal
君の求める人生は 絶対始まらない,['The new life you seek never actually begins.'],The life you seek will never begin,literal
正直言うとですね、レスター、 私の膀胱は今とても小さくなっていて、 それで... - あら、かわいそう。,"['Honestly, Lester, stay or go, but I got a bladder the size of a penny, so...']","To be honest, Lester, my bladder is so small right now, and... - Oh, poor thing.",literal
ジェイノス・スリント パイセル 小いさな評議会が日に日に小さくなっていく,"['Janos Slynt, Pycelle-- the small council grows smaller every day.']",Janos Slint Pycelle The Tiny Council Gets Smaller by the Day,literal
君の悪性腫瘍は 80％まで小さくなった,"['Walt, your tumor has shrunk by 80 percent.']",Your malignant tumor has shrunk by 80%.,literal
待って、息が続かない,"['Hold on, I need to catch a breath.']","wait, i can&#39;t hold my breath",literal
息が続かない！,"[""I'm running out of air!""]",I can&#39;t hold my breath!,literal
でも 息が続く間だけ,"[""Although I can only do it while I'm holding my breath.""]",But only as long as I can breathe,literal
キミの手を取って... ボクの手に置く,"[""I'd take your head into my hands.""]",Take your hand... put it in my hand,literal
♪手を取りにやって来る♪,['♪ Come and take my hand ♪'],♪ Come take my hand ♪,literal
私の手を 手を取って！,"['My hand, take my hand!']",Take my hand!,literal
彼らはなぜ手を握るんですか?,['Why are they holding hands?'],why are they holding hands,literal
‐怖いなら手を握っていいよ ‐あなたがでしょ,"[""- If you're scared, I can hold your hand. - Please, you're the scaredy-cat.""]",-You can hold my hand if you&#39;re scared -You&#39;re the one,literal
もし彼女が僕の手を握ってなかったら 本物だと思い込んだだろう,"[""If she weren't holding my hand right now, I could swear this was real.""]","If she wasn&#39;t holding my hand, I would have thought it was real.",literal
手を繋いで,['Hold hands.'],hold hands,literal
手を繋いでくんのも,['Holding hands and all that.'],Hold my hand,literal
まずは隣同士 手を繋いで下さい,"[""I'd just like us to start... by taking each other's hands.""]","First of all, please hold hands next to each other",literal
我々とカブールまで行進し 再び我が国に神の旗を 掲げるのだ,['They will march with us to Kabul and raise the flag of God over our country again.'],March with us to Kabul and once again raise God&#39;s flag upon our country.,literal
登り切らずとも 頂上に旗を掲げた,"[""We didn't just climb it, we rammed our flagpole in the summit.""]",I hoisted the flag at the top without climbing all the way,literal
ガチャンと手錠を 掛けられれば どうなります まるで ロシア 皇帝の地下牢だ 自由の旗を　掲げた アメリカ法廷とは思えない,"['The clanging of shackles brings to our minds the dungeons of the czars, not the flag-bedecked liberty of an American courtroom.']",What happens when you get handcuffed with a bang? It&#39;s like a Russian Tsar&#39;s dungeon. It&#39;s hard to believe that it&#39;s an American court with the flag of freedom.,literal
白旗を揚げて　避難だ,['Time to wave the white flag and head for the bunker.'],Raise the white flag and evacuate,literal
家族なしでシリアに戻ること それは赤旗を揚げるようなことよ（危険）,['Returning to Syria without them would raise a red flag.'],Going back to Syria without my family would be like raising a red flag (danger),literal
私の役目は旗を揚げることだけだ,['The part assigned to me is to raise the flag.'],My role is only to raise the flag,literal
２人とも向き合って 横を向いてた,['Which means the killer was also facing the victim.'],Both of us were facing each other and looking sideways,literal
つまり被害者は横を向いてた 助手席のもう１人の方です,['Meaning the victim was turned and reaching toward the passenger.'],So the victim was the other passenger in the passenger seat who was facing sideways.,literal
ちょっと横を向いてくれる？,"['Can you turn your head to the side, please?']",Can you turn to your side for a moment?,literal
私は緊張していますので、私は汗をかいています。,"[""I'm sweating because I'm nervous.""]","I&#39;m nervous, so I&#39;m sweating.",literal
分からないけど、脈拍が上がった それに手に汗をかいてた,"[""I don't know, but her pulse was elevated And her hand was perspiring.""]","I don&#39;t know, my pulse was up and my hands were sweaty",literal
身体は毒を拒絶するためにがんばる 豊富に汗をかくことで 排便、嘔吐,"['Your body will strain to reject the poison by profusely sweating, defecating, vomiting.']","The body struggles to reject the poison By sweating profusely, bowel movements and vomiting",literal
彼女、あなたを目を回しながら 睨んでいた,"[""I mean, I've only seen her give you like a hundred eye rolls.""]",she was staring at you with her eyes rolling,literal
通常は柔らかい 電流を流すと... 分子を並べかえ硬くなる,"['Regularly flexible but put a current through it molecules realign, it becomes rigid.']",Normally soft When an electric current is applied... the molecules rearrange and become hard,literal
フランス語で「ひび割れ」の意味だ。 油絵に乾燥とともに現れて 時間の経過によって硬くなる。,"[""It's French for the cracks that appear on an oil painting as it dries and it becomes rigid with age.""]",It means &quot;crack&quot; in French. Appears in the oil painting as it dries and hardens over time.,literal
卵はもろいのが 硬くなって,['The egg was fragile and came out hard.'],Eggs are brittle and hard,literal
オレも 捨て身になってた,"[""I'd given up on my body.""]",I was abandoned too,literal
♪青い鳥が飛び交い,['Bluebirds fly.'],♪The blue birds fly,literal
青い鳥が... 青い鳥が,"['""The blue bird...""']",blue bird... blue bird,literal
"""私の美しい小さな青い鳥",['My sweet bluebird'],&quot;My beautiful little blue bird,literal
"""私が頭が痛くても"" ""痛い顔したり"" ""声 出したり""","['Even if my head hurts, no one knows until I cry.']",&quot;Even if my head hurts&quot; &quot;I make a painful face&quot; &quot;I speak&quot;,literal
頭が痛いんだ！,['My head hurts!'],I have a headache!,literal
頭が痛くて　医者に行って来た,['My head hurts. I had to go to the doctor.'],I had a headache and I went to the doctor,literal
