contains_idioms,text,original_text
意地 を 張る,I don't know why you object it? We should include more tin.,なぜ意地を張るのですか、お父さん もう少し錫を加えなければいけない
意地 を 張る,Have it your way. Let's go.,意地を張るなよ
意地 を 張る,They strengthened their own selfish pride at little Sue's expense.,幼いスーのための支出に つまらない意地を張ったんです
意地 を 張る,"'Cause there is a whole world out there of other people's tales, you just care and listen.",うわさに流されて 私に意地を張ってるんじゃないの 違う？
意地 を 張る,"At first, I thought he was stubborn.",最初は　彼が意地を張ってるのかと思ったの
意地 を 張る,"Be honest, your heart was never really in it.",意地を張ってないで認めたら？
意地 を 通す,We have our ways.,私たちの意地を通す
意気 地 が ない,You are weak.,意気地がないね
意気 投合 する,My daughter's meeting me for lunch. I think you two just might hit it off.,娘がお昼食べに来るんだけど あなたとなら意気投合するかもって思って
意気 投合 する,And I thought we were really starting to hit it off.,本当に意気投合し始めてると思った
意気 投合 する,We hit it off.,意気投合したよ
意気 投合 する,I know that he is amazing and that we just clicked.,彼　すっごく素敵で 私たち　意気投合しちゃった
意気 投合 する,I see everyone getting along famously.,意気投合したかな？
意気 投合 する,"I've come to think of us as kindred spirits, taking emergency calls to help those who need us.",意気投合したと思った 緊急通報を取って 私達の支援を必要とする人達
意気 投合 する,"No, me and my new roommate totally hit it off.",いいえ　新しいルームメイトと すっかり意気投合した
意気 投合 する,"I met Anabelle at SupernovaCon, like, five years ago, and we just clicked.",５年前 催事場で会い 意気投合したんだ
意気 投合 する,"Yeah, they really hit it off.",意気投合してたよ
意気 投合 する,"Oh, Leslie, you and I got through you not supporting Hillary in 2008, we can get through this.",2008年　私たちはヒラリーを 支持しない事で意気投合したわ 今回も分かり合える
意表 を 突く,I didn't see that coming.,意表を突かれたよ
意表 を 突く,Alone? I took them by surprise.,意表を突いた
意表 を 突く,Look at the positions. They were planning to surprise whoever their target was.,位置を見て ターゲットの意表を突いたの
意表 を 突く,"We were, like, caught off by surprise.",意表を突かれたと思ったよ
意表 を 突く,Being unexpected is the only advantage that matters.,意表を突くことが重要
意表 を 突く,You need to learn the element of surprise.,意表を突くってことを 君は学ぶ必要がある
愛の 鞭,"Hit them with the long arm of love, baby.",愛の鞭を打ってやれ ベイビー
愛想 が 尽きる,"""I guess he just got tired of all the bullshit. """,""" きっと 愛想が尽きたのよ """
愛想 が 尽きる,And I've decided ... screw earth.,地球にはほとほと愛想が尽きた
愛想 が 尽きる,I'm sick and tired of carrying all the weight.,あのチームには愛想が尽きた
愛想 が 尽きる,And you said nil.,愛想が尽きた
愛想 が 尽きる,"- I really, really hate you right now.",- 今　本当に愛想が尽きた
愛想 を 尽かす,I saw what you did and I'm disgusted.,「あんたがやったことを見て　私は愛想を尽かした」
愛想 を 尽かす,I fell out of love with my wife a long time before she disappeared.,妻がいなくなる前 私は長い間 彼女には愛想を尽かしていた
愛想 を 尽かす,The rest of your family have abandoned you.,残りの家族は愛想を尽かした
愛想 を 尽かす,and your mom got sick of me.,ママに愛想を尽かされた
愛想 を 尽かす,"I guess I thought you were... humiliated. You did run away, after all.",愛想を尽かして出て 行ったんでしょ？
愛想 を 尽かす,And all the while you were holding out on me!,もう少しで愛想を 尽かすところだった!
愛想 を 尽かす,"You would be fed up, too.",そんな夫に愛想を尽かすのは当然です
態度 が 大きい,I don't like your manner.,態度が大きいぞ
憎まれる 口 を 叩く,Why are you always so hateful?,なぜいつも憎まれ口を叩くの
成れ の 果て,- The decline of Western civilization.,文明の成れの果てだ
成れ の 果て,"I mean, you screw like the world's gonna end.",成れの果てまで 行きそうだぜ
成れ の 果て,So this is what's left of Columbus Circle.,コロンバスサークルの 成れの果てだ
我 を 忘れる,I guess I got a little carried away at the Army Surplus.,軍の余剰物に少し我を 忘れていたんだろう
我 を 忘れる,"You got yourself in a mess, Corporal.",完全に我を忘れたな
我 を 忘れる,I stopped for a moment because someone with an accordion was singing and I got carried away.,そして、呆然と立ちつくした アコーデオンをもつ誰かが歌っていて 私は我を忘れてた
我 を 忘れる,"You forget yourself, Lieutenant.",あなたは我を忘れないで、中尉。
我 を 忘れる,Easier to kill a Grimm when he's emotional.,我を忘れたグリムは 殺しやすい
我 を 忘れる,Lost it for a split second.,ほんの一瞬、我を忘れた。
我 を 忘れる,The poor man must be beside himself. He's claiming his son was murdered.,貧しい男は我を忘れる 息子は殺されたと言ってる
我 を 忘れる,He has gotten carried away.,彼は我を忘れた
我 を 忘れる,We really want to get this guy's attention.,怒りに我を忘れる程
我 を 忘れる,"Maybe I got a little carried away at first, but those days are over.",最初の頃は 少し我を忘れていたかも知れない だがもう過ぎた事だ
我 を 忘れる,Just got a bit carried away this time.,今回は少し 我を忘れた
我 を 忘れる,"Actually, it mostly missed me.",実際に　殆ど我を忘れてた
我 を 忘れる,and we're just fucking... lost together.,２人で 我を忘れ 夢中でセックスをするんだ
我 を 忘れる,It's really killing,It's really killing 幸せに我を忘れて
我 を 忘れる,"We lost our heads for a second, then cooler heads prevailed and we stopped before we did anything we'd both regret.",一瞬我を忘れたが　冷静になって 思いとどまったんだ
我 を 忘れる,Yes. So here's the thing. He's lost his mind.,マズイわ 何かあれば 彼は我を忘れる
我 を 忘れる,♪ Forgetting who we are ♪,"""我を忘れて"""
我 を 忘れる,I got a little carried away.,我を忘れて
我 を 忘れる,"Yeah, Christmas, when people go off the deep end.",そうだ クリスマスだからな 皆が我を忘れる
我 を 忘れる,"Whoever did this got angry, grabbed the first thing they could find and attacked.",ああ　怒りで我を忘れて その辺の物をつかんで 殴ったんだろう
我 を 忘れる,Take it away from me.,我を忘れそうなんだ
我 を 忘れる,"You lost your shit, man.",お前は 我を忘れ
所 を える,I said we didn't have to fight for another place.,別の場所を得るのに 争う必要はないはず
所 を える,And the only way it can survive and thrive... is for each of you to claim your rightful place.,社会が生き残り 繁栄する唯一の方法は 各々が正しい所属場所を 得ることいあるのです
所帯 を 持つ,- It was time to start our families.,- 所帯を持つ時期なので
所帯 を 持つ,- You start your families by killing two innocent victims?,所帯を持つのに 餌食が必要なのか？
所帯 を 持つ,This is not the type of establishment for a respectable woman.,こんな立派な女性は 所帯を持つがらじゃない
手 が ない,Nothing but dead ends.,手が無いぞ
手 が ない,No one claimed the body?,誰も引き取り手がないの？
手 が ない,That is no longer a viable option.,もはや 打つ手がなくなってる
手 が ない,You came back from a place there's no way back from.,尽くす手がないのに よみがえって来た
手 が ない,I didn't do anything.,"""こちらビル・マークス もう打つ手がない"""
手 が ない,"Unless someone has a better idea, I don't see we have a choice.",もう打つ手が無い 他にマシな案が無ければ
手 が ない,Listen There is no other way.,他に手がないんだ
手 が ない,It wasn't your fault that they didn't applaud.,拍手が無かったのはアナタのせいでは
手 が ない,"If somebody finds out that another one's been compromised and we don't know how, we're done.",強盗に破られても 我々に打つ手が無いと知れたら 我々は　おしまいだ
手 が ない,"I don't think I'm going out on a limb here but, hey, he's not gonna like prison.",手がないわけじゃない 彼を出してやる
手 が ない,"I'm all out of moves, Finch.",もう打つ手がない
手 が ない,"If it's traveling in the sewer, then we have nothing.",もし下水道の中を移動してるのなら 手がないな
手 が ない,"We're out of options, Mako.",もう手がない！
手 が ない,I really don't have any other choice.,もう他に手が無いんだ
手 が ない,We've got to split them up or else.,バラにして一匹ずつたたむきゃ 手がないが
手 が ない,The body was missing a hand.,遺体には手が無い
手 が ない,I don't have the pull. We need an arrest.,もう手が無い 残された道は　逮捕することだけだ
手 が ない,That's a chance we're gonna have to take.,これしか手がない
手 が ない,- When they have no choice. - You have a choice.,彼らに手が無くても 君には有る
手 が ない,Roy: One of the guys was missing a hand.,ソイツらの1人は 手がなかった
手 が ない,"Otherwise, we're back to the drone people.",でないと　私たち　また 無人機マニアを捜査するしか手がないわ
手 が ない,"We've been trying to get to the gold in the safe, now the safe is coming to us.",今までは侵入するしか手がなかったが ―― 今度は金庫が来てくれる
手 が ない,"There was no other option, Jesse.",他に手が無かったんだ、ジェシー
手 が ない,Remy wouldn't arrange a meeting.,手がなくて
手 が ない,"Well, if no one claims him, he'll be buried in a potter's field.",引き取り手が無ければ 共同墓地に
手 が ない,Or is it Patricia who's deciding things?,それともパトリシア？ 決め手がないわ
手 が ない,There's no postage on it. It was hand-delivered.,切手がないから直接だ
手 が ない,"Only difference is, most of them don't have a support group to help them cope with what they saw.",違っていることと言えば ほとんどの人が自分の見た未来と どう向き合えばいいか 相談できる相手がないということだ
手 が ない,Why aren't they applauding? They're not applauding.,なぜ拍手が無い
手 が ない,That's the only way that we can keep you safe.,お前の安全を守るには それしか手が無いんだ
手 が ない,"I had no option, Saul.",他に手が無かった
手 が ない,- It's gonna be hard to find Someone else to listen to your winning speeches.,難問だな 話し相手が無くなるからか？
手 が ない,"He said it was the only way, and I believed him.",奴が他に手が無いと 俺も信用した
手 が ない,Arsenal running dry. Adjust strategy.,打つ手がない　作戦変更だ
手 が ない,Not without no hands to cover them.,覆う為の手が無いからね
手 が ない,"It wasn't easy, but I didn't have a choice. Yeah. Well, that's usually how it goes.",容易ではないが 他に手が無かった 通常はそういうものさ
手 が ない,We don't have another choice.,他に手がない
手 が 付く,I'll have my own assistant. Can you believe that?,助手が付くの 信じられる？
手 が 付く,The most darling young couple just made an offer on your house.,あなたの家に買い手が付きそうなんです お若い夫婦らしいんですけど
手 が 付ける られる ない,"By the time he had claimed his 36th life, however, my addiction was out of control.",だが　彼が３６人目を殺した頃までに 僕の中毒は　手が付けられなくなって
手 が 付ける られる ない,He's a greater danger to himself than you know.,君の想像以上に 奴には 手が付けられない面がある
手 が 入る,Before film makers figured out all the tricks.,まだ編集の手が入る前のものだ
手 が 入る,We had no choice but to cut Bradshaw loose.,内部調査室の手が入った 俺たちは　奴を釈放するしかなかった
手 が 入る,Cops closed it.,警察の手が入った
手 が 出る ない,I don't think I can afford a place in Brooklyn.,ブルックリンの物件には 手が出ない
手 が 切れる,It is absurd to measure sobriety in units of time.,麻薬と手が切れたかどうかを 時間の単位で計るのは　馬鹿げてる
手 が 回る,He probably just hasn't gotten around to it yet.,きっと忙しくて手が回らな かったんでしょう
手 が 回る,"So, John, your past finally caught up with you. Whatever the circumstances, it's lovely to see you again. Relax.",やっと2人きりになったわ 仕事の時間よ それで、ジョン、ついに 昔の事に手が回ったというわけだ
手 が 回る,WHEN I HAVE MY HANDS AROUND YOUR THROAT.,さもないと　あなたの喉元に手が回る
"手 が 回る ない,手 が 回る",I was on the campaign and I wasn't there for him.,選挙で手が回らなかった
"手 が 回る ない,手 が 回る",I just haven't gotten around to cleaning that up.,片付けるのに手が回らなくて
"手 が 回る ない,手 が 回る","They could've done a better job with the horizon, though.",地平線には手が回らなかったようだけど could have done ～したかもしれないのに（実際はしなかった） 警備は大変そうね
"手 が 回る ない,手 が 回る",I just haven't gotten around to it.,だが手が回らないんだ
"手 が 回る ない,手 が 回る",Keep him occupied while we focus on the task at hand...,我々の手が回らない間 彼等の手を塞ぐのです
"手 が 回る ない,手 が 回る",I'm sure they haven't got around to it yet.,其処まで 手が回らなかったのよ
"手 が 回る ない,手 が 回る",I haven't gotten around to mine yet.,手が回らなかったので
"手 が 回る ない,手 が 回る",I can't do everything myself.,私１人じゃ 手が回らないのに
手 が 塞がる,Sounds like you got your hands full here.,手が塞がってるようだな
手 が 届く,Out of reach of my arms,Out of reach of my arms もう手が届かない
手 が 届く,And he's beyond your reach.,あなたの手が 届かない場所よ
手 が 届く,That we can actually reach out and grab if we are good enough.,実力さえあれば　そこに 手が届くのよ
手 が 届く,"Yet, she's completely out of reach.",だが彼女には手が届かないんだ
手 が 届く,"Uh, first you make a hole at the top, so you can reach in and scoop all the guts out.",あー　まず　上に穴を開けて 手が届く所まで中身をかき出す
手 が 届く,"Because once he's done, he's gone.",事が済めば 手が届かなくなる
手 が 届く,You can reach your weight-loss goals.,あなたの目標体重に 手が届くのです
手 が 届く,Allison! I can't reach!,手が届かない！
手 が 届く,He's completely unreachable. Which makes this one big clusterfuck.,まったく手が届かない それが騒ぎを大きくしてる
手 が 届く,"I would have caught him, it was only a matter of time,",もう一歩で 手が届くはずだった
手 が 届く,"If you just listen to me, the Oslo International's within your reach",私の言う通りにすれば オスロー国際くらいなら 手が届くの
手 が 届く,As far away from the world as I could get you.,世界の果てだ 俺の手が届く程度の―
手 が 届く,Bring out the feminine touch.,- 俺も 女の手が 届くようになったな
手 が 届く,"Like a reward waiting for you, just within arm's reach.",褒美が待っている すぐ手が届きそうな所に
手 が 届く,"I mean, you can talk to him once he's been processed. Once you take him back, he's gonna go so high up the food chain I'll never get to him.",本部に着けば手が届かなくなる
手 が 届く,"Come on, Tiana. You're almost there.",心を決めろ　ティアナ　もう少しで手が届く
手 が 届く,"He is elevating himself to another plane, one lesser men like ourselves can only strive to reach.",彼は　別の段階へと自分のステージを高めている 私たちのような数少ない者だけが 懸命な努力をしてやっと手が届く場所だ
手 が 届く,I couldn't reach it till you got close enough to cut me.,それに手が届かなかったわ 私を切れるぐらい近づくまで
手 が 届く,"The rope at the front of the boat, can you reach it?",ボートの前のロープに手が届く?
手 が 届く,- Way out of reach.,- 手が届かない
手 が 届く,When the one thing you want ls the only thing out of your reach,望む１つのものが 唯一のもので 手が届かない時
手 が 届く,You're appearance here has made me realize that the thing I've always wanted is finally within my grasp.,あなたの出現によって 私は希望通りの事が出来る事になり ようやく手が届きました
手 が 届く,Come on. It's hard for me to reach.,手が届かないの
手 が 届く,"The GPS on his phone and car have gone quiet, and I can't reach anyone on his security team.","彼の電話のGPS 車は静かになりましたが , 私は誰にも手が届かない 彼のセキュリティチームに"
手 が 届く,As what's out of reach?,何で手が届かない？
手 が 届く,"Somewhere far away, out of the reach of your help, out of the reach of anyone's help...",あんた達には手が届かない 誰も助けに行けない場所だ
手 が 届く,It is... beyond your reach.,それは··· あなたの手が届かない所
手 が 届く,It taught me never to care. Never to invest.,手が届かなく なったとしたら・・
手 が 届く,Just 90 meters from the surface. That's reachable..,海面から９０ｍの 手が届く深さだ
手 が 届く,Could you just give me a hand with this zipper? I always have such a hard time --,ファスナーお願い 手が届かなくて...
手 が 掛かる,They'll be coming after us.,追手が掛かる
手 が 掛かる,"He's so high-maintenance. Hey, lover.",もう 手が掛かるわね ハイ ラヴァー
手 が 掛かる,It took five years and a thousand men to build her temple.,彼女の像を建てるために 5年と1000人の人手が掛かったわ
手 が 掛かる,"The money that leads to extortion, kidnapping, and drugs.",そのお金は強奪の手が掛かりだ 誘拐　麻薬
手 が 早い,But you're a guy who shoots first and thinks afterward.,お前は 頭の回転より手が早い
手 が 早い,Watch where he puts his hands.,女に手が早いから用心を
手 が 早い,You didn't waste any time.,手が早いわね
手 が 焼ける,"Felt a burning sensation on my hands, put my hands up to my face.",手が焼けるようで、手を顔に当てた
手 が 焼ける,Our job just got harder.,思ったより手が焼けるな
手 が 焼ける,-This is so stupid.,- 手が焼けるな
手 が 込む,Care to elaborate?,手が込んでますね？
手 が 込む,"Uh, my plan is a little more elaborate, but it's much more entertaining.",僕の計画は　もうちょっと手が込んでるけど もっとずっと楽しいよ
手 が 込む,"Now, they hold an event once a year... that is the most elaborate, beautiful and rich affair...",彼らは年に一度イベントを開く ... それは、最も手が込んでいて 美しくて豊かな事 ...
手 が 込む,And it just got complicated.,手が込んでいる
手 が 込む,Nice graphics.,すごい手が込んでますね
手 が 長い,"He came up to me and I said, ""Well, you have to extend your hand...""","彼が近づいてきて言ったの ""もう少し手が長くならないかって..."""
手 が 離せる ない,"Uhm, is this a good time to talk, I mean are you busy?",＞ - 今　話せる？ 手が離せない？
手 が 離せる ない,"We've got bigger problems, here. Have Dr. Graham take a look.",今、手が離せない グレアム博士に言え
手 が 離せる ない,Now's not a good time.,今 手が離せない
手 が 離せる ない,I wonder if this is what being tied up is all about?,"忙しくて手が離せない みたい？ """
手 が 離せる ない,I can't let go of my side. See if you can reach my side.,こっちは手が離せない、そっちから届くか？
手 が 離せる ない,We're a bit busy now!,手が離せない
手 が 離せる ない,The Captain is indisposed at the moment. I imagine you have your hands full up there.,船長は今手が離せない状態です そちらには十分人手があると思ってますが
手 が 離せる ない,He can't talk right now. He's driving really fast.,今 手が離せないの すごいスピードで運転してるから...
手 が 離せる ない,"No, he can't talk right now. He's a little incapacitated.",いや　彼は今話せない 彼は手が離せない
手 が 離せる ない,"Now, no, no. Listen, daddy's really busy right now, okay?",パパ今仕事で手が離せないんだ
手 が 離せる ない,"We're a bit, uh, indisposed at the moment, Ralph.",ラルフさん、今はちょっと手が離せない。
手 が 離せる ない,"Uh, I-I got to call you back.",「いま手が離せない」 待って
手 が 離せる ない,"tied up, right now.",今 手が離せないの
手 が 離せる ない,"She's at the lab, holding things together.",彼女は研究所だ 手が離せなくて
手 が 離せる ない,Can you deal with that? I'm doing something important. OK?,頼むよ　今は手が離せないんだ
手 が 離せる ない,- I'm kind of busy.,いま手が離せなくて
手 が 離せる ない,Unless you're in the middle of something.,何か手が離せないことでも？
手 が 離せる ない,"- Harry, wait. I need to talk to you. - I'm a bit preoccupied at the moment, Luna.",ハリー待って　話があるの ―ごめん 手が離せないだ！
手 が 離せる ない,I'm in the middle of something.,手が離せないだ
手 が 離せる ない,"Hey, Walt. I'm kind of in the middle of something now.",今ちょっと 手が離せないんだ
手 が 離せる ない,I'm sure he's probably busy doing something right now.,彼はいま手が離せないんでしょう
手 が 離せる ない,- A little busy back here. Okay?,- ちょっと手が離せないんだ！
手 が 離せる ない,We're in the middle of something.,今 手が離せないんだ
手 が 離せる ない,Tell him I'm unavailable. Thanks.,手が離せないって言って
手 が 離せる ない,"Yeah, so I just got a bit tied up at work, you know?",ああ 手が離せなかったんだ
手 が 離せる ない,We've got a case and Lisbon's busy.,事件だ　リズボンが手が離せないので
手 が 離せる ない,"Looks like you've got your hands full, Harold.",忙しくて手が離せないようね　ハロルド
手 が 離せる ない,"Well, I'm kind of in the middle of something right now, so can I come over later?","""手が離せない状態なので"" ""後に出来ないか？"
手 が 離せる ない,"Sorry we can't get to the phone, but we're probably doing something much more important.",電話にでられません 手が離せないんでしょう
手 が 離せる ない,"Um, I've got my hands full over here.",ちょっと手が離せない
手 が 離せる ない,"Well, Simon's stuck downstairs, so he told me to come entertain you for a little while.",サイモンは今 手が離せなくてね 君の相手をするように 言われたんだ
手 が 離せる ない,I can't get away right now.,今は手が離せない
手 に する,Promise me you won't.,相手にしないと約束しろ
手 に する,"Yeah, I sign on the dotted line, and, well, my people, they get a ticket upstairs.",あぁ　私が点線の上にサインすれば 私の仲間が階段への 切符を手にする
手 に する,"It could be straight out of a John le Carre novel. I mean, when you read what he did, yes, he got the material.",彼の行動を読むと 情報を手にして
手 に する,Can you take over the server and putting the power of the new president?,システムを手にして 新総裁を
手 に する,Her sister was having none of it.,でも次女は　相手にしなかった
手 に する,"When you travel, you pick up things...",旅をしていると 色々手にする
手 に する,You'll find temper tantrums won't help you at Aurora House!,癇癪持ちは 相手にしないの
手 に する,it looked right at me.,我々がこれをすぐにペンタゴンに持ち 帰ったら、何を相手にしているのか分かるよ。
手 に する,"Yeah, you're standing on a beach, we're facing a Tsunami but you've only got a bucket to change it.",海岸の対岸に いると言うなら 津波に巻き込まれる筈だが だが手にしてるのは バケツひとつだ
手 に する,We have to take control of the strait to intercept any aid going to Konstantiniyyah before and during the siege.,この段階、そして包囲中の コンスタンチノープルへの援助を防ぐために 海峡の制御権を 一時でも早く手にしなければならない.
手 に する,"Once I own them, these men...",一度あの者達を手にすれば彼らは...
手 に する,"Patience, my blue friend. You'll have your winnings before the suns set.",落ち着け 青い友 日暮れには賞金を手にしている
手 に する,There's no need with these people.,相手にする価値はない
手 に する,"You know, two junkies with a duffel bag full of cash.",二人のジャンキーが 大金を手にしたんだ
手 に する,I'll stay with Drogo until he fulfills his end of the bargain and I have my crown.,ドログがやり遂げるまで 彼と共に居る 彼と別れる時は 王冠を手にした時だ
手 に する,"They're just trying to fuck with you. I mean, play with you.",相手にしない方がいいわ ふざけてるだけ
手 に する,"We prefer our enemies armed with an axe, not a child.",俺たちは武装した敵を好む 子供は相手にしない
手 に する,He is in control. Cross:,彼が手にしている銃
手 に する,The key code.,を手にしてる
手 に する,Will he be in humour to consider young ladies who are slighted by other men?,男に相手にされない私を 彼が救う?
手 に する,"It was myself and a thousand rounds of ammo, in a bird's nest against three hundred enemy soldiers.",連合軍がウジャウジャ取り囲んだ 鳥の巣に僕一人で... ...300人の敵を相手にしたんだ。
手 に する,Buying into the american dream.,アメリカンドリームを手にしたんだ
手 に する,"Listen, Stan, I know what you're doing. But if you drag Max into your game, he will not lose.",マックスは　相手にしない
手 に する,"Together, they make one the master of death.",この３つを手にすれば 死を制する者になれる
手 に する,"""And he took up another shaft and fitted it to the string.""",他の矢を手にして構えると
手 に する,"You know, I think this kinda qualifies me as having a certain amount of... experience, dealing with difficult women.",気難しい女性を相手にした 経験があるから 少しは分があると思う
手 に する,"Remember when we got that issue, how we felt like celebrities?","""その雑誌を手にして 記事の署名を見たとき"""
手 に する,"If you know Marcel has Elijah, why don't you just get him back yourself?",マルセルがイライジャを 手にしてるって分かってるなら なぜ自分で 取り戻しにいかないの？
手 に する,I've dealt with the High Command.,最高司令部を相手にしている
手 に する,"He's a vicious little drug lord thug,",いつもなら 相手にしないし
手 に する,"- Leave it, Charlie. Leave it.",- 相手にするな
手 に する,I gonna know fame like you never even dreamed of.,そして　私は あなたを遥かに凌ぐ―― 名声を手にするの
手 に する,He'll only have to face one.,一人だけ相手にすればいい
手 に する,"""the thickness of that varnish relative to that globe","""君が手にする地球と塗装の厚さの 相対的比較は"
手 に する,"Struwwelpeter, the book that you had in your hand.",さっき、手にしていた 本の事です
手 に する,"Bingley, I'm in no humour to consider young ladies who are slighted by other men.",男に相手にされない娘を 救う気はないね
手 に する,You want to sit here and hold off a SS battalion...,- ＳＳの軍勢を相手にしようってか？
手 に する,"When the crown and its power are mine,",私が王冠のパワーを 手にしたら...
手 に する,"our bases worldwide are, as of now, at defcon delta, our highest readiness level.",高性能の武器をもつ、これまで我々が 出くわしたことがないものを相手にしている。
手 に する,I am not going to press until I have that ledger in my hands.,台帳を手にするまでは 焦るつもりはない
手 に する,She has nothing of her father in her.,父親を相手にせん
手 に する,"We just need to get our stuff, you hear?",ただ　その手にしてるもの・・・
手 に する,"Theo, give her a hand with that.",テオ、与える 彼女はそれを手にした。
手 に する,That's not easy to pull off without making some enemies.,敵を作らずに成果を手にするのは 容易なことじゃないでしょう
手 に する,"Order now: you get the camera, you get the printer, 4X optical zoom.",カメラを手にしたら、プリンターも、４倍光学ズームの
手 に する,I know when it's in my hand.,手にしてすぐ偽物だと
手 に する,"When I shouted ""not guilty,"" you didn't listen to me!",俺がのど枯らして無罪だって言ってたのに 誰も相手にしてくれなかったじゃないか？ 淋しかったんだぞ
手 に する,"If I don't return, at least you won't have to deal with the King in the North anymore.",私が帰れなければ少なくとも 北の王を相手にする必要がなくなる
手 に する,"He's got a gun, he went for the gun and tried to... What?","""銃を、銃を手にして..."" ""どうした？"""
手 に する,"- Well, he won't be your assistant.",- じゃあ助手にするな
手 に する,The magic helmet will serve him for glorious deeds!,隠れ頭巾を手にしたら 素晴らしい行いの役に立つ
手 に する,"There's only one chief officer of Levitt Holdings-- Suzanne Levitt. Oh, and with Magnuson gone, she gets to keep all of his money.",リーベットの役員 スザンネ・リーベット アルバートが死んで 大金を手にする
手 に する,"""And he took up another shaft... "" Are you okay, honey?",他の矢を手にし... ケビン 大丈夫？
手 に する,But they got no time for Ol' Dirty Bastard here.,相手にされなかった
手 に する,You brought a crossbow. That gave me hope.,"""クロスボウを手にして来たので 望みをつなごう"""
手 に する,And he's got the hammer.,ハンマーを手にしていた。
手 に する,The stone in your hand. What is it?,手にしてる石は何？
手 に する,"You're doing this because you're terrified, like the rest of us, that you don't matter.",無視されるのが怖いから 舞台をやってる でも 相手にされてない
手 に する,- To take the castle.,- 城を手にするためだ
手 に する,"The guy was here, he went for his gun.",やつが銃を手にした
手 に する,Finally the big money shows up and what does he do? He walks out.,大金を手にしたら もう辞めると言い出した
手 に する,They won the huge hoard for themselves and with it the ring.,物凄い宝を手にした彼らは 一緒に指環も我が物にした
手 に する,Either I will conquer Konstantiniyyah or Konstantiniyyah will conquer me.,私がコンスタンチノープルを手にするか、 コンスタンチノープルが私を捉えるか、どちらかだ
手 に する,Because he wouldn't take Brick's bait? About time.,彼が相手にしてくれないの？
手 に する,"He's gonna get the jewels, and he's gonna kill Briggs.",商品を手にしたら ブリッグスを殺す
手 に する,- Everyone ignored them five years ago... - Pastor Nick.,75)}五年前は 誰も相手にしてなかったのに
手 に する,But where will you go? Who else needs you?,お前の行く先は舞いよ 誰も相手にしてくれない
手 に する,"Although I can already tell that you are a breath of fresh air for the jugheads I deal with at the bar every night, ugh.",だけど毎晩バーで バカを相手にしてるから 新鮮だわ
手 に する,"She's not coming back, Simon. Once she gets it, she's gone!",彼女は戻らんぞ 絵を手にして消える！
手 に する,No man gives me a crown. I will take my crown.,私は自らの手で王位を手にする 誰の助けもいらん
手 に する,"One local farmer will raise the biggest, most beautiful and special one.",勝利を手にするのは 最も大きく美しい豚を 育てた農家
手 に する,But he is coming all the way. So who am I getting within there?,それで 誰を相手にする？
手 に する,"I don't really give a shit. That doesn't make you TBE, The Best Ever.",大金を手にしても 最高だとは限らない
手 に する,"Lori, grab our things.",相手にするな
手 に する,Our lord took them. Did you see?,主が魂を手にしたのを見たか？
手 に する,So whoever wielded the staff got superhuman strength?,それで、スタッフ（杖）を手にした者は 誰でも超人的な強さを得たんですか？
手 に する,For a crown that shant be had,手にすることのない王冠のため
手 に する,It shall gladden no happy man,指環を手にして喜ぶ事はなく
手 に する,To buy into the american dream.,アメリカンドリームを手にするために
手 に する,"Why did I take it, exactly?",何故か手にした
手 に する,Aren't you a little young to be honing in on me?,俺を相手にするには 若過ぎるんじゃないか？
手 に する,"On their hands, it's... it's subtle.",手にしてた 邪悪な感じのだ
手 に する,Daniel Barr asked Satima to acquire the Slaughterer's Chalice for you.,"ダニエルはサティマに連絡して ""虐殺の聖杯""を手にした"
手 に する,"Well, he obviously had a cut of whatever money that they stood to make.",なぜ？ 彼は当然　彼らが手にするだろう金の 分け前を要求した
手 に する,"If I was gonna sell you the Turk, you'd have had it by now.","もしこっちに売る気があるんだったら, 今ごろは手にしてるはずだけどね."
手 に する,"Don't listen to him, he's already drunk.",酔っ払いを相手にするな
手 に する,"Suddenly come into a small fortune by his standards, I imagine.",思いもかけない 大金を手にしたのでは
手 に する,I didn't think it was such a nice thing to put the Russian mob on one of my clients.,俺は　ロシアンマフィアを相手にするのは マズイと思ったから
手 に する,"And the helmet that Loge holds, now kindly give back to me",ローゲが手にしている 兜を返してくれ
手 に する,I will not throw away a ticket to the place of our dreams.,夢を手にする片道きっぷ... 俺は絶対に離さないぞっ！
手 に する,I don't know how I got the knife.,どうやってナイフを手にしたかわからない
手 に する,Starbuck's gonna take on all eight.,スターバック 8機全てを相手にする気か
手 に する,You enjoy the reversal.,そして棄却を手にする
手 に する,You're turning me into one.,君が相手にしてくれないからだ
手 に する,"No space in the papers, no pictures, no nothin'.",新聞も相手にしちゃくれん
手 に する,"I mean, I'm not sure there's anybody, no matter how gifted you are, uh, who could oppose all of the offices and all of the bright people...",どれほどの天才であっても あれほど沢山の組織、有能な人材 たとえ無能であったとしても 山ほどの機材と性能を手にして
手 に する,Winner of the Medal of Honor for his gallantry on the hallowed ground of Gettysburg.,ゲディスバーグの戦いでは... 栄えある名誉勲章を手にした勇者
手 に する,Once it takes hold of us it never lets go.,一度わしらを 手にしたら... 二度と離さないね
手 に する,It evaporates the moment we hand you your badge and gun.,君たちがバッジと銃を手にした途端 見方が変わってしまう
手 に する,"You're out, free on your own recognizance.",出てこれた。 誓約書を手にして、歩いてな
