source,references,hypothesis,contains_idioms,trans_error,human_error,ambiguous,error_type
’ कंगना रनौत इन दिनों अपनी रिलीज होने वाली फिल्म ‘रंगून’ के प्रमोशन में जी जान से जुटी हैं।,Kangana Ranaut is currently busy promoting her film Panga.,These days Kangana Ranaut is busy promoting her upcoming film &#39;Rangoon&#39;.,जी जान से,,,,
"वर्ष के अंत तक, शैडी रिकॉर्ड से जुड़े अतिरिक्त संगीतकारों, जिनमे द अलकेमिस्ट, बिशप लेमोन्ट, काशिस और ओबी ट्राइस शामिल थे, ने विभिन्न मौकों पर पुष्टि की कि रैपर नई एल्बम पर जी जान से जुटा हुआ था।","By the end of the year, additional musicians associated with Shady Records including The Alchemist, Bishop Lamont, Cashis and Obie Trice had confirmed on different occasions that the rapper was effectively working on a new album.","By the end of the year, additional musicians from Shady Records, including The Alchemist, Bishop Lemont, Kassis and Obie Trice, confirmed on various occasions that the rapper was working on the new album.",जी जान से,,,,
सारा अली खान और कार्तिक आर्यन भी फिल्म का जी जान से प्रमोशन करने में जुटे हैं.,Kartik Aaryan and Sara Ali Khan are also using their social media to promote the film.,Sara Ali Khan and Karthik Aryan are also busy promoting the film wholeheartedly.,जी जान से,,,,
"ब्रिटेन, फ्रांस तथा डेनमार्क की तीन अलग-अलग ईस्ट इंडिया कंपनियां अधिक से अधिक देशों में अधिपत्य जमाने की जी जान से कोशिश कर रही थीं और इस बात की होड़-सी लग गई थी कि पहले कौन पहुंचता है.","The three East India Companies of England, France and Denmark were frantically trying to grab as many countries as possible and there was fierce competition to reach early.","Three different East India companies of Britain, France and Denmark were trying their best to dominate as many countries as possible and there was a competition as to who would reach first.",जी जान से,,,,
"कहा जाता है कि खान की पार्टी पीएमएल (एन), जिसने आखिरी चुनाव जीता था, को हराने के लिए जी जान से लड़ रही है।","Khans party is said to be fighting tooth and nail to defeat the PML(N), which won the last election.","Khan&#39;s party is said to be fighting hard to defeat the PML(N), which won the last election.",जी जान से,,,,
‘जोधा-अकबर’ और ‘खेलें हम जी जान से’ जैसे कई ऐतिहासिक विषयों पर फिल्म बना चुके आशुतोष गोवारिकर,Ashutosh Gowariker has directed yet another historical films after directing hits like Lagaan and Jodhaa Akbar.,"Ashutosh Gowariker, who has made films on many historical subjects like &#39;Jodha-Akbar&#39; and &#39;Khelein Hum Ji Jaan Se&#39;",जी जान से,,,,
"मुख्यमंत्री योगी आदित्यनाथ, बीजेपी प्रदेश अध्यक्ष डॉ महेंद्र नाथ पाण्डेय सहित तमाम कैबिनेट मंत्री और दिग्गज नेता इस नगर निकाय चुनाव में जी जान से लगे हुए हैं.",Chief Minister Yogi Adityanath and state BJP chief Mahendra Nath Pandey too attended the meeting.,"All the cabinet ministers and veteran leaders including Chief Minister Yogi Adityanath, BJP state president Dr. Mahendra Nath Pandey are busy in this civic election.",जी जान से,,,,
इन दिनों जाह्नवी कपूर और ईशान खट्टर अपनी आने वाली फिल्म धड़क के प्रमोशन में जी जान से लगे हुए हैं।,Janhvi Kapoor and Ishaan Khatter are currently busy promoting their upcoming film Dhadak.,These days Jhanvi Kapoor and Ishaan Khatter are busy promoting their upcoming film Dhadak.,जी जान से,,,,
नीतीश कुमार बिल का समर्थन कर रहे हैं जब कि शरद यादव जी जान से विरोध.,"Within the JD(U), Nitish Kumar supports the Bill while Sharad Yadav opposes it.",Nitish Kumar is supporting the bill while Sharad Yadav ji is opposing it.,जी जान से,,,,
"उन्होंने ट्वीट किया था, जाधव मामले में मैं जी जान से अंतर्राष्ट्रीय न्यायालय के फैसले का स्वागत करती हूं।","""Swaraj had tweeted, """"I wholeheartedly welcome the verdict of International Court of Justice in the case of Kulbhushan Jadhav.""","She tweeted, &quot;I wholeheartedly welcome the decision of the International Court of Justice in the Jadhav case.",जी जान से,,,,
उत्तर प्रदेश के चुनावों में मुसलमानों का वोट हासिल करने में कांग्रेस और समाजवादी पार्टी जी जान से जुटी है.,There is a scramble for Muslim votes in Uttar Pradesh between Congress and Samajwadi Party.,The Congress and the Samajwadi Party are working hard to get the votes of Muslims in the Uttar Pradesh elections.,जी जान से,,,,
' कंगना रनौत इन दिनों अपनी रिलीज होने वाली फिल्म 'रंगून' के प्रमोशन में जी जान से जुटी हैं।,Kangana Ranaut is currently busy promoting her film Panga.,These days Kangana Ranaut is busy promoting her upcoming film &#39;Rangoon&#39;.,जी जान से,,,,
शरद यादव को RJD में लाने के लिए जी जान से जुटे लालू प्रसाद,Lalu Prasad Yadav re-elected as RJD Chief,Lalu Prasad working hard to bring Sharad Yadav to RJD,जी जान से,,,,
पुलिस बाकी आरोपियों की तलाश में जी जान से जुटी है।,Police are on the hunt for other accused.,The police is trying hard to find the rest of the accused.,जी जान से,,,,
"आइये हम अपने १९९३ के वार्षिक पाठ के इन शब्दों को अपना बनाएं, जैसे - जैसे हम राज्य हितों के समर्थन में और हमारे एकाकी परमेश्‍वर, सर्वसत्ताधारी प्रभु यहोवा, की अक्षय भलाई के मूल्यांकन में जी जान से काम करें ।","Let us make those words of our 1993 yeartext our very own as we work wholeheartedly in support of the Kingdom interests and in appreciation of the inexhaustible goodness of our one God, the Sovereign Lord Jehovah.","Let us make these words our own from our 1993 annual lesson, as we work diligently in support of Kingdom interests and in appreciating the inexhaustible goodness of our only God, the Sovereign Lord Jehovah.",जी जान से,,,,
खेलें हम जी जान से आशुतोष गोवारिकर के निर्देशन में बनी एक हिंदी फिल्म है जिसमें अभिषेक बच्चन और दीपिका पादुकोण मुख्य भूमिका निभाते हैं।,It was directed by Ashutosh Gowarikar starring Abhishek Bachchan and supported by Deepika Padukone.,Kheleon Hum Ji Jaan Se is a Hindi film directed by Ashutosh Gowariker starring Abhishek Bachchan and Deepika Padukone in lead roles.,जी जान से,,,,
सभी विद्यार्थी जी जान से जुटे हुए थे।,All students were enthusiastic.,All the students were busy with their lives.,जी जान से,,,,
"पश्चिम बंगाल के पुस्तकालय सेवा मंत्री ने आगे कहा, ‘हम लोग हिंसक प्रदर्शनों में यकीन नहीं करते हैं, लेकिन निश्चित रूप से हम लोग सीएए और राष्ट्रीय नागरिक पंजी (एनआरसी) का जी जान से विरोध करेंगे.","We dont believe in violent protests, but we will certainly oppose CAA and the National Register of Citizens ( NRC ) tooth and nail, he said.","West Bengal&#39;s Library Services Minister further said, &#39;We do not believe in violent demonstrations, but certainly we will oppose CAA and National Register of Citizens (NRC) wholeheartedly.",जी जान से,,,,
अभिनेता शाहिद कपूर अपनी आने वाली फिल्म ‘पद्मावती’ के लिए पूरे जी जान से जुटे हैं।,Shahid Kapoor is all geared up for his upcoming film.,Actor Shahid Kapoor is working hard for his upcoming film &#39;Padmavati&#39;.,जी जान से,,,,
कार्यकर्ताओं ने भी जी जान से मेहनत की है।,The workers have also made sincere efforts.,The workers have also worked hard.,जी जान से,,,,
कांग्रेस बीजेपी के अलावा अन्य क्षेत्रीय पार्टियां भी चुनावी रण जीतने के लिए जी जान से जुटी हैं.,"Besides the BJP and Congress, the other parties in the fray also held election meetings.","Apart from Congress BJP, other regional parties are also working hard to win the election battle.",जी जान से,,,,
सारी व्यवस्था ऐसे चरमरा गई है बुराईयां इतनी प्रवेश कर चुकी है अगर कोई ढीला ढाला इंसान होता तो शायद उसको देखते ही डर जाता लेकिन हम जरा अलग मिट्टी के बने हुए है चुनोतियो को चुनने की भी आदत है और चुनोतियो को चुनौती देने की भी आदत है और चुनोतियो को स्वीकार करते हुए रास्ते खोजते हुए मंजिल की ओर देश को ले जाने के लिए जी जान से जुटने का माजा भी रखते है अभी नितिन जी वर्णन कर रहे थे चंबल के उस ब्रिज का 2006 से 2017 तक11 साल और बजट कितना 300 करोड़ से भी कम।सरकार में फर्क क्या होता है?,"All the systems were left in such a broken shape, so many evils have penetrated them that if it was a faint hearted person then he would have lost his nerve but we are made of a different kind of material, we have a habit of picking up the challenges and we have a habit of challenging the challenges and we are capable of completely dedicating ourselves to take the country to its destination by accepting those challenges. As Nitin Ji was just talking about that bridge on Chambal.","The whole system is broken like this, the evils have entered so much that if there was a loose person, maybe he would have been scared on seeing him, but we are made of a different soil, there is a habit of choosing the challenges and there is also a habit of challenging the challenges. And while accepting the challenges and finding ways to take the country towards the destination, Nitin ji was now describing the 11 years of that bridge of Chambal from 2006 to 2017 and the budget of how much 300 crores. Even less. What is the difference in government?",जी जान से,,,,
इससे पहले यूपी के रायबरेली की सदर सीट से कांग्रेस विधायक अदिति सिंह के साथ पिछले दिनों राहुल गांधी की तस्वीरों को सोशल मीडिया पर वायरल किया जा रहा था। कहा गया था कि राहुल और अदिति जल्द शादी कर सकते हैं। बाद में अदिति ने सफाई दी और इसे कर्नाटक चुनाव का प्रोपेगेंडा बताया। उनका कहना था कि राहुल की उनसे शादी की अफवाह फैलाकर कर्नाटक चुनाव में जी जान से जुटे कांग्रेसियों को तोडऩे की साजिश रची जा रही है।,"Ahead of Karnataka Assembly polls, a few pictures of Congress MLA Aditi Singh with Rahul Gandhi were doing rounds in the social media claiming that their marriage will be solemnised soon.","Earlier, pictures of Rahul Gandhi with Aditi Singh, Congress MLA from Sadar seat of Rae Bareli in UP were being viral on social media. It was said that Rahul and Aditi can get married soon. Later Aditi clarified and called it propaganda of Karnataka elections. He said that by spreading rumors of Rahul&#39;s marriage to her, a conspiracy is being hatched to break the Congressmen who are working hard in the Karnataka elections.",जी जान से,,,,
हमारे सैनिक सीमा पर जी जान से डटे हैं।,Our soldiers are posted on borders.,Our soldiers are fighting with their lives on the border.,जी जान से,,,,
"इस फिल्म में ह्रितिक और ऐश्वर्या राय ने टाइटल रोल्स निभाए। ‘खेलें हम जी जान से’ के ज़रिये आशुतोष ने एक बार फिर ब्रिटिश काल की सैर की। फिल्म में अभिषेक बच्चन और दीपिका पादुकोणे ने लीड रोल्स निभाए। पर ‘मोहनजो-दड़ो’ के साथ आशू इतिहास में इतना पीछे चले गए हैं, जितना कोई फिल्ममेकर नहीं गया। इसीलिए इस फिल्म का बेसब्री से इंतज़ार रहेगा।","In this Ashutosh Gowarikar film, Hrithik Roshan and Aishwarya Rai Bachchan played the titular roles.","Hrithik and Aishwarya Rai played title roles in this film. Ashutosh once again visited the British era through &#39;Khelein Hum Ji Jaan Se&#39;. Abhishek Bachchan and Deepika Padukone played lead roles in the film. But with &#39;Mohenjo-Daro&#39;, Ashu has gone back in history like no other filmmaker has gone before. That is why will be eagerly waiting for this film.",जी जान से,,,,
"फिलहाल, कंगना ‘मणिकर्णिका’ की शूटिंग में जी जान से जुटी हैं जिसमें वो रानी लक्ष्मीबाई का किरदार बड़े पर्दे पर जीवंत करने वाली हैं।","On the work front, Kangana Ranaut is currently busy shooting for period drama 'Manikarnika: The Queen of Jhansi', in which she is essaying the role of Rani Lakshmibai.","Currently, Kangana is busy shooting for &#39;Manikarnika&#39; in which she is going to bring the character of Rani Laxmibai to life on the big screen.",जी जान से,,,,
राजकुमार हिरानी इन दिनों अपनी फिल्म संजू के प्रमोशन में काफी जी जान से जुटे हैं।,"Rajkumar Hirani is busy with the promotions of his Sanjay Dutt biopic, Sanju.",Rajkumar Hirani is busy these days in the promotion of his film Sanju.,जी जान से,,,,
एनडीआरएफ और सेना के जवान राहत और बचाव कार्य में जी जान से जुट गए हैं।,"IAF, NDRF jawans engaged in rescue effort along with Gujarat Police.",NDRF and Army personnel are busy in relief and rescue work.,जी जान से,,,,
इन दिनों जाह्नवी कपूर और ईशान खट्टर अपनी आने वाली फिल्म धड़क के प्रमोशन में जी जान से लगे हुए हैं। देश के कई हिस्सों में प्रमोशनल इवेंट कर चुके इन सेलेब्स किड्स को हाल में ही मुंबई के एक रेडियो स्टेशन के बाहर स्पॉट किया गया। देखिए ये खास तस्वीरें-,Janhvi Kapoor and Ishaan Khatter are currently busy promoting their upcoming film Dhadak.,"These days Jhanvi Kapoor and Ishaan Khatter are busy promoting their upcoming film Dhadak. These celebs kids, who have done promotional events in many parts of the country, were recently spotted outside a radio station in Mumbai. Check out these special pictures-",जी जान से,,,,
वह जोरशोर से विरोध करता हे और छूटने के लिए जी जान से संघर्ष करता हे लेकिन अंत में मादा की श्रेष्ठ शक्ति के सामने हार मान लेता है।,"She remains in the nest till the young larva hatches. protests vigorously and struggles frantically to break loose, but in the end submits to her superior strength.",He vehemently opposes and fights with all his life to get free but in the end gives up in front of the superior power of the female.,जी जान से,,,,
हादसे वाली जगह पर पहुची एनडीआरएफ की टीम खदान में फंसे लोगों को बाहर निकालने के लिए जी जान से जुट गयी है.,NDRF team has reached the spot to rescue people from the debris.,"The NDRF team, which reached the accident site, is working hard to bring out the people trapped in the mine.",जी जान से,,,,
इस लक्ष्य प्राप्ति के लिए वह जी जान से मेहनत कर रही हैं।,He is striving hard to accomplish his goal.,She is working hard to achieve this goal.,जी जान से,,,,
भोजपुरी सिनेमा के सुपरस्टार और आजमगढ़ के बीजेपी प्रत्याशी दिनेश लाल यादव ‘निरहुआ’ इन दिनों जी जान से चुनाव प्रचार में जुटे हुए है।,Bhojpuri actor and singer Dinesh Lal Yadav Nirahua is the BJP candidate from Azamgarh.,Bhojpuri cinema&#39;s superstar and Azamgarh&#39;s BJP candidate Dinesh Lal Yadav &#39;Nirhua&#39; is busy campaigning for the elections these days.,जी जान से,,,,
"छठी मइया के आशीर्वाद से हम बिहार के शहरी और ग्रामीण इलाकों को गंदे जल, बीमारी बढ़ाने वाले जल से मुक्ति दिलाने के लिए जी जान से काम करते रहेंगे।","With the blessings of Chhati Maiyya, we will continue to work hard to liberate the urban and rural areas of Bihar from polluted water.","With the blessings of Chhath Mayiya, we will continue to work wholeheartedly to rid the urban and rural areas of Bihar from dirty water, disease-causing water.",जी जान से,,,,
श्रध्दा कपूर और शाहिद कपूर अपनी फिल्म के प्रमोशन में जी जान से जुटे हुए हैं।,Bollywood's brand new onscreen pair Shraddha Kapoor and Shahid Kapoor are busy promoting their much-awaited film 'Haider'.,Shraddha Kapoor and Shahid Kapoor are busy promoting their film.,जी जान से,,,,
इन दिनों सलमान खान और कैटरीना कैफ अपनी आने वाली फिल्म ‘टाइगर ज़िंदा है’ के प्रमोशन में जी जान से जुटे हुए हैं ऐसे में ये दोनों सितारे जगह-जगह जाकर अपनी फिल्म का प्रमोशन कर रहे हैं.,Salman Khan and Katrina Kaif are currently busy promoting their upcoming release Tiger Zinda Hai.,"These days Salman Khan and Katrina Kaif are busy promoting their upcoming film &#39;Tiger Zinda Hai&#39;, in such a situation, both these stars are promoting their film from place to place.",जी जान से,,,,
"इस अवसर पर राष्ट्रपति ने सरकार, उद्योग और अकादमियों के सक्रिय सहयोग और भागीदारी से कैंसर के विरुद्ध जी जान से आक्रमण की तैयारी और पूरी जीत हासिल की मांग की।","Speaking on the occasion, the President called for an all out offensive against cancer and achieve a decisive victory through active collaboration and participation of Government, industry and academia.","On this occasion, the President called for the active cooperation and participation of the government, industry and academia to prepare for a full-fledged attack against cancer and achieve complete victory.",जी जान से,,,,
इसको हम जी जान से लड़ेंगे।,We will fight for this.,We will fight this with our lives.,जी जान से,,,,
भ्रष्टाचार के खिलाफ लड़ाई जी जान से लड़ी जा रही है.,The battle against corruption is on.,The fight against corruption is being fought wholeheartedly.,जी जान से,,,,
यह बहुत बड़ा चैलेंज है और सभी लोग जी जान से जुटे हुए हैं.,It is a great challenge and everyone is up for it.,This is a big challenge and everyone is busy with their lives.,जी जान से,,,,
दीपिका पादुकोण ने अमिताभ बच्चन के साथ 'पीकू' और अभिषेक के साथ फिल्म 'खेलें हम जी जान से' में ऑन स्क्रीन धमाल मचाया था.,Amitabh Bachchan also starred in the film Piku alongside Deepika Padukone.,Deepika Padukone made a splash on screen in &#39;Piku&#39; with Amitabh Bachchan and &#39;Khelein Hum Ji Jaan Se&#39; with Abhishek.,जी जान से,,,,
कोडन ने बोक्का को बुलाकर मोज़ के बारे में सारी बातें बतायीं और कहा कि मोज़ को यहां के लोग जी जान से चाहते हैं।,"The hunters rushed to the spot and stared down, expecting to see their trophy go crashing from rock to rock, to the valley far below.",Kodan calls Bocca and tells all the things about Moz and says that Moz is loved by the people here.,जी जान से,,,,
अब जब आम जन जीवन पटरी पर लौटने लगा है ट्राइफेड के लोग जनजातीय लोगों को मुख्‍यधारा में लाने के लिए जी जान से प्रयास कर रहे हैं।,"As people try to pick up their lives and livelihoods, the team of TRIFED warriors is continuing to forge ahead in its endeavour to bring the tribal people towards mainstream development.","Now that the life of the common man is back on track, the people of TRIFED are making every effort to bring the tribal people into the mainstream.",जी जान से,,,,
सलमान खान और कैटरीना कैफ इन दिनों अपनी अगली फिल्म ‘भारत’ के प्रमोशन में जी जान से जुटे हुए हैं.,Salman Khan and Katrina Kaif are busy with the promotion of their upcoming film Bharat.,These days Salman Khan and Katrina Kaif are busy promoting their next film &#39;Bharat&#39;.,जी जान से,,,,
ऐसे में इस बार बीजेपी ओखला सीट पर जीत हासिल करने के लिए जी जान से जुटी हुई है।,"This time, the BJP is hell bent on winning the election.","In such a situation, this time BJP is working hard to win the Okhla seat.",जी जान से,,,,
"वरूण धवन और अनुष्का शर्मा की फिल्म सुई-धागा बहुत जल्द रिलीज होने वाली हैं। वरुण और अनुष्का इन दिनों जी जान से फिल्म के प्रमोशन में बिजी हैं। हाल ही में वरूण धवन अमिताभ बच्चन के क्विज शो कौन बनेगा करोड़पति के सेट पर फिल्म प्रमोशन के लिए पहुंचे। इस दौरान वरुण को सूट- बूट में देखा गया। वरुण ने अपने इंस्टाग्राम पर खुद ये लुक शेयर किया हैं। वैसे तो वरुण अपने कैजुअल लुक में ही फिल्म का प्रमोशन करते हैं, लेकिन अमिताभ बच्चन से मिलने के लिए उन्होंने खासतौर पर सूट पहना हुआ था। हालांकि, अभी तक अनुष्का के लुक का खुलासा नहीं हो सका कि वो किस ड्रेस में यहां पहुंचेगीं।",Sui Dhaaga stars Varun Dhawan and Anushka Sharma were recently on Indian Idol promoting their movie.,"Varun Dhawan and Anushka Sharma starrer Sui Dhaaga is going to release very soon. These days Varun and Anushka are busy promoting the film from Jee Jaan. Recently, Varun Dhawan arrived on the sets of Amitabh Bachchan&#39;s quiz show Kaun Banega Crorepati for a film promotion. During this Varun was seen in a suit-boot. Varun himself has shared this look on his Instagram. Although Varun promotes the film in his casual look, but he was specially dressed in a suit to meet Amitabh Bachchan. However, Anushka&#39;s look could not be revealed yet, in which dress she will reach here.",जी जान से,,,,
हम इसका जी जान से विरोध करेंगे।,We will oppose it.,We will oppose it wholeheartedly.,जी जान से,,,,
छत्तीसगढ़ के पूर्व मुख्यमंत्री अजीत जोगी ने कहा है कि वो कांग्रेस के खिलाफ जी जान से लड़ेंगे लेकिन गांधी परिवार के खिलाफ एक शब्द नहीं कहेंगे. जोगी का कहना है कि कांग्रेस पार्टी में रहते हुए गांधी परिवार से उनके बहुत ही अच्छे रहे. जोगी ने कहा कि छत्तीसगढ़ में अगले महीने होने वाले चुनाव में मुकाबला बीजेपी और उनकी पार्टी जनता कांग्रेस छत्तीसगढ़ और बहुजन समाजवादी पार्टी के गठबंधन के बीच होगी.,"Former Chhattisgarh chief minister Ajit Jogi has said though he will fight the Congress tooth and nail in the upcoming state Assembly polls, he will not speak against the Gandhi family, with whom he shared warm relations during his long tenure in the grand old party.","Former Chhattisgarh Chief Minister Ajit Jogi has said that he will fight against the Congress with all his life but will not say a word against the Gandhi family. Jogi says that while in the Congress party, he was very good with the Gandhi family. Jogi said that in the elections to be held next month in Chhattisgarh, the contest will be between the BJP and his party Janata Congress Chhattisgarh and the alliance of Bahujan Samajwadi Party.",जी जान से,,,,
"ऐसे महत्‍वपूर्ण मौके पर जब रेलवे की छवि से जुड़े गंभीर मुद्दे हमारे सामने खड़े हैं, मैं अपने सभी सहयोगी रेलवे कर्मियों से उम्‍मीद करता हूं कि इस धारणा को सही तरीके से शामिल करने के लिए जी जान से सहयोग करेंगे तथा हम भारतीय रेलवे के पुराने गौरव को हासिल करने और उसे दोबारा स्‍थापित करने में सक्षम होंगे।","At this critical juncture when we are facing a serious issue with the image perception of the railways, I expect all my fellow Railwaymen to pitch in wholeheartedly to set this perception right","At such an important occasion when serious issues related to the image of Railways are standing before us, I expect all my fellow railway personnel to cooperate wholeheartedly to inculcate this concept in the right way and we will be proud of the old glory of Indian Railways. be able to retrieve and reinstall it.",जी जान से,,,,
फिर भी 28 वर्षीय बिलावल पार्टी में नई जान फूंकने की जी जान से कोशिश कर रहे हैं.,And yet the 28-year-old scion is trying his best to revive the party.,Yet 28-year-old Bilawal is trying his best to revive the party.,जी जान से,,,,
हरियाणा के मुख्यमंत्री भूपेंद्र सिंह हुड्डा भी पुत्र दीपेंद्र सिंह हुड्डा के लिए जी जान से लगे थे।,This pertains to Haryana Chief Minister Bhupinder Singh Hoodas son Deependra Hooda.,Haryana Chief Minister Bhupinder Singh Hooda was also devoted to his son Deepender Singh Hooda.,जी जान से,,,,
"परिवार के सदस्य उनकी तलाश में जी जान से जुटे थे, लेकिन उनका कहीं पता नहीं चल पाया।",His family members searched everywhere but could not found him.,"The family members were trying their best to find him, but he could not be traced anywhere.",जी जान से,,,,
ऐ ईमानवालों मज़बूती के साथ इन्साफ़ पर क़ायम रहो और ख़ुदा के लये गवाही दो अगरचे (ये गवाही) ख़ुद तुम्हारे या तुम्हारे मॉ बाप या क़राबतदारों के लिए खिलाफ़ (ही क्यो) न हो ख्वाह मालदार हो या मोहताज (क्योंकि) ख़ुदा तो (तुम्हारी बनिस्बत) उनपर ज्यादा मेहरबान है तो तुम (हक़ से) कतराने में ख्वाहिशे नफ़सियानी की पैरवी न करो और अगर घुमा फिरा के गवाही दोगे या बिल्कुल इन्कार करोगे तो (याद रहे जैसी करनी वैसी भरनी क्योंकि) जो कुछ तुम करते हो ख़ुद उससे ख़ूब वाक़िफ़ है,"O you who believe, be custodians of justice (and) witnesses for God, even though against yourselves or your parents or your relatives. Whether a man be rich or poor, God is his greater well-wisher than you. So follow not the behests of lust lest you swerve from justice. and if you prevaricate or avoid (giving evidence), God is cognisant of all that you do.","O believers, stand firm on justice and testify for God, even if (this testimony) is not against you or your parents or karbatdars (why) you wish to be rich or possessive (because) God is (in contrast to you) ) If you are more kind to him, then you (rightfully) don&#39;t want to defend Nafsiyani, and if you testify by twisting or refusing at all, then (remember to do as you do because) you are well aware of what you do.",जैसी करनी वैसी भरनी,,,,
ऐ ईमानवालों मज़बूती के साथ इन्साफ़ पर क़ायम रहो और ख़ुदा के लये गवाही दो अगरचे (ये गवाही) ख़ुद तुम्हारे या तुम्हारे मॉ बाप या क़राबतदारों के लिए खिलाफ़ (ही क्यो) न हो ख्वाह मालदार हो या मोहताज (क्योंकि) ख़ुदा तो (तुम्हारी बनिस्बत) उनपर ज्यादा मेहरबान है तो तुम (हक़ से) कतराने में ख्वाहिशे नफ़सियानी की पैरवी न करो और अगर घुमा फिरा के गवाही दोगे या बिल्कुल इन्कार करोगे तो (याद रहे जैसी करनी वैसी भरनी क्योंकि) जो कुछ तुम करते हो ख़ुद उससे ख़ूब वाक़िफ़ है,"O People who Believe! Be firm in establishing justice, giving witness for Allah, even if it is harmful to yourselves or parents or relatives. whether the one you testify against is wealthy or poor, for in any case Allah has the greater right over it. then do not follow your wishes for you may stray from the truth. and if you distort testimony or turn away, then Allah is Well Aware of your deeds.","O believers, stand firm on justice and testify for God, even if (this testimony) is not against you or your parents or karbatdars (why) you wish to be rich or possessive (because) God is (in contrast to you) ) If you are more kind to him, then you (rightfully) don&#39;t want to defend Nafsiyani, and if you testify by twisting or refusing at all, then (remember to do as you do because) you are well aware of what you do.",जैसी करनी वैसी भरनी,,,,
ऐ ईमानवालों मज़बूती के साथ इन्साफ़ पर क़ायम रहो और ख़ुदा के लये गवाही दो अगरचे (ये गवाही) ख़ुद तुम्हारे या तुम्हारे मॉ बाप या क़राबतदारों के लिए खिलाफ़ (ही क्यो) न हो ख्वाह मालदार हो या मोहताज (क्योंकि) ख़ुदा तो (तुम्हारी बनिस्बत) उनपर ज्यादा मेहरबान है तो तुम (हक़ से) कतराने में ख्वाहिशे नफ़सियानी की पैरवी न करो और अगर घुमा फिरा के गवाही दोगे या बिल्कुल इन्कार करोगे तो (याद रहे जैसी करनी वैसी भरनी क्योंकि) जो कुछ तुम करते हो ख़ुद उससे ख़ूब वाक़िफ़ है,"O believers, be you securers of justice, witnesses for God, even though it be against yourselves, or your parents and kinsmen, whether the man be rich or poor. God stands closest to either. Then follow not caprice, so as to swerve. for if you twist or turn, God is aware of the things you do.","O believers, stand firm on justice and testify for God, even if (this testimony) is not against you or your parents or karbatdars (why) you wish to be rich or possessive (because) God is (in contrast to you) ) If you are more kind to him, then you (rightfully) don&#39;t want to defend Nafsiyani, and if you testify by twisting or refusing at all, then (remember to do as you do because) you are well aware of what you do.",जैसी करनी वैसी भरनी,,,,
ऐ ईमानवालों मज़बूती के साथ इन्साफ़ पर क़ायम रहो और ख़ुदा के लये गवाही दो अगरचे (ये गवाही) ख़ुद तुम्हारे या तुम्हारे मॉ बाप या क़राबतदारों के लिए खिलाफ़ (ही क्यो) न हो ख्वाह मालदार हो या मोहताज (क्योंकि) ख़ुदा तो (तुम्हारी बनिस्बत) उनपर ज्यादा मेहरबान है तो तुम (हक़ से) कतराने में ख्वाहिशे नफ़सियानी की पैरवी न करो और अगर घुमा फिरा के गवाही दोगे या बिल्कुल इन्कार करोगे तो (याद रहे जैसी करनी वैसी भरनी क्योंकि) जो कुछ तुम करते हो ख़ुद उससे ख़ूब वाक़िफ़ है,"Believers, be strict in upholding justice and bear witness for the sake of God, even though it be against yourselves, your parents, or your kindred. Be they rich or poor, God knows better about them both. Do not, then, follow your own desires, lest you swerve from justice. If you conceal the truth or evade it, then remember that God is well aware of all that you do.","O believers, stand firm on justice and testify for God, even if (this testimony) is not against you or your parents or karbatdars (why) you wish to be rich or possessive (because) God is (in contrast to you) ) If you are more kind to him, then you (rightfully) don&#39;t want to defend Nafsiyani, and if you testify by twisting or refusing at all, then (remember to do as you do because) you are well aware of what you do.",जैसी करनी वैसी भरनी,,,,
ऐ ईमानवालों मज़बूती के साथ इन्साफ़ पर क़ायम रहो और ख़ुदा के लये गवाही दो अगरचे (ये गवाही) ख़ुद तुम्हारे या तुम्हारे मॉ बाप या क़राबतदारों के लिए खिलाफ़ (ही क्यो) न हो ख्वाह मालदार हो या मोहताज (क्योंकि) ख़ुदा तो (तुम्हारी बनिस्बत) उनपर ज्यादा मेहरबान है तो तुम (हक़ से) कतराने में ख्वाहिशे नफ़सियानी की पैरवी न करो और अगर घुमा फिरा के गवाही दोगे या बिल्कुल इन्कार करोगे तो (याद रहे जैसी करनी वैसी भरनी क्योंकि) जो कुछ तुम करते हो ख़ुद उससे ख़ूब वाक़िफ़ है,"O you who have believed, be persistently standing firm in justice, witnesses for Allah, even if it be against yourselves or parents and relatives. Whether one is rich or poor, Allah is more worthy of both. So follow not [personal] inclination, lest you not be just. And if you distort [your testimony] or refuse [to give it], then indeed Allah is ever, with what you do, Acquainted.","O believers, stand firm on justice and testify for God, even if (this testimony) is not against you or your parents or karbatdars (why) you wish to be rich or possessive (because) God is (in contrast to you) ) If you are more kind to him, then you (rightfully) don&#39;t want to defend Nafsiyani, and if you testify by twisting or refusing at all, then (remember to do as you do because) you are well aware of what you do.",जैसी करनी वैसी भरनी,,,,
