sent,reference,translation
二つのことが心に浮かぶって言ったでしょ,You said two things occur to you.,I told you two things came to mind.
-犠牲を心に留め -我々がそうすることを望むだろう,Be mindful... it may well be hoping we do this.,Let his sacrifice be sacrificed.
彼女の警告を 心に留めて,"Keep her warning' with you, nail it to your memory.",Take her warning with my mind.
女神に触るな 彼女の言葉を心に留めよ,Touch not the noble one. Heed her words!,Don't touch her. Keep her word to yourself.
"心を乱していた 内陸でさえも...""","""and deranged the public mind, even far inland, it must be said that professional seamen were especially alarmed.""",But even the interior is out of control...
夜は心を乱すものです,Night changes many thoughts.,The night always upsets you.
トレントは、僕らの関係に妬いてて、 彼女の心を乱そうとしてる。,Trent Preston is gonna mindfuck her into thinking she's too good for me.,Trent's jealous of us. He's trying to tear her heart off.
心を入れ替えたと 会いたいと 付け加えろ,Tell him you've changed your mind and you need to see him.,Add that you changed your mind and said you wanted to see me.
心を入れ替えるよ,I'll do better.,I can change my mind.
古風な恋愛が とても人の心を動かすんだね〜,"I find old-fashioned romance so touching, don't you?",Old-fashioned love... it's soothing.
人の心を動かす,It is a human calculation.,It moves people.
マペットたちと一緒の この場所にある カーミットの心を 動かしたのは君だ,"Hey, you're the one who got Kermit to do this.",You put Kermit's minds in this place with the Muppets.
私はずっと君に 関心を寄せていた キエラやリバー8がやって来て,"Alec, I have always had an abiding interest in you, and when Liber8 and Kiera arrived in this time","I've always been very interested in you, with Kiera and Liber8 moving in."
[私たち聖職者はみな まず何よりも] [ラティマー家の方々に心を寄せています],"'Well, first and foremost, all of our prayers are with the Latimer family.","Our priests are above all else, by the Latimer family."
艦内生活体験プログラムに 皆様が大きな関心を寄せて下さって,People are so excited about the live-aboard program.,Thank you for your interest in the live-aboard program.
それを見たときに 何かが心を打ったのでしょう,Just sort of hit her in some personal way when she saw the play.,Something hit me when I saw it.
それでいて 心を打つ物は,"And still, where it strikes me...","But when it comes to assault,"
貴女には人間性が無い 貴女の心を打つものが無い,Nothing human would ever enter your mind.,You have no humanity. Nothing attacks your mind.
これ以上良心を痛めたくない,I don't want any more on my conscience.,I don't want to hurt any more consciences.
エミリ ダグのことでまだ心を痛めているのは わかるし・・・ ディエゴのこともあったから 混乱するのはわかるさ,"Emily, you're grieving for Doug and you're still confused about what Diego did.","Baby, I know you're still heartbroken about Doug, and I know she's confused about Diego."
君があの患者を亡くした時 どんなに心を痛めたかは 知ってる でも 今その仕事を懺悔のつもりで しているなら・・・,"I know how much it hurt when you lost that patient, but if you're doing all this as some kind of penance...","I know how much it hurt when you lost that patient, but if you're just trying to assuage their work..."
心を砕くのは個人的,Crushed hearts are personal.,It's kind of personal.
心を許したからだ,'Cause you gave it up to me.,Because I forgive you.
ヴェイルの美しさは豪家の気品にのみ、 その心を許すのです,The beauty of the Vale is matched only by the nobility of its great families.,The beauty of the Vale only comes from the grace of the lord.
家族とは互いに心を配るということだ,And family means we take care of each other.,Family means we care about each other.
ウィルに心を配って,Take care of Will.,Handle Will.
お言葉ですが、私たちのコレクションです 私が心血を注いで 10年以上かけて集めたんです その労力を思えば...,"No, you know what I think I'm actually entitled to say Our collection, considering the time that I've put in over 10 years curating that.","With all due respect, it's our collection."
世界を正そうと 心血を注いでるじゃない,"I've watched you. Working with the Fringe Division, you've done everything in your power to heal the damage.",You're pouring your hearts bleeding to make the world right.
別に ちょっと念を押しただけです,Nothing. Just clearing something up.,Nothing. I was just being thorough.
ワグナー将軍に町の秩序を回復することを 最優先するように念を押すように,Make sure general wagner understands our priority is to maintain order in the streets.,Tell General Wagner our priority is to restore order.
何を念頭に置いていますか?,What have you in mind?,What's on your mind?
私たちはすべて自分自身に保ちます。 私はそれを念頭に置いています 決して捕らえられません。,And I try to keep that in mind and never get caught short.,I'm about to think that we'll never get caught.
私は より協力的なものを 念頭に置いている,I have something more collaborative in mind.,I'm thinking of something more cooperative.
ご主人様のお怒りを買って 分解されてから... 通訳がいなくて困ってたのよ,We have been without an interpreter... since our master got angry with our last protocol droid... and disintegrated him.,"Ever since the commander's wrath was destroyed, he doesn't have a translator."
こうして お姫様を連れ去ろうとした 2人の悪い魔女たちは― 王の怒りを買うと―,'And so the two bad witches who tried to take the princess away... 'invited the king's wrath.,And that is how the two bad witches who tried to take the princess and bought the king's wrath.
放置しておくと FBIの 怒りを買う それにあなたを信じている人が 軽蔑されるわ,"You leave it up, and you're just waving a red flag in front of the FBI and thumbing your nose at all the people who believed in you.","'Cause loose ends make the FBI angry, and people who believe in you despise you."
悲しいときは去り 思いも寄らない幸運が来る,And I predict all the sad and dark times are over and you are going to be beyond happy.,"The sad truth is it's gone, and good fortune still comes."
思いも寄らない ダンさんは ウイザートン保険の為に働いた 6年間... 定職について,"Unlikely, Mr. Dang has worked for Witherton Insurance for six years... a steady job, no drug or alcohol problems, not so much as a speeding ticket.",Dan worked for Witherton Insurance for six years... about the regular employers.
そんな事 思いも寄らなかった,"I didn't know you couldn't do that. I dealt with the various animal rights groups,",I didn't think of that.
私は別の男性に 思いを寄せていますが 理由は判らず 納得もしていません 何かが狂った様に 私を突き動かしていて...,"I am having feelings for another man, and I don't know why, and I gotta admit, it's kind of starting to drive me a little bit crazy, and...","I'm passionate about someone else, and I don't see why, and I don't get it."
けど、あなたは以前の人生にしがみついている。 思いを寄せる人にしがみついている、 それこそ地獄よ。,"But trying to hold on to this life, clinging to the person you thought you could be, that's hell.","But you cling to your former life, cling to someone who cares about you, and that's hell."
寄付金に思いを馳せると,Think of the donations.,It's a tax write-off.
"聴取しようと思ってたが ""人類 の危機に思いを馳せる"" とか言ってた","Oh, I tried to talk to him, but he said he needed a minute to ""muse upon the fragile nature of human life.""","I was about to ask him about it, but he said he worked it so that he could ensure the outbreak of human casualties."
未来に思いを馳せ 旅を続けてたんだろう,And may fortune... guide her journey.,They were emotionally involved in the future and on their journey.
魔術師の思う壺です,That's what the warlock wants.,It's what the sorcerer thinks.
まさに奴はこれを望んでた 我々2人が ポータルに向かえば あいつの思う壺だ,This is precisely what he wants. Us together heading for the portal.,That's exactly what he would have wanted us to do if we were headed to the portal.
それこそサイロンの思う壺じゃない お互いに向き合わせたいのよ,That's exactly what the Cylons want. For us to turn on each other.,That's not what the Cylons want. They want to face each other.
急いては事を仕損じる,Haste makes waste.,"The bigger the fish, the greater the patience to catch it."
急いては 事を仕損じるぞ,"And you can't just rush into danger, either.","Joy, if you hurry, you'll be out of luck."
妹も武器が要るそうだ 個性に合うやつを作ってくれ,My sister needs a weapon. Something that suits her personality.,My sister's gonna need a weapon as well. Make something that fits your list.
隠居生活は性に合わなかったか ゴルフに飽きた?,"Clearly, retirement doesn't suit you. You got tired of shooting golf?",Shouldn't you be nervous about being seen playing golf?
一度 試したが性に合わない,On the grounds that I tried it once and I didn't like it.,"I tried it once, but it doesn't suit me."
性に合わない,"Yeah, it's not my thing.",That's not for me.
- 性懲りも無く...,- Any busybodies,- You don't have to do this.
そして性懲りもなく再度 5年後にこれだ,And then you did it again five years later.,"And then, five years later, there's this."
"""性懲りもなく又寝たのか? - 黙って聞いてくれ""","What, did he sleep with her again?",- Shut up and listen.
恐れをなしたのか?,Out of fear?,Are you afraid?
これらの少年の中から... 名をあげれば 全軍の兵士が恐れをなす 戦士の中で育った一人...,"From among these boys, one grew into a warrior so fierce that entire armies would retreat in terror with the mention of his name.",Of these boys I hereby christen one of the warriors who grew up to be afraid of his army.
恐れをなして 逃げるとでも思うか,"It seems no one has ever had the privilege of leaving, either.",You think I'm willing to walk away with fear?
恨みを買って ソイツガ巨人化したらどうする,What if he gets mad and turns into a Titan?,Do you have any idea what you'll do if you buy a grudge and turn it into a Titan?
もしくはただ単に− 彼女が誰かの恨みを買っているかだ たくさん居そうだがな,"Or just inept, but the way Sofia treats people, it's no stretch to believe that someone wants her dead.",Either that or she just up and buys a grudge.
ヴァンパイアの恨みを買う,The vamps don't take kindly to the juice dispenser.,I'm gonna buy a vampire hatred.
恩に着ます,And thank you.,Thank you.
すまない ビリー 恩に着る,"Sure. It's nice of you, Billy, thank you.","I'm sorry, Billy. I owe you."
『本当にその仕事がもらえたら ありがたい 恩に着るよ』,"I could really use the work. Thanks, buddy.""",I'd appreciate it if you DID actually get that job. Thank you.
恩を仇で返すのか? 報道生命を賭けるのか! イギリスが終わるんだぞ!,You know how much help you're getting hereon in?,You're just returning the favor and risking your reporter's legacy to the end of England!
恩を売ろうとしているのかもしれない... 新たな〈金貨の主〉に,Maybe they're trying to curry some favor with the new Master of Coin.,He may be trying to sell this debt to the new Master of Coin.
何をするにも息が切れる,Doing anything makes breathing difficult,"No matter what I do, I are out of breath."
- 息が切れてるように聞こえるけど -,You sound winded.,You sound like you're winded.
息が切れる 頼むから飛ばすな,"I'm out of breath! Not so fast, for Christ's sake!",I can't breathe. Please don't ride.
お前達二人は 随分息が合ってるんだな?,"You realize you two are finishing each other's sentences, right?","You two are gonna have a good time, aren't you?"
いい コンビじゃないか 息が合ってる,"You know, for being new partners, you guys are pretty good together.",Looks like you're working together. You're breathing.
お前の部下に 息が掛かってる マローニのな,"Assuming, of course, that they are still your people and not Maroni's.","Your man's still breathing, Maroni's breathing."
兜は息が詰まる,His helmet is stifling.,His helmet was stifling.
息が詰まるまで 締め上げるからな,I wrap the scarf around your neck and strangle you. I promise.,I'm going to loop it around like this until you stop breathing.
かゆいし 息が詰まります,It's itching. It's choking me.,It's itchy and claustrophobic.
そのランプコードで 彼の息の根を止める,"Just choke him out with that lamp cord, then.",That lamp code will stop his breathing.
胸を刺し 息の根を止めた,Finished them off with a single stab to the chest.,I stabbed him in the chest and stopped him breathing.
- 息の根を止めるぞ,We'll just have to finish him.,- I'm gonna squeeze the life out of you.
王が帰還し 都が息を吹き返し... 滅びを免れるのではないかと...,That a king will come and this city will be as it once was before it fell into decay.,The king returns and the city returns to life and be spared your complete annihilation.
息を吹き返してレバンダー!,"Come back, Levander!","Breathe back, Levander!"
私は息を吹き返した,He came and I came... Back to life.,I brought you back to life.
息を呑むような女性との出会いは?,Or saw a woman who literally took your breath away?,How did you meet a woman keep breathing?
彼は息を引き取った シュレッダーの計画を破壊しようとした,His last breath was taken trying to destroy Shredder's plan.,He breathed. He tried to destroy Shredder's plan.
デーヴ・スカイラーク 息を引き取る,This is Dave Skylark signing off.,"Dave Skylark, we're taking your last breath."
だから私の友人であり 良き指導者でもあった彼が ベッドで安らかに息を引き取ったと 電話を受けた時,"And that's why, when they called me and told me that my, uh, friend, my mentor had passed away peacefully in his bed,","That's why when my friend, my good leader, got the phone call that he breathed in peace in his bed."
彼等は閣下の子息を殺しました,"These people murdered your son, madam president.",They killed your son.
弟の殺人犯は 息を潜めてる,My brother's killer. Still breathing.,My brother's killer's hiding out.
震えて・・・息を潜めながらは,Cowering. Clawing for breath,Now tremble. Keep breathing.
こうして父は死んだ あの小さな化け物は 今もどこかで息を潜めている,And now our father is dead and that little monster is out there somewhere drawing breath.,"And now my father is dead, and that little monster is still breathing somewhere."
- ステリオス 息を継げ,"- Stelios, catch your breath, boy.","- Stelios, breathe."
ウィスキーを飲みながら 悦に入ってますが,"You're very comfortable here with your glass of scotch,",I was sitting in a bar drinking whiskey.
- 悪いようにはしない な?,"- they might go easy on you, okay?","- I'm not gonna hurt you, okay?"
《言うことを聞いてくれたら 悪いようにはしない》 《だが もし誰かに話すというなら》,you won't be sorry.,"I don't want you to blame me if you would listen to me, but if you talk to anyone,"
誰の仕事を手伝ってるのか 名前が知りたい そうすれば 悪いようにはしない,"Those are the people that we want, so if you give us their names, this won't be so bad.","I need a name, someone who can help me find out who he's working for, so I can protect him."
そうだな... 悪態をつく必要はない カール,"Well... You don't have to swear, Carl.","Well... there's no need to be a prick, Carl."
時々悪態をつくの,I swear sometimes.,"Sometimes, it's a bad thing."
悪態をつくな 話し合いが必要だ,You really got a bad attitude. We need to talk.,Don't stick your nose out. We need to talk.
倒れて悲鳴を上げてた あいつの血や肉が俺の体に,He lay there and screamed... I have all these pieces of him on me! Just like that.,"She fell and screamed, and her blood and flesh was on my body."
ケリー・レイダーを訪問し 悲鳴を上げさせた,Goes and visits Kelly Reider. Sent her into a screaming fit.,"I paid Kelly Rayder a visit, made her scream."
悲鳴を上げさせてやる,Make him scream.,I'm gonna make him scream.
中に入ってみると 倒れていて えー 目を見て 悲鳴を上げました,"I went in, and when I got inside she was laying on the ground, uh, rubbing her eyes and screaming.","I came in, and, uh, I looked into his eyes and I screamed."
海藻が顔に触れ 悲鳴を上げる 完璧、完璧です!,"wind blows out your candles, seaweed touches your face; You scream.","Perfect, perfect!"
情けは人の為ならず,What you put out into the world comes back to you.,Mercy is not for men.
停戦の間に 情けを掛けたのに,I just added sparing him to the terms of our cease fire.,I tried to be fokkin' nice during the truce.
情け容赦もなく な,Her life is not yours to take.,She wouldn't blink about it.
"ドレンは 想像を絶する神秘の... 化学の ""大なべ"" に変わったわ",Your Dren turned out to be a cauldron of unimaginable chemical mysteries.,Dren turned into a mysterious chemistry and vastness beyond imagining.
外せば想像を 絶するす痛みが襲う,"Without these, I'm in pain you can't imagine.","If you take it off, the pain will be unimaginable."
「林檎を持った少年」の価値は 想像を絶するの、分かってる?,"That picture, Boy with Apple, is priceless.","Boy with Apple's value is unimaginable, okay?"
誰の指図も意に介さない人だと,I expected him not to acquiesce to anyone's words.,You're not at liberty to tell me what to do.
もはや車座にならず- 孤独に机に向かい 他人を意に介しない,They no longer sit in a circle... but rather sit apart... and one doesn't know anything about the other.,"No longer in a wheelchair, you will turn to your desk alone, and you will not drag everyone down with you."
意中の人は最後にしない,You put your first choice in the middle.,Sociemies don't be the last.
なぜ意地を張るのですか、お父さん もう少し錫を加えなければいけない,I don't know why you object it? We should include more tin.,"Why are you stubborn, Dad? We should add a little more bite to it."
意地を張るなよ,Have it your way. Let's go.,You don't have to be hostile.
意地を張ってないで認めたら?,"Be honest, your heart was never really in it.",Why don't you just admit it?
私たちの意地を通す,We have our ways.,Let us through.
意気地がないね,You are weak.,You're right. It's not crazy.
意気投合したよ,We hit it off.,It was a gutsy throw.
娘がお昼食べに来るんだけど あなたとなら意気投合するかもって思って,My daughter's meeting me for lunch. I think you two just might hit it off.,"My daughter's coming over for lunch, and I was wondering if we could have a little run-in with you."
意気投合してたよ,"Yeah, they really hit it off.",He was very much alive.
意表を突かれたと思ったよ,"We were, like, caught off by surprise.",I thought you and I didn't work alone.
意表を突いた,Alone? I took them by surprise.,Or shot holes in it.
意表を突くってことを 君は学ぶ必要がある,You need to learn the element of surprise.,You need to learn to play hard-to-get.
愛の鞭を打ってやれ ベイビー,"Hit them with the long arm of love, baby.","Hit the whip of love, baby."
あのチームには愛想が尽きた,I'm sick and tired of carrying all the weight.,I got nothing left of that team.
地球にはほとほと愛想が尽きた,And I've decided ... screw earth.,The earth's managed to get tired of you.
ママに愛想を尽かされた,and your mom got sick of me.,My mom got sick of me.
愛想を尽かして出て 行ったんでしょ?,"I guess I thought you were... humiliated. You did run away, after all.","You left without mercy, right?"
そんな夫に愛想を尽かすのは当然です,"You would be fed up, too.",I can't imagine you'd like to mock such a husband.
態度が大きいぞ,I don't like your manner.,Their manners are myriad.
なぜいつも憎まれ口を叩くの,Why are you always so hateful?,Why do you act like a pain in the ass all the time?
文明の成れの果てだ,- The decline of Western civilization.,The end of civilization.
成れの果てまで 行きそうだぜ,"I mean, you screw like the world's gonna end.",We're going to the end of the world.
コロンバスサークルの 成れの果てだ,So this is what's left of Columbus Circle.,That's the end of Columbus Circle.
ああ 怒りで我を忘れて その辺の物をつかんで 殴ったんだろう,"Whoever did this got angry, grabbed the first thing they could find and attacked.","Yeah, well, maybe they played a game of anger. Maybe they grabbed the closest thing and punched him."
我を忘れたグリムは 殺しやすい,Easier to kill a Grimm when he's emotional.,A Grimm who's forgotten what he is is easy to kill.
社会が生き残り 繁栄する唯一の方法は 各々が正しい所属場所を 得ることいあるのです,And the only way it can survive and thrive... is for each of you to claim your rightful place.,The only way society survives and thrives is to each of us have the right place to be.
別の場所を得るのに 争う必要はないはず,I said we didn't have to fight for another place.,You don't have to fight to get another place.
こんな立派な女性は 所帯を持つがらじゃない,This is not the type of establishment for a respectable woman.,Women like this don't want to have a wife.
所帯を持つのに 餌食が必要なのか?,- You start your families by killing two innocent victims?,Do you need food to feed into the valley?
- 所帯を持つ時期なので,- It was time to start our families.,- It's time to have a berth.
打つ手がない 作戦変更だ,Arsenal running dry. Adjust strategy.,We don't have a choice.
もう打つ手がない,"I'm all out of moves, Finch.",There's nothing we can do.
手が無いぞ,Nothing but dead ends.,I don't have a choice.
助手が付くの 信じられる?,I'll have my own assistant. Can you believe that?,Can you believe the assistant's there?
あなたの家に買い手が付きそうなんです お若い夫婦らしいんですけど,The most darling young couple just made an offer on your house.,"It looks like, uh, it might be a buyer for you."
だが 彼が36人目を殺した頃までに 僕の中毒は 手が付けられなくなって,"By the time he had claimed his 36th life, however, my addiction was out of control.","But by the time he killed the 36th, my addiction became untouchable."
君の想像以上に 奴には 手が付けられない面がある,He's a greater danger to himself than you know.,There's more to him than you can imagine.
警察の手が入った,Cops closed it.,There's cops in my house.
内部調査室の手が入った 俺たちは 奴を釈放するしかなかった,We had no choice but to cut Bradshaw loose.,I.A. confiscated the case. We had to let him go.
まだ編集の手が入る前のものだ,Before film makers figured out all the tricks.,"This is Lauren's reminder list, waiting to be translated."
ブルックリンの物件には 手が出ない,I don't think I can afford a place in Brooklyn.,I don't have a joint account in Brooklyn.
麻薬と手が切れたかどうかを 時間の単位で計るのは 馬鹿げてる,It is absurd to measure sobriety in units of time.,It's absurd to check the figures in hours to determine whether or not the narcotics were stopped.
さもないと あなたの喉元に手が回る,WHEN I HAVE MY HANDS AROUND YOUR THROAT.,"Otherwise, you don't know who you're dealing with."
やっと2人きりになったわ 仕事の時間よ それで、ジョン、ついに 昔の事に手が回ったというわけだ,"So, John, your past finally caught up with you. Whatever the circumstances, it's lovely to see you again. Relax.","It's time for you two to go back to your old life, and, John, that's how it's going to be."
きっと忙しくて手が回らな かったんでしょう,He probably just hasn't gotten around to it yet.,He's probably busy. He probably wasn't there.
手が回らなかったので,I haven't gotten around to mine yet.,I'm sure they haven't got around to it yet.
選挙で手が回らなかった,I was on the campaign and I wasn't there for him.,I didn't get around to the election.
地平線には手が回らなかったようだけど could have done ～したかもしれないのに(実際はしなかった) 警備は大変そうね,"They could've done a better job with the horizon, though.","- Could have done, but the security is a nightmare."
手が塞がってるようだな,Sounds like you got your hands full here.,Looks like you're pinned down.
ファスナーお願い 手が届かなくて...,Could you just give me a hand with this zipper? I always have such a hard time --,"Zipper, please. I can't reach you."
それに手が届かなかったわ 私を切れるぐらい近づくまで,I couldn't reach it till you got close enough to cut me.,And you didn't get access to it until you cut me loose.
- 手が届かない,- Way out of reach.,- I can't reach him.
そのお金は強奪の手が掛かりだ 誘拐 麻薬,"The money that leads to extortion, kidnapping, and drugs.","That money... is the key to the robbery, kidnapping, drugs."
もう 手が掛かるわね ハイ ラヴァー,"He's so high-maintenance. Hey, lover.",That's going to take some time.
お前は 頭の回転より手が早い,But you're a guy who shoots first and thinks afterward.,You're faster than you're spinning your head.
女に手が早いから用心を,Watch where he puts his hands.,"Be careful, Abigail, Abigail, Abigail is a fast learner."
手が早いわね,You didn't waste any time.,That's fast.
- 手が焼けるな,-This is so stupid.,- Your hands are fried.
思ったより手が焼けるな,Our job just got harder.,You're burning your hand more than I thought you'd be.
手が込んでいる,And it just got complicated.,Guy's got a temper.
手が込んでますね?,Care to elaborate?,"It's complicated, isn't it?"
すごい手が込んでますね,Nice graphics.,You're doing a hell of a job.
"彼が近づいてきて言ったの ""もう少し手が長くならないかって...""","He came up to me and I said, ""Well, you have to extend your hand...""","He came up to me, said, ""I'm gonna need a little more time."""
何か手が離せないことでも?,Unless you're in the middle of something.,Something I can't talk about?
- ちょっと手が離せないんだ!,- A little busy back here. Okay?,- I'm kind of busy.
今 手が離せないの,"tied up, right now.",I can't get away right now.
それで 誰を相手にする?,But he is coming all the way. So who am I getting within there?,So what are we dealing with?
一度あの者達を手にすれば彼らは...,"Once I own them, these men...","Once I own them, they'll..."
でも次女は 相手にしなかった,Her sister was having none of it.,But he wouldn't answer to the young one.
技術者に相手にされず 手に入るのは石だけ,"In your hands, they go back to being nothing but rocks.","Using rocks, it's not usually a worthy technician."
あの女は自分の手を汚さず 勝利を手にする気だ,"She wants you to do her dirty work for her. You do this, and she wins.",She's trying to get to victory without getting her hands dirty.
欲しいものを手にするのに 手段を選ばない,And I know you don't care who you hurt to get what you want.,You don't choose the means to get what you want.
一族はカギを全て手にするまで 手段を選ばない だから君だ,"And the families, they'll stop at nothing until they get their hands on those keys.","The family does not choose the means until they have all the keys, so it's you."
"親父が言っていた ""人類はもっと─ 能率的になる 指でなく ハンマーとドライバーを─ 手にしたなら "" と","My father said, ""men would be more efficient if they had hammers and screwdrivers instead of fingers.""",My father said that mankind would be more efficient... if we got a hammer and a driver.
人の中には獣が眠っています 剣を手にした時 目を覚ますのです,"There's a beast in every man, and it stirs when you put a sword in his hand.",There's a beast that slumbers inside the man when he shakes his sword.
僕は彼の助手になる 彼の傑作を 手伝うんだ 有名になる前にね,"My scheme is to persuade him to hire me as his amanuensis, and aid him in the creation of a masterpiece, before shooting up through the musical firmament, eventually obliging Pater to admit that yes, the son he disinherited is none other than Robert Frobisher,",I am going to be his assistant before I can help him with his masterpiece.
初キスの相手になったり...,I can become your first kiss...,"Well, a first kiss."
血を見たいのか 相手になるぜ,"You want blood, I get it.",You want to see the blood? I'll be waiting for you.
その手に乗るか!,So that's how it is.,Give me a hand here!
いくらお前でも 手に余るぞ,"It's too big, even for you.",I'm kind of at a disadvantage here.
君は、その怪力で、 僕は、驚くべきスピードで、 大抵の問題は、 解決してる。 だから、僕たちに 手に余る問題は戸惑う。,"When you're used to fixing things with brute strength, or in my case, amazing speed, it's hard to accept that there are things out of our control.","You solve puzzles with that intensity and I'm surprisingly fast, so they could embarrass us."
"- そうなんだが"" ""俺の手に余るというのが...""","I know, but see, that's where the ""in over our heads"" part comes in, 'cause, uh...","- Yeah, well, I don't think I can handle it."
無理強いはしませんが 500ドル足せばー 威力のある銃が手に入ります,"Look, I'm not trying to give you the hard sell, but $500 more, you can get yourself a gun with real stopping power.","Look, I don't want to pressure you, but another 500 bucks goes to getting you a powerful gun."
ルドゥーの情報が 手に入った,"You hear me, Marty? I got a line on Ledoux. I got it right fuckin' now.",I have the information on Ledoux.
今の時間は 砂糖菓子が手に入らなくて,"Thanks. I can handle labor, but not sugar withdrawal.",I don't have any sugar souvenirs right now.
- ちょっとした金が手に入ったんだ,We came into some money.,- I've got some money.
手に入れろ,Claim it.,Go get it.
言え どこで ニセおしめを手に入れた,-find out what he knows.,Tell me where you got a false sense of humor.
ご主人が手に入れられなかった心の平穏を ご主人に与えるには あの晩あなたが見た男が ウォレス・ロークだと 言い張るしかなかった,And the only way you could give your husband the peace that he'd never had was to insist that Wallace Rourke was the man that you saw that night.,I had no choice but to argue that the man you saw that night was Wallace Rourke.
- ちょっとした物を手に入れた,- I got a little something up my sleeve.,- I got a little something.
お前は強い 何としても手に入れよ,"But you, you are strong. And our need is great.","You're strong, you need to get it."
食料は私達に依存しています 燃料も・・・ その代わりに 水を手に入れるのに力を貸すと,"They're totally dependent on us for food, fuel... and they've agreed to organise the workforce for the water detail on the moon.","Food depends on us, fuel... to help us get that water instead."
あなたの考えが 手に取る様にわかるわ,I can hear you thinking. It's like this crunching noise.,I know how you think. I know how to take it.
困惑が手に取るようだ,I see their trouble...,More embarrassment.
"""手に取るようにわかるんだぜ""",At your fingertips!,I know how to grab it.
グリーヴァスの手に掛かって 何回も惨敗してから、 共和国のアウター・リムでの足場が 危うくなってる,"After suffering a series of disastrous defeats at the hands of General Grievous, the Republic's foothold in the Outer Rim is in jeopardy.","Since you lost a lot of races in Grievous' hands, the footing at the Republic Outer Rim is on the line."
私の手に掛かるとこうなる...,My version is this.,It's what happens when it's in my hand.
だが、それには サイラスを釈放する事になる そうなれば、その装置が 悪人の手に渡る恐れがある,"But first, we've got to put this snake back in the pit and give him the real tech-- risk it falling into the wrong hands.","But it would involve letting Cyrus go, and that device would fall into the wrong hands."
フィルムはヤクザの手に渡りました,The film's been taken by the Yakuza.,The film is now in the hands of the Yakuza.
せっかくの裏帳簿も 向こうの手に渡っちまったし,And they got the account book back. Damn.,He owns the off-balance sheets.
"""すでに悪魔の手に落ちているぞ""","Man, you're already sewed up tight in the devil's pocket.",It's already in the demon's hands.
(ついに怪力のチューバッカも 我が手に落ちたか ),At last we have the mighty Chewbacca.,"At last, it's like the Wicked Chewbacca fell into my hands."
もし俺たちより先に 奴らの手に落ちたら・・,"Man, if they get to him before we do...",If it falls into their hands before we do...
もしリンダがミニドームを 手に入れて 悪い奴の手に落ちたら・・,"If Linda takes the mini-dome, and it ends up in the wrong hands...",And if Linda gets that mini-dome and it falls into the wrong hands...
あなたが去って間もなく 技術が犯罪者の手に渡った 機を伺っていた 連中の手に落ちたのよ,"Shortly after you left your time, technology found its way into the hands of criminals who saw only opportunity.","Not long after you left, you asked for a plane with technology in the hands of criminals who fell into their hands."
この巨大な毛むくじゃら 俺一人じゃ手に負えない,I need help with this giant hairy thing!,He's badass. I can't do this on my own.
トラビス あなたに彼は 手に負えないわ,"Travis, you cannot enable him.","Travis, you can't handle him."
僕の手に負えないと思って 勝手な事を,"You thought I couldn't handle something, so you took over.",He thought I couldn't handle it. He did what he did.
センスがあれば 気が付くはずだ 自分の手に 負えなくなってる事に,"You are too clever, you have no room in your head for intelligence.","If I had any sense, I would've realized that I was getting out of my control."
- 君に手の内を見せろと?,"What, I'd show you my hand?",- You want me to show you my hand?
君は手の内を見せないように 感情を抑える そう 強い,"You keep your emotions close to the vest, that's good, that's strong.",You keep your emotions in check 'cause they're so strong.
「一瞬 手の内を見せた」 「彼は見逃さなかった」,"I showed my hand for the slightest second, and he saw.","I showed him my hand for a second, and he wouldn't miss it."
手の施しようがなくなり 気づくころには遅すぎる 飲酒が命取りであったのだと,"Too late, he had learned that drinking, when it gets out of hand, can be fatal.","And by the time I realized it was too late, drinking was the death of him."
手の施しようがない...,"Nothing they can do, so...",There's nothing we can do.
手の施しようがなかったようです,Doc couldn't do anything for him.,I guess we didn't have a choice.
分析したいが 頼れる相手もなく 御手上げの状態でね,The police doesn't know what to do with it... and I am not getting any help from ROC.,"I'd like to analyze it, but I have no one to ask."
ジェイミーには片手もないし仲間もいない,"Jaime has one hand and no allies,",Jaime doesn't have one hand. He doesn't have any partners.
手も足も出なかった,I must admit we were out of skill.,I couldn't feel my hands or my feet.
誰も手も足も出ない,There's nothing anyone can do about it.,Nobody's stepping out of line.
リンカーン・バロウズとマイケル・スコフィールド、 手を上げて出てきなさい!,"Michael Scofield and Lincoln Burrows, You need to exit with the hand in the air.","Lincoln Burrows and Michael Scofield, come out with your hands up!"
排除する時は 喜んで私が手を下す 勝手な殺し合いは――,"As much as I would have enjoyed eliminating him myself, native-on-native killing cannot stand.","When I get rid of it, I'll be happy to lower my gun."
カットニスを抑え込めないなら 私が手を下すしかない,"If you cannot contain Katniss Everdeen, then I will have to terminate her.","If we can't control Katniss, leave them to me."
次が最後の取引だ 用済みになる前に手を下す,This is providing he doesn't decide to waste us before then.,This is going to be our last bargain before it's too late.
すまん マルティネス 君のものに手を付けて ぼくを荒涼とした惑星に 置いていったばかりに,"I'm sorry, Martinez, if you didn't want me to go through your stuff, you shouldn't left me for dead on a desolate planet.","I'm sorry, Martinez, that I put my hands on yours and left me on a broken planet."
それで全部だ 少しばかり手を付けた,It's all there. Except for what we spent.,That's all I got. Just a little bit of help.
キャットは甘いものから手を付けるのよ,Cat always went straight for the sweetest thing.,Cats tend to start with sweets.
