sent,reference,translation
Nousen kohta ylös ja järjestän sellaisen kohtauksen että oksat pois.,"Paul, I'm gonna get up and make the biggest scene you can imagine.",I'm gonna get up in a minute and make a scene that you're gonna throw away.
-Olen hukassa.,I'm lost.,I'm lost.
- Olen hukassa.,I'm lost.,I'm lost.
"Jos olet hukassa tässä talossa, mene pelloille.",If you're lost in this house go back to the land!,"If you're lost in this house, go to the fields."
"llman venepyssyä, olemme hukassa.","Without the punt gun, I feel we're lost.","Without the boat gun, we're lost."
"Hän on hukassa, herra. Pakkomielteinen.","She's undone, sir.","He's lost, sir."
Kun kerran käännät kelkkasi olet hukassa.,"Once you tergiversate, you're lost.","Once you turn around, you're lost."
Me olemme lampaiden planeetalla.,"Here we are, on a planet of sheep.",We're on a planet of sheep.
Emme ole lampaita!,- We are not sheep.,We're not sheep!
-He ovatkin lampaita.,- Most people are sheep.,- They're sheep.
Olet lampaiden kasvattama tiikeri.,You're a tiger raised by lambs.,You're a tiger raised by sheep.
"Etsikää oma äänenne. Älkää olko lampaita.""","""Find your own voice."" ""Don't be a sheep.""","Find your own voice, don't be sheep."""
"Alalla on oma lehmänsä ojassa niiden kanssa, - jotta eläimet nähdään yhä, - söpöinä nallukoina, jotka ovat täysin turvallisia.",The industry has a vested interest in spinning these so that the animals continue to appear like cuddly teddy bears that are completely safe.,"The industry has its own trap with them, so they can still be seen as cute bears, relatively safe."
- Minulla on tässä oma lehmä ojassa.,It's mostly selfish on my part.,I've got my own agenda.
"Rikoit Talon sääntöjä, kun löit vetoa pelistä, - jossa sinulla on oma lehmä ojassa.",You broke with House rules when you bet on a game that you hold a personal stake in.,You broke House rules when you bet on a game where you have your own agenda.
"Huhutaan, että teillä on oma lehmä ojassa Skotlannin suhteen. Maanpuolustusta tärkeämpää on skottikuningattaren kukistaminen.","It's the expense of your Scottish cause, which many say is personal, designed more to undermine Scotland's queen than secure our borders.","There are rumors that you have a vested interest in Scotland, more important than simply defeating the queen of Scotland."
Lornalla on nyt jokin oma lehmä ojassa.,"Is that it, Lorna? 'Cause sure sounds like you've got a dog in this hunt.",Lorna's got her own agenda now.
"Usein oppii kantapään kautta, että naiset ovat häiriöksi.",You're not the first man to learn the hard way-- women are a distraction.,A lot of times you learn the hard way that women are a distraction.
Joskus heidän on opittava kantapään kautta.,"Sometimes, they have to learn the hard way. If Hazel rejects your advice, let her.",Sometimes they have to learn the hard way.
"Kerron sinulle opetuksen, jonka opin kantapään kautta.",Let me give you a lesson that I had to learn the hard way.,I'll tell you a lesson I learned the hard way.
Minä itse opin kantapään kautta ettei terveydellä kannata leikkiä.,"But you know, me... I had to learn the hard way... not to take chances with this kind of thing.",I taught myself the hard way not to mess with your health.
Minun täytyi oppia kantapään kautta. Minä opin.,"If I did it, I was gonna do it and I was gonna learn the lesson the hard way, which I did, repeatedly.",I had to learn the hard way.
Ota tilaisuudesta vaarin. Kaikki on täysin laillista.,I want you to take this opportunity.,"Take advantage of the opportunity, it's perfectly legal."
"Mukava nähdä, että otat tilaisuudesta vaarin.",Glad to seeyou're taking advantage of the opportunities offered.,I'm glad to see you're taking advantage of the opportunity.
On otettava tilaisuudesta vaarin.,"And when you have an opportunity, you take it.",We have to take advantage of the situation.
"Minä otan tilaisuudesta vaarin, vaikka lapsia ei kiinnostaisikaan.","Well, I'm gonna take advantage of this opportunity even if you children aren't interested.","I'll take advantage of it, even if the kids don't care."
Kannattaa ottaa tilaisuudesta vaarin.,You have to make the most of it.,"It's a great opportunity, and you should take it."
Aiotko sietää ryöstöt ja tapot panematta tikkua ristiin?,Are you ready to put up with looting and killing without lifting a finger?,You're going to put up with the robberies and the killings without even putting a finger on it?
Yli 800 ihmistä joutui viime vuonna vampyyrien uhriksi Louisianassa. Viranomaiset eivät pane tikkua ristiin.,"You know, last year there were over 800 reported vampire-related attacks in Louisiana alone, and the law won't do nothing about it.","More than 800 people were the victims of vampires in Louisiana last year, and authorities aren't gonna do anything about it."
Eihän se että minä annan tarkoita että mies panisi tikun ristiin takiani.,Just because I'm giving doesn't mean I can expect a man to lift a finger for me.,"Just because I let him, doesn't mean he's gonna do it for me."
Yhdysvallat ei pane tikkua ristiin.,That's my point. The USA isn't going to lift a finger!,The United States doesn't do that.
Ei pane tikkuakaan ristiin.,He does nothing.,Doesn't do a damn thing.
- Pata kattilaa soimaan!,Double standards!,- Let's turn on the kettle!
- Pata kattilaa soimaa.,- Look who's talking.,- It's a magnificent pot.
-Pata kattilaa soimaa.,It takes one to know one.,- It's like a pot of water.
Pata kattilaa soimaa.,Yeah? Look who's talking.,That's a lot of water.
Ja Thomasilla kun on peukalo keskellä kämmentä.,Thomas will be very busy. He's all fingers and thumbs.,And Thomas has a thumb in the palm of his hand.
Hänellä on peukalo keskellä kämmentä.,He seems to be all thumbs.,He's got a thumb in the middle of the palm.
Minulla on peukalo keskellä kämmentä.,I'm all thumbs today.,I have a thumb in the middle of the palm.
"Sinulla on peukalo keskellä kämmentä, pappi.","barrie: You play like a man with ten thumbs, priest.","You got a thumb in the middle of your palm, priest."
"Yrititkö kertoa, että olet taas pieniin päin?",You announcing the birth of yet another child?,Were you trying to tell me you're losing it again?
Pieniin päin.,Pregnant...,Baby steps.
En minä olekaan pieniin päin.,I'm not in the family way after all.,I'm not pissed off.
"Onnittelu, olet toden totta pieniin päin.","Congratulations. Your test confirms you, in fact, have a baby on the way. How about that?","Congratulations, you really are on a roll."
"Betsillä ja minulla on vaikea päästä pieniin päin, jos tajuatte.","You know, um, well, Betts and I are, uh... We're having a hell of a time getting in a family way, if you catch my drift.","Bets and I are having a hard time getting along, if you know what I mean."
Ehkä hän on pihkassa sinuun.,Maybe he has a crush on you.,Maybe he's got a crush on you.
Ja hän taitaa olla pihkassa sinuun.,"Plus, I think she's got a little thing for you.",And I think she has a crush on you.
Koska olit pihkassa minuun.,'Cause you were into me.,Because you had a crush on me.
- Oletko pihkassa Mackenzieen?,Do you have a crush on Mackenzie? No.,- Do you have a crush on Mackenzie?
Olet pihkassa tyttööni.,You got a thing for my girl.,You have a crush on my girl.
Jalkaväkeä oli pilvin pimein.,Arty and infantry just kept on coming.,Infantry was all over the place.
Äitisi antoi meille patoja ja pannuja vaikka meillä on jo niitä pilvin pimein.,"Your mom said we can't leave without pots and pans. I told her I had some, and then she handed me pots and pans.",Your mother gave us dams and pans when we already have plenty of them.
"- Niitä on pilvin pimein. Mersu, Mersu, Mersu, Mersu...","We stopped to let the twin turbo V8 cool, but then... it decided to die.","Mercedes, Mercedes, Mercedes, Mercedes..."
Siellä oli kollegoja pilvin pimein.,The police were everywhere.,There were colleagues all over the place.
Sellaisia on Gothamissa pilvin pimein.,This is Gotham. That doesn't exactly narrow it down.,There's a lot of them in Gotham.
"Äiti potkaisee tyhjää, kun saa tietää tästä.",No beer. We shouldn't even be doing this here. Mom's gonna die when she finds out about all this.,My mom's gonna get rattled when she finds out about this.
"Se on voimassa vasta, kun on potkaissut tyhjää.",Yes. It's only effective after you've kicked the bucket.,It's only good after you bite the big one.
"Miten vanha hän oli, kun hän potkaisi tyhjää?",So how old was she when she finally blasted off?,How old was he when he kicked the bucket?
Olin töissä vankilan sairaalassa kun Johnny potkaisi tyhjää.,"Look, I was working at the prison hospital when Johnny Handsome checked out.",I was working at the prison hospital when Johnny kicked the bucket.
Siitä lähtien kun Zac potkaisi tyhjää.,"- Mmm. Oh, ever since Zac bit the dust.",Ever since Zac kicked the bucket.
Pukki kaalimaan vartijana.,"You're kind of like the wolf guarding the henhouse, Fred.",Santa's the keeper of cabbage country.
Teillä menee puurot ja vellit sekaisin!,Then why are you comparing apples and oranges?,You're mixing deer and deer!
Kiusallinen rauhansopimus Espanjan kanssa on rikkana rokassa.,There's always the awkward detail of Your Majesty's treaty with Spain.,The awkward peace treaty with Spain is rich in Mexico.
"B.A., tiedämme että sinulla on ruista ranteessasi.","And B.A. we know you've got the bulk, baby.","B.A., we know you've got rye on your wrist."
Siinä oli ruista ranteessa.,"Ooh, is there stuff on that pitch!",It had rye on its wrist.
Tästä ruista ranteeseen!,Eat your hearts out!,Punch me in the wrist!
"B.A., tiedämme että sinulla on ruista ranteessasi.","And B.A. we know you've got the bulk, baby.","B.A., we know you've got rye on your wrist."
- Hänellä on ruista ranteessa.,She could do anything. Yeah.,- He's got rye on his wrist.
"Kun Frank jää kiinni rysän päältä, sinäkin saat oman välitystoimiston.","Just think, Vanessa, when you catch Frank cheating on you, you can open your own real-estate agency.","When Frank gets caught red-handed, you'll have your own agency."
Connor on ehkä yllätänyt hänet rysän päältä.,"Looks like Connor probably, uh, caught him in the act, so...",Connor may have caught him red-handed.
Jäikö hän kiinni rysän päältä?,"Oh my God! - What, then you caught her?",They caught him red-handed?
Ehkä hän haluaa saada heidät kiinni rysän päältä.,I guess he's trying to catch them at it or...,Maybe he wants to catch them red-handed.
Smith jäi kiinni rysän päältä varastaessaan lapsilta.,Smith was caught red-handed stealing from boys.,Smith was caught stealing from children.
Yksi ilta vettä satoi kuin esterin perseestä.,"One night, man, it was just raining like fuck, man.","One night, it rained like hell."
Elena lähti soitellen sotaan.,"She went in with no extraction plan, no idea how to find mack.",Elena made phone calls to go to war.
"Saat käyttöösi tutkia, satelliitteja ja pari lentokonetta. Emme ryntää soitellen sotaan.",Ground troops are still out.,"You'll have access to the radar, satellites, a couple of airplanes, and we're not gonna rush into a war."
Et voi lähteä soitellen sotaan avaruusolentoja vastaan.,Fighting Alchemy or Savitar or aliens isn't something you just show up and try.,You can't just walk out of here all desperate to go to war with aliens.
Soitit suutasi psykopaattien edessä.,"You had to run your mouth in front of psychopaths, didn't you?",You talked your mouth off in front of a bunch of psychos.
Kuningas osoitti suurta johtajuutta vaarallisessa tilanteessa.,Yippee. His Majesty showed great leadership in extremely perilous circumstances.,The King showed great leadership in a dangerous situation.
-Älä soita suutasi.,"I'll bounce you off the wall, son.",- Don't give me that shit.
"Soitan suutani, mutta sanon harvoin suorat sanat.","I mean, I talk a good game, but I very rarely tell people what I think to their face.","I mouth off, but I rarely say what's on my mind."
- Älä soita suutasi.,Don't you brash me.,- Don't give me that shit.
"Ja sokerina pohjalla Anne Dettrey, muotitoimittajamme.","And last, as a kind of dessert, Anne Dettrey, our fashion editor.","And, last but not least, Anne Dettrey, our fashion editor."
Ja sokerina pohjalla Sebastian Krajenski.,And rounding out the starters: Sebastian Krajenski.,"And, last but not least, Sebastian Kuchenski."
Ja sokerina pohjalla - ulkona on limusiinikolonna - valmiina viemään meidät - strippiklubille!,And last but not least... there is a fleet of limos outside... waiting to take us to... a strip club!,"And on top of that, there's a limo train outside ready to take us to a strip club!"
- Ja sokerina pohjalla:,"Very good, sir. I saved the best for last.",And last but not least:
"Ja sokerina pohjalla, - minulla on Lontoon paras äänentoistojärjestelmä.",And to top it off... I got the baddest system in all of London.,"And on top of that, I have the best sound system in London."
Nyt tuli tupenrapinat!,You're gonna regret it!,This is serious now!
"Jos se oli tahallista, heille tulee tupenrapinat.","If they did it on purpose, they could get in trouble.","If it was intentional, they're gonna get hurt."
Nyt tuli tupenrapinat,ROSE! WHAT ARE YOU DOING?,We're going to get it now.
Nyt tulee tupenrapinat.,He's going to be so angry.,I'm in for a world of hurt.
Nyt tuli tupenrapinat.,"- [ Whimpering Laugh ] Oh, I'm in trouble.",We're going to get it now.
"Pidin sinusta ennen. Et seissyt tumput suorina odottamassa, että jotakin tapahtuu.",I liked the old you who wouldn't just sit around and wait for things to happen.,"I used to like you, but you didn't just stand around waiting for something to happen."
"Älä seiso siellä tumput suorina, Elliot.","Don't just stand there, Elliot.","Don't just stand there, Elliot."
"Toisin kuin sinä, joka vain seisot tumput suorina - minä päätin tehdä jotain.",So unlike you... who seems to be completely comfortable just standing around like some fucking pussy... I decided to do something about it.,"Unlike you, who just stands there like a fool, I decided to do something."
Miksi täällä seistään tumput suorina?,What is everybody doing standing around here?,What's with all the shit standing around here?
En voi vain seisoa tumput suorina.,You can't expect me to do nothing.,I can't just stand back and do nothing.
"lnfektion mahdollisuus kasvaa joka sekunti, jonka hän on auki. Lisäksi tuhlaat tuhansia dollareita, kun seisot siinä tumput suorina.","The rate of infection for this patient is increasing every second you keep him open, not to mention the thousands of dollars you're wasting standing here doing nothing.",And you spend thousands of dollars just standing there.
Taidat tykätä kyttyrää.,- Getting a hint of disapproval.,"You like humping, huh?"
"Yksi kaveri tykkäsi kyttyrää, koska pelkää minun vievän paikkansa.",This kid took umbrage at my presence. 'Cause he thinks I'm gonna take his spot.,There's this guy who liked to hump me because he's afraid I'm gonna take his place.
"Minun on paras jäädä, etteivät pomot tykkää kyttyrää.","Oh, no, I'd better hang around because if I leave now, it looks bad upstairs.",I think I'd better stay. I don't want the bosses staring at me.
Roger voi tykätä kyttyrää.,- Roger may take a dim view of this...,Roger might like a hump.
"Anna potkut, jos tykkäät kyttyrää.","And if you don't like that, you can just fire me.","If you like stalking me, fire me."
"Luulin, että ryöstelisimme jo tässä vaiheessa pankkeja - emmekä bensarekkoja jossain Jumalan selän takana.","I thought we'd be robbing banks by now, not some gas truck in the middle of nowhere.","I thought by now we'd be robbing banks, not gas stations in the middle of nowhere."
"Voimme varmaankin sanoa, että tässä vaiheessa menitte ojasta allikkoon.",I never thought I'd hear him say that. Safe to say this is when the mission went from the frying pan into the fire.,I think we can safely say that this is where you got out of the ditch.
Missä vaiheessa aloit tuntea olevasi hukassa?,At what point did you begin to feel lost?,At what point did you start to feel lost?
Hän on vaihtamassa hiippakuntaa.,He's getting fitted for a halo.,He's switching diocese.
Et enää erota vastarannankiiskejä.,No more dismissing anyone who disagrees.,You won't be able to tell the difference anymore.
"En halua olla vastarannankiiski, mutta nautin tästä.","I think that's the point! I don't mean to be a contrarian, - but I'm enjoying this.","I don't mean to be a counterintuitive, but I'm enjoying this."
Jotkut vetävät herneen nenään.,"Some people get pissed off, saying we're taking over.","You know, some people snort a pea."
Taisi vetää herneen nenään.,That pissed her off.,I think he ODd me.
Hän veti herneet nenään.,He was super pissed.,She was snorting peas.
Älä vedä hernettä nenääsi.,Give peas a chance. Now come on.,Don't get your panties in a wad.
Älä vedä hernettä nenään.,Keep your knickers on.,Don't get in my face.
- Vetämään turpaan?,Then shut your mouth.,- Fuck him up?
Vähän isompana toivoin törmääväni siihen ja vetäväni turpaan.,"When I got older, I wanted to bump into him and beat him up.","When I got older, I was hoping I'd bump into it and kick his ass."
Sinuna menisin silti vetämään turpaan.,"Still, man. If I was you, I'd go and kick his arse right now!","But if I were you, I'd kick his ass anyway."
- Tuut kans tai vedän turpaan.,You better come back or else I'm gonna kick your ass.,- Come with me or I'll kick your ass.
Ehkä voisit antaa minulle listan kaikista existäsi jotta tietäisin edes kuka minua seuraavaksi vetää turpaan.,Maybe you could just give me a list of all of your exes so that I can at least know who's going to beat my ass into the ground next.,Maybe you could give me a list of all your exes so I could at least know who's gonna kick my ass next.
Vintti pimeni.,I blacked out.,I blacked out.
"Sanoin, että vintti pimeni. Olit kauhuissasi.","I said, ""Dead out, he was scared shitless.","I told you the attic went dark, and you were terrified."
Sitten vinttini pimeni.,And then I...,Then my attic went dark.
"Jos tässä jonkun vintti pimenee - niin sinun, usko pois.","If anybody's lights are about to go out, believe me, they're yours.","If anybody's, like, losing their minds, it's you, believe me."
"Vintti pimeni ja kunnolla. Kun heräsin, kävelin ulos ja näin silloin ensi kertaa tämän neitokaisen.","So, I passed out hard, and when I wake up, I go outside, and that is the first time I lay eyes upon this young lady.","When I woke up, I walked out, and that was the first time I saw this young lady."
Cheerleaderille pitää kaikki vääntää rautalangasta.,"Jeez, you gotta spell everything out for the cheerleader.","If you're a cheerleader, you have to spell everything out for me."
- Pitääkö vääntää rautalangasta.,- Let me connect the dots for you.,- Do I have to spell it out for you?
- Pitääkö minun vääntää rautalangasta?,We should wait for Captain Teitel.,Do I have to spell it out for you?
Väännän rautalangasta.,Maybe I wasn't clear enough.,Let me spell it out for you.
Ei tarvitse vääntää rautalangasta.,- You don't have to draw me pictures.,You don't have to spell it out for me.
Yritys hyvä kymmenen.,"Then give him an A for effort, Andy.",The company's good ten.
"Yritys hyvä kymmenen, mutta luulenpa että onnemme loppui.","A great ride, friend. But I have a feeling it's about over.","That's a good 10, but I guess we're out of luck."
"Yritys hyvä kymmenen, vaikka häviäisitte.","Win or lose, you are giving it your best shot.","I'll give you a good ten, even if you lose."
"Mutta yritys hyvä kymmenen, vai mitä?","We had a damn good fight, didn't we?","But the company's a good ten, right?"
- Olenkin äimän käkenä.,"- Yeah, well, I'm fucking surprised.","Yeah, I'm overwhelmed."
Olin äimän käkenä.,"I'm thinking, ""What the hell?""",I was overwhelmed.
Kaikki elävät koodinmurtajamme ovat äimän käkenä.,All of our living code breakers are absolutely stumped.,All of our living codebreakers are overwhelmed.
Olen äimän käkenä.,I'm amazed.,I'm overwhelmed.
"Holztmann, olen äimän käkenä.","Holtzmann, I am beyond impressed.","Niedertmann, I'm overwhelmed."
