sent,reference,translation
Kohta tänne sataa faneja niin että oksat pois.,"Gonna be a lot of fans in here soon, yeah.","It's gonna be raining fans in here, and you're gonna bleed the shit out of me."
Nousen kohta ylös ja järjestän sellaisen kohtauksen että oksat pois.,"Paul, I'm gonna get up and make the biggest scene you can imagine.",I'm gonna get up in a minute and create a scene where you wind up branching off.
-Olen hukassa.,I'm lost.,I'm lost.
- Olen hukassa.,I'm lost.,I'm lost.
"Jos olet hukassa tässä talossa, mene pelloille.",If you're lost in this house go back to the land!,"If you're lost in this house, go to the fields."
"llman venepyssyä, olemme hukassa.","Without the punt gun, I feel we're lost.","Without the boat gun, we're screwed."
"Hän on hukassa, herra. Pakkomielteinen.","She's undone, sir.","He's lost, sir, obsessed."
Kun kerran käännät kelkkasi olet hukassa.,"Once you tergiversate, you're lost.","Once you turn around, you're lost."
Me olemme lampaiden planeetalla.,"Here we are, on a planet of sheep.",We're on the planet of sheep.
Emme ole lampaita!,- We are not sheep.,We're not sheep!
-He ovatkin lampaita.,- Most people are sheep.,- They're sheep.
Olet lampaiden kasvattama tiikeri.,You're a tiger raised by lambs.,You're a tiger raised by sheep.
"Etsikää oma äänenne. Älkää olko lampaita.""","""Find your own voice."" ""Don't be a sheep.""","Find your own voice, don't be a sheep."""
"Alalla on oma lehmänsä ojassa niiden kanssa, - jotta eläimet nähdään yhä, - söpöinä nallukoina, jotka ovat täysin turvallisia.",The industry has a vested interest in spinning these so that the animals continue to appear like cuddly teddy bears that are completely safe.,It's a business that has its own ditch with them so people can still see the animals as cute nails that are perfectly safe.
- Minulla on tässä oma lehmä ojassa.,It's mostly selfish on my part.,- I got my own agenda here.
"Rikoit Talon sääntöjä, kun löit vetoa pelistä, - jossa sinulla on oma lehmä ojassa.",You broke with House rules when you bet on a game that you hold a personal stake in.,You broke House rules when you bet on a game where you've got your own agenda.
"Huhutaan, että teillä on oma lehmä ojassa Skotlannin suhteen. Maanpuolustusta tärkeämpää on skottikuningattaren kukistaminen.","It's the expense of your Scottish cause, which many say is personal, designed more to undermine Scotland's queen than secure our borders.","There are rumors that you have a personal interest in Scotland, but more important than serving their country is defeating the Scottish queen."
Lornalla on nyt jokin oma lehmä ojassa.,"Is that it, Lorna? 'Cause sure sounds like you've got a dog in this hunt.",Lorna's got her own agenda now.
"Usein oppii kantapään kautta, että naiset ovat häiriöksi.",You're not the first man to learn the hard way-- women are a distraction.,You often learn the hard way that women are a distraction.
Joskus heidän on opittava kantapään kautta.,"Sometimes, they have to learn the hard way. If Hazel rejects your advice, let her.",Sometimes they have to learn the hard way.
"Kerron sinulle opetuksen, jonka opin kantapään kautta.",Let me give you a lesson that I had to learn the hard way.,I'll tell you a lesson I learned the hard way.
Minä itse opin kantapään kautta ettei terveydellä kannata leikkiä.,"But you know, me... I had to learn the hard way... not to take chances with this kind of thing.",I myself learned the hard way not to mess with health.
Minun täytyi oppia kantapään kautta. Minä opin.,"If I did it, I was gonna do it and I was gonna learn the lesson the hard way, which I did, repeatedly.",I had to learn the hard way.
Ota tilaisuudesta vaarin. Kaikki on täysin laillista.,I want you to take this opportunity.,"Please take advantage of the opportunity, everything is perfectly legal."
"Mukava nähdä, että otat tilaisuudesta vaarin.",Glad to seeyou're taking advantage of the opportunities offered.,I'm glad to see you're taking advantage of the opportunity.
On otettava tilaisuudesta vaarin.,"And when you have an opportunity, you take it.",We have to take advantage of the situation.
"Minä otan tilaisuudesta vaarin, vaikka lapsia ei kiinnostaisikaan.","Well, I'm gonna take advantage of this opportunity even if you children aren't interested.","I'll embrace the opportunity, even if the kids aren't interested."
Kannattaa ottaa tilaisuudesta vaarin.,You have to make the most of it.,"It's a great opportunity, and you should take it."
Aiotko sietää ryöstöt ja tapot panematta tikkua ristiin?,Are you ready to put up with looting and killing without lifting a finger?,Are you going to put up with the robberies and killing without crossing a finger?
Yli 800 ihmistä joutui viime vuonna vampyyrien uhriksi Louisianassa. Viranomaiset eivät pane tikkua ristiin.,"You know, last year there were over 800 reported vampire-related attacks in Louisiana alone, and the law won't do nothing about it.","More than 800 people were the victims of vampires last year in Louisiana, but the authorities don't cross the bridge."
Eihän se että minä annan tarkoita että mies panisi tikun ristiin takiani.,Just because I'm giving doesn't mean I can expect a man to lift a finger for me.,"Just because I let him, doesn't mean he'll cross the line for me."
Yhdysvallat ei pane tikkua ristiin.,That's my point. The USA isn't going to lift a finger!,The United States does not cross the line.
Ei pane tikkuakaan ristiin.,He does nothing.,Doesn't cross a finger.
- Pata kattilaa soimaan!,Double standards!,Ready?
- Pata kattilaa soimaa.,- Look who's talking.,- Two and a half pots of soup.
-Pata kattilaa soimaa.,It takes one to know one.,It's all hands on deck.
Pata kattilaa soimaa.,Yeah? Look who's talking.,It's eight ounces of soup.
Ja Thomasilla kun on peukalo keskellä kämmentä.,Thomas will be very busy. He's all fingers and thumbs.,And Thomas has a thumb in the palm of his hand.
Hänellä on peukalo keskellä kämmentä.,He seems to be all thumbs.,He's got a thumb in the middle of the palm.
Minulla on peukalo keskellä kämmentä.,I'm all thumbs today.,I've got a thumb in the middle of the palm.
"Sinulla on peukalo keskellä kämmentä, pappi.","barrie: You play like a man with ten thumbs, priest.","You got a thumb in the palm of your hand, priest."
"Yrititkö kertoa, että olet taas pieniin päin?",You announcing the birth of yet another child?,Were you trying to tell me you're in a bad mood again?
Pieniin päin.,Pregnant...,In the small vicinity.
En minä olekaan pieniin päin.,I'm not in the family way after all.,"Well, I'm not confused."
"Onnittelu, olet toden totta pieniin päin.","Congratulations. Your test confirms you, in fact, have a baby on the way. How about that?",Congratulations. You're really drunk.
"Betsillä ja minulla on vaikea päästä pieniin päin, jos tajuatte.","You know, um, well, Betts and I are, uh... We're having a hell of a time getting in a family way, if you catch my drift.","Bets and I are having a hard time getting to the small side, if you know what I mean."
Ehkä hän on pihkassa sinuun.,Maybe he has a crush on you.,Maybe he's got a crush on you.
Ja hän taitaa olla pihkassa sinuun.,"Plus, I think she's got a little thing for you.",And I think she has a crush on you.
Koska olit pihkassa minuun.,'Cause you were into me.,Because you had a crush on me.
- Oletko pihkassa Mackenzieen?,Do you have a crush on Mackenzie? No.,- Do you have a crush on Mackenzie?
Olet pihkassa tyttööni.,You got a thing for my girl.,You have a crush on my girl.
Jalkaväkeä oli pilvin pimein.,Arty and infantry just kept on coming.,The infantry was stacked up.
Äitisi antoi meille patoja ja pannuja vaikka meillä on jo niitä pilvin pimein.,"Your mom said we can't leave without pots and pans. I told her I had some, and then she handed me pots and pans.",Your mother gave us dams and pans when we already have a lot of them.
"- Niitä on pilvin pimein. Mersu, Mersu, Mersu, Mersu...","We stopped to let the twin turbo V8 cool, but then... it decided to die.","Oh, the darkest, darkest mountain in the world."
Siellä oli kollegoja pilvin pimein.,The police were everywhere.,There was a lot of colleagues there. It was stacked up.
Sellaisia on Gothamissa pilvin pimein.,This is Gotham. That doesn't exactly narrow it down.,There's a lot of those in Gotham.
"Äiti potkaisee tyhjää, kun saa tietää tästä.",No beer. We shouldn't even be doing this here. Mom's gonna die when she finds out about all this.,Mom's gonna kick the bucket when she finds out about this.
"Se on voimassa vasta, kun on potkaissut tyhjää.",Yes. It's only effective after you've kicked the bucket.,It's restricted until you've kicked the bucket.
"Miten vanha hän oli, kun hän potkaisi tyhjää?",So how old was she when she finally blasted off?,How old was he when he kicked the bucket?
Olin töissä vankilan sairaalassa kun Johnny potkaisi tyhjää.,"Look, I was working at the prison hospital when Johnny Handsome checked out.",I was working at the prison hospital when Johnny kicked the bucket.
Siitä lähtien kun Zac potkaisi tyhjää.,"- Mmm. Oh, ever since Zac bit the dust.",Ever since Zac kicked the bucket.
Pukki kaalimaan vartijana.,"You're kind of like the wolf guarding the henhouse, Fred.",Santa Claus guarding the cabbage patch.
Teillä menee puurot ja vellit sekaisin!,Then why are you comparing apples and oranges?,You're mixing discrepancies!
Kiusallinen rauhansopimus Espanjan kanssa on rikkana rokassa.,There's always the awkward detail of Your Majesty's treaty with Spain.,The awkward peace treaty with Spain is utterly flush with cash in Kosovo.
"B.A., tiedämme että sinulla on ruista ranteessasi.","And B.A. we know you've got the bulk, baby.","B.A., we know you've got rye on your wrist."
Siinä oli ruista ranteessa.,"Ooh, is there stuff on that pitch!",There was rye on it.
Tästä ruista ranteeseen!,Eat your hearts out!,From here to the wrist!
"B.A., tiedämme että sinulla on ruista ranteessasi.","And B.A. we know you've got the bulk, baby.","B.A., we know you've got rye on your wrist."
- Hänellä on ruista ranteessa.,She could do anything. Yeah.,He's got rye on his wrist.
"Kun Frank jää kiinni rysän päältä, sinäkin saat oman välitystoimiston.","Just think, Vanessa, when you catch Frank cheating on you, you can open your own real-estate agency.","When Frank gets caught with a smoking gun, you'll have your own agency."
Connor on ehkä yllätänyt hänet rysän päältä.,"Looks like Connor probably, uh, caught him in the act, so...",Connor may have caught him in the act.
Jäikö hän kiinni rysän päältä?,"Oh my God! - What, then you caught her?",They caught him red-handed?
Ehkä hän haluaa saada heidät kiinni rysän päältä.,I guess he's trying to catch them at it or...,Maybe he wants to catch them in the act.
Smith jäi kiinni rysän päältä varastaessaan lapsilta.,Smith was caught red-handed stealing from boys.,Smith was caught stealing from children.
Yksi ilta vettä satoi kuin esterin perseestä.,"One night, man, it was just raining like fuck, man.","One night, it rained like hell out of my ass."
Elena lähti soitellen sotaan.,"She went in with no extraction plan, no idea how to find mack.",Elena left to make phone calls to the war.
"Saat käyttöösi tutkia, satelliitteja ja pari lentokonetta. Emme ryntää soitellen sotaan.",Ground troops are still out.,"You'll have access to research, satellites and a couple of airplanes, but we're not gonna rush for a call to war."
Et voi lähteä soitellen sotaan avaruusolentoja vastaan.,Fighting Alchemy or Savitar or aliens isn't something you just show up and try.,You can't just leave with a couple of calls to go to war with aliens.
Soitit suutasi psykopaattien edessä.,"You had to run your mouth in front of psychopaths, didn't you?",You talked in front of a bunch of psychopaths.
Kuningas osoitti suurta johtajuutta vaarallisessa tilanteessa.,Yippee. His Majesty showed great leadership in extremely perilous circumstances.,The king showed great leadership in a dangerous situation.
-Älä soita suutasi.,"I'll bounce you off the wall, son.",- Don't talk to me like that.
"Soitan suutani, mutta sanon harvoin suorat sanat.","I mean, I talk a good game, but I very rarely tell people what I think to their face.","I'm a big talker, but I rarely say what's on my mind."
- Älä soita suutasi.,Don't you brash me.,- Don't give me that.
"Ja sokerina pohjalla Anne Dettrey, muotitoimittajamme.","And last, as a kind of dessert, Anne Dettrey, our fashion editor.","And last but not least, Anne Dettrey, our fashion editor."
Ja sokerina pohjalla Sebastian Krajenski.,And rounding out the starters: Sebastian Krajenski.,"And on top of that, Sebastian Kuchenski."
Ja sokerina pohjalla - ulkona on limusiinikolonna - valmiina viemään meidät - strippiklubille!,And last but not least... there is a fleet of limos outside... waiting to take us to... a strip club!,"And, here's the coup de gr. There's a limo train outside ready to take us to a strip club!"
- Ja sokerina pohjalla:,"Very good, sir. I saved the best for last.","And, last but not least:"
"Ja sokerina pohjalla, - minulla on Lontoon paras äänentoistojärjestelmä.",And to top it off... I got the baddest system in all of London.,"And, last but not least, I have the best sound system in London."
Nyt tuli tupenrapinat!,You're gonna regret it!,This is serious now!
"Jos se oli tahallista, heille tulee tupenrapinat.","If they did it on purpose, they could get in trouble.","If they done that on purpose, they're gonna be a disaster."
Nyt tuli tupenrapinat,ROSE! WHAT ARE YOU DOING?,This is serious now.
Nyt tulee tupenrapinat.,He's going to be so angry.,Here comes trouble.
Nyt tuli tupenrapinat.,"- [ Whimpering Laugh ] Oh, I'm in trouble.",This is serious now.
"Pidin sinusta ennen. Et seissyt tumput suorina odottamassa, että jotakin tapahtuu.",I liked the old you who wouldn't just sit around and wait for things to happen.,"I used to like you, but you didn't just stand there with your thumb up your ass waiting for something to happen."
"Älä seiso siellä tumput suorina, Elliot.","Don't just stand there, Elliot.","Don't just stand there doing nothing, Elliot."
"Toisin kuin sinä, joka vain seisot tumput suorina - minä päätin tehdä jotain.",So unlike you... who seems to be completely comfortable just standing around like some fucking pussy... I decided to do something about it.,"Unlike you, who stands there like a fool, I decided to do something."
Miksi täällä seistään tumput suorina?,What is everybody doing standing around here?,Why is everyone standing around here with their pricks in their hands?
En voi vain seisoa tumput suorina.,You can't expect me to do nothing.,I can't just stand back and do nothing.
"lnfektion mahdollisuus kasvaa joka sekunti, jonka hän on auki. Lisäksi tuhlaat tuhansia dollareita, kun seisot siinä tumput suorina.","The rate of infection for this patient is increasing every second you keep him open, not to mention the thousands of dollars you're wasting standing here doing nothing.","Every second that she's open, the chances of there being an lnternet go up, and you're wasting thousands of dollars standing there while you're doing nothing."
Taidat tykätä kyttyrää.,- Getting a hint of disapproval.,"You like humping, huh?"
"Yksi kaveri tykkäsi kyttyrää, koska pelkää minun vievän paikkansa.",This kid took umbrage at my presence. 'Cause he thinks I'm gonna take his spot.,One guy liked humping because he's afraid I'm gonna take his place.
"Minun on paras jäädä, etteivät pomot tykkää kyttyrää.","Oh, no, I'd better hang around because if I leave now, it looks bad upstairs.","Well, I guess I'd better stay, in case the bosses don't like that hump."
Roger voi tykätä kyttyrää.,- Roger may take a dim view of this...,Roger might like that hump.
"Anna potkut, jos tykkäät kyttyrää.","And if you don't like that, you can just fire me.","If you like humping, fire me."
"Luulin, että ryöstelisimme jo tässä vaiheessa pankkeja - emmekä bensarekkoja jossain Jumalan selän takana.","I thought we'd be robbing banks by now, not some gas truck in the middle of nowhere.","I thought we'd be robbing banks by now, not gas trucks in the middle of nowhere."
"Voimme varmaankin sanoa, että tässä vaiheessa menitte ojasta allikkoon.",I never thought I'd hear him say that. Safe to say this is when the mission went from the frying pan into the fire.,I think we can safely say that this is where you went from the ditch to the firehouse.
Missä vaiheessa aloit tuntea olevasi hukassa?,At what point did you begin to feel lost?,At what point did you start to feel lost?
Hän on vaihtamassa hiippakuntaa.,He's getting fitted for a halo.,He's in the process of changing diocese.
Et enää erota vastarannankiiskejä.,No more dismissing anyone who disagrees.,You won't be able to tell the difference anymore.
"En halua olla vastarannankiiski, mutta nautin tästä.","I think that's the point! I don't mean to be a contrarian, - but I'm enjoying this.","I don't want to be a pain in the ass, but I'm enjoying this."
Jotkut vetävät herneen nenään.,"Some people get pissed off, saying we're taking over.",Some people snort peas up their noses.
Taisi vetää herneen nenään.,That pissed her off.,I think he shut me down.
Hän veti herneet nenään.,He was super pissed.,He shut me down.
Älä vedä hernettä nenääsi.,Give peas a chance. Now come on.,Don't pull that chip up your nose.
Älä vedä hernettä nenään.,Keep your knickers on.,Don't snort a pea in your nose.
- Vetämään turpaan?,Then shut your mouth.,What are you going to do?
Vähän isompana toivoin törmääväni siihen ja vetäväni turpaan.,"When I got older, I wanted to bump into him and beat him up.","When I was a little older, I was hoping I'd bump into it and kick your ass."
Sinuna menisin silti vetämään turpaan.,"Still, man. If I was you, I'd go and kick his arse right now!","If I were you, I'd still go kick some ass."
- Tuut kans tai vedän turpaan.,You better come back or else I'm gonna kick your ass.,"Come on, or I'll kick your ass."
Ehkä voisit antaa minulle listan kaikista existäsi jotta tietäisin edes kuka minua seuraavaksi vetää turpaan.,Maybe you could just give me a list of all of your exes so that I can at least know who's going to beat my ass into the ground next.,Maybe you could give me a list of all your exes so I can at least know who's gonna kick my ass next.
Vintti pimeni.,I blacked out.,Craigslist went dark.
"Sanoin, että vintti pimeni. Olit kauhuissasi.","I said, ""Dead out, he was scared shitless.",You were terrified.
Sitten vinttini pimeni.,And then I...,Then my attic went dark.
"Jos tässä jonkun vintti pimenee - niin sinun, usko pois.","If anybody's lights are about to go out, believe me, they're yours.","If it's anybody's fault, it's yours, believe me."
"Vintti pimeni ja kunnolla. Kun heräsin, kävelin ulos ja näin silloin ensi kertaa tämän neitokaisen.","So, I passed out hard, and when I wake up, I go outside, and that is the first time I lay eyes upon this young lady.","I woke up and I walked out, and for the first time, I saw this young lady."
Cheerleaderille pitää kaikki vääntää rautalangasta.,"Jeez, you gotta spell everything out for the cheerleader.",You have to spell everything out for a cheerleader.
- Pitääkö vääntää rautalangasta.,- Let me connect the dots for you.,- Do I have to spell it out for you?
- Pitääkö minun vääntää rautalangasta?,We should wait for Captain Teitel.,Do I have to spell it out for you?
Väännän rautalangasta.,Maybe I wasn't clear enough.,Here's an analogy.
Ei tarvitse vääntää rautalangasta.,- You don't have to draw me pictures.,You don't have to spell it out.
Yritys hyvä kymmenen.,"Then give him an A for effort, Andy.",That's a good 10.
"Yritys hyvä kymmenen, mutta luulenpa että onnemme loppui.","A great ride, friend. But I have a feeling it's about over.","A good ten, but I guess our luck's run out."
"Yritys hyvä kymmenen, vaikka häviäisitte.","Win or lose, you are giving it your best shot.","A good 10, even if you lose."
"Mutta yritys hyvä kymmenen, vai mitä?","We had a damn good fight, didn't we?","But it's a good ten, right?"
- Olenkin äimän käkenä.,"- Yeah, well, I'm fucking surprised.","Yeah, I'm overwhelmed."
Olin äimän käkenä.,"I'm thinking, ""What the hell?""",I was overwhelmed.
Kaikki elävät koodinmurtajamme ovat äimän käkenä.,All of our living code breakers are absolutely stumped.,All our living codebreakers are overwhelmed.
Olen äimän käkenä.,I'm amazed.,I'm overwhelmed.
"Holztmann, olen äimän käkenä.","Holtzmann, I am beyond impressed.","Niedertmann, I'm at a loss."
