sent,reference,translation
Votre patient est mal en point.,You have a patient in distress.,Your patient is in bad shape.
T'es rouge comme une tomate.,Ooh! Your face is red! Like a strawbrerry!,You're red as a tomato.
Viens pas pleurer quand tu seras rouge comme une écrevisse.,Don't come crying to me when you're as red as a tomato.,Don't come crying when you're red as a crayfish.
Il a été sage comme une image.,Didn't give me an ounce of trouble.,He's been good as gold.
Je serai sage comme une image !,- Like an angel of light.,I'll be good as gold.
Elle était sur son 31. C'est un peu tôt pour aller en boîte.,"She was certainly dressed to impress, but it's a little early for clubbing, isn't it?",She was all dressed up. It's a little early to go clubbing.
Vous êtes sur votre 31.,You're looking great.,You're all dressed up.
T'es à l'ouest.,You're way off track.,You're out of your mind.
"Tu es à l'ouest, aujourd'hui.",You're a million miles away right now.,You're out of your mind today.
J'ai l'impression d'être à l'ouest.,I feel like such a stupid mess.,I feel like I'm out of it.
"Ouais, j'ai bien entendu mais je préfère oublier ce que tu as dit par ce que t'es à l'ouest.","Yeah, I did hear you but I'm going to forget what you said because you're not thinking straight.","Yeah, I heard you, but I'd rather forget what you said because you're in the west."
Mes gars sont au taquet.,My guys prevailed.,My guys are ready to go.
je suis au taquet.,I'm on fire.,I'm ready to go.
Ah la vache!,- Holy moly.,"Oh, my God!"
Ah la vache !,Holy cow!,"Oh, my God!"
Insulte-les de hippies et va droit au but.,Just call someone a hippie and get to the point.,Call them hippies and cut to the chase.
"Eh bien, tu es allé droit au but avec celle-la.","Well, you walked right into that one.","Well, you got right to the point with that one."
"Chéri, il vaut parfois mieux éviter d'aller droit au but.","Honey, sometimes it's not the most perfect timing To get straight to the point.","Honey, sometimes it's best not to cut to the chase."
J'en ai marre de jouer au chat et à la souris. J'ai Faith pour ça. Allons droit au but.,'Cause you know I'm here to take that call,"I'm tired of playing cat and mouse, and I have Faith for that, so let's cut to the chase."
"Cette année, elle peut aller se faire cuire un œuf.",This year she can go... Blow a balloon.,"This year, she can go suck an egg."
"Pour ce qui est de Mme Marko, dites-lui d'aller se faire cuire un oeuf.","And as for Mrs. Marko, I should tell her to go fry an egg.","As for Mrs. Marko, tell her to go suck an egg."
"Attendez, soyons... Appelons un chat un chat.","Well now, let's be, let's call a spade a spade.","Wait, let's... let's call a spade a spade."
"Je suis prêt à appeler un chat un chat, pour dissuader les générations d'aujourd'hui et de demain.","There I am prepared to call a spade a spade, as a warning to present and future generations.","I'm willing to call a spade a spade, to deter generations today and tomorrow."
Appelons un chat un chat.,Let's call a spade a spade.,Let's call a spade a spade.
"J'arrive comme un cheveu sur la soupe, mais j'ai pensé que je devais venir vous annoncer la nouvelle, personnellement.",It's rather remiss of me to intrude on you like this... but I really felt I should break the news to you personally.,"I'm coming in like a hair on the soup, but I thought I should come and break the news to you, personally."
"Ça arrive comme un cheveu sur la soupe, c'est tout.","It's just a bolt out of the fucking blue, that's all.","It just happens like a hair on the soup, that's all."
Vanessa est arrivée comme un cheveu sur la soupe.,Vanessa turned up at an awkward moment.,Vanessa showed up like a hair on the soup.
J'ai du pain sur la planche.,Lotta irons in the fire.,I got a lot of work to do.
Tu as du pain sur la planche la.,You got your hands full over there.,You've got your work cut out for you.
"Ecoute, je sais que tu as du pain sur la planche, mais mes parents ne peuvent pas te supporter et mon cousin est...","Look, I know you have a lot on your plate, but my parents can't stand you, and my cousin is...","Look, I know you've got your work cut out for you, but my parents can't stand you and my cousin is..."
"Parfois, j'ai deux mains gauches.",Sometimes I'm just all thumbs.,Sometimes I have two left hands.
Tu as deux mains gauches !,You got hands like bricks!,You have two left hands!
Je dois avoir deux mains gauches.,I think I have two left hands.,I must have two left hands.
Les gens doivent avoir la banane en te voyant.,People have to be happy that you've arrived.,People must get bananas when they see you.
J'ai la banane quand je suis avec elle.,I can't help but smile when I'm around her.,I get the banana when I'm with her.
Ils vont avoir la banane.,"Yeah, they'll go bananas for that one.",They're gonna get the banana.
- Anita a le cafard. - Pas de problème.,Anita doesn't want to.,- Anita's in a bad mood.
"- Toi aussi, tu as le cafard?",- We call it the blues.,- Are you unhappy too?
Tu as le cafard ? Je déteste les dimanches ici.,This place gives me the creeps on Sunday.,I hate Sundays here.
"C'est une fille qui a le cafard. Elle en a marre de la guerre, marre d'être seule, à attendre que son homme revienne.",It's about a very lonely girl who's sick and tired of war and being left alone.,"She's tired of the war, tired of being alone, waiting for her man to come back."
J'ai eu la chair de poule toute la nuit.,So sick.,I had goose bumps all night.
J'en ai la chair de poule.,"- Gives me the creeps, to be honest. - Yeah.",I got goose bumps.
"Regarde, j'en ai la chair de poule.","Look, I got freakin' goose bumps.","Look, I got goose bumps."
"Ah la vache, j'en ai la chair de poule.",Oh my God I got goose bumps.,"Damn, I got goose bumps."
Mitsuko et Joe ont le cœur sur la main.,Mitsuko and Joe are open-handed.,Mitsuko and Joe have a good heart.
"C'est bon, tu peux avoir le coeur sur la main","It's okay, you can wear your heart on your sleeve","It's okay, you can have your heart on your sleeve"
"Vous savez, les Punjabis ont le coeur sur la main.",You know we Punjabis are really large-hearted.,"You know, minibars have a heart on their sleeve."
J'ai la dalle.,I sure am hungry.,I'm starving.
"Allez, j'ai la dalle.","Come on, I'm starving.","Come on, I'm starving."
J'ai la flemme de lire des sous-titres.,"Actually, no. I'm not down for subtitles tonight.",I'm too lazy to read subtitles.
Ses parents avaient la flemme de l'appeler Bob ?,"What, his parents were too lazy to come up with, like, Bob?",His parents were too lazy to call him Bob?
J'ai eu la flemme.,"I got lazy, man, you know.",I was too lazy.
Tu as la gueule de bois.,You're hungover.,You're hungover.
- Bien sûr que j'ai la gueule de bois.,Of course I'm hungover.,- Of course I'm hungover.
"J'ai la patate, moi !",I'm starting to see why!,I've got potatoes!
J'ai la pêche à mort.,Good as hell.,I'm dying.
J'ai la pêche comme c'est pas possible.,My spirit's high as it can be,I'm on fire. I'm on fire.
"T'as la pêche, hein ?",- You're in great shape!,"You're looking good, huh?"
Tu cherches trop à impressionner. Tu as les yeux plus gros que le ventre.,"You try so hard to impress people, you always bite off more than you can chew.","You're trying too hard to impress, you're biting off more than you can chew."
"Voila ce qui arrive lorsqu'on a les yeux plus gros que le ventre, Pat.","This is what happens when you get too big for your boots, Pat.","This is what happens when your eyes are bigger than your stomach, Pat."
J'avais les yeux plus gros que le ventre.,I bit off more than I could chew.,I bit off more than I could chew.
- Non. On a d'autres chats à fouetter.,We have bigger fish to fry.,We got bigger fish to fry.
"Arrête, on a d'autres chats à fouetter.","Shut up, focus on the job.","Come on, we got bigger fish to fry."
On a d'autres chats à fouetter.,We got bigger fish to fry.,We got bigger fish to fry.
J'avais un chat dans la gorge.,Just got a frog in my throat.,I had a cat in my throat.
Il a un chat dans la gorge.,He's just a little hoarse.,He's got a cat in his throat.
"Meg disait à Markayla de ralentir, mais Markayla a eu un coup de foudre.","Meg kept telling Markayla to slow down, but Markayla was head over heels.","Meg was telling Markayla to slow down, but Farbeyla fell in love at first sight."
Moi aussi. Mais on n'a pas eu de coup de foudre.,"So do I, but we didn't love each other at first either.","So did I, but we didn't fall in love at first sight."
"Avoir un coup de foudre, c'est sentir le véritable amour.","To experience love at first sight, is to feel true love.",To fall in love at first sight is to feel true love.
"Je m'appelle Sydney White, mon pére est plombier, je collectionne les BD et j'ai une peur bleue des ballons en forme d'animaux.",My name is Sydney White. My dad's a plumber. I collect comic books and I'm secretly terrified of balloon animals.,"My name is Sydney White, my dad's a plumber, and I collect comic books and I'm scared to death of balloon animals."
L'autre moitié a une peur bleue de lui.,The rest... scared to death of that wombat.,The other half is scared to death of him.
"Vous avez oublié, je suis influent à Klingen et que j'ai une peur bleue des pigeons.","Well, you only left out that... I'm fluent in Klingon and have a bona fide fear of pigeons.","You forgot, I'm influential in Kieren and I'm scared to death of pigeons."
Il a un poil dans la main.,That boy is scared of working. He ain't done a lick of work in his life.,He's got a hair in his hand.
Surtout ceux qui ont un poil dans la main. Ils préfèrent rester assis et manger des fruits.,They're just too idle to work.,"Especially those with hair in their hand, they prefer to sit and eat fruit."
"Et toi aussi mon petit Mattis tu pourrais aider, mais tu as un poil dans la main.","What about you, little Mattis. You could lend a hand too.","And you, my little Mattis, could help, but you have a hair in your hand."
Battons le fer tant qu'il est chaud.,We have to act quickly and seize this opportunity.,Let's beat the iron while it's hot.
Il faut battre le fer tant qu'il est chaud.,You gotta strike while the iron is hot.,You have to beat the iron while it's hot.
- Battons le fer tant qu'il est chaud!,Strike while the iron is hot!,- Let's beat the iron while it's hot!
- Il pourrait blanchir de l'argent.,He could be laundering money. - So?,- He could be laundering money.
Bien pratique pour blanchir de l'argent en tant que gros dealer de coke,Which comes in handy to launder all the money he makes as the biggest coke dealer,Very convenient for laundering money as a major coke dealer.
"A droite, une holding dont se sert Khasinau pour blanchir de l'argent.","On the right, a holding company that Khasinau uses to launder money.",On the right is a holding company that Khasinau uses to launder money.
"""Putain de salope, arrête de boire comme un trou au déjeuner.",You shouldn't have drank so much water at lunch!,"""You fucking bitch, stop drinking so much at lunch."
Ils boivent comme des trous.,They're drinkin' like fishes.,They drink like fish.
Il a commencé à boire comme un trou.,Started drinking like a fish.,He started drinking like a fish.
Millie ne sera pas choquée de voir quelqu'un boire un coup.,Millie won't be shocked to see somebody take a drink.,Millie won't be shocked to see someone drinking.
Deux courtiers sont venus boire un coup.,A couple of brokers stopped in for spritzers one night.,Two stockbrokers came in for a drink.
Viens boire un coup ce soir.,Aren't you coming with us?,Come and have a drink tonight.
"Et d'ailleurs, je déteste casser du sucre sur le dos de quelqu'un.","Anyway, I don't like talking about people behind their back.","And besides, I hate breaking sugar on someone's back."
"Et ça non plus, ce n'est pas tes oignons.","And this isn't any of your business, either.",And it's none of your business either.
- Ce n'est pas tes oignons.,"- Nothing, don't look at it.",- It's none of your business.
"Ecoutez, peu importe les sentiments que vous avez eus du vivant de votre ami, ce n'est pas mes oignons.","Sir, whatever you gentlemen felt for each other when your friend was still alive... is certainly none of my affair.","Look, whatever feelings you had while your friend was alive, it's none of my business."
Je crois que c'est la fin des haricots pour le mollusque à moteur.,Looks like the party is over for the motoring mollusk.,I think that's the end of the beans for the motor mollusk.
C'est la fin des haricots.,It's a nail in my coffin.,It's the end of the beans.
M. Blumenthal qui menace de changer de crèmerie. M. Hardigan... Il t'a dit ça ?,Mr. Blumenthal's threatening to take his business elsewhere.,Mr. Driftthal is threatening to switch bars.
Elles ont changé de crèmerie pour se cacher.,The two ninnies just moved to a more private venue.,They switched bars to hide.
"Inutile, ""chat échaudé craint l'eau froide"".",They're scared enough as it is.,"You don't have to say that. ""Crying cats are afraid of cold water."""
Chat échaudé craint l'eau froide.,I got burned once and I learned my lesson.,Fooled cats are afraid of cold water.
"Chat échaudé craint l'eau froide, hein ?","The burned child dreads the fire, eh?","Foolish cat's afraid of cold water, isn't he?"
"Là, ça fait le mec qui cherche la petite bête.",That will look like nit-picking.,"Now, that sounds like the guy who's looking for the little beast."
"- Quoi ? Je vous montre un truc fabuleux, et vous cherchez la petite bête.","I show you something fantastic, you find fault.","I'm showing you something fabulous, and you're looking for the angle."
"Ils cherchent la petite bête, pour que rien ne flanche.","Well, I suppose they're all bending over backwards to get this thing right. It's just got to be, you know?","They're looking for the angle, so nothing goes wrong."
"Tu as regardé ""Coup de foudre à Notting Hill"" pour moi?",You watched Notting Hill for me?,You watched Notting Hill Love for me?
"Tu crois que cette fille, cette bombasse a vu Éric, elle a flashé, hop, coup de foudre.",Really? You think that 25-year-old sex bomb saw Eric and suddenly fell in love with him?,"You think that girl, that bitch, saw Eric, she flashed, poof, love at first sight."
Barbara a eu le coup de foudre en voyant une photo de toi dans People magasine,Barbara fell enchanted vith you in a picture in People magazine,Barbara fell in love at first sight when she saw a picture of you in People magazine.
Ça me coûte les yeux de la tête.,That costs me an arm and a leg.,It's costing me an arm and a leg.
Ça m'a coûté les yeux de la tête.,You have no idea how much money I've spent on dolls.,It cost me an arm and a leg.
C'est dépassé et ça coûte les yeux de la tête.,It's outdated and expensive as shit.,It's outdated and expensive.
"Même si ça me coûte les yeux de la tête, pour payer ses études, je remercie Dieu de pouvoir encore boire un coup.",Considering it costs me an arm and a leg to pay for his education I'm thankful I can afford to drink,"Even if it costs me an arm and a leg to pay for his education, I thank God I can still have a drink."
On crève la dalle.,-We were starving.,We're starving.
Je crève la dalle.,"Look, I gotta eat, okay?",I'm starving.
"Une heure après, vous crevez la dalle.","You go in there and spend 50 and eat for an hour and a half, and a half hour later you ́re starving to death.","An hour later, you're starving."
"Lutter contre ce type, c'est donner de la confiture aux cochons !",A fight with that guy is like feeding sows to the pigs.,Fighting this guy is giving jam to pigs!
"C'est comme donner de la confiture aux cochons, hein ?","Like throwing pearls to the pigs, eh?","It's like giving jam to pigs, right?"
Et il a passé sa vie à donner de la confiture aux cochons.,"And then he spent his whole career ""casting pearls before swine"", He talked like that...",And he spent his life giving jam to pigs.
Vous avez donné votre langue au chat?,Cat got your tongue?,Cat got your tongue?
Je donne ma langue au chat.,What is it?,I give up.
"- Je donne ma langue au chat, James.","- You've got me, James.","- I give up, James."
Il adore les sucettes et en a marre d'en tenir six à la fois ?,"Maybe he's really into lollipops, and he's tired of housing six at a time?",He loves lollipops and he's tired of holding six at a time?
J'en ai marre d'être sous ce soleil... à discutailler avec un aspirant dictateur.,"Now, look, I'm tired of hanging around under this sun... playing footsie with a half-pint would-be dictator.",I'm tired of being under this sun... talking to a would-be dictator.
Elle en a marre que je sente l'iodoforme.,She says I have to stop smelling of iodoform.,She's tired of me smelling iodoform.
"Putain, j'en ai rien à foutre! J'en ai marre!","Fuck, I don't want to know, I've had enough!",I don't fucking care!
"C'est la faute à personne. Terminé. Tourne la page, j'en ai marre.","Move on, because, frankly, I'm sick of hearing about it.",It's nobody's fault.
Nous sommes en train d'en avoir marre l'un de l'autre.,We're slowly getting sick of each other.,We're getting sick of each other.
J'en ai ras-le-bol de 1973.,I'm bloody sick of 1973.,I'm sick of Uber.
J'en ai ras-le-bol de tes phénomènes paranormaux.,You and your supernatural phenomena. You're driving me crazy.,I'm sick of your paranormal phenomenon.
Elle en avait ras-le-bol de toi.,She was sick of you.,She was fed up with you.
"J'en ai ras-le bol d'être ici, je veux rentrer chez moi.",The fuck can... I'm tired of this shit. I want to go home,"I'm sick of being here, I want to go home."
"Pour guérir mieux, plus vite. J'en ai ras le bol d'être ici quand mes amis sont là-bas. Je ne peux le dire à personne.","So I can get better fast, because I'm sick and tired of being here while my friends die over there, and I can't tell anyone that, because they won't get it.",I'm sick of being here when my friends are there.
- Non. J'ai chaud et j'en ai ras le bol.,"I'm hot, and I'm fuckin' bored.","No, I'm hot and I'm sick of it."
Les enflures dehors n'en ont rien à cirer de nous !,Them motherfuckers outside this place don't give a fuck about us.,The bastards out there don't give a shit about us!
Je vous avais dit qu'elle en avait rien à cirer de moi.,I told you she doesn't give two shits about me.,I told you she didn't give a shit about me.
"J'en ai rien à cirer!""","I don't give a goddamn!""","I don't give a shit!"""
J'en ai rien a faire de vivre les deux prochaines heures.,"Look, I don't care about living through the next two hours.",I don't care about living the next two hours.
Et la police n'en avait rien à faire.,Stolen. The police couldn't have cared less.,And the police didn't care.
Au lieu de leur rentrer dedans comme si tu n'en avais rien à faire.,Instead of coming across like you don't care.,Instead of walking into them like you don't care.
"""J'en ai rien à foutre de Mozart !"" Parfait !","""I do not give a shit about Mozart!"" Perfect! Remove.","""I don't give a shit about Mozart!"" Perfect!"
"Fais ce que tu veux, j'en ai rien à foutre.",Suit yourself. See if I care.,Do what you want. I don't give a fuck.
J'en ai rien à foutre.,I'm not giving you shit.,I don't give a fuck.
"Si tu te sens seul, comme si on en a rien à foutre de toi... et que le monde entier en a rien à cirer, moi, je suis là.","If you're feeling alone, like nobody in the world cares... and nobody in the fucking world gives a shit, then I'm here.","If you're lonely, like nobody gives a shit about you... and the whole world gives a shit, I'm here."
Pourquoi est-ce qu'il faut en faire tout un fromage ?,Why does it have to be such a big deal?,Why does it have to be such a big deal?
Cette stupide bague dont ta famille en fait tout un fromage ?,"Oh, that stupid ring that your family holds onto like a bunch of hobbits?",That stupid ring your family's making a big deal out of?
"Ouais enfin, on va pas en faire tout un fromage.","Yeah, well, let's not make a big deal out of it.","Yeah, well, let's not make a big deal out of it."
Ton équipe pourrait en prendre de la graine.,Something your team could learn about.,Your team could learn something.
Je devrais en prendre de la graine.,I should learn from you.,I should learn something.
"- Oui, tu devrais en prendre de la graine.",- You should take a page from his book.,"- Yeah, you should learn something."
Tu enfonces une porte ouverte.,Now you're preaching to the choir.,You're breaking down an open door.
"C'est enfoncer une porte ouverte, mais, d'accord...","That's sort of a given but, yes.","It's breaking down an open door, but, okay..."
"- À ta place, je ferais gaffe à mon cul.","- Lf I was you, I'd watch my ass.",- I'd watch my ass if I were you.
"Fais gaffe oû tu mets les pieds, j'ai tout astiqué.","Watch where you're walking, I just mopped here.","Watch your step, I've ruined everything."
"- Tous chez Faucelli! - Aux baraques, faites gaffe!","Back to the sheds, and keep your eyes open!",Everybody to Faupiro's!
"Fais gaffe, je suis en train de suturer.",Hello. I'm suturing here.,"Watch out, I'm suturing."
"Quand on était petits, on croyait que maman faisait l'andouille.",Remember when we were kids and we thought mom was just being silly?,"When we were kids, we thought Mom was just being silly."
Il a fait l'andouille et maintenant il en récolte les fruits .,He acted like a jerk and now he caught it in the butt.,He made a fool of himself and now he's reaping the fruit.
Pourquoi tu te crois toujours obligé de faire l'andouille ?,Why do you have to act like an idiot?,Why do you always think you have to play dumb?
J'ai commencé à faire la grasse matinée les dimanches matins.,I started sleeping in on Sunday mornings.,I started sleeping late on Sunday mornings.
"Je vais apprendre à me détendre, à faire la grasse matinée.",Yep. I'm going to relax and sleep late.,"I'm gonna learn to relax, sleep late."
"C'est samedi, et c'est notre journée de repos. On va pouvoir faire la grasse matinée.","It's Saturday, that's our day off and we're gonna get to sleep in.","It's Saturday, and it's our day off, so we can sleep late."
Elle doit être en train de faire la grasse matinée dans la chambre de Jake.,"Uh, gee, I guess she's probably still asleep in jake's room.",She's probably sleeping late in Jake's room.
Comment pouvez-vous accepter de faire la sourde oreille à ceux qui souffrent sur une carte ?,"How convenient that must be for you, to turn a deaf ear to those who suffer behind a line on a map.",How can you be so willing to close your ears to those who suffer on a map?
Et elle a fait la sourde oreille.,And she shut me down completely.,And she didn't listen.
"Tu parleras au conseil, mais il fera la sourde oreille.","You will go before the council, but your words will fall on deaf ears.","You'll talk to the council, but he won't listen."
Tu fais la tête.,Now you're sulking.,You're pouting.
"Tu as décidé de me faire la tête, c'est ça ?",You are giving to me the silent treatment.,"You decided to be mad at me, didn't you?"
"Oui, c'est vrai, je pense que tu as fait la tête non stop de 1992 à 1994 peut-être.","Yes, right, I think you sulked nonstop from about 1992 to '94 maybe.","Yeah, that's right, I think you've been doing the nonstop head-to-head thing, maybe."
Tu m'as fait une queue de poisson.,"You cut me off, bitch.",You gave me a fish tail.
"Un jour, un type a fait une queue de poisson à Pinker.","One time, this guy cuts Pinker off on the highway.","One day, some guy made Pinker a fish tail."
Il t'a fait une queue de poisson sur l'autoroute.,He cut you off on the freeway.,He gave you a fish tail on the highway.
Je ferais un tabac avec un car vidéo-mobile.,- I can get the jump on everybody if I get a remote.,I'd be a hit with a video camera car.
"Il a bossé un an et à son retour, il a fait un tabac.",He just worked his ass off for a year. He come back. And he hit it big.,"He worked for a year, and when he got back, he was a hit."
Vous pourriez faire un tabac.,You could be really big.,You could be a hit.
Pourquoi avez-vous filé à l'anglaise?,Why'd you give them the slip up at the hospital? You don't like the place?,Why did you run off like that?
Vous avez filé à l'anglaise ?,"Say, did you sneak out of here?",Did you sneak out?
Il a filé à l'anglaise.,He was tired and slipped away.,He ran away the hard way.
Et ça finit en queue de poisson.,Then it all fizzles out.,And it ends in a fish tail.
L'enquête pourrait finir en queue de poisson.,The investigation could end up going the other way.,The investigation could end in a fish tail.
- Il fait un froid de canard.,- It's freezing cold!,- It's cold as hell.
Il fait un froid de canard.,"It's colder than a well digger's ass, man.",It's cold as hell.
"Il fait un froid de canard, ici.",It's freezing here.,It's cold as hell in here.
Il faut souffrir pour être belle.,And that's a good thing?,You have to suffer to be beautiful.
Il faut souffrir pour être beau.,"No pain, no gain.",You have to suffer to be beautiful.
Il faut souffrir pour être beau !,Agony fashion !,You have to suffer to be beautiful!
"À 4h du matin, sur les routes d'Akina il n'y a pas un chat.",There's not a soul there at 4 in the morning.,"At 4:00 a.m., on the roads of Ameti, there's not a cat."
"Il n'y avait pas un chat, alors j'ai commandé un cocktail.","There wasn't a soul to talk to, so I ordered a sidecar.","There wasn't a cat, so I ordered a cocktail."
Il n'y aura pas un chat à moins que les joueurs ne viennent avec des souris.,The game won't draw flies unless the players bring their horses.,There won't be a cat unless the players come with mice.
Ça lui apprendra à jeter l'argent par les fenêtres !,"I'm going to teach that boy a lesson. Yes, that's what he deserves  throwing nickels around like that.",That'll teach him to throw money away!
"Tu as passé ta vie à flamber, à jeter l'argent par les fenêtres.",You spent your life squandering your money.,"You've spent your life burning up, throwing money out the window."
On résout les problèmes en jetant l'argent par les fenêtres ?,That's the spirit. Solving problems by throwing money at them.,We solve problems by throwing money out the window?
"Eh bien, si tu vas jeter le bébé avec l'eau du bain...","Well, if you're gonna throw the baby out with the bathwater...","Well, if you're gonna throw the baby out with the bath water..."
"qui devient intéressant de commencer, mais que personne ne ""jeter le bébé avec l'eau du bain"" et je pense que c'est très important, de garder la foi dans la science.",But one doesn't want to throw the baby with the bath water and I think it's really important to stay faithful to science.,"It's getting interesting to start, but no one's throwing the baby out with bath water, and I think it's very important to keep faith in science."
On jetait le bébé avec l'eau du bain.,A case of throwing the baby out with the bath water.,We threw the baby out with the bath water.
Le toebib a jeté l'éponge ae 6e roend.,The doctor threw in the towel in the sixth round.,The doctor threw in the towel on the 6th floor.
Tu te planques ? Tu crois que je vais jeter l'éponge !,You think you've escaped?,You think I'm gonna throw in the towel?
"Sa dernière tension est à 70, mais Bailey veut pas jeter l'éponge.","Her last systolic was in the 70s, but Bailey's not ready to throw in the towel yet.","His last blood pressure is 70, but Bailey won't throw in the towel."
"Je suis revenu avec des glacières médicales, un conteneur scellé, mais, une fois, j'ai jeté un coup d'oeil.","I flew back with medical ice chests, coolers sealed up tight, but I got a look once.","I came back with some medical coolers, a sealed container, but, one time, I took a look."
Ça ne vous dérange pas si on jette un coup d'oeil ?,I hope you don't mind if we look around.,Do you mind if we take a look?
Laissez-moi juste jeter un coup d'oeil.,Just give me one stroll around the foot.,Let me just take a look.
"Le pauvre a eu du mal à joindre les deux bouts, dernièrement.",Poor guy's been struggling lately.,Poor guy's been having a hard time making ends meet lately.
Comment vais-je joindre les deux bouts ?,"How, how am I going to make ends meet, mmkay?",How am I gonna make ends meet?
"C'est dur de joindre les deux bouts, mais encore plus d'épargner.","Breakin' even's hard enough, but getting ahead's impossible.","It's hard to make ends meet, but even harder to save."
"Si Eaton les convainc d'être des martyres et d'accepter les 30 jours, les carottes sont cuites.","He doesn't have a right to be deaf, so he'll have to listen to what we have to say. First thing, there's nothing in your file about children.","If Eaton convinces them to be martyrs and accept the 30 days, the carrots are cooked."
"Vous vous dites, ""Les carottes sont cuites!","You're saying to yourself, ""The jig is up!","You're thinking, ""The carrots are cooked!"
"Je te bats les doigts dans le nez. Si c'est que tu veux, d'accord!","I could beat you hands down, but if that's what you want, you can have it!","If that's what you want, that's fine."
Je penserais que j'y suis arrivée les doigts dans le nez et je le regretterais.,I'll think I aced it and I'll live to regret it.,I'd think I did it with my fingers up my ass and I'd regret it.
C'est pas la fin des haricots.,"listen, uh... It's not the end of the world.",It's not the end of the beans.
Ce n'est pas la fin des haricots...,"There, there, Esme. It's not the end of the world.",It's not the end of the beans...
Ce n'est pas la fin des haricots.,That's the last straw!,It's not the end of the beans.
"Tu sais, la goutte d'eau qui fait déborder le vase...",Did you ever hear about the straw that broke the camel's back?,"You know, the straw that broke the camel's back?"
"Pour la Fox, c'était la goutte d'eau qui faisait déborder le vase.","For Fox, this was the final straw.","For Fox, it was the last straw."
C'est la goutte d'eau qui fait déborder le vase.,That's the last straw. I'm going over there.,That's the last straw.
L'habit ne fait pas le moine.,Not everything's as it seems,Clothes don't make the man.
- l'habit ne fait pas le moine.,- One man's ceiling is another man's floor.,- Clothes don't make the man.
"L'habit ne fait pas le moine, pas vrai, les gars ?","Sure as shit can't tell a book by its cover, huh, boys?","Clothes don't make the man, do they, boys?"
J'ai mangé sur le pouce.,I kinda ate on the run.,I ate on my thumb.
"Au lieu de ça, je mangeais sur le pouce et je me rendais à un spectacle amateur de kabuki.","Instead, I stopped at my favorite sidewalk cafe for a quick bite, and was on my way to some kind of amateur kabuki performance.","Instead, I ate on my thumb and went to an amateur show in Corpusuki."
Y a t-il des en-cas à manger sur le pouce ?,Is there any finger food?,Are there any snacks on the thumb?
"- Une déposition, d'après lui. Je crois plutôt qu'il essaie de mener quelqu'un en bateau.","- He says it's a statement, but I think he's putting somebody on.","He says it's a deposition, but I think he's trying to lead someone on."
Ça met du piment dans ma vie.,Adds a little excitement to my life.,Puts a lot of spice in my life.
Je mets du piment dans vos vies et vous vous plaignez sans cesse.,"I add a little excitement, a little spice to your lives and all you do is complain.",I put spice in your lives and you complain all the time.
Ça met du piment dans notre vie amoureuse.,It adds mystery and excitement to our love life.,It puts a little spice in our love life.
"Mais dans votre cas, je pense que ça serait plus sage de mettre la charrue avant les boeufs, si on peut dire.","But in your case, I think it would be wise to put the cart before the horse,so to speak.","But in your case, I think it would be wise to put the plow before the beef, so to speak."
"Sans mettre la charrue avant les boeufs, que se passera-t-il, si je réussis?","I don't want to get ahead of myself, but if things go my way, what's next?","Without putting the plow before the beef, what will happen if I succeed?"
J'ai mis la charrue avant les boeufs.,I put the cart before the horse.,I put the plow before the beef.
Il a assez mis son grain de sel quand on écrivait le discours...,We got enough input from him while we were writing the thing.,He put in enough of his two cents when we were writing the speech...
Tu veux mettre ton grain de sel ?,Don't you want to put your 2Â¢ in?,You wanna put your two cents in it?
Donc tu dois venir me voir quand tu veux mettre ton grain de sel.,So you need to consult with me before you do anything like this.,So you have to come to me when you want to put your two cents in it.
Je suis censé les détester. Ne pas avoir ma langue dans ma poche.,I'm supposed to despise girls... not feel nervous talking to one.,"I'm supposed to hate them, not have my tongue in my pocket."
"Ils rataient des trucs. Si on était malin, ils n'y voyaient que du feu.","If a director was subtle enough and clever enough, they got around it.","If you're smart, they don't see a thing."
Elle n'y verra que du feu.,She's won't notice anything.,She won't know the difference.
Il s'attaquait à une pauvrette qui n'y voyait que du feu.,He was gonna put the hurt on this poor girl who didn't know any better.,He preyed on a poor girl who couldn't see a thing.
On n'a pas élevé les cochons ensemble !,Make sure he doesn't sit near me.,We didn't raise pigs together!
"- Tout partira en fumée, sauf la prison.","- Everything goes, except the jail.",- Everything but prison will go up in flames.
Il n'y a aucun plaisir à voir la fierté partir en fumée.,"""I don't think so, no pride in what goes up in smoke""",There's no pleasure in watching pride go up in flames.
"Les 180 millions, partis en fumée.","180 millions faded away, huh?","The 180 million, up in smoke."
C'était en train de partir en fumée.,McGEE: It was running on fumes.,It was going up in flames.
"Il fabrique des punaises depuis 1888, et les campagnes modernes, c'est pas sa tasse de thé.",He's been making thumbtacks since 1888 and he doesn't go for this modern hoopla.,"He's been making bedbugs since 1928, and modern countryside is not his cup of tea."
"Vos films, ne sont pas ma tasse de thé.",Your movie is not my teacup.,"Your movies, they're not my cup of tea."
Le gardiennage n'est pas ma tasse de thé non plus.,Babysitting isn' t my thing either,Gardening isn't my cup of tea either.
"En quelques clics, vous passez du coq à l'âne ?","What I don't believe is that a couple clicks took you from fiber-optic footprints to ""Help Me Rhonda.""","In a matter of minutes, you go from rooster to donkey?"
