source,references,hypothesis,type,lemmatized,idioms_in_sents,freq
"Rebecca, je... je vais aller droit au but.","['Becca, there is no easy way to say this...']","Rebecca, I'm... I'm going to get right to the point.",idiomatic,"Rebecca , il ... il aller aller droit à le but .",['aller droit à le but'],538
Insulte-les de hippies et va droit au but.,['Just call someone a hippie and get to the point.'],Call them hippies and get to the point.,idiomatic,Insulte-les de hippie et aller droit à le but .,['aller droit à le but'],538
J'en ai marre de jouer au chat et à la souris. J'ai Faith pour ça. Allons droit au but.,"[""'Cause you know I'm here to take that call""]",I'm tired of playing cat and mouse. I have Faith for that. Let's cut to the chase.,idiomatic,il en avoir marre de jouer à le chat et à le souris . il avoir Faith pour ça . aller droit à le but .,"['aller droit à le but', 'en avoir marre']",538
"Et pour la troisième fois d'affilée, tu m'as posé un lapin.","[""And that's the third time in a row you stood me up.""]","And for the third time in a row, you stood me up.",idiomatic,"et pour le troisième fois de affiler , il lui avoir poser un lapin .",['poser un lapin'],412
Je t'ai posé un lapin.,"[""I stood you up. - It wasn't a date.""]",I stood you up.,idiomatic,il lui avoir poser un lapin .,['poser un lapin'],412
"Tu me poses un lapin et tout ce que tu dis, c'est ""désolé"" ?","['You stood me up and your only explanation is ""sorry""?']","You stand me up and all you say is ""sorry""?",idiomatic,"il se poser un lapin et tout ce que il dire , ce être "" désolé "" ?",['poser un lapin'],412
"Tu as posé un lapin à quelqu'un, récemmment ?",['You? Stand anyone up lately?'],Have you stood someone up recently?,idiomatic,"il avoir poser un lapin à quelqu'un , récemmment ?","['poser un lapin', ""poser un lapin à quelqu'un""]",412
Ce serait comme poser un lapin à quelqu'un au bal de fin d'année.,"[""It'd be like standing someone up for the prom.""]",It would be like standing someone up at the prom.,idiomatic,ce être comme poser un lapin à quelqu'un à le bal de fin de année .,"['poser un lapin', ""poser un lapin à quelqu'un""]",412
Tu poses un lapin à ta sœur ?,['Are you really standing up your sister for work?'],Are you standing up your sister?,idiomatic,il poser un lapin à ta sœur ?,['poser un lapin'],412
Elle ne va plus jamais me reparler si je lui pose un lapin.,"[""She's never gonna talk to me again after standing her up.""]",She'll never talk to me again if I stand her up.,idiomatic,il ne aller plus jamais se reparler si il lui poser un lapin .,['poser un lapin'],412
J'ai toujours peur que tu pètes un câble et que tu le tues...,"[""I'm just scared of you going nuts and hurting Uncle Dee.""]",I'm always afraid you'll go crazy and kill him...,idiomatic,il avoir toujours peur que il péter un câble et que il le tuer ...,['péter un câble'],370
Je vais péter un câble.,"[""I'm going to go out of my mind.""]",I'm going to lose it.,idiomatic,il aller péter un câble .,['péter un câble'],370
"Tu as pété un câble, détenue ?","['- Are you out of your mind, inmate? - Hey.']","Have you lost your mind, inmate?",idiomatic,"il avoir péter un câble , détenir ?",['péter un câble'],370
"Tous les clients m'en offrent un. Le soir, je pète un câble","[""Wherever I deliver mail, they offer me some, by evening I'm a wreck.""]","All the clients offer me one. In the evening, I go crazy",idiomatic,"tout le client lui en offrir un . le soir , il péter un câble",['péter un câble'],370
Elle a pété un câble.,"[""She's kinda freakin' out.""]",She went crazy.,idiomatic,il avoir péter un câble .,['péter un câble'],370
On ne va pas s'envoyer en l'air dans le lit de ma femme.,"[""I'm not gonna fuck you in my wife's bed.""]",We're not going to have sex in my wife's bed.,idiomatic,on ne aller pas se envoyer en le air dans le lit de son femme .,['se envoyer en le air'],336
"Allez, Lois on pourrait s'envoyer en l'air dans le jardin ici.","[""— Come on, Lois Let's get busy, maybe in the garden right here —""]","Come on, Lois we could get laid in the garden here.",idiomatic,"aller , Lois on pouvoir se envoyer en le air dans le jardin ici .",['se envoyer en le air'],336
Tu as dû quitter le pays parce que ton coloc s'envoyait en l'air ?,"['Wait, wait. You had to leave the state because your roommate was having sex?']",Did you have to leave the country because your roommate was getting laid?,idiomatic,il avoir devoir quitter le pays parce que son coloc se envoyer en le air ?,['se envoyer en le air'],336
-On va s'envoyer en l'air!,"[""- We're gonna get laid!""]",-Let's get laid!,idiomatic,on aller se envoyer en le air!,['se envoyer en le air'],336
Les gens adoreraient voir ces deux intellos s'envoyer en l'air.,['Come on. People would love to see these two nerds get freaky.'],People would love to see these two nerds having sex.,idiomatic,le gens adorer voir ce deux intello se envoyer en le air .,['se envoyer en le air'],336
- Je ne suis pas sûr. Il y a quelque chose qui cloche.,"[""-I'm not sure but... something doesn't add up.""]",- I'm not sure. There is something wrong.,idiomatic,- il ne être pas sûr . il y avoir quelque chose qui cloche .,['quelque chose qui cloche'],335
"Rick, il y a quelque chose qui cloche avec la radio.","[""Rick. Rick, there's something wrong with the radio.""]","Rick, there's something wrong with the radio.",idiomatic,"Rick , il y avoir quelque chose qui cloche avec le radio .",['quelque chose qui cloche'],335
"Armistead MAUPIN Ecrivain dans notre quotidien. Quand on est homo et qu'on n'en voit jamais le reflet dans les films, on se dit qu'il y a quelque chose qui cloche.","[""When you're gay... and don't see that reflected in any way ever in the movies... you began to feel that something truly is wrong.""]","Armistead MAUPIN Writer in our daily life. When you are gay and you never see the reflection of it in the movies, you say to yourself that there is something wrong.",idiomatic,"Armistead MAUPIN Ecrivain dans son quotidien . quand on être homo et que on ne en voir jamais le reflet dans le film , on se dire que il y avoir quelque chose qui cloche .",['quelque chose qui cloche'],335
Pas qu'il y ait quelque chose qui cloche avec ton look.,"[""Not that there's a damn thing wrong with them.""]",Not that there's anything wrong with your look.,idiomatic,pas que il y avoir quelque chose qui cloche avec son look .,['quelque chose qui cloche'],335
Il y a quelque chose qui cloche chez moi ?,['Is there something wrong with me?'],Is there something wrong with me?,idiomatic,il y avoir quelque chose qui cloche chez lui ?,['quelque chose qui cloche'],335
"Les 180 millions, partis en fumée.","['180 millions faded away, huh?']","The 180 million, gone in smoke.",idiomatic,"le 180 million , partir en fumée .",['partir en fumée'],300
Il n'y a aucun plaisir à voir la fierté partir en fumée.,"['""I don\'t think so, no pride in what goes up in smoke""']",There is no pleasure in seeing pride go up in smoke.,idiomatic,il ne y avoir aucun plaisir à voir le fierté partir en fumée .,['partir en fumée'],300
"- Tout partira en fumée, sauf la prison.","['- Everything goes, except the jail.']","- Everything will go up in smoke, except the prison.",idiomatic,"- tout partir en fumée , sauf le prison .",['partir en fumée'],300
Mon carburant à moi est parti en fumée.,['My own fuel went up in smoke.'],My own fuel went up in smoke.,idiomatic,son carburant à lui être partir en fumée .,['partir en fumée'],300
"Sinon, je jure que ce petit Ewok va partir en fumée !","['Swear to God, this little ewok is going up in flames!']","If not, I swear this little Ewok will go up in smoke!",idiomatic,"sinon , il jurer que ce petit Ewok aller partir en fumée !",['partir en fumée'],300
Tu te planques ? Tu crois que je vais jeter l'éponge !,"[""You think you've escaped?""]",Are you hiding? You think I'm going to throw in the towel!,idiomatic,il lui planque ? il croire que il aller jeter le éponge !,['jeter le éponge'],229
"Sa dernière tension est à 70, mais Bailey veut pas jeter l'éponge.","[""Her last systolic was in the 70s, but Bailey's not ready to throw in the towel yet.""]","His last pressure is 70, but Bailey doesn't want to throw in the towel.",idiomatic,"son dernier tension être à 70 , mais Bailey vouloir pas jeter le éponge .",['jeter le éponge'],229
Le toebib a jeté l'éponge ae 6e roend.,['The doctor threw in the towel in the sixth round.'],The toebib threw in the towel on the 6th weekend.,idiomatic,le toebib avoir jeter le éponge ae 6e roend .,['jeter le éponge'],229
"- Comment ça, vous jetez l'éponge ?","['- What? What do you mean, quitting?']",- What do you mean you're throwing in the towel?,idiomatic,"- comment ça , il jeter le éponge ?",['jeter le éponge'],229
On devrait jeter l'éponge. Quoi ?,['I think we should give up.'],We should throw in the towel. What?,idiomatic,on devoir jeter le éponge . quoi ?,['jeter le éponge'],229
On dirait bien que vous n'êtes pas venu ici sur un coup de tête.,"[""I see that you didn't come see us out of some passing emotion.""]",It looks like you didn't come here on a whim.,idiomatic,on dire bien que il ne être pas venir ici sur un coup de tête .,['sur un coup de tête'],223
"Ça se fait pas sur un coup de tête, réfléchis un peu.","[""People don't do things like that. Just stop and think.""]","It's not something you do on a whim, think about it.",idiomatic,"ça se faire pas sur un coup de tête , réfléchir un peu .",['sur un coup de tête'],223
Elle n'a pas juste attaqué Tom sur un coup de tête parce qu'elle vous a entendu vous disputer vous et votre femme.,"[""She didn't just attack Tom out of an impulse because she overheard you and your wife argue.""]",She didn't just attack Tom on a whim because she heard you and your wife arguing.,idiomatic,il ne avoir pas juste attaquer Tom sur un coup de tête parce que il il avoir entendre il disputer il et son femme .,['sur un coup de tête'],223
"Écoute, je sais que c'est agaçant et même si on dirait que je fais ça sur un coup de tête, ce qui est le cas, il y a une raison à ma folie.","[""Look, I know this is annoying and although it seems like I'm making this up on the fly, which I am, there's a method to my madness!""]","Look, I know it's annoying and even though it seems like I'm doing this on a whim, which I am, there's a reason for my madness.",idiomatic,"écoute , il savoir que ce être agaçant et même si on dire que il faire ça sur un coup de tête , ce qui être le cas , il y avoir un raison à son folie .",['sur un coup de tête'],223
"Si Colleen est partie sur un coup de tête, elle n'a pas emporté grand-chose.","[""You know, if Colleen really did take off she didn't take much with her.""]","If Colleen left on a whim, she didn't take much with her.",idiomatic,"si Colleen être partie sur un coup de tête , il ne avoir pas emporter grand-chose .",['sur un coup de tête'],223
"Je n'arrive pas à croire que tu es tombé dans le panneau du ""roi tourmenté"".","['I can\'t believe that you fell for the old ""king in trouble"" thing.']","I can't believe you fell for the ""tormented king"" line.",idiomatic,"il ne arriver pas à croire que il être tomber dans le panneau de le "" roi tourmenter "" .",['tomber dans le panneau'],202
Il est tombé dans le panneau !,"[""Walked right into that one, didn't he?""]",He fell for it!,idiomatic,il être tomber dans le panneau !,['tomber dans le panneau'],202
"Non, j'ai plaidé trop d'affaires pour tomber dans le panneau.","[""No, I've been in far too many courtrooms to fall for that.""]","No, I've tried too many cases to fall for it.",idiomatic,"non , il avoir plaider trop de affaire pour tomber dans le panneau .",['tomber dans le panneau'],202
"Non, je ne vais pas tomber dans le panneau pour ça encore.","[""No, I'm not falling for that again.""]","No, I'm not going to fall for that again.",idiomatic,"non , il ne aller pas tomber dans le panneau pour ça encore .",['tomber dans le panneau'],202
Penses-tu vraiment que je vais tomber dans le panneau ?,['You really think you can goad me into doing a trick like that?'],Do you really think I'm going to fall for that?,idiomatic,penser il vraiment que il aller tomber dans le panneau ?,['tomber dans le panneau'],202
- Je te tue. Son père tout craché !,"[""That's my boy!""]",- I kill you. Her father's face!,idiomatic,- il lui tuer . son père tout cracher !,['tout cracher'],173
"Tout craché, oui.",['Basically.'],"Yes, that's right.",idiomatic,"tout cracher , oui .",['tout cracher'],173
C'est elle tout craché.,['Right there.'],It's her all over.,idiomatic,ce être il tout cracher .,['tout cracher'],173
"Ça, c'est toi tout craché !",['This is typical of you.'],That's just like you!,idiomatic,"ça , ce être lui tout cracher !",['tout cracher'],173
C'est moi tout craché.,"[""- Ah, well, that's me.""]",That's me all over again.,idiomatic,ce être lui tout cracher .,['tout cracher'],173
"C'est bien, à part votre plante qui est mal en point.","[""Looks pretty good, except your sweet potato's got the blight.""]","That's fine, except for your plant which is in bad shape.",idiomatic,"ce être bien , à part son plante qui être mal en point .",['être mal en point'],162
Le monstre est mal en point !,['Mrs. Goforth is a dieing monster!'],The monster is in bad shape!,idiomatic,le monstre être mal en point !,['être mal en point'],162
Il était mal en point.,['He was really messed up.'],He was in bad shape.,idiomatic,il être mal en point .,['être mal en point'],162
- Vous êtes mal en point.,"[""-You're hurt pretty bad.""]",- You are in bad shape.,idiomatic,- il être mal en point .,['être mal en point'],162
Votre patient est mal en point.,['You have a patient in distress.'],Your patient is in bad shape.,idiomatic,son patient être mal en point .,['être mal en point'],162
"J'en ai ras-le bol d'être ici, je veux rentrer chez moi.","[""The fuck can... I'm tired of this shit. I want to go home""]","I'm tired of being here, I want to go home.",idiomatic,"il en avoir raître le bol de être ici , il vouloir rentrer chez lui .",['en avoir raître le bol'],159
"Pour guérir mieux, plus vite. J'en ai ras le bol d'être ici quand mes amis sont là-bas. Je ne peux le dire à personne.","[""So I can get better fast, because I'm sick and tired of being here while my friends die over there, and I can't tell anyone that, because they won't get it.""]","To heal better, faster. I'm tired of being here when my friends are there. I can't tell anyone.",idiomatic,"pour guérir mieux , plus vite . il en avoir raître le bol de être ici quand son ami être là-bas . il ne pouvoir le dire à personne .",['en avoir raître le bol'],159
- Non. J'ai chaud et j'en ai ras le bol.,"[""I'm hot, and I'm fuckin' bored.""]","- No, I'm not. I'm hot and tired of it.",idiomatic,- non . il avoir chaud et il en avoir raître le bol .,['en avoir raître le bol'],159
J'en ai ras le bol! Ho!,"[""I'm sick and tired of ...""]",I'm sick of it! Ho!,idiomatic,il en avoir raître le bol! Ho!,['en avoir raître le bol'],159
J'en ai ras le bol de ce travail.,"[""I can't stand this job anymore.""]",I'm sick of this job.,idiomatic,il en avoir raître le bol de ce travail .,['en avoir raître le bol'],159
Ça ferait un tabac.,"[""I'm sure it'd be really popular.""]",It would be a hit.,idiomatic,ça faire un tabac .,['faire un tabac'],158
Ça ferait un tabac !,['People would love it!'],It would be a hit!,idiomatic,ça faire un tabac !,['faire un tabac'],158
Vous pourriez faire un tabac.,['You could be really big.'],You could be a hit.,idiomatic,il pouvoir faire un tabac .,['faire un tabac'],158
"Il a bossé un an et à son retour, il a fait un tabac.",['He just worked his ass off for a year. He come back. And he hit it big.'],"He worked for a year and when he came back, he was a hit.",idiomatic,"il avoir bosser un an et à son retour , il avoir faire un tabac .",['faire un tabac'],158
Je ferais un tabac avec un car vidéo-mobile.,['- I can get the jump on everybody if I get a remote.'],I'd make a killing with a mobile video bus.,idiomatic,il faire un tabac avec un car vidéo-mobile .,['faire un tabac'],158
Est-ce que tu me fais la tête?,['Is this supposed to be the silent treatment?'],Are you giving me the cold shoulder?,idiomatic,être ce que il se faire le tête ?,['faire le tête'],154
Combien de temps vas-tu encore me faire la tête ?,"['All right, how long are you gonna stay mad at me?']",How much longer are you going to pout at me?,idiomatic,combien de temps aller il encore se faire le tête ?,['faire le tête'],154
"Oui, c'est vrai, je pense que tu as fait la tête non stop de 1992 à 1994 peut-être.","[""Yes, right, I think you sulked nonstop from about 1992 to '94 maybe.""]","Yes, it's true, I think you were doing the head non stop from 1992 to 1994 maybe.",idiomatic,"oui , ce être vrai , il penser que il avoir faire le tête non stop de 1992 à 1994 peut-être .",['faire le tête'],154
"Tu as décidé de me faire la tête, c'est ça ?",['You are giving to me the silent treatment.'],"You've decided to give me a hard time, haven't you?",idiomatic,"il avoir décider de se faire le tête , ce être ça ?",['faire le tête'],154
Tu fais la tête.,"[""Now you're sulking.""]",You're sulking.,idiomatic,il faire le tête .,['faire le tête'],154
"Je suis crevé, j'ai la dalle et la migraine !","[""I don't know where the fuck we are and we don't have any water. I'm tired, I'm hungry, and I've got a headache.""]","I'm tired, I'm hungry and I have a headache!",idiomatic,"il être crever , il avoir le dalle et le migraine !","['avoir le dalle', 'être crever']",88
"Même si ça me coûte les yeux de la tête, pour payer ses études, je remercie Dieu de pouvoir encore boire un coup.","[""Considering it costs me an arm and a leg to pay for his education I'm thankful I can afford to drink""]","Even though it costs me an arm and a leg to pay for her education, I thank God that I can still have a drink.",idiomatic,"même si ça se coûter le œil de le tête , pour payer son étude , il remercier Dieu de pouvoir encore boire un coup .","['coûter le œil de le tête', 'boire un coup']",19
