source,references,hypothesis,type,lemmatized,idioms_in_sents,freq
Je t'ai posé un lapin.,"[""I stood you up. - It wasn't a date.""]",I stood you up.,idiomatic,il lui avoir poser un lapin .,['poser un lapin'],412
Tu poses un lapin à ta sœur ?,['Are you really standing up your sister for work?'],Are you standing your sister up?,idiomatic,il poser un lapin à ta sœur ?,['poser un lapin'],412
Ce serait comme poser un lapin à quelqu'un au bal de fin d'année.,"[""It'd be like standing someone up for the prom.""]",It would be like standing up for someone at the prom.,idiomatic,ce être comme poser un lapin à quelqu'un à le bal de fin de année .,"['poser un lapin', ""poser un lapin à quelqu'un""]",412
"Tu as posé un lapin à quelqu'un, récemmment ?",['You? Stand anyone up lately?'],Have you stood up to anyone lately?,idiomatic,"il avoir poser un lapin à quelqu'un , récemmment ?","['poser un lapin', ""poser un lapin à quelqu'un""]",412
Randy est en train de péter un câble là-bas dedans.,"[""Randy's losing his brain in there.""]",Randy is freaking out in there.,idiomatic,Randy être en train de péter un câble là-bas dedans .,"['péter un câble', 'être en train de']",370
C'est pas sa mère qui est en train de péter un câble.,"[""It's not his mother who's gone around the bend.""]",It&#39;s not his mother who is freaking out.,idiomatic,ce être pas son mère qui être en train de péter un câble .,"['péter un câble', 'être en train de']",370
"Tu as pété un câble, détenue ?","['- Are you out of your mind, inmate? - Hey.']","Did you freak out, inmate?",idiomatic,"il avoir péter un câble , détenir ?",['péter un câble'],370
"- Ethan, je suis en train de péter un câble à cause...","[""Ethan, I'm freaking out.""]","- Ethan, I&#39;m freaking out because...",idiomatic,"- Ethan , il être en train de péter un câble à cause ...","['péter un câble', 'être en train de']",370
Elle a pété un câble.,"[""She's kinda freakin' out.""]",She freaked out.,idiomatic,il avoir péter un câble .,['péter un câble'],370
"Tous les clients m'en offrent un. Le soir, je pète un câble","[""Wherever I deliver mail, they offer me some, by evening I'm a wreck.""]","All customers give me one. In the evening, I freak out",idiomatic,"tout le client lui en offrir un . le soir , il péter un câble",['péter un câble'],370
Je vais péter un câble.,"[""I'm going to go out of my mind.""]",I will explode.,idiomatic,il aller péter un câble .,['péter un câble'],370
J'ai toujours peur que tu pètes un câble et que tu le tues...,"[""I'm just scared of you going nuts and hurting Uncle Dee.""]",I&#39;m always afraid that you&#39;ll freak out and kill him...,idiomatic,il avoir toujours peur que il péter un câble et que il le tuer ...,['péter un câble'],370
"Allez, Lois on pourrait s'envoyer en l'air dans le jardin ici.","[""— Come on, Lois Let's get busy, maybe in the garden right here —""]","Come on, Lois, we could get laid in the backyard here.",idiomatic,"aller , Lois on pouvoir se envoyer en le air dans le jardin ici .",['se envoyer en le air'],336
Les gens adoreraient voir ces deux intellos s'envoyer en l'air.,['Come on. People would love to see these two nerds get freaky.'],People would love to see these two nerds get laid.,idiomatic,le gens adorer voir ce deux intello se envoyer en le air .,['se envoyer en le air'],336
On ne va pas s'envoyer en l'air dans le lit de ma femme.,"[""I'm not gonna fuck you in my wife's bed.""]",We&#39;re not gonna get laid in my wife&#39;s bed.,idiomatic,on ne aller pas se envoyer en le air dans le lit de son femme .,['se envoyer en le air'],336
Tu as dû quitter le pays parce que ton coloc s'envoyait en l'air ?,"['Wait, wait. You had to leave the state because your roommate was having sex?']",You had to leave the country because your roommate was having sex?,idiomatic,il avoir devoir quitter le pays parce que son coloc se envoyer en le air ?,['se envoyer en le air'],336
-On va s'envoyer en l'air!,"[""- We're gonna get laid!""]",-We&#39;re going to get laid!,idiomatic,on aller se envoyer en le air!,['se envoyer en le air'],336
Pas qu'il y ait quelque chose qui cloche avec ton look.,"[""Not that there's a damn thing wrong with them.""]",Not that there&#39;s anything wrong with your look.,idiomatic,pas que il y avoir quelque chose qui cloche avec son look .,['quelque chose qui cloche'],335
"Armistead MAUPIN Ecrivain dans notre quotidien. Quand on est homo et qu'on n'en voit jamais le reflet dans les films, on se dit qu'il y a quelque chose qui cloche.","[""When you're gay... and don't see that reflected in any way ever in the movies... you began to feel that something truly is wrong.""]","Armistead MAUPIN Writer in our daily life. When you&#39;re gay and you never see it reflected in the movies, you think there&#39;s something wrong.",idiomatic,"Armistead MAUPIN Ecrivain dans son quotidien . quand on être homo et que on ne en voir jamais le reflet dans le film , on se dire que il y avoir quelque chose qui cloche .",['quelque chose qui cloche'],335
"Rick, il y a quelque chose qui cloche avec la radio.","[""Rick. Rick, there's something wrong with the radio.""]","Rick, there&#39;s something wrong with the radio.",idiomatic,"Rick , il y avoir quelque chose qui cloche avec le radio .",['quelque chose qui cloche'],335
Il y a quelque chose qui cloche chez moi ?,['Is there something wrong with me?'],Is there something wrong with me?,idiomatic,il y avoir quelque chose qui cloche chez lui ?,['quelque chose qui cloche'],335
- Je ne suis pas sûr. Il y a quelque chose qui cloche.,"[""-I'm not sure but... something doesn't add up.""]",- I am not sure. There is something wrong.,idiomatic,- il ne être pas sûr . il y avoir quelque chose qui cloche .,['quelque chose qui cloche'],335
"Sinon, je jure que ce petit Ewok va partir en fumée !","['Swear to God, this little ewok is going up in flames!']","Otherwise, I swear this little Ewok will go up in smoke!",idiomatic,"sinon , il jurer que ce petit Ewok aller partir en fumée !",['partir en fumée'],300
Mon carburant à moi est parti en fumée.,['My own fuel went up in smoke.'],My own fuel went up in smoke.,idiomatic,son carburant à lui être partir en fumée .,['partir en fumée'],300
C'était en train de partir en fumée.,['McGEE: It was running on fumes.'],It was going up in smoke.,idiomatic,ce être en train de partir en fumée .,"['partir en fumée', 'être en train de']",300
"Les 180 millions, partis en fumée.","['180 millions faded away, huh?']","The 180 million, gone up in smoke.",idiomatic,"le 180 million , partir en fumée .",['partir en fumée'],300
Il n'y a aucun plaisir à voir la fierté partir en fumée.,"['""I don\'t think so, no pride in what goes up in smoke""']",There&#39;s no fun in seeing pride go up in smoke.,idiomatic,il ne y avoir aucun plaisir à voir le fierté partir en fumée .,['partir en fumée'],300
"- Tout partira en fumée, sauf la prison.","['- Everything goes, except the jail.']","- Everything will go up in smoke, except the prison.",idiomatic,"- tout partir en fumée , sauf le prison .",['partir en fumée'],300
"Sa dernière tension est à 70, mais Bailey veut pas jeter l'éponge.","[""Her last systolic was in the 70s, but Bailey's not ready to throw in the towel yet.""]","His latest blood pressure is 70, but Bailey doesn&#39;t want to throw in the towel.",idiomatic,"son dernier tension être à 70 , mais Bailey vouloir pas jeter le éponge .",['jeter le éponge'],229
"- Comment ça, vous jetez l'éponge ?","['- What? What do you mean, quitting?']",- How do you throw in the towel?,idiomatic,"- comment ça , il jeter le éponge ?",['jeter le éponge'],229
On devrait jeter l'éponge. Quoi ?,['I think we should give up.'],We should throw in the towel. What ?,idiomatic,on devoir jeter le éponge . quoi ?,['jeter le éponge'],229
Le toebib a jeté l'éponge ae 6e roend.,['The doctor threw in the towel in the sixth round.'],The toebib threw in the towel ae 6th roend.,idiomatic,le toebib avoir jeter le éponge ae 6e roend .,['jeter le éponge'],229
Tu te planques ? Tu crois que je vais jeter l'éponge !,"[""You think you've escaped?""]",Are you hiding? You think I&#39;m going to throw in the towel!,idiomatic,il lui planque ? il croire que il aller jeter le éponge !,['jeter le éponge'],229
On dirait bien que vous n'êtes pas venu ici sur un coup de tête.,"[""I see that you didn't come see us out of some passing emotion.""]",Looks like you didn&#39;t come here on a whim.,idiomatic,on dire bien que il ne être pas venir ici sur un coup de tête .,['sur un coup de tête'],223
"Si Colleen est partie sur un coup de tête, elle n'a pas emporté grand-chose.","[""You know, if Colleen really did take off she didn't take much with her.""]","If Colleen left on a whim, she didn&#39;t take much with her.",idiomatic,"si Colleen être partie sur un coup de tête , il ne avoir pas emporter grand-chose .",['sur un coup de tête'],223
Elle n'a pas juste attaqué Tom sur un coup de tête parce qu'elle vous a entendu vous disputer vous et votre femme.,"[""She didn't just attack Tom out of an impulse because she overheard you and your wife argue.""]",She didn&#39;t just attack Tom on a whim because she heard you and your wife arguing.,idiomatic,il ne avoir pas juste attaquer Tom sur un coup de tête parce que il il avoir entendre il disputer il et son femme .,['sur un coup de tête'],223
"Écoute, je sais que c'est agaçant et même si on dirait que je fais ça sur un coup de tête, ce qui est le cas, il y a une raison à ma folie.","[""Look, I know this is annoying and although it seems like I'm making this up on the fly, which I am, there's a method to my madness!""]","Look, I know this is annoying and even though it looks like I&#39;m doing this on a whim, which I am, there&#39;s a reason I&#39;m mad.",idiomatic,"écoute , il savoir que ce être agaçant et même si on dire que il faire ça sur un coup de tête , ce qui être le cas , il y avoir un raison à son folie .",['sur un coup de tête'],223
"Ça se fait pas sur un coup de tête, réfléchis un peu.","[""People don't do things like that. Just stop and think.""]","It&#39;s not done on a whim, think a little.",idiomatic,"ça se faire pas sur un coup de tête , réfléchir un peu .",['sur un coup de tête'],223
"Je n'arrive pas à croire que tu es tombé dans le panneau du ""roi tourmenté"".","['I can\'t believe that you fell for the old ""king in trouble"" thing.']",I can&#39;t believe you fell for the &quot;tormented king&quot; sign.,idiomatic,"il ne arriver pas à croire que il être tomber dans le panneau de le "" roi tourmenter "" .",['tomber dans le panneau'],202
Il est tombé dans le panneau !,"[""Walked right into that one, didn't he?""]",He fell into the trap!,idiomatic,il être tomber dans le panneau !,['tomber dans le panneau'],202
"Non, j'ai plaidé trop d'affaires pour tomber dans le panneau.","[""No, I've been in far too many courtrooms to fall for that.""]","No, I&#39;ve litigated too many cases to fall for it.",idiomatic,"non , il avoir plaider trop de affaire pour tomber dans le panneau .",['tomber dans le panneau'],202
Penses-tu vraiment que je vais tomber dans le panneau ?,['You really think you can goad me into doing a trick like that?'],Do you really think I&#39;m going to fall for it?,idiomatic,penser il vraiment que il aller tomber dans le panneau ?,['tomber dans le panneau'],202
"Non, je ne vais pas tomber dans le panneau pour ça encore.","[""No, I'm not falling for that again.""]","No, I&#39;m not going to fall for that again.",idiomatic,"non , il ne aller pas tomber dans le panneau pour ça encore .",['tomber dans le panneau'],202
- Je te tue. Son père tout craché !,"[""That's my boy!""]",- I kill you. His father all spat!,idiomatic,- il lui tuer . son père tout cracher !,['tout cracher'],173
C'est moi tout craché.,"[""- Ah, well, that's me.""]",It&#39;s all about me.,idiomatic,ce être lui tout cracher .,['tout cracher'],173
"Ça, c'est toi tout craché !",['This is typical of you.'],That&#39;s you all spit!,idiomatic,"ça , ce être lui tout cracher !",['tout cracher'],173
C'est elle tout craché.,['Right there.'],It&#39;s her all spat.,idiomatic,ce être il tout cracher .,['tout cracher'],173
"Tout craché, oui.",['Basically.'],"All spit, yes.",idiomatic,"tout cracher , oui .",['tout cracher'],173
Le monstre est mal en point !,['Mrs. Goforth is a dieing monster!'],The monster is in bad shape!,idiomatic,le monstre être mal en point !,['être mal en point'],162
"C'est bien, à part votre plante qui est mal en point.","[""Looks pretty good, except your sweet potato's got the blight.""]","That&#39;s good, except for your plant, which is in bad shape.",idiomatic,"ce être bien , à part son plante qui être mal en point .",['être mal en point'],162
Il était mal en point.,['He was really messed up.'],He was in bad shape.,idiomatic,il être mal en point .,['être mal en point'],162
Votre patient est mal en point.,['You have a patient in distress.'],Your patient is in bad shape.,idiomatic,son patient être mal en point .,['être mal en point'],162
- Vous êtes mal en point.,"[""-You're hurt pretty bad.""]",- You&#39;re in bad shape.,idiomatic,- il être mal en point .,['être mal en point'],162
J'en ai ras le bol! Ho!,"[""I'm sick and tired of ...""]",I&#39;m sick of it! Oh!,idiomatic,il en avoir raître le bol! Ho!,['en avoir raître le bol'],159
"J'en ai ras-le bol d'être ici, je veux rentrer chez moi.","[""The fuck can... I'm tired of this shit. I want to go home""]","I&#39;m tired of being here, I want to go home.",idiomatic,"il en avoir raître le bol de être ici , il vouloir rentrer chez lui .",['en avoir raître le bol'],159
"Pour guérir mieux, plus vite. J'en ai ras le bol d'être ici quand mes amis sont là-bas. Je ne peux le dire à personne.","[""So I can get better fast, because I'm sick and tired of being here while my friends die over there, and I can't tell anyone that, because they won't get it.""]","To heal better, faster. I&#39;m sick of being here when my friends are there. I can&#39;t tell anyone.",idiomatic,"pour guérir mieux , plus vite . il en avoir raître le bol de être ici quand son ami être là-bas . il ne pouvoir le dire à personne .",['en avoir raître le bol'],159
- Non. J'ai chaud et j'en ai ras le bol.,"[""I'm hot, and I'm fuckin' bored.""]",- No. I&#39;m hot and I&#39;m fed up.,idiomatic,- non . il avoir chaud et il en avoir raître le bol .,['en avoir raître le bol'],159
J'en ai ras le bol de ce travail.,"[""I can't stand this job anymore.""]",I&#39;m fed up with this job.,idiomatic,il en avoir raître le bol de ce travail .,['en avoir raître le bol'],159
Je ferais un tabac avec un car vidéo-mobile.,['- I can get the jump on everybody if I get a remote.'],I would be a hit with a video-mobile car.,idiomatic,il faire un tabac avec un car vidéo-mobile .,['faire un tabac'],158
"Il a bossé un an et à son retour, il a fait un tabac.",['He just worked his ass off for a year. He come back. And he hit it big.'],"He worked for a year and when he came back, he was a hit.",idiomatic,"il avoir bosser un an et à son retour , il avoir faire un tabac .",['faire un tabac'],158
Ça ferait un tabac.,"[""I'm sure it'd be really popular.""]",It would be a hit.,idiomatic,ça faire un tabac .,['faire un tabac'],158
Ça ferait un tabac !,['People would love it!'],It would be a hit!,idiomatic,ça faire un tabac !,['faire un tabac'],158
Vous pourriez faire un tabac.,['You could be really big.'],You could be a hit.,idiomatic,il pouvoir faire un tabac .,['faire un tabac'],158
Tu fais la tête.,"[""Now you're sulking.""]",You make your head.,idiomatic,il faire le tête .,['faire le tête'],154
"Oui, c'est vrai, je pense que tu as fait la tête non stop de 1992 à 1994 peut-être.","[""Yes, right, I think you sulked nonstop from about 1992 to '94 maybe.""]","Yes, it&#39;s true, I think you sulked non-stop from 1992 to 1994 maybe.",idiomatic,"oui , ce être vrai , il penser que il avoir faire le tête non stop de 1992 à 1994 peut-être .",['faire le tête'],154
"Tu as décidé de me faire la tête, c'est ça ?",['You are giving to me the silent treatment.'],"You decided to piss me off, right?",idiomatic,"il avoir décider de se faire le tête , ce être ça ?",['faire le tête'],154
Combien de temps vas-tu encore me faire la tête ?,"['All right, how long are you gonna stay mad at me?']",How much longer are you going to piss me off?,idiomatic,combien de temps aller il encore se faire le tête ?,['faire le tête'],154
Est-ce que tu me fais la tête?,['Is this supposed to be the silent treatment?'],Are you pissing me off?,idiomatic,être ce que il se faire le tête ?,['faire le tête'],154
"C'est une fille qui a le cafard. Elle en a marre de la guerre, marre d'être seule, à attendre que son homme revienne.","[""It's about a very lonely girl who's sick and tired of war and being left alone.""]","It&#39;s a girl who has the blues. She&#39;s tired of the war, tired of being alone, waiting for her man to come back.",idiomatic,"ce être un fille qui avoir le cafard . il en avoir marre de le guerre , marre de être seul , à attendre que son homme revenir .","['avoir le cafard', 'en avoir marre']",85
"Si tu te sens seul, comme si on en a rien à foutre de toi... et que le monde entier en a rien à cirer, moi, je suis là.","[""If you're feeling alone, like nobody in the world cares... and nobody in the fucking world gives a shit, then I'm here.""]","If you feel alone, like we don&#39;t give a fuck about you... and the whole world doesn&#39;t give a damn, I&#39;m here.",idiomatic,"si il lui sentir seul , comme si on en avoir rien à foutrer de lui ... et que le monde entier en avoir rien à cirer , lui , il être là .","['en avoir rien à cirer', 'en avoir rien à foutrer']",79
Votre relation est en train de tourner au vinaigre ?,['Has your relationship reached its inevitable ugly end?'],Is your relationship turning sour?,idiomatic,son relation être en train de tourner à le vinaigre ?,"['tourner à le vinaigre', 'être en train de']",54
La dernière fois que je vous ai vu... vous étiez en train de pleurer comme une madeleine.,['Have you come to talk about marriage?'],The last time I saw you... you were crying like a madeleine.,idiomatic,le dernier fois que il il avoir voir ... il être en train de pleurer comme un madeleine .,"['pleurer comme un madeleine', 'être en train de']",19
Tu crois qu'Elliot est en train de pleurer comme une madeleine ?,"[""Do you think Elliot's somewhere right now, crying her eyes out?""]",Do you think Elliot is crying like a madeleine?,idiomatic,de le croire que Elliot être en train de pleurer comme un madeleine ?,"['pleurer comme un madeleine', 'être en train de']",19
"""Il faut souffrir pour être beau."" Essayez, ça marche.","[""Beauty Knows No Pain. just try it. It's gotten more ladies through my class...""]","&quot;One must suffer to be beautiful.&quot; Try it, it works.",idiomatic,""" il falloir souffrir pour être beau . "" essayer , ça marcher .","['il falloir souffrir pour être beau', 'ça marcher']",16
